EID,Xvalue,Yvalue,Zvalue,time
0,-2.517503023147583,-3.118447780609132,-1.885433793067932,2017-05-09 11:42:53.375
1,-2.2613234519958496,-2.962824583053589,-1.9261353015899656,2017-05-09 11:42:53.385
2,-2.117671489715576,-2.749740600585937,-2.0470423698425293,2017-05-09 11:42:53.395
3,-2.2900538444519043,-2.85867691040039,-1.6627731323242188,2017-05-09 11:42:53.405
4,-2.2625205516815186,-3.2225954532623287,-1.1013327836990356,2017-05-09 11:42:53.417
5,-2.3942017555236816,-4.168305397033691,-0.12689268589019775,2017-05-09 11:42:53.425
6,-2.1954829692840576,-5.094861030578613,1.4401123523712158,2017-05-09 11:42:53.434
7,-1.279700756072998,-6.54455041885376,2.7257986068725586,2017-05-09 11:42:53.445
8,0.9648633003234864,-9.008183479309082,5.116408824920653,2017-05-09 11:42:53.455
9,2.911349296569824,-13.046005249023438,7.844601631164551,2017-05-09 11:42:53.465
10,5.371391296386719,-18.665197372436523,9.378087997436523,2017-05-09 11:42:53.474
11,8.179790496826174,-24.062923431396484,12.770671844482422,2017-05-09 11:42:53.485
12,9.683348655700684,-27.881675720214844,18.60055351257324,2017-05-09 11:42:53.495
13,11.291055679321287,-24.502260208129893,17.536331176757812,2017-05-09 11:42:53.505
14,10.891223907470703,-18.87468910217285,12.130223274230955,2017-05-09 11:42:53.514
15,5.019443988800049,-13.496114730834961,7.2987236976623535,2017-05-09 11:42:53.526
16,1.6065093278884888,-8.172607421875,4.4951138496398935,2017-05-09 11:42:53.535
17,0.014365210197865963,-5.705382823944093,3.0849289894104004,2017-05-09 11:42:53.545
18,-1.8483237028121948,-6.380547523498535,0.9864110946655272,2017-05-09 11:42:53.555
19,-4.048594951629639,-7.643488883972168,-2.473210334777832,2017-05-09 11:42:53.566
20,-5.529408931732178,-8.458714485168457,-4.045003890991212,2017-05-09 11:42:53.576
21,-7.395689010620117,-10.890026092529297,-8.615534782409668,2017-05-09 11:42:53.585
22,-6.485892295837402,-12.957419395446776,-10.6338472366333,2017-05-09 11:42:53.595
23,-2.980781078338623,-14.280216217041016,-7.86614990234375,2017-05-09 11:42:53.605
24,-0.4034229815006256,-14.767436027526855,0.25498247146606445,2017-05-09 11:42:53.616
25,0.8774749040603638,-12.60188102722168,9.999382972717283,2017-05-09 11:42:53.626
26,-0.8846575021743774,-10.188525199890137,10.47942066192627,2017-05-09 11:42:53.640
27,-1.3419500589370728,-8.055291175842285,2.274491548538208,2017-05-09 11:42:53.645
28,-2.6803088188171387,-6.406883716583253,1.5131354331970217,2017-05-09 11:42:53.655
