EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,489.0,1104.0,0.19607844948768616,12.0,8.0,0,0.0,0.0,2017-5-9 11:46:5:963
1,490.0,1099.0,0.19215688109397888,11.0,8.0,0,0.0,,null
2,490.2485046386719,1097.7574462890623,0.19215688109397888,11.0,8.0,0,0.0,2.0,2017-5-9 11:46:5:978
3,494.0,1084.0,0.20000001788139346,12.0,8.0,0,0.0,,null
4,502.94635009765625,1054.1788330078123,0.20000001788139346,12.0,8.0,0,0.0,2.0,2017-5-9 11:46:5:994
5,503.0,1054.0,0.20000001788139346,12.0,8.0,0,0.0,,null
6,515.0,1019.0,0.20000001788139346,12.0,8.0,0,0.0,,null
7,525.62744140625,983.322021484375,0.20000001788139346,12.0,8.0,0,0.0,2.0,2017-5-9 11:46:6:010
8,529.0,972.0,0.2039215862751007,12.0,8.0,0,0.0,,null
9,542.0,923.0,0.20000001788139346,12.0,8.0,0,0.0,,null
10,547.7698974609375,895.304443359375,0.20000001788139346,12.0,8.0,0,0.0,2.0,2017-5-9 11:46:6:027
11,552.0,875.0,0.19607844948768616,12.0,8.0,0,0.0,,null
12,560.0,820.0,0.18431372940540314,12.0,8.0,0,0.0,,null
13,563.0772094726562,798.84423828125,0.18431372940540314,12.0,8.0,0,0.0,2.0,2017-5-9 11:46:6:044
14,564.0,762.0,0.16862745583057406,10.0,7.0,0,0.0,,null
15,566.0,704.0,0.0470588281750679,8.0,6.0,0,0.0,,null
16,566.1054077148438,700.942626953125,0.0470588281750679,8.0,6.0,0,0.0,2.0,2017-5-9 11:46:6:061
17,566.1054077148438,700.942626953125,0.0470588281750679,8.0,6.0,0,0.0,1.0,2017-5-9 11:46:6:062
18,469.0,1250.0,0.2352941334247589,15.0,11.0,0,0.0,0.0,2017-5-9 11:46:9:874
19,469.0,1250.0,0.24313727021217346,15.0,11.0,0,0.0,,null
20,469.0,1250.0,0.24313727021217346,15.0,11.0,0,0.0,2.0,2017-5-9 11:46:9:900
21,469.0,1250.0,0.2549019753932953,16.0,11.0,0,0.0,,null
22,469.0,1250.0,0.2549019753932953,16.0,11.0,0,0.0,2.0,2017-5-9 11:46:9:918
