EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,975.234375,1563.125,1.0,3.41796875,3.41796875,0,0.0,0.0,2017-5-19 15:21:6:671
1,974.1796875,1561.875,1.0,3.41796875,3.41796875,0,0.0,,null
2,973.125,1558.125,1.0,3.41796875,3.41796875,0,0.0,,null
3,972.6903076171876,1556.579345703125,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-19 15:21:6:702
4,971.3671875,1543.75,1.0,3.90625,3.90625,0,0.0,,null
5,967.8234252929688,1518.5499267578125,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-19 15:21:6:719
6,967.1484375,1513.75,1.0,3.90625,3.90625,0,0.0,,null
7,965.390625,1463.125,1.0,4.39453125,4.39453125,0,0.0,,null
8,964.8977661132812,1448.9307861328125,1.0,4.39453125,4.39453125,0,0.0,2.0,2017-5-19 15:21:6:735
9,965.390625,1393.125,1.0,3.90625,3.90625,0,0.0,,null
10,967.2387084960938,1336.4505615234375,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-19 15:21:6:752
11,968.203125,1306.875,1.0,4.8828125,3.41796875,0,0.0,,null
12,977.34375,1208.75,1.0,5.37109375,3.90625,0,0.0,,null
13,978.2637939453124,1198.87353515625,1.0,5.37109375,3.90625,0,0.0,2.0,2017-5-19 15:21:6:769
14,992.109375,1101.875,1.0,3.90625,3.90625,0,0.0,,null
15,1004.156005859375,1041.36572265625,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-19 15:21:6:786
16,1014.2578125,990.625,1.0,4.39453125,4.39453125,0,0.0,,null
17,1043.21044921875,884.048828125,1.0,4.39453125,4.39453125,0,0.0,2.0,2017-5-19 15:21:6:803
18,1044.140625,880.625,1.0,5.37109375,3.90625,0,0.0,,null
19,1085.2734375,765.625,1.0,4.39453125,4.39453125,0,0.0,,null
20,1102.489990234375,717.49072265625,1.0,4.39453125,4.39453125,0,0.0,2.0,2017-5-19 15:21:6:819
21,1135.1953125,658.75,1.0,5.859375,4.39453125,0,0.0,,null
22,1185.551513671875,573.3438110351562,1.0,5.859375,4.39453125,0,0.0,2.0,2017-5-19 15:21:6:836
23,1196.3671875,555.0,1.0,5.37109375,3.90625,0,0.0,,null
24,1266.328125,452.5,1.0,3.90625,3.90625,0,0.0,,null
25,1285.13134765625,424.9512939453125,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-19 15:21:6:853
26,1342.265625,353.75,1.0,2.9296875,1.953125,0,0.0,,null
27,1364.13525390625,323.1707763671875,1.0,2.9296875,1.953125,0,0.0,2.0,2017-5-19 15:21:6:870
28,1373.5546875,310.0,1.0,2.9296875,1.953125,0,0.0,,null
29,1380.5859375,310.0,1.0,2.9296875,1.953125,0,0.0,,null
30,1381.965087890625,310.0,1.0,2.9296875,1.953125,0,0.0,2.0,2017-5-19 15:21:6:886
