EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,681.0,1247.0,0.16078431904315948,9.0,6.0,0,0.0,0.0,2017-5-10 14:29:58:590
1,681.0,1247.0,0.16470588743686676,10.0,6.0,0,0.0,,null
2,681.0,1247.0,0.16862745583057406,10.0,6.0,0,0.0,,null
3,681.0,1247.0,0.16862745583057406,10.0,6.0,0,0.0,2.0,2017-5-10 14:29:58:628
4,681.0,1247.0,0.1725490242242813,10.0,7.0,0,0.0,,null
5,681.0,1246.1632080078125,0.1725490242242813,10.0,7.0,0,0.0,2.0,2017-5-10 14:29:58:646
6,681.0,1246.0,0.18039216101169586,11.0,8.0,0,0.0,,null
7,681.0,1242.0,0.18039216101169586,10.0,7.0,0,0.0,,null
8,681.0,1233.9869384765625,0.18039216101169586,10.0,7.0,0,0.0,2.0,2017-5-10 14:29:58:667
9,681.0,1231.0,0.1764705926179886,11.0,8.0,0,0.0,,null
10,681.0,1217.0,0.18039216101169586,11.0,8.0,0,0.0,,null
11,684.9884643554688,1186.0892333984375,0.18039216101169586,11.0,8.0,0,0.0,2.0,2017-5-10 14:29:58:684
12,685.0,1186.0,0.1764705926179886,11.0,8.0,0,0.0,,null
13,691.0,1155.0,0.18039216101169586,11.0,8.0,0,0.0,,null
14,694.7889404296875,1134.6343994140625,0.18039216101169586,11.0,8.0,0,0.0,2.0,2017-5-10 14:29:58:696
15,699.0,1112.0,0.18039216101169586,11.0,8.0,0,0.0,,null
16,707.0,1066.0,0.18039216101169586,10.0,7.0,0,0.0,,null
17,710.55224609375,1045.574462890625,0.18039216101169586,10.0,7.0,0,0.0,2.0,2017-5-10 14:29:58:713
18,715.0,1022.0,0.18431372940540314,11.0,8.0,0,0.0,,null
19,729.0,972.0,0.1725490242242813,11.0,8.0,0,0.0,,null
20,739.1617431640625,945.4910888671876,0.1725490242242813,11.0,8.0,0,0.0,2.0,2017-5-10 14:29:58:729
21,752.0,912.0,0.1411764770746231,9.0,6.0,0,0.0,2.0,2017-5-10 14:29:58:737
22,752.0,912.0,0.1411764770746231,9.0,6.0,0,0.0,1.0,2017-5-10 14:29:58:738
23,646.0,1177.0,0.1568627506494522,9.0,7.0,0,0.0,0.0,2017-5-10 14:29:59:039
24,646.0,1177.0,0.16078431904315948,10.0,7.0,0,0.0,,null
25,646.0,1177.0,0.16078431904315948,10.0,7.0,0,0.0,2.0,2017-5-10 14:29:59:063
26,646.0,1177.0,0.16862745583057406,10.0,7.0,0,0.0,,null
27,646.0,1176.0,0.1764705926179886,11.0,8.0,0,0.0,,null
28,646.0,1173.8687744140625,0.1764705926179886,11.0,8.0,0,0.0,2.0,2017-5-10 14:29:59:079
29,646.0,1171.0,0.1764705926179886,10.0,7.0,0,0.0,,null
30,648.0,1158.0,0.1764705926179886,11.0,8.0,0,0.0,,null
31,648.711181640625,1153.377197265625,0.1764705926179886,11.0,8.0,0,0.0,2.0,2017-5-10 14:29:59:097
32,655.0,1134.0,0.18431372940540314,11.0,7.0,0,0.0,,null
33,668.0,1100.0,0.18039216101169586,11.0,8.0,0,0.0,,null
