EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,818.0859375,1546.25,1.0,0.9765625,0.48828125,0,0.0,0.0,2017-4-14 18:56:47:185
1,819.140625,1545.0,1.0,2.9296875,2.9296875,0,0.0,,null
2,820.0740356445312,1543.8936767578125,1.0,2.9296875,2.9296875,0,0.0,2.0,2017-4-14 18:56:47:209
3,820.1953125,1543.75,1.0,3.90625,2.9296875,0,0.0,,null
4,821.25,1543.125,1.0,4.39453125,1.953125,0,0.0,,null
5,821.5859985351562,1542.9259033203125,1.0,4.39453125,1.953125,0,0.0,2.0,2017-4-14 18:56:47:225
6,820.1953125,1538.75,1.0,4.39453125,1.953125,0,0.0,,null
7,819.3869018554688,1533.480224609375,1.0,4.39453125,1.953125,0,0.0,2.0,2017-4-14 18:56:47:242
8,819.140625,1531.875,1.0,4.39453125,1.953125,0,0.0,,null
9,818.0859375,1523.75,1.0,4.8828125,2.44140625,0,0.0,,null
10,817.9073486328125,1522.374267578125,1.0,4.8828125,2.44140625,0,0.0,2.0,2017-4-14 18:56:47:259
11,817.03125,1515.0,1.0,4.8828125,2.44140625,0,0.0,,null
12,817.03125,1510.192138671875,1.0,4.8828125,2.44140625,0,0.0,2.0,2017-4-14 18:56:47:276
13,817.03125,1506.875,1.0,4.8828125,2.44140625,0,0.0,,null
14,817.03125,1501.875,1.0,4.39453125,1.953125,0,0.0,,null
15,817.03125,1501.480712890625,1.0,4.39453125,1.953125,0,0.0,2.0,2017-4-14 18:56:47:293
16,817.03125,1498.75,1.0,4.8828125,3.41796875,0,0.0,,null
17,817.03125,1497.261474609375,1.0,4.8828125,3.41796875,0,0.0,2.0,2017-4-14 18:56:47:309
18,817.03125,1496.25,1.0,4.8828125,3.41796875,0,0.0,,null
19,818.0240478515625,1490.3665771484375,1.0,4.8828125,3.41796875,0,0.0,2.0,2017-4-14 18:56:47:326
20,818.0859375,1490.0,1.0,4.8828125,3.41796875,0,0.0,,null
21,819.140625,1483.75,1.0,4.8828125,3.41796875,0,0.0,,null
22,819.48876953125,1481.68701171875,1.0,4.8828125,3.41796875,0,0.0,2.0,2017-4-14 18:56:47:343
23,821.25,1476.25,1.0,3.41796875,3.41796875,0,0.0,,null
24,823.5281982421875,1468.656005859375,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-4-14 18:56:47:360
