EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,1006.171875,2051.875,1.0,1.953125,1.953125,0,0.0,0.0,2017-5-18 11:31:55:125
1,1005.1171875,2051.25,1.0,1.953125,1.953125,0,0.0,,null
2,1004.58984375,2050.9375,1.0,1.953125,1.953125,0,0.0,2.0,2017-5-18 11:31:55:147
3,1004.4140625,2050.0,1.0,1.953125,1.953125,0,0.0,,null
4,1003.3876342773438,2048.783447265625,1.0,1.953125,1.953125,0,0.0,2.0,2017-5-18 11:31:55:164
5,1003.359375,2048.75,1.0,3.41796875,1.953125,0,0.0,,null
6,1004.4140625,2046.875,1.0,2.9296875,1.953125,0,0.0,,null
7,1004.8189697265624,2046.1552734375,1.0,2.9296875,1.953125,0,0.0,2.0,2017-5-18 11:31:55:181
8,1005.1171875,2043.75,1.0,2.9296875,2.9296875,0,0.0,,null
9,1005.8839721679688,2040.114990234375,1.0,2.9296875,2.9296875,0,0.0,2.0,2017-5-18 11:31:55:197
10,1006.171875,2038.75,1.0,3.41796875,3.41796875,0,0.0,,null
11,1007.2265625,2033.75,1.0,3.41796875,3.41796875,0,0.0,,null
12,1007.368896484375,2033.0751953125,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-18 11:31:55:214
13,1007.2265625,2028.75,1.0,3.41796875,3.41796875,0,0.0,,null
14,1007.2265625,2026.25,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-18 11:31:55:231
15,1007.2265625,2023.125,1.0,3.41796875,3.41796875,0,0.0,,null
16,1007.2265625,2018.607177734375,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-18 11:31:55:248
17,1007.2265625,2018.125,1.0,2.9296875,2.9296875,0,0.0,,null
18,1007.2265625,2011.875,1.0,2.9296875,2.9296875,0,0.0,,null
19,1007.2265625,2009.477783203125,1.0,2.9296875,2.9296875,0,0.0,2.0,2017-5-18 11:31:55:265
20,1007.2265625,2005.0,1.0,3.41796875,1.953125,0,0.0,,null
21,1007.2265625,1999.77880859375,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-18 11:31:55:282
22,1007.2265625,1998.125,1.0,3.41796875,1.953125,0,0.0,,null
23,1007.2265625,1990.0,1.0,3.41796875,3.41796875,0,0.0,,null
24,1007.2265625,1989.05810546875,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-18 11:31:55:298
25,1008.28125,1981.25,1.0,3.90625,3.90625,0,0.0,,null
26,1008.80859375,1976.875,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-18 11:31:55:315
27,1009.3359375,1971.25,1.0,3.90625,3.90625,0,0.0,,null
28,1010.3497314453124,1960.436279296875,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-18 11:31:55:332
29,1010.390625,1960.0,1.0,3.41796875,3.41796875,0,0.0,,null
30,1011.4453125,1948.75,1.0,2.9296875,2.9296875,0,0.0,,null
31,1011.823974609375,1944.710693359375,1.0,2.9296875,2.9296875,0,0.0,2.0,2017-5-18 11:31:55:348
32,1012.1484375,1938.125,1.0,3.41796875,3.41796875,0,0.0,,null
33,1012.9486694335938,1929.589111328125,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-18 11:31:55:365
34,1013.203125,1926.875,1.0,3.41796875,3.41796875,0,0.0,,null
35,1015.3125,1916.875,1.0,3.41796875,1.953125,0,0.0,,null
36,1015.6517944335938,1915.2666015625,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-18 11:31:55:382
37,1017.421875,1906.875,1.0,3.41796875,1.953125,0,0.0,,null
38,1018.4765625,1901.875,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-18 11:31:55:398
39,1019.1796875,1896.875,1.0,3.41796875,3.41796875,0,0.0,,null
40,1021.1941528320312,1887.324951171875,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-18 11:31:55:415
41,1021.2890625,1886.875,1.0,3.41796875,3.41796875,0,0.0,,null
42,1022.34375,1876.875,1.0,3.41796875,3.41796875,0,0.0,,null
43,1022.671630859375,1873.76611328125,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-18 11:31:55:432
44,1024.453125,1868.125,1.0,3.90625,3.90625,0,0.0,,null
45,1024.971435546875,1861.2138671875,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-18 11:31:55:449
46,1025.15625,1858.75,1.0,3.90625,3.90625,0,0.0,,null
47,1026.2109375,1851.25,1.0,3.90625,3.90625,0,0.0,,null
48,1026.375732421875,1850.078369140625,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-18 11:31:55:465
49,1027.265625,1843.75,1.0,3.41796875,3.41796875,0,0.0,,null
50,1027.79296875,1840.0,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-18 11:31:55:483
51,1028.3203125,1836.875,1.0,3.90625,3.90625,0,0.0,,null
52,1029.31982421875,1830.359375,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-18 11:31:55:499
53,1029.375,1830.0,1.0,3.90625,3.90625,0,0.0,,null
54,1031.1328125,1823.75,1.0,3.90625,3.90625,0,0.0,,null
55,1031.717041015625,1821.6728515625,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-18 11:31:55:516
56,1032.1875,1818.75,1.0,3.41796875,3.41796875,0,0.0,,null
57,1032.9771728515623,1815.00634765625,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-18 11:31:55:532
58,1033.2421875,1813.75,1.0,3.41796875,3.41796875,0,0.0,,null
59,1035.3515625,1808.125,1.0,3.41796875,1.953125,0,0.0,,null
60,1035.646240234375,1807.339111328125,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-18 11:31:55:549
61,1036.40625,1803.125,1.0,3.41796875,1.953125,0,0.0,,null
62,1036.93359375,1800.625,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-18 11:31:55:566
63,1036.40625,1796.875,1.0,3.41796875,1.953125,0,0.0,,null
64,1037.389404296875,1791.631103515625,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-18 11:31:55:583
65,1037.4609375,1791.25,1.0,3.41796875,1.953125,0,0.0,,null
66,1038.1640625,1785.0,1.0,3.41796875,3.41796875,0,0.0,,null
67,1038.40576171875,1782.851318359375,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-18 11:31:55:599
68,1039.21875,1778.75,1.0,3.41796875,3.41796875,0,0.0,,null
69,1039.996337890625,1774.6025390625,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-18 11:31:55:616
70,1040.2734375,1773.125,1.0,2.9296875,2.9296875,0,0.0,,null
71,1041.328125,1766.875,1.0,3.41796875,3.41796875,0,0.0,,null
72,1041.4742431640623,1766.0087890625,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-18 11:31:55:633
73,1042.3828125,1760.0,1.0,3.41796875,3.41796875,0,0.0,,null
74,1042.91015625,1756.5625,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-18 11:31:55:650
75,1043.4375,1753.125,1.0,2.9296875,2.9296875,0,0.0,,null
76,1046.0611572265623,1742.630126953125,1.0,2.9296875,2.9296875,0,0.0,2.0,2017-5-18 11:31:55:666
77,1046.25,1741.875,1.0,3.41796875,3.41796875,0,0.0,,null
78,1056.4453125,1720.0,1.0,3.41796875,3.41796875,0,0.0,,null
79,1059.662841796875,1713.096435546875,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-18 11:31:55:686
80,1075.4296875,1678.125,1.0,3.90625,3.90625,0,0.0,,null
81,1098.81103515625,1626.0523681640625,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-18 11:31:55:700
82,1107.421875,1606.875,1.0,2.9296875,2.9296875,0,0.0,,null
83,1159.453125,1505.0,1.0,2.9296875,2.9296875,0,0.0,,null
84,1166.323486328125,1491.548095703125,1.0,2.9296875,2.9296875,0,0.0,2.0,2017-5-18 11:31:55:716
