EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,710.0,1248.0,0.16862745583057406,10.0,7.0,0,0.0,0.0,2017-6-2 16:16:57:474
1,709.0,1247.0,0.1764705926179886,10.0,7.0,0,0.0,,null
2,709.0,1239.99658203125,0.1764705926179886,10.0,7.0,0,0.0,2.0,2017-6-2 16:16:57:492
3,709.0,1236.0,0.1764705926179886,11.0,8.0,0,0.0,,null
4,708.0,1212.0,0.18431372940540314,10.0,7.0,0,0.0,,null
5,707.370849609375,1182.430419921875,0.18431372940540314,10.0,7.0,0,0.0,2.0,2017-6-2 16:16:57:510
6,707.0,1165.0,0.19215688109397888,11.0,8.0,0,0.0,,null
7,708.0,1103.0,0.19607844948768616,12.0,9.0,0,0.0,,null
8,709.9118041992188,1060.9407958984377,0.19607844948768616,12.0,9.0,0,0.0,2.0,2017-6-2 16:16:57:530
9,711.0,1037.0,0.19607844948768616,12.0,9.0,0,0.0,,null
10,716.0,974.0,0.20000001788139346,12.0,9.0,0,0.0,,null
11,721.0265502929688,938.255615234375,0.20000001788139346,12.0,9.0,0,0.0,2.0,2017-6-2 16:16:57:549
12,725.0,910.0,0.19607844948768616,12.0,9.0,0,0.0,,null
13,746.0,844.0,0.19607844948768616,12.0,9.0,0,0.0,,null
14,760.0185546875,803.2794189453125,0.19607844948768616,12.0,9.0,0,0.0,2.0,2017-6-2 16:16:57:567
15,767.0,783.0,0.1764705926179886,10.0,7.0,0,0.0,,null
16,801.0,726.0,0.12941177189350128,9.0,6.0,0,0.0,,null
17,821.013671875,685.2029418945312,0.12941177189350128,9.0,6.0,0,0.0,2.0,2017-6-2 16:16:57:588
18,827.0,673.0,0.050980396568775184,8.0,6.0,0,0.0,2.0,2017-6-2 16:16:57:591
19,827.0,673.0,0.050980396568775184,8.0,6.0,0,0.0,1.0,2017-6-2 16:16:57:591
20,749.0,1265.0,0.1725490242242813,9.0,7.0,0,0.0,0.0,2017-6-2 16:16:58:204
21,748.0,1263.0,0.16862745583057406,10.0,7.0,0,0.0,,null
22,747.5216064453125,1258.2158203125,0.16862745583057406,10.0,7.0,0,0.0,2.0,2017-6-2 16:16:58:218
23,747.0,1253.0,0.1764705926179886,9.0,7.0,0,0.0,,null
24,748.0,1226.0,0.18039216101169586,10.0,7.0,0,0.0,,null
25,750.1385498046875,1203.7589111328125,0.18039216101169586,10.0,7.0,0,0.0,2.0,2017-6-2 16:16:58:234
26,753.0,1174.0,0.1764705926179886,11.0,8.0,0,0.0,,null
27,759.0,1109.0,0.1764705926179886,11.0,8.0,0,0.0,,null
28,762.2590942382812,1081.2977294921877,0.1764705926179886,11.0,8.0,0,0.0,2.0,2017-6-2 16:16:58:250
29,767.0,1041.0,0.1764705926179886,11.0,8.0,0,0.0,,null
30,774.0,984.0,0.18431372940540314,11.0,8.0,0,0.0,,null
31,776.8788452148438,964.8077392578124,0.18431372940540314,11.0,8.0,0,0.0,2.0,2017-6-2 16:16:58:267
32,780.0,944.0,0.18431372940540314,11.0,8.0,0,0.0,,null
33,786.0,904.0,0.18431372940540314,11.0,8.0,0,0.0,,null
34,789.7036743164062,892.06591796875,0.18431372940540314,11.0,8.0,0,0.0,2.0,2017-6-2 16:16:58:283
35,795.0,875.0,0.18039216101169586,11.0,8.0,0,0.0,,null
36,811.0,842.0,0.1764705926179886,10.0,7.0,0,0.0,,null
37,817.7593994140625,829.3824462890625,0.1764705926179886,10.0,7.0,0,0.0,2.0,2017-6-2 16:16:58:300
