EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,991.40625,1630.0,1.0,1.46484375,1.46484375,0,0.0,0.0,2017-5-18 15:49:25:585
1,990.3515625,1628.75,1.0,1.953125,1.953125,0,0.0,,null
2,989.6624755859376,1627.52490234375,1.0,1.953125,1.953125,0,0.0,2.0,2017-5-18 15:49:25:608
3,989.296875,1626.875,1.0,1.953125,1.953125,0,0.0,,null
4,988.2421875,1621.25,1.0,1.953125,1.953125,0,0.0,,null
5,988.1859130859376,1620.949951171875,1.0,1.953125,1.953125,0,0.0,2.0,2017-5-18 15:49:25:625
6,987.1875,1606.875,1.0,3.41796875,1.953125,0,0.0,,null
7,986.6769409179688,1599.916015625,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-18 15:49:25:642
8,988.2421875,1580.0,1.0,1.953125,1.953125,0,0.0,,null
9,991.3704223632812,1546.6319580078125,1.0,1.953125,1.953125,0,0.0,2.0,2017-5-18 15:49:25:658
10,992.109375,1538.75,1.0,3.41796875,3.41796875,0,0.0,,null
11,998.4375,1481.875,1.0,2.9296875,2.9296875,0,0.0,,null
12,999.9354248046876,1468.412109375,1.0,2.9296875,2.9296875,0,0.0,2.0,2017-5-18 15:49:25:675
13,1006.171875,1408.125,1.0,3.41796875,3.41796875,0,0.0,,null
14,1012.562255859375,1352.888427734375,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-18 15:49:25:694
15,1016.3671875,1320.0,1.0,3.41796875,3.41796875,0,0.0,,null
16,1026.2109375,1223.75,1.0,3.41796875,1.953125,0,0.0,,null
17,1026.396484375,1221.936279296875,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-18 15:49:25:709
18,1041.328125,1118.75,1.0,1.953125,1.953125,0,0.0,,null
19,1047.5638427734377,1075.4385986328123,1.0,1.953125,1.953125,0,0.0,2.0,2017-5-18 15:49:25:726
20,1059.2578125,1046.875,1.0,1.953125,1.953125,0,0.0,2.0,2017-5-18 15:49:25:739
21,1059.2578125,1046.875,1.0,1.953125,1.953125,0,0.0,1.0,2017-5-18 15:49:25:740
22,1123.2421875,1073.75,1.0,3.90625,3.90625,0,0.0,0.0,2017-5-18 15:49:26:631
23,1122.1875,1075.0,1.0,4.39453125,4.39453125,0,0.0,,null
24,1122.185791015625,1075.0020751953123,1.0,4.39453125,4.39453125,0,0.0,2.0,2017-5-18 15:49:26:646
25,1121.484375,1076.875,1.0,3.90625,3.90625,0,0.0,,null
26,1121.1865234375,1077.6693115234377,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-18 15:49:26:663
27,1118.3203125,1088.75,1.0,3.90625,3.90625,0,0.0,,null
28,1111.948974609375,1112.3885498046877,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-18 15:49:26:679
29,1110.234375,1118.75,1.0,4.39453125,2.9296875,0,0.0,,null
30,1091.25,1173.75,1.0,3.90625,3.90625,0,0.0,,null
31,1087.5716552734377,1184.40673828125,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-18 15:49:26:696
32,1063.4765625,1251.875,1.0,2.9296875,2.9296875,0,0.0,,null
33,1043.8062744140623,1309.6505126953125,1.0,2.9296875,2.9296875,0,0.0,2.0,2017-5-18 15:49:26:713
34,1031.1328125,1346.875,1.0,1.46484375,1.46484375,0,0.0,,null
35,1006.5191650390624,1427.6109619140625,1.0,1.46484375,1.46484375,0,0.0,2.0,2017-5-18 15:49:26:730
36,1006.171875,1428.75,1.0,1.46484375,1.46484375,0,0.0,2.0,2017-5-18 15:49:26:736
