EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,576.2109375,1821.25,1.0,0.48828125,0.48828125,0,0.0,0.0,2017-5-19 11:42:40:005
1,575.15625,1820.0,1.0,4.39453125,4.39453125,0,0.0,,null
2,574.408935546875,1819.1142578125,1.0,4.39453125,4.39453125,0,0.0,2.0,2017-5-19 11:42:40:029
3,574.1015625,1818.75,1.0,4.39453125,4.39453125,0,0.0,,null
4,575.15625,1816.25,1.0,4.8828125,3.41796875,0,0.0,,null
5,575.2206420898438,1816.097412109375,1.0,4.8828125,3.41796875,0,0.0,2.0,2017-5-19 11:42:40:045
6,577.96875,1805.0,1.0,5.37109375,3.90625,0,0.0,,null
7,579.375,1799.375,1.0,5.37109375,3.90625,0,0.0,2.0,2017-5-19 11:42:40:062
8,585.0,1783.125,1.0,5.37109375,3.90625,0,0.0,,null
9,595.1215209960938,1753.32275390625,1.0,5.37109375,3.90625,0,0.0,2.0,2017-5-19 11:42:40:079
10,596.25,1750.0,1.0,5.859375,5.859375,0,0.0,,null
11,608.203125,1708.125,1.0,5.859375,4.39453125,0,0.0,,null
12,611.5357055664062,1696.4501953125,1.0,5.859375,4.39453125,0,0.0,2.0,2017-5-19 11:42:40:095
13,618.046875,1658.75,1.0,5.859375,5.859375,0,0.0,,null
14,620.92822265625,1622.039306640625,1.0,5.859375,5.859375,0,0.0,2.0,2017-5-19 11:42:40:112
15,622.265625,1605.0,1.0,5.859375,4.39453125,0,0.0,,null
16,622.96875,1548.75,1.0,5.859375,5.859375,0,0.0,,null
17,623.0338134765625,1543.54541015625,1.0,5.859375,5.859375,0,0.0,2.0,2017-5-19 11:42:40:129
18,624.0234375,1493.125,1.0,5.37109375,3.90625,0,0.0,,null
19,624.55078125,1465.3125,1.0,5.37109375,3.90625,0,0.0,2.0,2017-5-19 11:42:40:146
20,624.0234375,1438.75,1.0,5.37109375,3.90625,0,0.0,,null
21,624.0234375,1398.2850341796875,1.0,5.37109375,3.90625,0,0.0,2.0,2017-5-19 11:42:40:163
22,624.0234375,1396.25,1.0,5.37109375,5.37109375,0,0.0,,null
23,627.1875,1360.0,1.0,5.859375,4.39453125,0,0.0,,null
24,628.2681884765625,1347.6185302734375,1.0,5.859375,4.39453125,0,0.0,2.0,2017-5-19 11:42:40:180
25,630.0,1328.125,1.0,5.859375,5.859375,0,0.0,,null
26,632.3814086914062,1305.5457763671875,1.0,5.859375,5.859375,0,0.0,2.0,2017-5-19 11:42:40:196
27,633.1640625,1298.125,1.0,4.8828125,3.41796875,0,0.0,,null
28,638.0859375,1270.0,1.0,5.37109375,3.90625,0,0.0,,null
29,638.883056640625,1265.44482421875,1.0,5.37109375,3.90625,0,0.0,2.0,2017-5-19 11:42:40:213
30,639.140625,1243.75,1.0,5.37109375,5.37109375,0,0.0,,null
31,639.712646484375,1229.8515625,1.0,5.37109375,5.37109375,0,0.0,2.0,2017-5-19 11:42:40:230
32,640.1953125,1218.125,1.0,4.8828125,4.8828125,0,0.0,,null
33,641.2042236328125,1191.81787109375,1.0,4.8828125,4.8828125,0,0.0,2.0,2017-5-19 11:42:40:246
34,641.25,1190.625,1.0,5.37109375,3.90625,0,0.0,,null
35,641.25,1166.875,1.0,4.8828125,3.41796875,0,0.0,,null
36,641.25,1158.5955810546875,1.0,4.8828125,3.41796875,0,0.0,2.0,2017-5-19 11:42:40:263
37,639.140625,1143.125,1.0,4.8828125,4.8828125,0,0.0,,null
38,639.140625,1123.8663330078123,1.0,4.8828125,4.8828125,0,0.0,2.0,2017-5-19 11:42:40:280
39,639.140625,1116.875,1.0,4.8828125,3.41796875,0,0.0,,null
40,639.140625,1090.625,1.0,5.37109375,3.90625,0,0.0,,null
41,639.140625,1086.7333984375,1.0,5.37109375,3.90625,0,0.0,2.0,2017-5-19 11:42:40:297
42,637.03125,1066.875,1.0,5.37109375,5.37109375,0,0.0,,null
43,635.9765625,1055.0,1.0,5.37109375,5.37109375,0,0.0,2.0,2017-5-19 11:42:40:313
44,635.9765625,1041.875,1.0,4.8828125,3.41796875,0,0.0,,null
45,636.978759765625,1021.088134765625,1.0,4.8828125,3.41796875,0,0.0,2.0,2017-5-19 11:42:40:330
46,637.03125,1020.0,1.0,4.8828125,3.41796875,0,0.0,,null
47,635.2734375,998.75,1.0,5.37109375,3.90625,0,0.0,,null
48,634.6607055664062,991.342529296875,1.0,5.37109375,3.90625,0,0.0,2.0,2017-5-19 11:42:40:347
49,631.0546875,973.75,1.0,5.859375,5.859375,0,0.0,,null
50,628.9462890625,954.5404052734376,1.0,5.859375,5.859375,0,0.0,2.0,2017-5-19 11:42:40:363
51,628.2421875,948.125,1.0,5.37109375,3.90625,0,0.0,,null
52,622.96875,916.875,1.0,4.8828125,3.41796875,0,0.0,,null
53,622.2408447265625,912.561279296875,1.0,4.8828125,3.41796875,0,0.0,2.0,2017-5-19 11:42:40:380
54,615.9375,883.75,1.0,5.37109375,5.37109375,0,0.0,,null
55,612.421875,867.1875,1.0,5.37109375,5.37109375,0,0.0,2.0,2017-5-19 11:42:40:397
56,605.0390625,845.625,1.0,4.39453125,4.39453125,0,0.0,,null
57,592.1368408203125,808.351806640625,1.0,4.39453125,4.39453125,0,0.0,2.0,2017-5-19 11:42:40:413
58,590.9765625,805.0,1.0,4.39453125,2.9296875,0,0.0,,null
59,579.0234375,761.875,1.0,4.39453125,4.39453125,0,0.0,,null
60,574.773193359375,746.5408935546875,1.0,4.39453125,4.39453125,0,0.0,2.0,2017-5-19 11:42:40:431
61,568.125,720.625,1.0,3.90625,3.90625,0,0.0,,null
62,556.9912109375,690.704833984375,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-19 11:42:40:447
63,553.0078125,680.0,1.0,4.8828125,3.41796875,0,0.0,,null
64,537.1875,638.75,1.0,4.39453125,2.9296875,0,0.0,,null
65,534.8973388671875,632.7786254882812,1.0,4.39453125,2.9296875,0,0.0,2.0,2017-5-19 11:42:40:464
66,518.203125,595.625,1.0,3.90625,3.90625,0,0.0,,null
67,508.7109375,574.0625,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-19 11:42:40:481
68,492.890625,546.875,1.0,3.90625,3.90625,0,0.0,,null
69,464.139404296875,496.342529296875,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-19 11:42:40:498
70,461.953125,492.5,1.0,4.8828125,3.41796875,0,0.0,,null
71,422.9296875,438.75,1.0,4.39453125,2.9296875,0,0.0,,null
72,409.2333984375,419.88507080078125,1.0,4.39453125,2.9296875,0,0.0,2.0,2017-5-19 11:42:40:514
73,378.984375,385.625,1.0,3.41796875,3.41796875,0,0.0,,null
74,344.30694580078125,349.625732421875,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-19 11:42:40:533
75,330.8203125,335.625,1.0,3.41796875,1.953125,0,0.0,,null
76,277.03125,293.75,1.0,1.46484375,1.46484375,0,0.0,,null
77,268.9462280273437,287.45574951171875,1.0,1.46484375,1.46484375,0,0.0,2.0,2017-5-19 11:42:40:547
78,256.9921875,280.625,1.0,1.46484375,1.46484375,0,0.0,,null
79,246.97265625,274.0625,1.0,1.46484375,1.46484375,0,0.0,2.0,2017-5-19 11:42:40:565
80,238.0078125,252.5,1.0,0.9765625,0.9765625,0,0.0,,null
81,214.8150634765625,225.01226806640625,1.0,0.9765625,0.9765625,0,0.0,2.0,2017-5-19 11:42:40:581
82,214.8046875,225.0,1.0,0.9765625,0.9765625,0,0.0,,null
83,196.875,205.625,1.0,0.9765625,0.9765625,0,0.0,,null
84,190.3354339599609,198.55828857421875,1.0,0.9765625,0.9765625,0,0.0,2.0,2017-5-19 11:42:40:597
