EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,292.0,860.0,0.1882353127002716,11.0,8.0,0,0.0,0.0,2017-5-25 15:37:16:335
1,293.0,855.0,0.18431372940540314,11.0,8.0,0,0.0,,null
2,299.7347717285156,842.1427001953125,0.18431372940540314,11.0,8.0,0,0.0,2.0,2017-5-25 15:37:16:346
3,304.0,834.0,0.18431372940540314,10.0,7.0,0,0.0,,null
4,321.0,788.0,0.1764705926179886,10.0,7.0,0,0.0,,null
5,329.05975341796875,754.033935546875,0.1764705926179886,10.0,7.0,0,0.0,2.0,2017-5-25 15:37:16:365
6,335.0,729.0,0.1568627506494522,9.0,6.0,0,0.0,,null
7,344.0,662.0,0.0313725508749485,7.0,4.0,0,0.0,2.0,2017-5-25 15:37:16:382
8,344.0,662.0,0.0313725508749485,7.0,4.0,0,0.0,1.0,2017-5-25 15:37:16:383
9,571.0,1274.0,0.1568627506494522,9.0,6.0,0,0.0,0.0,2017-5-25 15:37:18:004
10,570.0,1274.0,0.062745101749897,7.0,5.0,0,0.0,2.0,2017-5-25 15:37:18:029
11,570.0,1274.0,0.062745101749897,7.0,5.0,0,0.0,1.0,2017-5-25 15:37:18:030
12,936.0,610.0,0.1725490242242813,10.0,7.0,0,0.0,0.0,2017-5-25 15:38:9:890
13,935.0,609.0,0.1764705926179886,11.0,8.0,0,0.0,,null
14,934.9306030273438,608.9306030273438,0.1764705926179886,11.0,8.0,0,0.0,2.0,2017-5-25 15:38:9:913
15,934.0,604.0,0.18039216101169586,10.0,7.0,0,0.0,,null
16,933.0,595.0,0.18431372940540314,11.0,8.0,0,0.0,,null
17,932.8509521484376,593.6583862304688,0.18431372940540314,11.0,8.0,0,0.0,2.0,2017-5-25 15:38:9:931
18,932.0,583.0,0.18039216101169586,11.0,8.0,0,0.0,,null
19,932.0,570.0455932617188,0.18039216101169586,11.0,8.0,0,0.0,2.0,2017-5-25 15:38:9:950
20,932.0,570.0,0.18431372940540314,11.0,8.0,0,0.0,,null
21,932.0,553.0,0.18431372940540314,10.0,7.0,0,0.0,,null
22,931.0,533.0,0.18431372940540314,11.0,8.0,0,0.0,,null
23,931.0,524.0806274414061,0.18431372940540314,11.0,8.0,0,0.0,2.0,2017-5-25 15:38:9:972
24,931.0,516.0,0.18039216101169586,11.0,8.0,0,0.0,,null
25,931.0,499.0,0.1882353127002716,11.0,8.0,0,0.0,,null
26,931.0,492.80206298828125,0.1882353127002716,11.0,8.0,0,0.0,2.0,2017-5-25 15:38:9:992
27,931.0,479.0,0.1882353127002716,10.0,7.0,0,0.0,,null
28,932.0,458.0,0.18431372940540314,11.0,8.0,0,0.0,,null
29,932.5065307617188,448.8828125,0.18431372940540314,11.0,8.0,0,0.0,2.0,2017-5-25 15:38:10:011
30,933.0,440.0,0.18431372940540314,11.0,8.0,0,0.0,,null
31,935.0,422.0,0.1882353127002716,11.0,8.0,0,0.0,,null
32,935.7705078125,415.0654296875,0.1882353127002716,11.0,8.0,0,0.0,2.0,2017-5-25 15:38:10:029
33,937.0,403.0,0.19215688109397888,10.0,7.0,0,0.0,,null
34,939.0,384.0,0.19215688109397888,11.0,8.0,0,0.0,,null
35,940.0390625,375.167724609375,0.19215688109397888,11.0,8.0,0,0.0,2.0,2017-5-25 15:38:10:048
36,941.0,367.0,0.1882353127002716,12.0,8.0,0,0.0,,null
37,943.0,352.0,0.1882353127002716,11.0,8.0,0,0.0,,null
38,944.4125366210938,341.40576171875,0.1882353127002716,11.0,8.0,0,0.0,2.0,2017-5-25 15:38:10:067
39,945.0,337.0,0.19215688109397888,10.0,7.0,0,0.0,,null
40,948.0,323.0,0.1882353127002716,10.0,7.0,0,0.0,,null
41,949.918701171875,310.528564453125,0.1882353127002716,10.0,7.0,0,0.0,2.0,2017-5-25 15:38:10:085
42,950.0,310.0,0.1882353127002716,11.0,8.0,0,0.0,,null
43,952.0,299.0,0.18431372940540314,11.0,8.0,0,0.0,,null
44,952.9154663085938,294.8804931640625,0.18431372940540314,11.0,8.0,0,0.0,2.0,2017-5-25 15:38:10:099
45,954.0,290.0,0.1882353127002716,11.0,8.0,0,0.0,,null
46,956.0,283.0,0.18431372940540314,11.0,8.0,0,0.0,,null
47,956.9326171875,280.20220947265625,0.18431372940540314,11.0,8.0,0,0.0,2.0,2017-5-25 15:38:10:115
48,958.0,277.0,0.18431372940540314,11.0,8.0,0,0.0,,null
49,960.0,272.0,0.18039216101169586,11.0,8.0,0,0.0,,null
50,960.78125,270.0468139648437,0.18039216101169586,11.0,8.0,0,0.0,2.0,2017-5-25 15:38:10:131
51,962.0,267.0,0.1764705926179886,11.0,8.0,0,0.0,,null
52,964.0,262.0,0.16862745583057406,9.0,7.0,0,0.0,,null
53,966.1743774414062,257.6512451171875,0.16862745583057406,9.0,7.0,0,0.0,2.0,2017-5-25 15:38:10:148
54,969.0,252.0,0.13725490868091586,8.0,5.0,0,0.0,,null
55,974.0,242.0,0.035294119268655784,6.0,4.0,0,0.0,2.0,2017-5-25 15:38:10:163
56,974.0,242.0,0.035294119268655784,6.0,4.0,0,0.0,1.0,2017-5-25 15:38:10:164
57,793.0,516.0,0.19215688109397888,11.0,8.0,0,0.0,0.0,2017-5-25 15:38:10:622
58,793.0,516.0,0.19215688109397888,12.0,8.0,0,0.0,,null
59,793.0,516.0,0.19215688109397888,12.0,8.0,0,0.0,2.0,2017-5-25 15:38:10:648
60,793.0,516.0,0.18039216101169586,11.0,8.0,0,0.0,,null
61,796.0,517.0,0.043137256056070335,7.0,4.0,0,0.0,,null
62,796.1134033203125,517.0377807617189,0.043137256056070335,7.0,4.0,0,0.0,2.0,2017-5-25 15:38:10:681
63,796.1134033203125,517.0377807617189,0.043137256056070335,7.0,4.0,0,0.0,1.0,2017-5-25 15:38:10:685
64,998.0,43.0,0.19607844948768616,11.0,7.0,0,0.0,0.0,2017-5-25 15:38:11:828
65,997.0,43.0,0.2117647230625153,12.0,8.0,0,0.0,,null
