EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,185.0,17.0,0.05490196496248245,5.0,3.0,0,0.0,0.0,2017-5-26 15:34:19:927
1,185.0,15.0,0.08235294371843338,6.0,4.0,0,0.0,,null
2,185.0,9.754074096679688,0.08235294371843338,6.0,4.0,0,0.0,2.0,2017-5-26 15:34:19:944
3,185.0,7.0,0.05882353335618973,5.0,3.0,0,0.0,,null
4,185.0,-1.0,0.05882353335618973,6.0,3.0,0,0.0,,null
5,185.0,-4.585845947265625,0.05882353335618973,6.0,3.0,0,0.0,2.0,2017-5-26 15:34:19:964
6,185.0,-7.0,0.05490196496248245,6.0,3.0,0,0.0,,null
7,185.0,-18.0,0.01568627543747425,4.0,3.0,0,0.0,2.0,2017-5-26 15:34:19:981
8,185.0,-18.0,0.01568627543747425,4.0,3.0,0,0.0,1.0,2017-5-26 15:34:19:981
9,644.0,1191.0,0.2196078598499298,13.0,9.0,0,0.0,0.0,2017-5-26 15:34:20:482
10,643.0,1189.0,0.24313727021217346,14.0,10.0,0,0.0,,null
11,642.0,1184.0,0.2352941334247589,14.0,10.0,0,0.0,,null
12,642.0,1178.430908203125,0.2352941334247589,14.0,10.0,0,0.0,2.0,2017-5-26 15:34:20:519
13,642.0,1174.0,0.24313727021217346,14.0,10.0,0,0.0,,null
14,643.0,1159.0,0.24313727021217346,14.0,10.0,0,0.0,,null
15,644.102294921875,1148.5283203125,0.24313727021217346,14.0,10.0,0,0.0,2.0,2017-5-26 15:34:20:537
16,645.0,1140.0,0.2392157018184662,14.0,10.0,0,0.0,,null
17,649.0,1115.0,0.24313727021217346,15.0,11.0,0,0.0,,null
18,651.220703125,1101.1204833984377,0.24313727021217346,15.0,11.0,0,0.0,2.0,2017-5-26 15:34:20:556
19,653.0,1090.0,0.24313727021217346,14.0,10.0,0,0.0,,null
20,659.0,1062.0,0.24313727021217346,14.0,10.0,0,0.0,,null
21,662.5739135742188,1047.1937255859377,0.24313727021217346,14.0,10.0,0,0.0,2.0,2017-5-26 15:34:20:577
22,666.0,1033.0,0.2392157018184662,15.0,11.0,0,0.0,,null
23,673.0,1002.0,0.24313727021217346,14.0,10.0,0,0.0,,null
24,678.075927734375,982.330810546875,0.24313727021217346,14.0,10.0,0,0.0,2.0,2017-5-26 15:34:20:594
25,681.0,971.0,0.2392157018184662,15.0,11.0,0,0.0,,null
26,687.0,942.0,0.250980406999588,15.0,11.0,0,0.0,,null
27,690.4749145507812,923.2354736328124,0.250980406999588,15.0,11.0,0,0.0,2.0,2017-5-26 15:34:20:613
28,692.0,915.0,0.24705883860588074,15.0,11.0,0,0.0,,null
29,697.0,890.0,0.250980406999588,15.0,11.0,0,0.0,,null
30,700.9104614257812,867.5146484375,0.250980406999588,15.0,11.0,0,0.0,2.0,2017-5-26 15:34:20:632
31,701.0,867.0,0.2549019753932953,15.0,11.0,0,0.0,,null
32,705.0,845.0,0.2549019753932953,16.0,11.0,0,0.0,,null
33,706.801513671875,835.9925537109375,0.2549019753932953,16.0,11.0,0,0.0,2.0,2017-5-26 15:34:20:646
34,709.0,825.0,0.25882354378700256,16.0,11.0,0,0.0,,null
35,712.0,809.0,0.26274511218070984,16.0,11.0,0,0.0,,null
36,713.3526611328125,803.138427734375,0.26274511218070984,16.0,11.0,0,0.0,2.0,2017-5-26 15:34:20:661
37,715.0,796.0,0.2666666805744171,16.0,11.0,0,0.0,,null
38,717.0,786.0,0.2705882489681244,16.0,12.0,0,0.0,,null
39,717.7937622070312,782.4281005859375,0.2705882489681244,16.0,12.0,0,0.0,2.0,2017-5-26 15:34:20:678
40,719.0,777.0,0.2666666805744171,16.0,12.0,0,0.0,,null
41,722.0,769.0,0.26274511218070984,16.0,11.0,0,0.0,,null
42,723.1661987304688,765.8900756835938,0.26274511218070984,16.0,11.0,0,0.0,2.0,2017-5-26 15:34:20:694
43,725.0,761.0,0.2666666805744171,16.0,12.0,0,0.0,,null
44,728.0,754.0,0.2666666805744171,16.0,12.0,0,0.0,,null
45,729.0715942382812,751.4996337890625,0.2666666805744171,16.0,12.0,0,0.0,2.0,2017-5-26 15:34:20:712
46,731.0,747.0,0.26274511218070984,16.0,12.0,0,0.0,,null
47,734.0,740.0,0.2666666805744171,16.0,12.0,0,0.0,,null
48,735.312744140625,736.9369506835938,0.2666666805744171,16.0,12.0,0,0.0,2.0,2017-5-26 15:34:20:727
49,737.0,733.0,0.2666666805744171,16.0,12.0,0,0.0,,null
50,740.0,726.0,0.25882354378700256,16.0,11.0,0,0.0,,null
51,741.3876953125,723.5715942382812,0.25882354378700256,16.0,11.0,0,0.0,2.0,2017-5-26 15:34:20:744
52,744.0,719.0,0.25882354378700256,15.0,11.0,0,0.0,,null
53,749.0,711.0,0.26274511218070984,15.0,11.0,0,0.0,,null
54,752.2532348632812,706.52685546875,0.26274511218070984,15.0,11.0,0,0.0,2.0,2017-5-26 15:34:20:761
