EID,Xvalue,Yvalue,Zvalue,time
0,-8.456320762634277,-10.415974617004396,2.8299465179443364,2017-05-15 18:08:31.447
1,-8.358158111572267,-10.371682167053224,2.7329812049865723,2017-05-15 18:08:31.453
2,-7.424419403076173,-9.649829864501953,2.655169725418091,2017-05-15 18:08:31.462
3,-5.901707172393799,-9.239224433898926,2.564189910888672,2017-05-15 18:08:31.471
4,-4.120420932769775,-9.340977668762207,2.152387380599976,2017-05-15 18:08:31.481
5,-2.7892448902130127,-9.99100399017334,1.6735470294952393,2017-05-15 18:08:31.491
6,-1.7405846118927002,-11.021707534790039,1.0606313943862915,2017-05-15 18:08:31.501
7,-1.335964560508728,-12.101492881774902,0.689530074596405,2017-05-15 18:08:31.511
8,-2.1811177730560303,-12.591106414794922,0.243011474609375,2017-05-15 18:08:31.521
9,-3.0573954582214355,-11.962628364562988,-0.4932055473327637,2017-05-15 18:08:31.531
10,-4.350264549255371,-11.15697956085205,-0.8379706144332886,2017-05-15 18:08:31.541
11,-5.2672438621521,-10.235212326049805,-0.8236053586006165,2017-05-15 18:08:31.552
12,-5.736507415771484,-9.132682800292967,-0.4920084476470947,2017-05-15 18:08:31.562
13,-5.7975592613220215,-8.054094314575195,0.05386953800916672,2017-05-15 18:08:31.571
14,-5.477933406829834,-7.1490864753723145,0.9600749015808104,2017-05-15 18:08:31.581
15,-5.252878665924072,-6.709750175476074,2.078166961669922,2017-05-15 18:08:31.592
16,-5.096058368682861,-6.54574728012085,2.7928361892700195,2017-05-15 18:08:31.602
17,-5.049371242523193,-6.7492547035217285,2.807201385498047,2017-05-15 18:08:31.613
18,-5.0481743812561035,-7.183802127838135,2.2661118507385254,2017-05-15 18:08:31.625
19,-5.043385982513428,-7.861361503601074,1.7872716188430786,2017-05-15 18:08:31.632
20,-4.893748283386231,-8.498218536376951,1.5873557329177856,2017-05-15 18:08:31.642
21,-4.662707805633545,-8.943540573120117,1.644816517829895,2017-05-15 18:08:31.652
22,-4.401739597320557,-9.097966194152832,1.7573440074920654,2017-05-15 18:08:31.662
23,-4.244919776916504,-8.955511093139648,1.7082629203796391,2017-05-15 18:08:31.671
24,-4.3155484199523935,-8.705317497253418,1.3527239561080933,2017-05-15 18:08:31.681
25,-4.285621166229248,-8.44554615020752,0.93254154920578,2017-05-15 18:08:31.691
26,-4.290409564971924,-8.359354972839355,0.5722141861915588,2017-05-15 18:08:31.701
27,-4.333505153656007,-8.283937454223633,0.3663128614425659,2017-05-15 18:08:31.711
28,-4.489128112792969,-8.145073890686035,0.3902548849582672,2017-05-15 18:08:31.721
29,-4.727351188659668,-7.9451584815979,0.628477931022644,2017-05-15 18:08:31.731
30,-5.1116204261779785,-7.728483200073242,0.9900023937225342,2017-05-15 18:08:31.741
31,-5.51504373550415,-7.4986395835876465,1.3838485479354858,2017-05-15 18:08:31.751
32,-5.894524574279785,-7.41484260559082,1.6891093254089355,2017-05-15 18:08:31.761
33,-6.14831018447876,-7.4136457443237305,1.9093759059906008,2017-05-15 18:08:31.772
34,-6.247669219970702,-7.503427982330322,2.0374655723571777,2017-05-15 18:08:31.782
35,-6.203376770019531,-7.703343868255615,2.0937294960021973,2017-05-15 18:08:31.791
36,-6.082469463348389,-7.915230751037598,2.2146365642547607,2017-05-15 18:08:31.801
37,-5.838260650634768,-8.076839447021483,2.268506050109864,2017-05-15 18:08:31.811
38,-5.568912982940674,-8.220491409301758,2.316390037536621,2017-05-15 18:08:31.823
39,-5.30195951461792,-8.358158111572267,2.164358377456665,2017-05-15 18:08:31.833
40,-5.026626586914063,-8.452729225158691,1.918952703475952,2017-05-15 18:08:31.844
41,-4.899733543395996,-8.523358345031737,1.6053122282028198,2017-05-15 18:08:31.852
42,-4.838681697845459,-8.688557624816895,1.387439846992493,2017-05-15 18:08:31.867
43,-4.838681697845459,-8.688557624816895,1.387439846992493,2017-05-15 18:08:31.867
44,-4.855441093444824,-9.005789756774902,1.2270283699035645,2017-05-15 18:08:31.873
45,-4.8267107009887695,-9.307458877563477,1.2449848651885986,2017-05-15 18:08:31.883
46,-4.788403511047363,-9.485827445983887,1.4508862495422363,2017-05-15 18:08:31.894
