EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,1061.3671875,1563.75,1.0,2.9296875,1.953125,0,0.0,0.0,2017-5-4 16:56:30:588
1,1061.3671875,1563.125,1.0,3.41796875,3.41796875,0,0.0,,null
2,1060.6865234375,1562.3182373046875,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-4 16:56:30:610
3,1060.3125,1561.875,1.0,3.41796875,3.41796875,0,0.0,,null
4,1060.3125,1558.125,1.0,2.9296875,1.953125,0,0.0,,null
5,1060.3125,1557.7396240234375,1.0,2.9296875,1.953125,0,0.0,2.0,2017-5-4 16:56:30:627
6,1061.3671875,1546.875,1.0,3.41796875,1.953125,0,0.0,,null
7,1061.89453125,1541.25,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-4 16:56:30:644
8,1062.421875,1526.25,1.0,4.39453125,2.9296875,0,0.0,,null
9,1067.067626953125,1496.7530517578125,1.0,4.39453125,2.9296875,0,0.0,2.0,2017-5-4 16:56:30:660
10,1067.34375,1495.0,1.0,3.90625,2.9296875,0,0.0,,null
11,1077.1875,1455.0,1.0,4.39453125,1.953125,0,0.0,,null
12,1081.1993408203123,1438.6981201171875,1.0,4.39453125,1.953125,0,0.0,2.0,2017-5-4 16:56:30:677
13,1089.140625,1411.25,1.0,3.41796875,3.41796875,0,0.0,,null
14,1096.850830078125,1372.23779296875,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-4 16:56:30:694
15,1098.28125,1365.0,1.0,3.41796875,1.953125,0,0.0,,null
16,1108.4765625,1320.0,1.0,3.41796875,3.41796875,0,0.0,,null
17,1111.8826904296877,1304.9658203125,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-4 16:56:30:711
18,1122.1875,1271.875,1.0,3.41796875,1.953125,0,0.0,,null
19,1129.04296875,1247.8125,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-4 16:56:30:729
20,1134.4921875,1235.0,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-4 16:56:30:784
21,1134.4921875,1235.0,1.0,3.41796875,1.953125,0,0.0,1.0,2017-5-4 16:56:30:785
22,1028.3203125,1486.875,1.0,0.9765625,0.9765625,0,0.0,0.0,2017-5-4 16:56:31:028
23,1028.3203125,1486.25,1.0,1.953125,1.46484375,0,0.0,,null
24,1028.3203125,1486.18310546875,1.0,1.953125,1.46484375,0,0.0,2.0,2017-5-4 16:56:31:045
25,1027.265625,1485.0,1.0,2.9296875,1.953125,0,0.0,,null
26,1027.265625,1483.9251708984375,1.0,2.9296875,1.953125,0,0.0,2.0,2017-5-4 16:56:31:062
27,1027.265625,1483.125,1.0,2.9296875,2.9296875,0,0.0,,null
28,1028.3143310546877,1478.774658203125,1.0,2.9296875,2.9296875,0,0.0,2.0,2017-5-4 16:56:31:079
29,1028.3203125,1478.75,1.0,2.44140625,2.44140625,0,0.0,,null
30,1029.375,1471.875,1.0,3.41796875,3.41796875,0,0.0,,null
31,1029.8115234375,1469.02978515625,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-4 16:56:31:096
32,1031.1328125,1461.875,1.0,3.41796875,1.953125,0,0.0,,null
33,1034.8248291015623,1448.7476806640625,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-4 16:56:31:112
34,1035.3515625,1446.875,1.0,3.41796875,1.953125,0,0.0,,null
35,1041.328125,1423.75,1.0,3.41796875,3.41796875,0,0.0,,null
36,1043.3634033203123,1415.8751220703125,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-4 16:56:31:129
37,1048.359375,1391.25,1.0,3.41796875,1.953125,0,0.0,,null
38,1055.9312744140623,1356.155029296875,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-4 16:56:31:146
39,1058.203125,1345.625,1.0,4.39453125,2.9296875,0,0.0,,null
40,1070.15625,1293.75,1.0,3.41796875,1.953125,0,0.0,,null
41,1072.9503173828123,1281.6241455078125,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-4 16:56:31:162
42,1087.3828125,1240.0,1.0,3.90625,3.90625,0,0.0,,null
43,1097.1064453125,1210.7777099609375,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-4 16:56:31:179
44,1102.1484375,1195.625,1.0,2.9296875,1.953125,0,0.0,,null
45,1112.34375,1165.0,1.0,2.9296875,1.953125,0,0.0,,null
46,1113.5413818359377,1161.402587890625,1.0,2.9296875,1.953125,0,0.0,2.0,2017-5-4 16:56:31:196
47,1113.5413818359377,1161.402587890625,1.0,2.9296875,1.953125,0,0.0,1.0,2017-5-4 16:56:31:201
48,967.1484375,1506.875,1.0,3.41796875,1.953125,0,0.0,0.0,2017-5-4 16:56:31:410
49,968.203125,1506.25,1.0,3.41796875,1.953125,0,0.0,,null
50,968.98095703125,1505.328125,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-4 16:56:31:447
51,969.2578125,1505.0,1.0,3.90625,1.953125,0,0.0,,null
52,973.125,1496.875,1.0,4.39453125,2.9296875,0,0.0,,null
53,973.88623046875,1495.275634765625,1.0,4.39453125,2.9296875,0,0.0,2.0,2017-5-4 16:56:31:464
