EID,Xvalue,Yvalue,Zvalue,time
0,0.5677859783172607,-0.31212249398231506,-0.13528858125209808,2017-05-01 15:30:21.990
1,0.03302319720387459,-1.0887002944946291,-0.1395496428012848,2017-05-01 15:30:22.000
2,-0.4079962968826294,-1.5744608640670776,0.08202536404132843,2017-05-01 15:30:22.010
3,-0.3760383427143097,-1.5094797611236572,0.28122982382774353,2017-05-01 15:30:22.022
4,-0.07030745595693587,-0.8543421030044556,0.4090615510940552,2017-05-01 15:30:22.030
5,0.19600865244865406,-0.2290318608283997,0.4229099750518799,2017-05-01 15:30:22.041
6,0.3930825889110565,-0.047936901450157166,0.111852765083313,2017-05-01 15:30:22.051
7,0.4676510989665985,-0.13209278881549835,-0.3802994191646576,2017-05-01 15:30:22.061
8,0.4932174384593964,-0.32277512550354004,-0.8266451954841614,2017-05-01 15:30:22.072
9,0.6306365728378296,-0.4974785149097442,-1.0876350402832031,2017-05-01 15:30:22.081
10,1.0610034465789795,-0.8617989420890808,-1.2452940940856934,2017-05-01 15:30:22.090
11,1.5915050506591797,-1.3731259107589722,-1.4551512002944946,2017-05-01 15:30:22.100
12,2.002697229385376,-1.887648582458496,-1.739576816558838,2017-05-01 15:30:22.112
13,2.1678130626678467,-2.2924489974975586,-2.0197412967681885,2017-05-01 15:30:22.120
14,2.107093095779419,-2.4437167644500732,-2.1923141479492188,2017-05-01 15:30:22.130
15,1.903627634048462,-2.2881879806518555,-2.102832078933716,2017-05-01 15:30:22.140
16,1.5222629308700562,-1.6927052736282349,-1.4562164545059204,2017-05-01 15:30:22.150
17,1.1249192953109741,-0.9331716895103456,-0.5070658922195435,2017-05-01 15:30:22.160
18,0.9917612075805664,-0.5326322317123413,0.008522115647792816,2017-05-01 15:30:22.170
19,1.0215885639190674,-0.5336974859237671,0.11504855751991272,2017-05-01 15:30:22.180
20,1.0162622928619385,-0.7446198463439941,0.06178534030914306,2017-05-01 15:30:22.190
21,1.0205233097076416,-1.2144014835357666,0.02450108155608177,2017-05-01 15:30:22.200
22,1.004544377326965,-1.738511562347412,0.058589544147253036,2017-05-01 15:30:22.210
23,0.9619337916374208,-2.0314593315124507,0.15552860498428345,2017-05-01 15:30:22.220
24,0.9704559445381165,-2.1081583499908447,0.28016453981399536,2017-05-01 15:30:22.231
25,1.0205233097076416,-2.038916110992432,0.3387540876865387,2017-05-01 15:30:22.241
26,1.1334413290023804,-1.7246631383895874,0.30466562509536743,2017-05-01 15:30:22.251
