EID,Xvalue,Yvalue,Zvalue,time
0,1.0801781415939329,-0.5113269090652466,0.056459017097949975,2017-05-01 13:15:34.727
1,0.9608685374259948,-0.5528722405433655,0.08202536404132843,2017-05-01 13:15:34.737
2,0.658333420753479,-0.748880922794342,0.04580637067556381,2017-05-01 13:15:34.748
3,0.3025351166725159,-1.0141317844390871,-0.04580637067556381,2017-05-01 13:15:34.758
4,-0.00532632227987051,-1.2538162469863892,-0.1257012039422989,2017-05-01 13:15:34.768
5,-0.32597091794013977,-1.320927977561951,-0.15233281254768372,2017-05-01 13:15:34.777
6,-0.6636597514152527,-0.9704559445381165,-0.16405072808265686,2017-05-01 13:15:34.786
7,-1.1163971424102783,-0.4431500136852264,-0.24820661544799805,2017-05-01 13:15:34.796
8,-1.6745957136154177,-0.2524676620960236,-0.3515372574329376,2017-05-01 13:15:34.806
9,-1.9196065664291384,-0.4271710515022278,-0.32170987129211426,2017-05-01 13:15:34.816
10,-1.8865833282470703,-0.6721818447113037,-0.1672465205192566,2017-05-01 13:15:34.826
11,-1.831189632415772,-0.7882956862449646,-0.026631612330675125,2017-05-01 13:15:34.836
12,-1.7662084102630615,-0.687095582485199,-0.020240023732185364,2017-05-01 13:15:34.846
13,-1.5222629308700562,-0.6327670812606812,0.09906959533691406,2017-05-01 13:15:34.856
14,-1.34116792678833,-0.7861651778221129,0.32170987129211426,2017-05-01 13:15:34.866
15,-1.4125406742095947,-1.0865697860717771,0.4303668439388275,2017-05-01 13:15:34.876
16,-1.6309199333190918,-1.2964268922805786,0.5219795703887941,2017-05-01 13:15:34.886
17,-1.8066885471344,-1.4082796573638916,0.6072007417678833,2017-05-01 13:15:34.896
18,-1.9164108037948608,-1.5638082027435305,0.5922870635986328,2017-05-01 13:15:34.906
19,-1.9973708391189573,-1.700162053108215,0.5219795703887941,2017-05-01 13:15:34.916
20,-2.0751352310180664,-1.7747305631637569,0.4506068527698517,2017-05-01 13:15:34.926
21,-2.1177456378936768,-1.6532903909683228,0.37284255027771,2017-05-01 13:15:34.936
22,-2.1571605205535893,-1.2900352478027344,0.2322276532649994,2017-05-01 13:15:34.946
23,-2.2093584537506104,-0.621049165725708,0.09374327212572098,2017-05-01 13:15:34.956
24,-2.1848573684692383,-0.4388889670372009,-0.003195793367922306,2017-05-01 13:15:34.966
25,-1.969673991203308,-0.7190535068511963,-0.022370554506778717,2017-05-01 13:15:34.976
26,-1.6447683572769165,-0.8671252727508545,0.1299622654914856,2017-05-01 13:15:34.986
27,-1.4455639123916626,-0.8341020941734314,0.34621095657348633,2017-05-01 13:15:34.996
28,-1.3965617418289185,-0.5209143161773682,0.5422195792198181,2017-05-01 13:15:35.006
29,-1.4828481674194336,0.2886866629123688,0.7084008455276489,2017-05-01 13:15:35.016
30,-1.5446335077285769,1.1781824827194214,0.8511462807655334,2017-05-01 13:15:35.026
31,-1.5670039653778076,1.7939053773880005,0.8863000273704529,2017-05-01 13:15:35.036
32,-1.5030881166458132,1.9611518383026123,0.8245146870613098,2017-05-01 13:15:35.046
33,-1.3837785720825195,1.8993664979934688,0.7286409139633179,2017-05-01 13:15:35.056
34,-1.2389025688171391,1.6756609678268433,0.5965480804443359,2017-05-01 13:15:35.066
35,-1.0663297176361084,1.2857742309570312,0.4569984376430512,2017-05-01 13:15:35.076
36,-0.8447546958923341,0.8671252727508545,0.3781688809394837,2017-05-01 13:15:35.086
37,-0.6072007417678833,0.5198490619659424,0.3376888334751129,2017-05-01 13:15:35.096
