EID,Xvalue,Yvalue,Zvalue,time
0,0.4964132308959961,0.1810949593782425,-0.002130528911948204,2017-05-10 14:17:52.740
1,0.7115966677665709,-0.14700649678707126,0.014913702383637428,2017-05-10 14:17:52.749
2,0.9832391142845154,-0.287621408700943,0.017044231295585632,2017-05-10 14:17:52.762
3,1.2985574007034302,-0.2684466540813446,-0.03941478580236435,2017-05-10 14:17:52.768
4,1.6064188480377195,-0.1203748807311058,-0.10972224175930023,2017-05-10 14:17:52.779
5,1.9196065664291384,0.047936901450157166,-0.23968450725078586,2017-05-10 14:17:52.788
6,2.188053131103516,0.18216022849082947,-0.447411060333252,2017-05-10 14:17:52.798
7,2.403236627578736,0.362189918756485,-0.7403587698936462,2017-05-10 14:17:52.808
8,2.388322830200196,0.7510114312171936,-1.143028736114502,2017-05-10 14:17:52.818
9,1.4519554376602173,1.9089539051055908,-1.2836437225341797,2017-05-10 14:17:52.828
10,0.06711166352033615,3.537743330001831,-0.5475459098815918,2017-05-10 14:17:52.838
11,0.07243798673152924,3.0189595222473145,0.26205506920814514,2017-05-10 14:17:52.848
12,0.3802994191646576,0.7744472622871399,0.7637946009635925,2017-05-10 14:17:52.860
13,0.3781688809394837,-1.900431752204895,0.9853696227073668,2017-05-10 14:17:52.869
14,0.1384843736886978,-3.8924763202667236,0.9257147908210754,2017-05-10 14:17:52.878
15,-0.001065264455974102,-5.128182888031006,0.6721818447113037,2017-05-10 14:17:52.889
16,0.06817692518234253,-5.471198081970215,0.25672873854637146,2017-05-10 14:17:52.899
17,0.02876213937997818,-5.065332412719727,-0.15233281254768372,2017-05-10 14:17:52.908
18,-0.7286409139633179,-4.597681522369385,-0.20666129887104034,2017-05-10 14:17:52.919
19,-1.8034926652908323,-4.484763145446777,0.09906959533691406,2017-05-10 14:17:52.930
20,-2.440520763397217,-4.3548011779785165,0.4836300611495972,2017-05-10 14:17:52.940
21,-2.473544120788574,-3.6229643821716313,0.5603290796279907,2017-05-10 14:17:52.950
22,-0.7648598551750183,-2.4319987297058105,0.6551376581192017,2017-05-10 14:17:52.960
23,0.7776430249214172,-1.6021577119827268,0.5922870635986328,2017-05-10 14:17:52.971
24,1.1941614151000977,-1.236772060394287,0.2439455538988113,2017-05-10 14:17:52.980
25,1.2410330772399902,-0.7659251689910889,-0.10013485699892044,2017-05-10 14:17:52.989
26,1.0578075647354126,0.09480853378772736,-0.4282363057136536,2017-05-10 14:17:52.999
27,0.7158577442169191,1.1579424142837524,-0.7254450917243958,2017-05-10 14:17:53.009
28,0.2908172011375427,2.090048789978028,-1.0120012760162354,2017-05-10 14:17:53.018
29,-0.12783172726631165,2.690858125686645,-1.1962920427322388,2017-05-10 14:17:53.028
30,-0.2684466540813446,2.772883415222168,-1.2452940940856934,2017-05-10 14:17:53.038
31,-0.21518342196941376,2.6109631061553955,-1.1984225511550903,2017-05-10 14:17:53.048
32,-0.058589544147253036,2.4522387981414795,-1.0407633781433103,2017-05-10 14:17:53.058
33,0.1384843736886978,2.2775354385375977,-0.8287757635116577,2017-05-10 14:17:53.068
34,0.32703620195388794,2.10176682472229,-0.6253102421760559,2017-05-10 14:17:53.079
