EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,772.0,1357.0,0.20000001788139346,11.0,8.0,0,0.0,0.0,2017-5-5 16:39:13:296
1,771.0,1353.0,0.19607844948768616,12.0,8.0,0,0.0,,null
2,770.0,1338.0,0.2117647230625153,12.0,9.0,0,0.0,,null
3,770.0,1311.973876953125,0.2117647230625153,12.0,9.0,0,0.0,2.0,2017-5-5 16:39:13:321
4,770.0,1305.0,0.21568629145622253,13.0,9.0,0,0.0,,null
5,770.0,1256.0,0.2352941334247589,14.0,10.0,0,0.0,,null
6,771.1813354492188,1222.33154296875,0.2352941334247589,14.0,10.0,0,0.0,2.0,2017-5-5 16:39:13:337
7,772.0,1199.0,0.24313727021217346,14.0,10.0,0,0.0,,null
8,779.0,1132.0,0.2313725650310517,14.0,10.0,0,0.0,,null
9,780.951416015625,1113.322265625,0.2313725650310517,14.0,10.0,0,0.0,2.0,2017-5-5 16:39:13:355
10,794.0,1047.0,0.207843154668808,12.0,9.0,0,0.0,,null
11,827.0,959.0,0.16078431904315948,10.0,7.0,0,0.0,,null
12,830.7537231445312,948.9901123046876,0.16078431904315948,10.0,7.0,0,0.0,2.0,2017-5-5 16:39:13:372
13,830.7537231445312,948.9901123046876,0.16078431904315948,10.0,7.0,0,0.0,1.0,2017-5-5 16:39:13:375
14,574.0,1245.0,0.29411765933036804,17.0,12.0,0,0.0,0.0,2017-5-5 16:39:15:078
15,574.0,1245.0,0.3019607961177826,17.0,12.0,0,0.0,,null
16,574.0,1245.0,0.3019607961177826,17.0,12.0,0,0.0,2.0,2017-5-5 16:39:15:104
17,574.0,1245.0,0.3058823645114899,18.0,13.0,0,0.0,,null
18,574.0,1245.0,0.30980393290519714,18.0,13.0,0,0.0,,null
19,574.0,1245.0,0.30980393290519714,18.0,13.0,0,0.0,2.0,2017-5-5 16:39:15:123
20,574.0,1245.0,0.3137255012989044,18.0,13.0,0,0.0,,null
21,574.0,1245.0,0.3137255012989044,18.0,13.0,0,0.0,2.0,2017-5-5 16:39:15:142
22,574.0,1245.0,0.3176470696926117,19.0,13.0,0,0.0,,null
23,574.0,1245.0,0.3176470696926117,19.0,13.0,0,0.0,2.0,2017-5-5 16:39:15:161
24,574.0,1245.0,0.3058823645114899,18.0,13.0,0,0.0,,null
25,574.0,1245.0,0.2784313857555389,16.0,12.0,0,0.0,2.0,2017-5-5 16:39:15:179
26,574.0,1245.0,0.2784313857555389,16.0,12.0,0,0.0,1.0,2017-5-5 16:39:15:180
27,934.0,407.0,0.207843154668808,12.0,9.0,0,0.0,0.0,2017-5-5 16:40:3:151
28,934.0,406.0,0.2352941334247589,14.0,10.0,0,0.0,,null
29,934.0,405.87017822265625,0.2352941334247589,14.0,10.0,0,0.0,2.0,2017-5-5 16:40:3:174
30,934.0,404.0,0.24313727021217346,14.0,10.0,0,0.0,,null
31,934.0,400.0,0.2392157018184662,14.0,10.0,0,0.0,,null
32,934.0,399.7530517578125,0.2392157018184662,14.0,10.0,0,0.0,2.0,2017-5-5 16:40:3:190
33,934.0,392.0,0.2392157018184662,14.0,10.0,0,0.0,,null
34,934.0,380.7926025390625,0.2392157018184662,14.0,10.0,0,0.0,2.0,2017-5-5 16:40:3:207
35,934.0,379.0,0.24313727021217346,14.0,10.0,0,0.0,,null
36,935.0,361.0,0.22352942824363708,13.0,9.0,0,0.0,,null
37,935.9057006835938,349.67840576171875,0.22352942824363708,13.0,9.0,0,0.0,2.0,2017-5-5 16:40:3:219
38,937.0,336.0,0.1882353127002716,11.0,8.0,0,0.0,,null
39,938.0,308.0,0.1568627506494522,10.0,7.0,0,0.0,,null
40,938.8442993164062,289.42572021484375,0.1568627506494522,10.0,7.0,0,0.0,2.0,2017-5-5 16:40:3:236
41,940.0,264.0,0.0784313753247261,10.0,7.0,0,0.0,,null
42,939.0,239.0,0.05882353335618973,9.0,6.0,0,0.0,,null
43,939.87646484375,231.55023193359366,0.05882353335618973,9.0,6.0,0,0.0,2.0,2017-5-5 16:40:3:253
44,941.0,222.0,0.05490196496248245,8.0,5.0,0,0.0,,null
45,946.0,211.0,0.12156863510608673,9.0,6.0,0,0.0,,null
46,948.7763671875,205.90997314453125,0.12156863510608673,9.0,6.0,0,0.0,2.0,2017-5-5 16:40:3:270
47,952.0,200.0,0.14509804546833038,9.0,6.0,0,0.0,,null
48,958.0,189.0,0.14901961386203766,8.0,6.0,0,0.0,,null
49,960.1713256835938,184.6573486328125,0.14901961386203766,8.0,6.0,0,0.0,2.0,2017-5-5 16:40:3:286
50,963.0,179.0,0.14509804546833038,8.0,6.0,0,0.0,,null
51,968.0,168.0,0.11764706671237946,9.0,6.0,0,0.0,,null
52,970.3030395507812,162.93331909179688,0.11764706671237946,9.0,6.0,0,0.0,2.0,2017-5-5 16:40:3:303
53,973.0,157.0,0.06666667014360428,7.0,5.0,0,0.0,,null
54,976.0,148.0,0.050980396568775184,8.0,5.0,0,0.0,2.0,2017-5-5 16:40:3:319
55,976.0,148.0,0.050980396568775184,8.0,5.0,0,0.0,1.0,2017-5-5 16:40:3:319
56,730.0,622.0,0.2549019753932953,15.0,11.0,0,0.0,0.0,2017-5-5 16:40:4:098
57,730.0,622.0,0.2666666805744171,16.0,11.0,0,0.0,,null
58,730.0,622.0,0.25882354378700256,16.0,11.0,0,0.0,,null
59,730.0,622.0,0.25882354378700256,16.0,11.0,0,0.0,2.0,2017-5-5 16:40:4:140
60,730.0,622.0,0.2666666805744171,16.0,11.0,0,0.0,,null
61,730.0,622.0,0.25882354378700256,16.0,11.0,0,0.0,,null
62,730.0,622.0,0.25882354378700256,16.0,11.0,0,0.0,2.0,2017-5-5 16:40:4:157
63,730.0,622.0,0.24705883860588074,15.0,11.0,0,0.0,,null
64,730.0,622.0,0.20000001788139346,12.0,9.0,0,0.0,2.0,2017-5-5 16:40:4:171
65,730.0,622.0,0.20000001788139346,12.0,9.0,0,0.0,1.0,2017-5-5 16:40:4:172
66,879.0,397.0,0.250980406999588,15.0,11.0,0,0.0,0.0,2017-5-5 16:40:5:260
67,878.0,397.0,0.2549019753932953,15.0,11.0,0,0.0,,null
68,877.0,399.0,0.26274511218070984,16.0,11.0,0,0.0,,null
69,875.2442626953125,403.389404296875,0.26274511218070984,16.0,11.0,0,0.0,2.0,2017-5-5 16:40:5:287
70,875.0,404.0,0.25882354378700256,15.0,11.0,0,0.0,,null
71,873.0,411.0,0.26274511218070984,15.0,11.0,0,0.0,,null
72,871.0,420.0,0.25882354378700256,15.0,11.0,0,0.0,,null
73,870.829833984375,420.765625,0.25882354378700256,15.0,11.0,0,0.0,2.0,2017-5-5 16:40:5:306
74,869.0,431.0,0.250980406999588,14.0,10.0,0,0.0,,null
75,867.0,444.0,0.24313727021217346,14.0,10.0,0,0.0,,null
76,865.9867553710938,451.092529296875,0.24313727021217346,14.0,10.0,0,0.0,2.0,2017-5-5 16:40:5:324
77,865.0,458.0,0.2392157018184662,14.0,10.0,0,0.0,,null
78,863.0,474.0,0.2313725650310517,14.0,10.0,0,0.0,,null
79,861.4557495117188,487.8984375,0.2313725650310517,14.0,10.0,0,0.0,2.0,2017-5-5 16:40:5:343
80,861.0,492.0,0.21568629145622253,13.0,9.0,0,0.0,,null
81,859.0,512.0,0.21568629145622253,12.0,9.0,0,0.0,,null
82,857.2001953125,531.7980346679689,0.21568629145622253,12.0,9.0,0,0.0,2.0,2017-5-5 16:40:5:362
83,857.0,534.0,0.2117647230625153,13.0,9.0,0,0.0,,null
84,856.0,555.0,0.2039215862751007,12.0,9.0,0,0.0,,null
85,855.0,576.0,0.20000001788139346,11.0,8.0,0,0.0,,null
86,854.9583129882812,576.8758544921875,0.20000001788139346,11.0,8.0,0,0.0,2.0,2017-5-5 16:40:5:381
87,855.0,596.0,0.19607844948768616,12.0,8.0,0,0.0,,null
88,855.0,612.0,0.1882353127002716,12.0,8.0,0,0.0,,null
89,855.0,618.448486328125,0.1882353127002716,12.0,8.0,0,0.0,2.0,2017-5-5 16:40:5:405
90,855.0,625.0,0.19607844948768616,12.0,8.0,0,0.0,,null
91,855.0,636.0,0.19607844948768616,12.0,8.0,0,0.0,,null
92,855.0,641.0362548828125,0.19607844948768616,12.0,8.0,0,0.0,2.0,2017-5-5 16:40:5:420
93,855.0,645.0,0.19607844948768616,11.0,8.0,0,0.0,,null
94,855.0,652.0,0.19607844948768616,11.0,8.0,0,0.0,,null
95,855.0,655.9459838867188,0.19607844948768616,11.0,8.0,0,0.0,2.0,2017-5-5 16:40:5:438
96,855.0,659.0,0.19607844948768616,11.0,8.0,0,0.0,,null
97,855.0,665.0,0.19607844948768616,11.0,8.0,0,0.0,,null
98,855.0,668.4606323242188,0.19607844948768616,11.0,8.0,0,0.0,2.0,2017-5-5 16:40:5:454
99,855.0,671.0,0.20000001788139346,11.0,8.0,0,0.0,,null
100,855.0,676.0,0.20000001788139346,11.0,8.0,0,0.0,,null
101,855.0,678.8922729492188,0.20000001788139346,11.0,8.0,0,0.0,2.0,2017-5-5 16:40:5:471
102,855.0,681.0,0.20000001788139346,12.0,8.0,0,0.0,,null
103,855.0,685.0,0.20000001788139346,11.0,8.0,0,0.0,,null
104,855.0,687.2263793945312,0.20000001788139346,11.0,8.0,0,0.0,2.0,2017-5-5 16:40:5:488
105,855.0,689.0,0.19607844948768616,11.0,8.0,0,0.0,,null
106,855.0,694.0,0.19607844948768616,12.0,8.0,0,0.0,,null
107,855.0,696.9923095703125,0.19607844948768616,12.0,8.0,0,0.0,2.0,2017-5-5 16:40:5:505
108,855.0,699.0,0.1882353127002716,12.0,8.0,0,0.0,,null
109,855.0,705.0,0.1882353127002716,12.0,8.0,0,0.0,,null
110,855.0,709.0538330078125,0.1882353127002716,12.0,8.0,0,0.0,2.0,2017-5-5 16:40:5:521
111,855.0,712.0,0.18431372940540314,11.0,8.0,0,0.0,,null
112,855.0,722.0,0.18039216101169586,11.0,8.0,0,0.0,,null
113,855.0,729.679931640625,0.18039216101169586,11.0,8.0,0,0.0,2.0,2017-5-5 16:40:5:538
114,855.0,734.0,0.1764705926179886,10.0,7.0,0,0.0,,null
115,855.0,747.0,0.1764705926179886,11.0,8.0,0,0.0,,null
116,855.0,754.81494140625,0.1764705926179886,11.0,8.0,0,0.0,2.0,2017-5-5 16:40:5:556
117,855.0,759.0,0.16862745583057406,10.0,7.0,0,0.0,,null
118,855.0,768.0,0.16078431904315948,10.0,7.0,0,0.0,,null
119,855.0,771.8594970703125,0.16078431904315948,10.0,7.0,0,0.0,2.0,2017-5-5 16:40:5:572
120,855.0,774.0,0.14509804546833038,10.0,7.0,0,0.0,,null
121,855.0,779.0,0.08627451211214067,9.0,7.0,0,0.0,2.0,2017-5-5 16:40:5:586
122,855.0,779.0,0.08627451211214067,9.0,7.0,0,0.0,1.0,2017-5-5 16:40:5:587
