EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,979.1015625,1301.875,1.0,4.8828125,3.41796875,0,0.0,0.0,2017-5-30 12:37:12:211
1,978.3984375,1301.875,1.0,5.859375,4.39453125,0,0.0,,null
2,977.34375,1300.625,1.0,7.32421875,4.39453125,0,0.0,,null
3,977.0180053710938,1300.239013671875,1.0,7.32421875,4.39453125,0,0.0,2.0,2017-5-30 12:37:12:240
4,974.1796875,1300.0,1.0,7.32421875,4.39453125,0,0.0,,null
5,971.0964965820312,1299.00341796875,1.0,7.32421875,4.39453125,0,0.0,2.0,2017-5-30 12:37:12:257
6,970.3125,1298.75,1.0,5.859375,4.39453125,0,0.0,,null
7,969.2578125,1298.125,1.0,3.90625,2.9296875,0,0.0,,null
8,968.9857177734376,1297.9637451171875,1.0,3.90625,2.9296875,0,0.0,2.0,2017-5-30 12:37:12:274
9,968.9857177734376,1297.9637451171875,1.0,3.90625,2.9296875,0,0.0,1.0,2017-5-30 12:37:12:278
10,1060.3125,1556.875,1.0,4.8828125,3.41796875,0,0.0,0.0,2017-5-30 12:37:12:554
11,1060.3125,1556.25,1.0,4.8828125,3.41796875,0,0.0,,null
12,1060.3125,1556.0037841796875,1.0,4.8828125,3.41796875,0,0.0,2.0,2017-5-30 12:37:12:574
13,1061.3671875,1553.75,1.0,4.8828125,3.41796875,0,0.0,,null
14,1063.5040283203123,1544.253173828125,1.0,4.8828125,3.41796875,0,0.0,2.0,2017-5-30 12:37:12:591
15,1064.1796875,1541.25,1.0,5.37109375,3.90625,0,0.0,,null
16,1073.3203125,1503.125,1.0,5.37109375,3.90625,0,0.0,,null
17,1075.106201171875,1495.6763916015625,1.0,5.37109375,3.90625,0,0.0,2.0,2017-5-30 12:37:12:608
18,1089.140625,1423.125,1.0,6.34765625,3.90625,0,0.0,,null
19,1102.845947265625,1348.8697509765625,1.0,6.34765625,3.90625,0,0.0,2.0,2017-5-30 12:37:12:624
20,1111.2890625,1303.125,1.0,5.37109375,3.90625,0,0.0,,null
21,1141.171875,1145.625,1.0,2.9296875,1.953125,0,0.0,,null
22,1143.552734375,1133.076171875,1.0,2.9296875,1.953125,0,0.0,2.0,2017-5-30 12:37:12:641
23,1177.3828125,996.875,1.0,2.9296875,1.953125,0,0.0,,null
24,1195.48828125,922.5,1.0,2.9296875,1.953125,0,0.0,2.0,2017-5-30 12:37:12:658
25,1195.48828125,922.5,1.0,2.9296875,1.953125,0,0.0,1.0,2017-5-30 12:37:12:660
26,228.8671875,1731.25,1.0,2.44140625,2.44140625,0,0.0,0.0,2017-5-30 12:37:21:805
27,229.921875,1730.0,1.0,3.41796875,1.953125,0,0.0,,null
28,232.03125,1723.125,1.0,4.39453125,2.9296875,0,0.0,,null
29,232.39175415039062,1721.9500732421875,1.0,4.39453125,2.9296875,0,0.0,2.0,2017-5-30 12:37:21:835
30,238.0078125,1698.75,1.0,4.8828125,2.44140625,0,0.0,,null
31,243.03140258789062,1672.3458251953125,1.0,4.8828125,2.44140625,0,0.0,2.0,2017-5-30 12:37:21:852
32,246.09375,1656.25,1.0,5.37109375,3.90625,0,0.0,,null
33,252.0703125,1598.75,1.0,4.8828125,3.41796875,0,0.0,,null
34,252.45538330078125,1595.0452880859375,1.0,4.8828125,3.41796875,0,0.0,2.0,2017-5-30 12:37:21:869
35,255.9375,1533.75,1.0,5.37109375,3.90625,0,0.0,,null
36,257.80520629882807,1502.357666015625,1.0,5.37109375,3.90625,0,0.0,2.0,2017-5-30 12:37:21:885
37,256.9921875,1471.25,1.0,4.8828125,4.8828125,0,0.0,,null
38,252.56488037109366,1422.3388671875,1.0,4.8828125,4.8828125,0,0.0,2.0,2017-5-30 12:37:21:904
39,252.0703125,1416.875,1.0,5.37109375,5.37109375,0,0.0,,null
40,241.875,1371.875,1.0,4.39453125,2.9296875,0,0.0,,null
41,238.5427398681641,1357.1671142578125,1.0,4.39453125,2.9296875,0,0.0,2.0,2017-5-30 12:37:21:919
42,221.8359375,1326.875,1.0,4.39453125,4.39453125,0,0.0,,null
43,196.29872131347656,1289.203125,1.0,4.39453125,4.39453125,0,0.0,2.0,2017-5-30 12:37:21:935
44,188.7890625,1278.125,1.0,4.39453125,2.9296875,0,0.0,,null
45,139.921875,1220.0,1.0,2.9296875,1.953125,0,0.0,,null
46,127.92713928222656,1205.73291015625,1.0,2.9296875,1.953125,0,0.0,2.0,2017-5-30 12:37:21:952
47,111.796875,1188.75,1.0,2.9296875,1.953125,0,0.0,2.0,2017-5-30 12:37:21:968
48,111.796875,1188.75,1.0,2.9296875,1.953125,0,0.0,1.0,2017-5-30 12:37:21:969
49,428.90625,1833.75,1.0,4.8828125,3.41796875,0,0.0,0.0,2017-5-30 12:37:22:353
50,429.9609375,1833.125,1.0,4.8828125,3.41796875,0,0.0,,null
51,430.48828125,1832.8125,1.0,4.8828125,3.41796875,0,0.0,2.0,2017-5-30 12:37:22:375
52,431.015625,1831.875,1.0,5.37109375,3.90625,0,0.0,,null
53,432.0006408691406,1831.291259765625,1.0,5.37109375,3.90625,0,0.0,2.0,2017-5-30 12:37:22:392
54,432.0703125,1831.25,1.0,5.859375,4.39453125,0,0.0,,null
55,433.125,1830.0,1.0,5.37109375,3.90625,0,0.0,,null
56,433.50921630859375,1829.544677734375,1.0,5.37109375,3.90625,0,0.0,2.0,2017-5-30 12:37:22:409
57,432.0703125,1828.75,1.0,4.8828125,3.41796875,0,0.0,,null
58,431.2288513183594,1828.75,1.0,4.8828125,3.41796875,0,0.0,2.0,2017-5-30 12:37:22:425
59,431.015625,1828.75,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-30 12:37:22:434
60,431.015625,1828.75,1.0,3.90625,3.90625,0,0.0,1.0,2017-5-30 12:37:22:434
61,388.828125,1046.875,1.0,5.859375,5.859375,0,0.0,0.0,2017-5-30 12:38:28:407
62,389.8828125,1045.625,1.0,5.859375,4.39453125,0,0.0,,null
63,389.89361572265625,1045.6121826171877,1.0,5.859375,4.39453125,0,0.0,2.0,2017-5-30 12:38:28:423
64,390.9375,1045.0,1.0,4.8828125,3.41796875,0,0.0,,null
65,391.4053955078125,1044.7227783203123,1.0,4.8828125,3.41796875,0,0.0,2.0,2017-5-30 12:38:28:439
66,391.9921875,1043.75,1.0,3.41796875,3.41796875,0,0.0,,null
67,392.8761596679688,1042.178466796875,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-30 12:38:28:456
68,393.046875,1041.875,1.0,0.48828125,0.48828125,0,0.0,2.0,2017-5-30 12:38:28:464
69,393.046875,1041.875,1.0,0.48828125,0.48828125,0,0.0,1.0,2017-5-30 12:38:28:465
70,233.0859375,1033.125,1.0,3.41796875,3.41796875,0,0.0,0.0,2017-5-30 12:39:33:283
71,233.0859375,1033.75,1.0,4.8828125,4.8828125,0,0.0,,null
72,233.0859375,1034.053955078125,1.0,4.8828125,4.8828125,0,0.0,2.0,2017-5-30 12:39:33:305
73,232.03125,1035.0,1.0,4.8828125,4.8828125,0,0.0,,null
