EID,Xvalue,Yvalue,Zvalue,time
0,-0.7531419992446899,-0.6892260909080505,1.0876350402832031,2017-05-30 12:34:07.927
1,-1.0492855310440063,-0.3802994191646576,1.0365023612976074,2017-05-30 12:34:07.937
2,-1.3656690120697021,-0.09054747968912123,0.9832391142845154,2017-05-30 12:34:07.947
3,-1.7150757312774658,0.16298545897006989,0.9214537739753724,2017-05-30 12:34:07.957
4,-2.10176682472229,0.3781688809394837,0.8586031794548035,2017-05-30 12:34:07.967
5,-2.4682178497314453,0.5336974859237671,0.7808388471603394,2017-05-30 12:34:07.977
6,-2.7569043636322017,0.6423544883728027,0.6753776669502258,2017-05-30 12:34:07.987
7,-2.946521520614624,0.7158577442169191,0.546480655670166,2017-05-30 12:34:07.997
8,-3.0178942680358887,0.7360977530479431,0.39095205068588257,2017-05-30 12:34:08.007
9,-2.8794097900390625,0.6796387434005737,0.17470337450504306,2017-05-30 12:34:08.017
10,-2.246642827987671,0.3526025414466858,-0.12676647305488584,2017-05-30 12:34:08.027
11,-0.9629990458488464,-0.17257283627986908,-0.3707120418548584,2017-05-30 12:34:08.038
12,0.7126619219779968,-0.6753776669502258,-0.32170987129211426,2017-05-30 12:34:08.048
13,1.4743260145187378,-0.7691209316253662,0.06817692518234253,2017-05-30 12:34:08.058
14,1.5701998472213743,-0.5826996564865112,0.3802994191646576,2017-05-30 12:34:08.068
15,1.5574166774749756,-0.7115966677665709,0.4399542212486267,2017-05-30 12:34:08.078
16,1.3358416557312012,-1.1100056171417236,0.28549087047576904,2017-05-30 12:34:08.087
17,0.8426241874694824,-1.3731259107589722,0.12144014984369278,2017-05-30 12:34:08.098
18,0.17363810539245605,-1.2335762977600098,0.05432848632335663,2017-05-30 12:34:08.108
19,-0.4900216460227966,-0.7978830933570862,0.07989483326673508,2017-05-30 12:34:08.118
20,-0.7542072534561157,-0.3334277868270874,0.30360037088394165,2017-05-30 12:34:08.128
21,-0.5965480804443359,0.3813646733760834,0.5784385800361633,2017-05-30 12:34:08.138
22,-0.3760383427143097,1.6511598825454712,0.5954828262329102,2017-05-30 12:34:08.147
23,-0.15552860498428345,2.698314905166626,0.2748382389545441,2017-05-30 12:34:08.157
24,0.3153182864189148,2.1145498752593994,-0.15233281254768372,2017-05-30 12:34:08.167
25,0.8447546958923341,0.5869607329368591,-0.3920173048973084,2017-05-30 12:34:08.177
26,0.8202536106109619,0.035153727978467934,-0.3195793330669403,2017-05-30 12:34:08.187
27,0.08309062570333481,0.3632551729679108,-0.07030745595693587,2017-05-30 12:34:08.197
28,-0.981108546257019,0.5155879855155945,0.003195793367922306,2017-05-30 12:34:08.207
29,-1.9270633459091189,0.5432848930358887,-0.00532632227987051,2017-05-30 12:34:08.217
30,-2.4820661544799805,0.7968178391456604,-0.0649811327457428,2017-05-30 12:34:08.227
31,-2.5310683250427246,1.1941614151000977,-0.31318774819374084,2017-05-30 12:34:08.237
32,-2.335059642791748,1.7821874618530271,-0.6625944972038269,2017-05-30 12:34:08.247
33,-2.171009063720703,2.579005241394043,-0.9246495366096495,2017-05-30 12:34:08.257
34,-2.057025671005249,3.2927324771881104,-1.0578075647354126,2017-05-30 12:34:08.267
35,-1.8024274110794067,3.745469808578491,-1.1408982276916504,2017-05-30 12:34:08.277
36,-1.5339808464050293,3.52815580368042,-1.01839280128479,2017-05-30 12:34:08.287
37,-1.5030881166458132,2.717489719390869,-0.5613943934440613,2017-05-30 12:34:08.297
38,-1.7161409854888916,1.9813919067382808,-0.10972224175930023,2017-05-30 12:34:08.307
39,-1.9536950588226318,1.5989619493484497,0.10972224175930023,2017-05-30 12:34:08.317
40,-2.080461502075196,1.5137407779693604,0.15233281254768372,2017-05-30 12:34:08.327
