EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,710.0,1232.0,0.19215688109397888,11.0,8.0,0,0.0,0.0,2017-5-8 12:34:44:663
1,709.0,1231.0,0.20000001788139346,12.0,8.0,0,0.0,,null
2,708.409912109375,1229.81982421875,0.20000001788139346,12.0,8.0,0,0.0,2.0,2017-5-8 12:34:44:691
3,708.0,1229.0,0.2117647230625153,12.0,9.0,0,0.0,,null
4,707.0,1224.0,0.2117647230625153,13.0,9.0,0,0.0,,null
5,706.4698486328125,1220.819091796875,0.2117647230625153,13.0,9.0,0,0.0,2.0,2017-5-8 12:34:44:708
6,706.0,1218.0,0.22352942824363708,13.0,9.0,0,0.0,,null
7,706.0,1211.0,0.2313725650310517,14.0,10.0,0,0.0,,null
8,705.4324340820312,1206.45947265625,0.2313725650310517,14.0,10.0,0,0.0,2.0,2017-5-8 12:34:44:727
9,705.0,1203.0,0.2352941334247589,14.0,10.0,0,0.0,,null
10,705.0,1195.0,0.2352941334247589,14.0,10.0,0,0.0,,null
11,704.3397216796875,1189.0572509765625,0.2352941334247589,14.0,10.0,0,0.0,2.0,2017-5-8 12:34:44:747
12,704.0,1186.0,0.2392157018184662,14.0,10.0,0,0.0,,null
13,703.0,1176.0,0.24313727021217346,14.0,10.0,0,0.0,,null
14,702.4024658203125,1169.4271240234375,0.24313727021217346,14.0,10.0,0,0.0,2.0,2017-5-8 12:34:44:767
15,702.0,1165.0,0.250980406999588,14.0,10.0,0,0.0,,null
16,702.0,1154.0,0.25882354378700256,15.0,11.0,0,0.0,,null
17,702.0,1148.5255126953125,0.25882354378700256,15.0,11.0,0,0.0,2.0,2017-5-8 12:34:44:785
18,702.0,1144.0,0.2549019753932953,15.0,11.0,0,0.0,,null
19,702.0,1132.0,0.250980406999588,15.0,11.0,0,0.0,,null
20,702.7267456054688,1121.8253173828123,0.250980406999588,15.0,11.0,0,0.0,2.0,2017-5-8 12:34:44:803
21,703.0,1118.0,0.250980406999588,15.0,11.0,0,0.0,,null
22,704.0,1103.0,0.2549019753932953,15.0,11.0,0,0.0,,null
23,704.9791259765625,1088.3134765625,0.2549019753932953,15.0,11.0,0,0.0,2.0,2017-5-8 12:34:44:824
24,705.0,1088.0,0.2549019753932953,15.0,11.0,0,0.0,,null
25,707.0,1073.0,0.2549019753932953,15.0,11.0,0,0.0,,null
26,707.9501342773438,1064.924072265625,0.2549019753932953,15.0,11.0,0,0.0,2.0,2017-5-8 12:34:44:834
27,709.0,1056.0,0.2549019753932953,15.0,11.0,0,0.0,,null
28,712.0,1037.0,0.2549019753932953,15.0,11.0,0,0.0,,null
29,713.36767578125,1028.7939453125,0.2549019753932953,15.0,11.0,0,0.0,2.0,2017-5-8 12:34:44:849
30,715.0,1019.0,0.2549019753932953,15.0,11.0,0,0.0,,null
31,719.0,1001.0,0.250980406999588,15.0,11.0,0,0.0,,null
32,721.37548828125,991.97314453125,0.250980406999588,15.0,11.0,0,0.0,2.0,2017-5-8 12:34:44:867
33,724.0,982.0,0.24705883860588074,15.0,11.0,0,0.0,,null
34,729.0,965.0,0.24313727021217346,15.0,11.0,0,0.0,,null
35,731.897216796875,956.791259765625,0.24313727021217346,15.0,11.0,0,0.0,2.0,2017-5-8 12:34:44:883
36,735.0,948.0,0.24705883860588074,15.0,11.0,0,0.0,,null
37,742.0,929.0,0.2313725650310517,14.0,10.0,0,0.0,,null
38,745.814453125,919.4638671875,0.2313725650310517,14.0,10.0,0,0.0,2.0,2017-5-8 12:34:44:900
39,750.0,909.0,0.2196078598499298,12.0,9.0,0,0.0,,null
40,760.0,887.0,0.1882353127002716,12.0,8.0,0,0.0,,null
41,763.427978515625,879.287109375,0.1882353127002716,12.0,8.0,0,0.0,2.0,2017-5-8 12:34:44:916
42,768.0,869.0,0.14901961386203766,9.0,7.0,0,0.0,,null
43,776.0,840.0,0.08235294371843338,9.0,7.0,0,0.0,2.0,2017-5-8 12:34:44:932
44,776.0,840.0,0.08235294371843338,9.0,7.0,0,0.0,1.0,2017-5-8 12:34:44:933
45,750.0,1243.0,0.19607844948768616,12.0,8.0,0,0.0,0.0,2017-5-8 12:34:45:293
46,749.0,1242.0,0.207843154668808,12.0,9.0,0,0.0,,null
47,748.5528564453125,1240.65869140625,0.207843154668808,12.0,9.0,0,0.0,2.0,2017-5-8 12:34:45:317
48,748.0,1239.0,0.2117647230625153,12.0,9.0,0,0.0,,null
49,747.0,1233.0,0.21568629145622253,12.0,9.0,0,0.0,,null
50,746.6132202148438,1229.90576171875,0.21568629145622253,12.0,9.0,0,0.0,2.0,2017-5-8 12:34:45:333
51,746.0,1225.0,0.21568629145622253,13.0,9.0,0,0.0,,null
52,745.0,1217.0,0.21568629145622253,14.0,10.0,0,0.0,,null
53,744.512451171875,1213.099365234375,0.21568629145622253,14.0,10.0,0,0.0,2.0,2017-5-8 12:34:45:351
54,744.0,1209.0,0.21568629145622253,14.0,10.0,0,0.0,,null
55,744.0,1200.0,0.2196078598499298,14.0,10.0,0,0.0,,null
56,744.0,1195.3118896484375,0.2196078598499298,14.0,10.0,0,0.0,2.0,2017-5-8 12:34:45:368
57,744.0,1189.0,0.22352942824363708,13.0,9.0,0,0.0,,null
58,745.0,1175.0,0.22352942824363708,14.0,10.0,0,0.0,,null
59,745.4788208007812,1168.2967529296875,0.22352942824363708,14.0,10.0,0,0.0,2.0,2017-5-8 12:34:45:384
60,746.0,1159.0,0.2196078598499298,14.0,10.0,0,0.0,,null
61,747.0,1143.0,0.22352942824363708,14.0,10.0,0,0.0,,null
62,747.4712524414062,1134.9888916015625,0.22352942824363708,14.0,10.0,0,0.0,2.0,2017-5-8 12:34:45:400
63,748.0,1126.0,0.2274509966373444,14.0,10.0,0,0.0,,null
64,750.0,1107.0,0.2313725650310517,14.0,10.0,0,0.0,,null
65,750.9346923828125,1098.5877685546877,0.2313725650310517,14.0,10.0,0,0.0,2.0,2017-5-8 12:34:45:419
66,752.0,1089.0,0.2313725650310517,14.0,10.0,0,0.0,,null
67,755.0,1069.0,0.2352941334247589,14.0,10.0,0,0.0,,null
68,756.5,1059.0,0.2352941334247589,14.0,10.0,0,0.0,2.0,2017-5-8 12:34:45:433
