minx,miny,maxx,maxy,eucliddist,dlist,tanangle,tottime,vmean,vstd,vquarts_0,vquarts_1,vquarts_2,amean,astd,aquarts_0,aquarts_1,aquarts_2,pmean,pstd,pquarts_0,pquarts_1,pquarts_2,areamean,areastd,areaquarts_0,areaquarts_1,areaquarts_2,swipetype
33.0,246.0,78.0,532.0,289.21445330411825,"[0.0, 0.0, 0.0, 1.5622982030622903, 5.673655183642396, 9.166629431753247, 13.189589571471233, 10.2375783820049, 10.799682831077293, 13.53117141036797, 12.106384559941961, 12.716944345684892, 9.731894381255975, 7.670553470813418, 7.48483180105132, 9.65434899833434, 15.106753742292058, 16.23631087166211, 12.361166298829945, 8.655387042373468, 10.097348255170736, 12.26668210223951, 13.299957687591899, 13.325078193510498, 11.917247972864693, 10.49338628783013, 11.430830444510468, 22.439096208251897, 9.98757174894326]",1.7200282131840232,509.0,0.6319829651022864,0.3597958015091661,0.48245418061859197,0.631084265948171,0.7725728936768715,0.005194141920203489,0.02994289356856599,-0.006300219451135163,0.003292533116162048,0.008942096074075047,0.13751634744306404,0.0439837740790814,0.10490196943283082,0.14313726127147675,0.16470588743686676,9.433333333333334,1.3828312341794358,9.0,9.0,10.0,DOWN
849.0,444.0,907.0,597.0,163.27277789025334,"[0.905980563395264, 3.295592949732382, 7.33392333984375, 9.41577172354159, 9.507443795072511, 20.774701784133992, 38.17630680738882, 29.140420051472788, 16.902945915398487, 10.053926103020869, 9.893547626862224, 10.278438288358174]",-1.2141761908434647,201.0,0.8771962319560296,0.6131821527775085,0.5492161133622437,0.7312743615620503,1.0254073259469692,0.006700549428883978,0.02771731132594426,-0.00893457724551162,0.010985950452818652,0.022857934852978403,0.20030167412299377,0.0481389782679282,0.207843154668808,0.21568629145622253,0.22352942824363708,12.538461538461538,1.692307692307692,12.0,13.0,14.0,UP
33.0,317.0,72.0,490.0,177.341478509682,"[0.0, 0.0, 0.0, 2.344200970704995, 4.668467756457937, 8.913739485463669, 10.278640010872516, 8.444485338477488, 8.595821036745445, 10.29769284257581, 11.096453738800001, 14.015758982698305, 12.982504689902443, 7.055223456224377, 7.628566050113923, 5.6154725461094985, 4.169322874926391, 4.266470996058862, 5.572063360332714, 6.384516323975036, 7.597467918004115, 8.108093261718807, 9.014575356654023, 6.724574277831895, 4.735564053859363, 3.5778340946357883, 2.4023716492699445, 2.6904050744146932, 1.9159415517072458]",1.792523367111298,517.0,0.36607363353239386,0.22011517916482923,0.22361463091473677,0.3735874598795497,0.49673443167514636,0.000499318500977945,0.009695120476495154,-0.004885606497785521,0.00018974242408685733,0.0038097031505791115,0.13307190245638292,0.03832897415974154,0.1098039299249649,0.13333334028720856,0.1568627506494522,7.733333333333333,1.1527744310527053,7.0,7.0,8.0,DOWN
844.0,410.0,906.0,639.0,236.7298037848213,"[2.6352827965745047, 5.3949892739075755, 5.27386474609375, 12.135533352899374, 12.56688929928719, 18.583263460209338, 17.088795590437368, 15.463524014875214, 11.770471528510837, 11.257922687726003, 9.983046235248354, 9.306116883550388, 10.315739830220753, 8.823453723332882, 7.9247745715478075, 8.342728113790105, 8.422739408547937, 8.300820255187954, 8.085537320982862, 8.521880811885843, 15.491587552334126, 18.98553041436975, 5.190614730751885]",-1.3145476490359826,388.0,0.6573682836353819,0.2732937917878165,0.48195169341678873,0.6068082253071031,0.825567724902977,0.000978380990114258,0.016856242773362343,-0.00445572018643575,-0.0006090331672706202,0.005039790773718958,0.2148692961782217,0.04761355237715065,0.22352942824363708,0.2313725650310517,0.2352941334247589,13.333333333333334,1.5723301886761005,14.0,14.0,14.0,UP
26.0,299.0,57.0,560.0,262.60616900598507,"[0.0, 0.2777099609375, 6.887610860761438, 18.38237255834942, 18.08954887520098, 20.513746942012375, 26.595761548273245, 19.39552622170581, 11.514823403644048, 23.04143204668019, 18.3565673828125, 10.176086425781307, 10.568298339843693, 7.91009521484375, 5.69488525390625, 3.94647216796875, 4.02524802121013, 4.027422489914449, 4.783082031108016, 5.8733332868282355, 7.556225718941686, 7.183253379186011, 7.179475292013826, 4.825716627842213, 3.9464748237839395, 3.4797773602847863, 3.6793358727270373, 6.324555320336759]",1.6814535479687922,514.0,0.5543489037181125,0.399677054883288,0.23687522780813935,0.4224331962117599,0.8654624938964879,0.0008118328696728907,0.014254042475703763,-0.006327008733562197,-6.203312309878336e-05,0.005900291742068243,0.13049358322188773,0.02738128040958646,0.11764706671237946,0.12941177189350128,0.14509804546833038,8.724137931034482,0.9789703149364405,8.0,9.0,9.0,DOWN
67.0,323.0,68.0,513.0,190.0026315607234,"[0.0, 3.63775634765625, 9.77001953125, 10.01690673828125, 16.360046386718807, 22.047241210937443, 18.80938720703125, 13.71246337890625, 13.1041259765625, 14.9364013671875, 15.94647216796875, 11.88018798828125, 9.15814208984375, 5.997802734375, 5.5567626953125, 3.479736328125, 2.000305175781307, 2.030212402343693, 1.9478149414063068, 6.43066293431115, 3.2329937120778416]",1.5655332174973013,365.0,0.5649398928651034,0.3702668959829667,0.24855259486607142,0.5387142405790442,0.8570289611816406,0.001928694407083113,0.013577403253341397,-0.008080733049177845,-0.003051692759437144,0.012910405472178166,0.1525846758688038,0.033378582192905765,0.1568627506494522,0.16078431904315948,0.16078431904315948,9.136363636363637,0.8143851303258598,9.0,9.0,9.0,DOWN
857.9210815429688,422.0,913.0,590.0,176.4652940382329,"[1.5258211146282472, 4.57197023347619, 9.403040905049021, 16.631051552760322, 24.598099400909998, 26.076553855374325, 25.802318159686006, 20.5523398085156, 17.50029603013779, 26.755184750761284, 4.859468033335461]",-1.2597980461893556,196.0,0.9682631040322707,0.5018747464953949,0.6409498878067434,1.0937685018836119,1.2572131040388626,0.0002896746021056766,0.025761195696092032,-0.010907035111829468,0.006728338470649901,0.018195222826359055,0.20816994893054167,0.053374131219269316,0.218627467751503,0.2333333492279053,0.2352941334247589,12.916666666666666,1.846543317180028,12.75,14.0,14.0,UP
841.6502685546875,375.0,919.0,621.0,257.47232861028,"[1.9088085155223768, 10.622153009603219, 22.384093521651838, 21.868930412349204, 26.41058196059146, 23.990232805781385, 27.393532509794966, 36.77934588737518, 34.086746732232506, 31.058841609817428, 21.552202283498833, 3.413129994513309]",-1.271155191250838,185.0,1.3813442568490968,0.6773277661035206,1.1070405861779369,1.4050980050746018,1.6938325991149399,-0.003258290496303474,0.04422665699867865,-0.023993366923429512,0.010985617292285232,0.030873097006213497,0.19758674101187632,0.05922514757858408,0.19607844948768616,0.2196078598499298,0.24313727021217346,12.23076923076923,2.1892691493473397,11.0,14.0,14.0,UP
864.0,198.0,871.0,488.0,290.0844704564517,"[0.5324880045336684, 5.923322259199037, 12.98159019457082, 29.23334976359182, 26.099181814887206, 33.08221435546881, 26.0911865234375, 25.02728271484375, 24.3675537109375, 19.74609375, 17.123291015625, 16.946278779763098, 23.84722900390625, 20.286250247834854, 9.49982139927725]",1.5949295715617637,265.0,1.1699473491179628,0.5452672715185468,0.8854376826528183,1.1933088381079326,1.4610738230723366,0.0031089048989691413,0.029875648900769235,-0.015073839653013751,-0.005679120654465826,0.020039672498282358,0.19877452356740832,0.042093406648138446,0.19019609317183495,0.20392158627510074,0.22843138873577123,12.0,1.620185174601965,11.0,12.0,13.25,DOWN
802.0,413.0,863.0,598.0,194.79733057719247,"[4.7769775390625, 15.498106775125992, 26.135881495274656, 37.83525649617132, 37.35111483778597, 39.42339655139359, 16.4433826077541, 9.735441952305948, 7.3120506988657645, 1.6132364116746793]",-1.252292514236631,169.0,1.1120934754431575,0.7286319521760073,0.47470675251356415,0.967944736950749,1.6403542905947162,-0.0002880860159899269,0.031067184047107246,-0.0231034533019988,-0.010490852510239809,0.03483004293232526,0.19750446961684662,0.05810067787163132,0.1980392262339592,0.2274509966373444,0.2313725650310517,12.636363636363637,2.1436047495548354,12.5,14.0,14.0,UP
853.0,410.0,866.0,563.0,153.46986674914396,"[0.665588426480648, 5.477620153291051, 12.217908787917136, 17.60939086857921, 19.556403569253703, 18.4061991597989, 16.5325927734375, 15.1126708984375, 14.008272962879309, 10.508850097656364, 9.611206054687273, 7.442077636718864, 6.061767578125, 1.533447265625]",1.6490674673161745,230.0,0.6714243043570968,0.34534010536476845,0.3768732407513803,0.6684340848698088,0.965514575733858,4.7199065048427555e-05,0.012644193325241157,-0.009584182686458005,-0.0017477203817928555,0.00673706816842384,0.20261439432700476,0.04174010297216019,0.20588237047195435,0.21568629145622253,0.2274509966373444,12.333333333333334,1.6193277068654823,12.0,12.0,14.0,DOWN
814.0,415.0,827.0,491.0,76.94153624668537,"[1.6828010113287846, 4.463596190557584, 8.088881828454204, 8.409948932468419, 10.563781734049481, 9.734639300628132, 8.235293037019318, 6.4085693359375, 5.28851318359375, 3.98162841796875, 3.34228515625, 2.02606201171875, 3.6904296875, 2.843905985007319]",1.727398203776912,248.0,0.335357951366324,0.17435241036732957,0.20360807422162228,0.29503188635474065,0.4822758961692964,0.0007346614283650319,0.006852643757130838,-0.0051535598332160615,-0.0022122604211721464,0.00435527754418644,0.22980393668015797,0.03450980531898414,0.23725491762161255,0.24313727021217346,0.2450980544090271,14.266666666666667,1.6110727964792764,14.5,15.0,15.0,DOWN
