minx,miny,maxx,maxy,eucliddist,dlist,tanangle,tottime,vmean,vstd,vquarts_0,vquarts_1,vquarts_2,amean,astd,aquarts_0,aquarts_1,aquarts_2,pmean,pstd,pquarts_0,pquarts_1,pquarts_2,areamean,areastd,areaquarts_0,areaquarts_1,areaquarts_2,swipetype
1093.6439208984377,609.2138671875,1270.0865478515625,854.4407958984375,302.1063507626392,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.505001644455515, 23.156257556114173, 20.849525897910894, 21.430867625478058, 20.9674648621805, 21.79147872029273, 20.49301420342871, 27.017121668197046, 19.55342620808436, 16.96180197209655, 19.623056918905107, 10.572819562600747, 17.36242744322588, 7.3416399633267995, 8.663197202444222, 8.774774553114451, 8.641429462932797, 4.80726388109229, 4.455840454034637, 3.665821312137939, 0.7538972468653901]",0.9470976704531988,907.0,0.3409369410808925,0.5092963401631516,0.0,0.0,0.5466800134654308,3.143107023884603e-05,0.013511115352269735,0.0,0.0,0.0,1.134772744232958,0.28897046119793035,0.8437500298023224,1.287500023841858,1.375,107.36090504039417,23.32120270594483,99.48500061035156,116.81199645996094,134.13899230957028,DOWN
1101.1414794921877,627.8724365234375,1101.1414794921877,627.8724365234375,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0525000234444937,0.2313997310730772,0.8875000178813935,1.162500023841858,1.237500011920929,111.03633117675781,12.115137706185195,99.48500061035156,116.81199645996094,116.81199645996094,RIGHT
1119.635498046875,651.862060546875,1119.635498046875,651.862060546875,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82403847689812,0.22309350135450973,0.7624999880790709,0.8625000119209291,0.9875000119209292,70.16237992506761,10.494841950371468,64.83099365234375,64.83099365234375,82.15799713134766,RIGHT
428.8603820800781,640.3115234375,428.8603820800781,640.3115234375,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1583333661158879,0.1866183017628583,1.0968750715255735,1.2125000357627869,1.3000000715255735,105.26066589355469,8.168024175233302,99.48500061035156,99.48500061035156,116.81199645996094,RIGHT
1422.037109375,868.6568603515625,1438.0318603515625,1009.0404052734376,141.0794571877425,"[0.0, 0.0, 0.0, 17.315270560257737, 8.548859671799669, 8.090777503978352, 8.495474498587079, 7.4946587746066085, 6.055582820776149, 7.530619242676255, 12.200113944030745, 9.838152642061885, 7.429291596278656, 10.855552550160787, 11.419861222000666, 7.9678654497670856, 5.006266154335809, 3.7409540146422287, 2.8997000568965934, 1.8952636718747726, 1.3646240234376137, 0.4442138671876137, 0.61767578125, 3.0020666876552804, 0.9232828575556155]",1.471430045280818,360.0,0.4526272084388196,0.40950531506740556,0.11148609834557487,0.4127384220154809,0.7137413263750416,0.0027837523186075505,0.040269666336111204,-0.007603685313855246,-0.0037349517968631703,0.0016888836590153813,0.9187500224663661,0.12125397418824127,0.9000000357627869,0.9375,0.975000023841858,100.15142235389122,10.172506418435189,99.48500061035156,99.48500061035156,99.48500061035156,DOWN
1270.58056640625,614.544921875,1381.0504150390625,892.6463623046875,294.0318294053294,"[0.0, 0.0, 6.790857612191226, 43.30544678550422, 36.70756997694207, 34.85369892024066, 28.62960184266956, 24.27572533582905, 20.042846823548036, 11.776353578237769, 12.949164213666961, 9.303598876138905, 9.241142120314716, 6.0149812951559145, 7.531422642751141, 12.60227638585723, 14.425792775303162, 13.37747094648558, 23.692285231144854]",-1.2401135349842118,320.0,1.0198534034222961,0.7494238716844364,0.5256777723292194,0.8360919341553488,1.600663529764351,0.0067841662647419015,0.03963155634551028,-0.01752980612310661,-0.001331065640165244,0.01344225237231331,1.1056250184774399,0.11702530805390851,1.0812499821186066,1.149999976158142,1.1750000715255735,112.48024711608886,10.785969005533785,112.4802474975586,116.81199645996094,116.81199645996094,UP
1299.576904296875,551.461181640625,1425.0361328125,1115.6607666015623,279.75784982488557,"[39.088860742007725, 37.83525476621471, 46.977748278294825, 59.65027827877475, 40.70759117098106, 41.541530586927394, 13.380907298893009, 14.296124635740492, 10.223397093812121, 5.650710015775423, 2.8953577970914006, 2.1122035250555617, 1.865676603769707, 1.4192504882811363, 0.0, 0.0, 0.0, 2.479878840548821, 11.76787866865501, 47.51598297195667, 73.87756609758829, 73.12172423885224, 70.1285380112257, 65.31639293622952, 59.01892274609394, 52.864247595765654, 40.99558044464783, 31.460329150789754, 23.852367791739358, 17.164177521332178, 0.7111816406245453]",1.3947943224461983,522.0,1.6887703710695263,1.4963935334901406,0.15809519522471238,1.1845109315759916,2.96345385354973,-0.0057013781789536245,0.05455331466195304,-0.022332972193220547,-0.004193890708100945,0.007227382230531095,0.9546875236555934,0.18102761991894523,0.8093750029802322,1.0125000476837158,1.0781250298023224,99.48499798774719,16.77679626985105,99.48500061035156,99.48500061035156,116.81199645996094,DOWN
1383.549560546875,605.6598510742188,1413.539794921875,733.6043090820312,131.4123224540999,"[0.0, 0.0, 21.933469423806216, 16.841036851972326, 21.027717704732325, 17.390505731285902, 11.00579215370236, 7.993427277404149, 5.688111605417832, 3.9043921992852972, 2.8395028158907505, 2.862900679382374, 3.983455275055037, 4.483666434199893, 5.950453648233133, 3.9491603787576817, 1.8511962890625, 0.41192626953125]",-1.3405526456672945,305.0,0.44678042216962477,0.4234364655925972,0.16737366363315626,0.2538847984100153,0.6334469083430945,7.28615993946909e-05,0.0229792837954943,-0.008211753018996617,-0.005660642991460307,0.0017308344607088449,0.9967105482753954,0.09157272119236998,0.9937500059604646,1.024999976158142,1.0437500476837158,102.22084085564865,11.607194331218093,99.48500061035156,99.48500061035156,116.81199645996094,UP
1313.072509765625,626.095458984375,1334.065673828125,854.4407958984375,228.41152062045362,"[27.318698166944458, 32.62521990020496, 31.715018589946446, 28.922192991768853, 27.030368594865525, 21.967497903300327, 19.505723801421784, 17.09161413614018, 10.06268565324297, 9.087572038494848, 6.134428009536789, 3.3223876953125, 2.010264702638919, 2.982977704788074, 0.5385994096884129]",1.5948699813776341,240.0,0.9628203241615628,0.6791802740722284,0.3024471318084413,1.0053890668317753,1.6456635760774816,-0.008462434731534374,0.006881266459086639,-0.010511400977530342,-0.008032864950420911,-0.006003631385745116,0.9007812682539225,0.17552759576989108,0.9468749910593031,0.9625000357627868,0.975000023841858,98.40206146240234,12.950049560028349,99.48500061035156,99.48500061035156,99.48500061035156,DOWN
619.7982177734375,636.7575073242188,830.229736328125,667.8551025390625,212.71691147950148,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.11056252729445, 11.96070085639623, 10.375939075357374, 10.13005687307021, 10.620314615628816, 9.223880523780302, 9.304608496235266, 8.762422453665398, 5.188078188846412, 7.6544567131860966, 7.3192188777813225, 6.046548127918255, 6.9358038659960135, 8.433679003812463, 8.55478961657189, 6.3851318359375, 6.78277587890625, 6.23272705078125, 7.20135498046875, 7.2838916826469715, 6.83465576171875, 6.983326532940315, 4.97314453125, 4.1297607421875, 3.8829345703125, 2.7767333984375, 2.07061767578125, 1.1646728515625, 1.04083251953125, 0.54766845703125]",2.994874440885545,602.0,0.3588340150731313,0.28673220985673253,0.11323621537950304,0.40105692545572913,0.4854987417021106,0.000256666214324354,0.017085311306356894,-0.003518564156367242,-1.5230739817899408e-05,0.001186223470098002,0.842229743261595,0.08242273843061715,0.8500000238418579,0.8500000238418579,0.8625000119209291,74.19694189123206,14.296498114149935,64.83099365234375,64.83099365234375,82.15799713134766,LEFT
245.66372680664062,629.6494750976562,356.8838195800781,648.3781127929688,112.78595172473531,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.162743485304244, 10.436630755693972, 8.850961002990072, 9.033362984557304, 8.146638219951948, 7.3268808854693726, 5.975611071807275, 4.7866793140309465, 3.182433335933414, 3.233831478028963, 4.817483021014683, 4.7860837342143325, 3.955474853515568, 3.659425129636665, 3.072265625, 3.5770416259766193, 8.509096969406825]",2.9747651864820135,359.0,0.3072064203078144,0.3266541269518102,0.09036075367647059,0.23267499138326872,0.4551035031006271,0.0027442376477131544,0.02816487716417252,-0.002864692021261997,-0.00017810280001167837,0.0,1.363020844757557,0.14498918636312602,1.337499976158142,1.40625,1.4375,103.81674893697102,10.311626397214978,99.48500061035156,99.48500061035156,116.81199645996094,LEFT
1452.02734375,763.8134765625,1479.0185546875,839.3362426757812,79.09224074326647,"[0.0, 8.192018705446586, 13.733743182199976, 6.260797811263166, 5.11907958984375, 4.40948486328125, 3.197131073112341, 3.7256666982154223, 8.265391886439959, 6.979209714046258, 9.82627427000963, 5.369328389747535, 4.454673774243834, 10.067726096838001, 0.90185546875]",-1.2692200183529563,203.0,0.4904083886306699,0.3375408068163243,0.3328545053763282,0.440948486328125,0.5690616541392937,-0.0013578297990605175,0.044188146777643406,-0.010943767228055444,-0.004686236873286524,0.008112653034374842,0.9625000171363354,0.13162149953999194,0.9843750149011614,0.9937500059604646,1.024999976158142,91.90443658828735,8.59555165713662,82.15799713134766,99.48500061035156,99.48500061035156,UP
1306.0748291015625,37.01779174804688,1459.52490234375,781.58349609375,760.2137943143664,"[75.9334680140526, 56.502977572581536, 44.62617480381343, 61.42498860598281, 36.940152015835395, 125.3936314093472, 88.71412709883819, 77.72723288711995, 58.505313160149605, 44.88190401040108, 28.98779467950678, 26.53719119110378, 13.483896931410069, 9.362858927281797, 7.482132442580751, 3.6681802941776622, 2.1274643403301807, 1.8223181082740778, 0.0372314453125]",-1.3675486584479069,282.0,2.855315201418971,2.363818135109154,0.49544092264301615,2.9921269340267385,4.58849493393554,-0.013486771307616878,0.1389468353867251,-0.04474305019815543,-0.017967217958454622,-0.00622029251851367,0.7031250029802323,0.03304234921237485,0.6875,0.699999988079071,0.7375000119209291,74.3608455657959,11.590975354935948,64.83099365234375,64.83099365234375,82.15799713134766,UP
1131.631591796875,416.40869140625,1283.082275390625,1358.22216796875,953.9129594442865,"[29.186902657324634, 41.20335533304103, 61.41767104725174, 46.798049737677026, 55.815220080520966, 61.9416398691546, 53.8644110033925, 96.96285180767161, 77.32061807047012, 74.94136343542928, 54.30065848101538, 39.30734639817175, 33.28526097857471, 21.186784520137348, 20.060901954397142, 18.62708195518492, 16.95961738810005, 16.87148994447387, 15.080746338956333, 14.970099784627758, 12.975017493670022, 15.810608877139423, 15.386870381290173, 13.082099002134168, 13.046304506403844, 11.872949476512447, 8.897872471683815, 6.302149276184789, 4.015121942859671, 2.104823100190002, 2.7151617646061186, 1.6678466796875]",-1.4113538065352715,503.0,2.118869735612626,1.9267127866999192,0.7663813384247288,1.109330371864337,4.131103919914595,0.0025911456698898424,0.07118249551866708,-0.012698886888309068,-0.00546742717471551,0.0029504061707990056,0.9159091051780817,0.10188901090662729,0.9000000357627869,0.912500023841858,0.9625000357627868,90.55896851510713,12.156034320425942,82.15799713134766,99.48500061035156,99.48500061035156,UP
1177.887939453125,308.8027648925781,1403.5430908203125,1531.6185302734375,114.23585163584437,"[16.964695135577195, 25.045254758820917, 87.8272680797664, 109.27185262129498, 137.85718891474386, 130.26710302008118, 115.09661247554354, 115.80851981925932, 93.90331180826828, 100.15009343407287, 81.57270867715937, 50.280073433221766, 40.52182215789176, 27.101251250695825, 18.991012662832457, 10.777462864266289, 6.145952235030746, 3.745064412009994, 2.0472324583369055, 1.850341796875, 0.0721435546875, 1.8358154296875, 0.968017578125, 0.1383056640625, 0.5601276863934405, 25.02836437981306, 89.2247942335199, 117.78449796801941, 126.06131758422588, 117.07904083787707, 112.17849834404848, 147.65239906965982, 136.0363719356244, 100.2199602778099, 73.17034455044336, 54.92098167559091, 48.380764287482776, 29.86613061807605, 17.565278390529834, 12.727073646289242, 7.563564909843212, 5.15592319905086, 4.031803347369894, 4.412270744804107, 2.457935103514493, 2.110095600605718, 2.123787113942285, 1.8445274809528607, 1.8869948609622769, 0.097015380859375]",-0.8314229672260717,836.0,2.891686629005926,2.973311849765169,0.16723049147738067,1.5648005980823116,6.1617748767263585,-0.0006716188229957442,0.06865593782460529,-0.03508747371086801,-0.006120723139637796,0.003236115418523356,1.0014706055323284,0.11498206970612487,0.9625000357627868,1.0,1.03125,92.6900966868681,13.758629171288396,82.15799713134766,99.48500061035156,99.48500061035156,UP
1355.8719482421875,785.1375122070312,1408.54150390625,1230.2777099609375,445.98829090402177,"[0.0, 55.87246757420634, 91.83438548574074, 92.9421464327574, 63.57151041628598, 41.783107012456874, 29.289176300674324, 20.51283053376491, 17.447430818587705, 11.75150066098758, 8.29524473653748, 6.135622652981995, 4.1030270137148905, 3.8536406881974563, 2.242647907956771, 1.8109130859375, 1.8740234375, 0.99249267578125, 0.0, 0.0]",-1.5091163938999144,337.0,1.3613438097975905,1.7855609470363327,0.11614036560058594,0.4569676476781708,1.9450305897464468,0.00039697375350258895,0.06536431693692593,-0.01975481441107958,-0.004620353443562809,-0.0007573161353949955,0.8702381153901418,0.19049107582109231,0.7375000119209291,0.9499999880790708,1.0125000476837158,98.65990447998047,8.414353561220144,99.48500061035156,99.48500061035156,99.48500061035156,UP
1397.045166015625,784.2490234375,1401.0439453125,913.08203125,128.8485213767778,"[0.0, 0.0, 0.0, 10.06791892952195, 18.846421772845385, 10.941960709212674, 10.876361439702503, 11.09598235450613, 11.08917236328125, 9.223398835509728, 7.312547536842182, 7.42919921875, 6.237206382568069, 6.438917543297257, 5.594915957115819, 4.1867935559793, 3.1641845703123863, 1.8406982421876137, 1.1934814453123863, 1.6218261718752274, 1.845703125, 0.08654785156238631]",1.586314315469932,369.0,0.35291317425572916,0.29856637677010806,0.09869384765626003,0.34809685650898237,0.5798111121187585,-3.2664073669180996e-05,0.013524478685626716,-0.005027791836209664,-0.002423214146648837,0.0007746607374559604,0.7717391433923141,0.0912784681808995,0.7624999880790709,0.7875000238418579,0.8000000119209291,80.65130117665167,15.254133922955766,64.83099365234375,82.15799713134766,99.48500061035156,DOWN
1384.54931640625,863.3258056640625,1391.047119140625,977.05419921875,113.86121974702837,"[0.0, 0.0, 0.0, 0.0, 24.545364600516095, 20.525250535581822, 14.564134666682222, 11.586344570306416, 11.3441162109375, 8.3736572265625, 7.390869140625, 5.5068359375, 3.430908203125, 2.72412109375, 1.8323974609375, 1.846923828125, 0.536865234375, 0.277587890625, 0.7220458984375]",-1.6191034496325032,321.0,0.36182468036571025,0.4261464848347099,0.026059857536764704,0.170257568359375,0.5953272651223576,8.428341292455283e-05,0.021331558579638102,-0.007846517806081883,-0.0028878705780317404,0.0,0.8050000116229057,0.15594470432702476,0.7812500149011613,0.8687500059604645,0.912500023841858,82.15799713134766,12.252041657646563,77.82624626159668,82.15799713134766,86.48974800109863,UP
1304.5753173828125,255.589599609375,1401.6995849609375,907.7509765625,202.9853892028023,"[65.35617579464778, 60.69828269244593, 48.44162782511958, 51.532919788322644, 68.5363413981669, 31.18022970184797, 53.247571172199606, 70.37530326968471, 63.65547959877918, 50.81895256000498, 34.908642940037524, 33.766820357977146, 9.251855946143763, 10.67553024510746, 7.488967799922125, 4.104663630305621, 1.534203294248243, 0.4080810546875, 2.2720147120167344, 5.631947357374809, 10.902744636123813, 21.957843239888337, 41.92570792248369, 61.12895347553901, 67.3557248370895, 66.00391605133528, 60.96362136830246, 47.94434645392651, 30.935498359799162, 22.281656393050685, 13.464817015690791, 8.301855467682023, 4.308578083514785, 3.873870958635927, 2.3215375461551786, 2.2912706068998814, 1.3608785677828308, 0.2965087890625, 0.5621337890625, 5.997395640948965, 1.840604932413339]",-1.1550877480515518,643.0,1.9389895618615258,1.8415778926239001,0.2534457696185168,1.237869799613927,3.810226335518904,-0.003906588795407681,0.06137500038200924,-0.023030031719138415,-0.003955674263272646,0.007612567675584624,1.0622024025235857,0.17370884724887978,1.0156250298023224,1.0750000476837158,1.100000023841858,105.67321214221772,14.55655962989226,99.48500061035156,108.14849853515625,116.81199645996094,UP
1390.0474853515625,204.9449157714844,1520.5050048828125,883.7613525390625,691.2386847016578,"[0.0, 0.0, 15.028535333069758, 8.414320029742415, 5.0398568954024325, 4.882178181454584, 5.085408766315965, 3.8758545863805214, 6.3803774485589635, 6.175818050800874, 4.482004584624927, 1.7031550842217893, 1.8736715697096717, 1.8926721722725062, 2.0346400371380082, 2.107449066474573, 1.8655120573010107, 1.8934714400833024, 1.8513152695833401, 1.8468017578125, 1.8104248046875, 1.876708984375, 0.1597900390625, 1.1494140625, 0.2608642578125, 0.88848876953125, 1.382080078125, 1.83453369140625, 1.851318359375, 2.54608154296875, 4.419677734375, 5.59602956335623, 6.4144287109375, 6.630342068388473, 5.597936726043392, 4.743869764731678, 3.791932482056588, 2.58786144312114, 2.369106701311613, 1.84765625, 1.9090749697247549, 0.9560546875, 0.9981596541465061, 1.979525893742569, 1.6184740753740277, 1.4302683273176215, 1.8638492014533896, 1.84173583984375, 1.84173583984375, 1.84075927734375, 1.8546142578125, 1.85113525390625, 2.74005126953125, 2.893107348446122, 5.701204946395234, 7.87821231641012, 11.507037994085724, 13.504355090723312, 17.785325436946746, 21.435596490685256, 24.241002271754795, 23.649613316623533, 19.185442211603878, 19.45307442225733, 18.650123942637162, 14.095826265659339, 12.866517285892884, 10.101547452328267, 10.070827380705932, 8.219518982019071, 9.25798620733031, 9.847639098222468, 11.236291660367035, 12.999477772155544, 13.57352030281368, 16.745793029673557, 19.038491919983567, 23.779428037873092, 26.289533262940783, 29.732869591994675, 32.827575969862544, 29.021481128582437, 32.37894687795006, 40.9585834347418]",-1.380927519477679,1376.0,0.5320829804877151,0.5704183512449176,0.11109890442930175,0.3036911957966491,0.7883654269945487,0.0024572475104203038,0.024766240526028892,-0.00278666947885046,0.0002519343575659673,0.004836648357851815,1.0469117848312153,0.09540752727109306,1.024999976158142,1.0625,1.100000023841858,102.74655178294462,11.116674746395299,99.48500061035156,99.48500061035156,116.81199645996094,UP
1348.8857421875,483.9349365234375,1511.008056640625,931.787841796875,445.3976387724622,"[0.0, 0.0, 0.0, 18.80783398679219, 4.133786020113345, 3.0800506648627786, 1.0427851783275819, 1.3826304601470623, 1.0591595323696463, 0.52783203125, 0.3868408203125, 0.6861572265625, 1.1219894406596531, 2.121113982551984, 2.1102884398786874, 2.1310019231260307, 0.6002000018407407, 1.5855722852475658, 0.5098376460737319, 1.0193428070020136, 1.8591308593747726, 1.1098809633135513, 0.9213294338416603, 1.7771860325182707, 1.2704687794253855, 1.9730837708056377, 1.9420221414858085, 4.428765769543242, 37.00731451900615, 99.3040069540703, 128.87765434480787, 137.85404972557686, 66.49334176376826]",-1.239313246808566,562.0,1.025187234915905,2.3000464140271997,0.051184968546758906,0.10570481901650439,0.18117945087428108,0.008823880228168985,0.0646273726221746,-0.0020508757228977536,0.00043916755609642224,0.0035717526539584634,0.8356617759255802,0.106115066909612,0.8156249970197678,0.8625000119209291,0.8874999880790709,79.6099079356474,14.637654294966941,64.83099365234375,82.15799713134766,82.15799713134766,UP
1369.9661865234375,722.2908325195312,1384.0494384765625,1097.890625,319.86114501953125,"[0.0, 0.0, 0.0, 18.70320185119293, 13.151782039552774, 10.3642578125, 7.306396484375, 4.04315185546875, 2.17816162109375, 0.477294921875, 9.138498853931733, 45.40836331283737, 64.102698831087, 58.952374725890756, 52.88741280128275, 50.198937276291964, 44.199489551377084, 31.983451908676617, 18.31657685948621, 1.3617075058981143]",1.5707963267948966,329.0,1.3062607644901323,1.3206632643117175,0.17792902132029428,0.6701583910088189,2.693927170394857,-0.0031638496560955666,0.05350966587679997,-0.022667890320022983,-0.009302683477476759,0.0,0.8476190652166095,0.1425020414469986,0.8125,0.8625000119209291,0.9250000119209292,91.23404657273065,10.172459321472747,82.15799713134766,99.48500061035156,99.48500061035156,DOWN
1384.7061767578125,657.1930541992188,1414.0396728515625,977.05419921875,320.7974647066552,"[0.0, 43.79180968992859, 47.4853256500095, 44.306239512096965, 33.85620407343801, 29.19117849233815, 23.894869822095455, 23.826323796030362, 18.64082513543498, 12.774831832820981, 13.238827831705791, 8.73260730776027, 7.118227737148355, 4.3173828125, 3.6666259765623863, 2.3476842824624904, 1.9847097227185542, 2.030604604745934, 1.956277675554878, 0.5076911781344041, 0.0413818359375, 0.0]",1.6472181334441813,377.0,0.8796805207717088,0.935779935136221,0.12059658668568038,0.45193206454345586,1.4509931867444794,2.4134732412707014e-05,0.03600162648804232,-0.009914567773145866,-0.004243625874063254,-0.0008784198605662737,0.7961956586526788,0.12529502700268014,0.768750011920929,0.8125,0.8249999880790709,75.37786533521569,14.214141208348,64.83099365234375,64.83099365234375,82.15799713134766,DOWN
1309.57373046875,348.8824462890625,1513.50732421875,847.332763671875,538.5551314014347,"[54.225728169249415, 53.79296060730633, 84.45905984894972, 71.95896515976585, 58.33602850411228, 51.449933632797645, 37.93570321230611, 25.694718582524512, 27.745436298497832, 32.447721244312575, 48.278301335540604, 2.1260386235821067]",-1.1824396276595412,188.0,3.051603766447323,1.7738374002877457,1.789165646395264,2.5357060161131386,4.31877396220591,-0.0228951233874604,0.14080976507914073,-0.06592690803048289,-0.044668199331625504,0.03346134533638245,0.9663461813559899,0.15980642967671005,1.0,1.037500023841858,1.0500000715255735,99.48499943659856,9.611290113785534,99.48500061035156,99.48500061035156,99.48500061035156,UP
