EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,34.8046875,1973.75,1.0,0.9765625,0.48828125,0,0.0,0.0,2017-5-22 11:10:21:459
1,34.8046875,1973.125,1.0,0.9765625,0.48828125,0,0.0,,null
2,34.8046875,1971.875,1.0,0.9765625,0.48828125,0,0.0,,null
3,34.8046875,1971.32568359375,1.0,0.9765625,0.48828125,0,0.0,2.0,2017-5-22 11:10:21:492
4,33.75,1971.25,1.0,0.9765625,0.48828125,0,0.0,,null
5,33.75,1970.15087890625,1.0,0.9765625,0.48828125,0,0.0,2.0,2017-5-22 11:10:21:509
6,33.75,1970.0,1.0,0.9765625,0.48828125,0,0.0,,null
7,33.75,1968.125,1.0,0.9765625,0.48828125,0,0.0,,null
8,33.75,1967.519775390625,1.0,0.9765625,0.48828125,0,0.0,2.0,2017-5-22 11:10:21:526
9,32.6953125,1966.25,1.0,0.9765625,0.48828125,0,0.0,,null
10,32.6953125,1965.3056640625,1.0,0.9765625,0.48828125,0,0.0,2.0,2017-5-22 11:10:21:542
11,32.6953125,1965.0,1.0,0.9765625,0.48828125,0,0.0,,null
12,32.6953125,1963.75,1.0,0.9765625,0.48828125,0,0.0,,null
13,32.6953125,1963.50537109375,1.0,0.9765625,0.48828125,0,0.0,2.0,2017-5-22 11:10:21:559
14,32.6953125,1963.125,1.0,0.9765625,0.48828125,0,0.0,,null
15,32.6953125,1962.327880859375,1.0,0.9765625,0.48828125,0,0.0,2.0,2017-5-22 11:10:21:576
16,32.6953125,1961.875,1.0,0.9765625,0.48828125,0,0.0,,null
17,32.6953125,1961.25,1.0,0.9765625,0.48828125,0,0.0,,null
18,32.6953125,1961.19921875,1.0,0.9765625,0.48828125,0,0.0,2.0,2017-5-22 11:10:21:593
19,32.6953125,1960.0,1.0,0.9765625,0.48828125,0,0.0,,null
20,32.6953125,1959.375,1.0,0.9765625,0.48828125,0,0.0,2.0,2017-5-22 11:10:21:609
21,32.6953125,1958.75,1.0,0.9765625,0.48828125,0,0.0,,null
22,32.6953125,1958.301025390625,1.0,0.9765625,0.48828125,0,0.0,2.0,2017-5-22 11:10:21:626
23,32.6953125,1958.125,1.0,0.9765625,0.48828125,0,0.0,,null
24,31.9921875,1956.875,1.0,0.9765625,0.48828125,0,0.0,,null
25,31.640625,1956.25,1.0,0.9765625,0.48828125,0,0.0,2.0,2017-5-22 11:10:21:643
26,31.9921875,1955.0,1.0,1.953125,0.48828125,0,0.0,,null
27,31.08571052551269,1953.388427734375,1.0,1.953125,0.48828125,0,0.0,2.0,2017-5-22 11:10:21:659
28,30.9375,1953.125,1.0,1.953125,0.48828125,0,0.0,,null
29,29.8828125,1950.0,1.0,1.953125,0.48828125,0,0.0,,null
30,29.638437271118164,1949.27587890625,1.0,1.953125,0.48828125,0,0.0,2.0,2017-5-22 11:10:21:677
31,28.828125,1946.25,1.0,1.953125,0.48828125,0,0.0,,null
32,28.08558654785156,1943.169921875,1.0,1.953125,0.48828125,0,0.0,2.0,2017-5-22 11:10:21:693
33,27.7734375,1941.875,1.0,1.953125,0.48828125,0,0.0,,null
34,26.71875,1938.125,1.0,2.9296875,0.48828125,0,0.0,,null
35,26.55030059814453,1937.526123046875,1.0,2.9296875,0.48828125,0,0.0,2.0,2017-5-22 11:10:21:710
36,25.6640625,1935.0,1.0,2.9296875,0.48828125,0,0.0,,null
37,25.6640625,1934.226318359375,1.0,2.9296875,0.48828125,0,0.0,2.0,2017-5-22 11:10:21:727
38,25.6640625,1933.75,1.0,2.9296875,0.48828125,0,0.0,,null
39,24.9609375,1933.75,1.0,3.90625,0.48828125,0,0.0,,null
40,24.95585823059082,1933.75,1.0,3.90625,0.48828125,0,0.0,2.0,2017-5-22 11:10:21:743
41,23.90625,1933.75,1.0,3.90625,0.48828125,0,0.0,,null
