EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,673.0,1313.0,0.14901961386203766,9.0,6.0,0,0.0,0.0,2017-5-1 18:13:36:790
1,673.0,1313.0,0.15294118225574493,9.0,6.0,0,0.0,,null
2,673.0,1313.0,0.15294118225574493,9.0,6.0,0,0.0,2.0,2017-5-1 18:13:36:816
3,673.0,1313.0,0.1568627506494522,9.0,6.0,0,0.0,,null
4,673.0,1313.0,0.15294118225574493,8.0,6.0,0,0.0,,null
5,673.0,1313.0,0.15294118225574493,8.0,6.0,0,0.0,2.0,2017-5-1 18:13:36:833
6,672.0,1310.0,0.1568627506494522,8.0,6.0,0,0.0,,null
7,671.0086059570312,1302.0689697265625,0.1568627506494522,8.0,6.0,0,0.0,2.0,2017-5-1 18:13:36:850
8,671.0,1302.0,0.15294118225574493,8.0,6.0,0,0.0,,null
9,671.0,1291.0,0.16078431904315948,9.0,6.0,0,0.0,,null
10,672.7014770507812,1274.8360595703125,0.16078431904315948,9.0,6.0,0,0.0,2.0,2017-5-1 18:13:36:866
11,673.0,1272.0,0.1568627506494522,8.0,6.0,0,0.0,,null
12,679.0,1243.0,0.16470588743686676,10.0,6.0,0,0.0,,null
13,684.4288330078125,1220.078369140625,0.16470588743686676,10.0,6.0,0,0.0,2.0,2017-5-1 18:13:36:882
14,688.0,1205.0,0.1725490242242813,9.0,6.0,0,0.0,,null
15,697.0,1168.0,0.16862745583057406,10.0,7.0,0,0.0,,null
16,701.0916748046875,1151.1785888671875,0.16862745583057406,10.0,7.0,0,0.0,2.0,2017-5-1 18:13:36:899
17,705.0,1122.0,0.1764705926179886,11.0,8.0,0,0.0,,null
18,712.0,1085.0,0.18431372940540314,11.0,8.0,0,0.0,,null
19,713.4457397460938,1077.3582763671877,0.18431372940540314,11.0,8.0,0,0.0,2.0,2017-5-1 18:13:36:917
20,727.0,1039.0,0.18039216101169586,10.0,7.0,0,0.0,,null
21,745.3472290039062,997.477294921875,0.18039216101169586,10.0,7.0,0,0.0,2.0,2017-5-1 18:13:36:932
22,746.0,996.0,0.18431372940540314,11.0,8.0,0,0.0,,null
23,760.0,961.0,0.16862745583057406,10.0,7.0,0,0.0,,null
24,774.8660278320312,933.891357421875,0.16862745583057406,10.0,7.0,0,0.0,2.0,2017-5-1 18:13:36:950
25,777.0,930.0,0.16078431904315948,9.0,6.0,0,0.0,,null
26,803.0,893.0,0.08235294371843338,9.0,6.0,0,0.0,,null
27,814.0,876.0,0.08235294371843338,9.0,6.0,0,0.0,2.0,2017-5-1 18:13:36:970
28,814.0,876.0,0.08235294371843338,9.0,6.0,0,0.0,1.0,2017-5-1 18:13:36:972
29,731.0,1302.0,0.125490203499794,8.0,6.0,0,0.0,0.0,2017-5-1 18:13:37:506
30,731.0,1302.0,0.1411764770746231,8.0,6.0,0,0.0,,null
31,731.0,1302.0,0.14901961386203766,8.0,6.0,0,0.0,,null
32,731.0,1302.0,0.14901961386203766,8.0,6.0,0,0.0,2.0,2017-5-1 18:13:37:537
33,731.0,1302.0,0.14509804546833038,7.0,5.0,0,0.0,,null
34,730.0,1299.0,0.1568627506494522,8.0,5.0,0,0.0,,null
35,729.61328125,1296.29296875,0.1568627506494522,8.0,5.0,0,0.0,2.0,2017-5-1 18:13:37:553
36,729.0,1292.0,0.15294118225574493,9.0,7.0,0,0.0,,null
37,729.0,1283.0,0.1568627506494522,9.0,7.0,0,0.0,,null
38,730.3136596679688,1272.9287109375,0.1568627506494522,9.0,7.0,0,0.0,2.0,2017-5-1 18:13:37:572
39,732.0,1260.0,0.1568627506494522,8.0,6.0,0,0.0,,null
40,740.0,1233.0,0.16470588743686676,9.0,6.0,0,0.0,,null
41,745.2645263671875,1214.57421875,0.16470588743686676,9.0,6.0,0,0.0,2.0,2017-5-1 18:13:37:586
42,752.0,1191.0,0.16862745583057406,9.0,6.0,0,0.0,,null
43,763.0,1152.0,0.16862745583057406,9.0,7.0,0,0.0,,null
44,766.5519409179688,1136.371337890625,0.16862745583057406,9.0,7.0,0,0.0,2.0,2017-5-1 18:13:37:603
45,773.0,1108.0,0.16470588743686676,10.0,7.0,0,0.0,,null
46,786.0,1055.0,0.1725490242242813,10.0,7.0,0,0.0,,null
47,793.010498046875,1040.97900390625,0.1725490242242813,10.0,7.0,0,0.0,2.0,2017-5-1 18:13:37:621
48,805.0,1017.0,0.16470588743686676,9.0,6.0,0,0.0,,null
49,826.0,970.0,0.14509804546833038,9.0,7.0,0,0.0,,null
50,832.0992431640625,956.175048828125,0.14509804546833038,9.0,7.0,0,0.0,2.0,2017-5-1 18:13:37:636
51,841.0,936.0,0.0784313753247261,8.0,6.0,0,0.0,2.0,2017-5-1 18:13:37:644
52,841.0,936.0,0.0784313753247261,8.0,6.0,0,0.0,1.0,2017-5-1 18:13:37:645
53,672.0,1244.0,0.1764705926179886,10.0,7.0,0,0.0,0.0,2017-5-1 18:13:38:800
54,672.0,1244.0,0.1882353127002716,12.0,8.0,0,0.0,,null
55,672.0,1244.0,0.20000001788139346,12.0,8.0,0,0.0,,null
56,672.0,1244.0,0.20000001788139346,12.0,8.0,0,0.0,2.0,2017-5-1 18:13:38:836
57,672.0,1244.0,0.2039215862751007,12.0,9.0,0,0.0,,null
58,672.0,1244.0,0.207843154668808,12.0,9.0,0,0.0,,null
59,672.0,1244.0,0.207843154668808,12.0,9.0,0,0.0,2.0,2017-5-1 18:13:38:853
60,672.0,1244.0,0.2117647230625153,13.0,9.0,0,0.0,,null
61,672.0,1244.0,0.2117647230625153,13.0,9.0,0,0.0,2.0,2017-5-1 18:13:38:871
62,672.0,1244.0,0.207843154668808,12.0,9.0,0,0.0,,null
63,672.9273681640625,1243.0726318359375,0.207843154668808,12.0,9.0,0,0.0,2.0,2017-5-1 18:13:38:887
64,673.0,1243.0,0.18039216101169586,11.0,8.0,0,0.0,,null
65,676.0,1241.0,0.13333334028720856,9.0,7.0,0,0.0,2.0,2017-5-1 18:13:38:901
66,676.0,1241.0,0.13333334028720856,9.0,7.0,0,0.0,1.0,2017-5-1 18:13:38:903
67,218.0,738.0,0.1098039299249649,8.0,6.0,0,0.0,0.0,2017-5-1 18:14:42:036
