EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,728.0,1242.0,0.11764706671237946,7.0,5.0,0,0.0,0.0,2017-6-7 13:33:7:640
1,728.0,1242.0,0.13725490868091586,8.0,6.0,0,0.0,,null
2,727.0,1241.0,0.15294118225574493,8.0,6.0,0,0.0,,null
3,726.440185546875,1237.0811767578125,0.15294118225574493,8.0,6.0,0,0.0,2.0,2017-6-7 13:33:7:675
4,726.0,1234.0,0.1568627506494522,9.0,6.0,0,0.0,,null
5,724.0,1223.0,0.1568627506494522,9.0,7.0,0,0.0,,null
6,722.8399658203125,1213.7196044921875,0.1568627506494522,9.0,7.0,0,0.0,2.0,2017-6-7 13:33:7:693
7,722.0,1207.0,0.16862745583057406,9.0,6.0,0,0.0,,null
8,720.0,1175.0,0.16470588743686676,10.0,7.0,0,0.0,,null
9,718.7626953125,1150.872314453125,0.16470588743686676,10.0,7.0,0,0.0,2.0,2017-6-7 13:33:7:713
10,718.0,1136.0,0.18039216101169586,10.0,7.0,0,0.0,,null
11,718.0,1096.0,0.18039216101169586,11.0,8.0,0,0.0,,null
12,718.0,1065.3765869140623,0.18039216101169586,11.0,8.0,0,0.0,2.0,2017-6-7 13:33:7:732
13,718.0,1043.0,0.1882353127002716,12.0,8.0,0,0.0,,null
14,721.0,993.0,0.1882353127002716,11.0,8.0,0,0.0,,null
15,725.6474609375,963.953369140625,0.1882353127002716,11.0,8.0,0,0.0,2.0,2017-6-7 13:33:7:751
16,729.0,943.0,0.1882353127002716,10.0,7.0,0,0.0,,null
17,750.0,886.0,0.16470588743686676,9.0,7.0,0,0.0,,null
18,762.3323364257812,842.47412109375,0.16470588743686676,9.0,7.0,0,0.0,2.0,2017-6-7 13:33:7:770
19,767.0,826.0,0.062745101749897,9.0,6.0,0,0.0,2.0,2017-6-7 13:33:7:774
20,767.0,826.0,0.062745101749897,9.0,6.0,0,0.0,1.0,2017-6-7 13:33:7:776
21,737.0,1258.0,0.09803922474384308,7.0,5.0,0,0.0,0.0,2017-6-7 13:33:8:334
22,736.0,1256.0,0.13725490868091586,7.0,5.0,0,0.0,,null
23,735.1334838867188,1248.6346435546875,0.13725490868091586,7.0,5.0,0,0.0,2.0,2017-6-7 13:33:8:350
24,734.0,1239.0,0.14509804546833038,8.0,6.0,0,0.0,,null
25,733.0,1206.0,0.16078431904315948,8.0,6.0,0,0.0,,null
26,733.0,1186.9677734375,0.16078431904315948,8.0,6.0,0,0.0,2.0,2017-6-7 13:33:8:367
27,733.0,1163.0,0.16862745583057406,9.0,6.0,0,0.0,,null
28,735.0,1108.0,0.1725490242242813,10.0,7.0,0,0.0,,null
29,737.2694091796875,1080.31298828125,0.1725490242242813,10.0,7.0,0,0.0,2.0,2017-6-7 13:33:8:384
30,740.0,1047.0,0.18039216101169586,10.0,7.0,0,0.0,,null
31,750.0,985.0,0.1764705926179886,9.0,7.0,0,0.0,,null
32,757.442626953125,956.625,0.1764705926179886,9.0,7.0,0,0.0,2.0,2017-6-7 13:33:8:403
33,766.0,924.0,0.1568627506494522,9.0,6.0,0,0.0,,null
34,779.0,872.0,0.0470588281750679,7.0,5.0,0,0.0,2.0,2017-6-7 13:33:8:415
35,779.0,872.0,0.0470588281750679,7.0,5.0,0,0.0,1.0,2017-6-7 13:33:8:416
36,713.0,1316.0,0.14509804546833038,9.0,6.0,0,0.0,0.0,2017-6-7 13:33:9:465
37,713.0,1316.0,0.15294118225574493,9.0,6.0,0,0.0,,null
38,713.0,1316.0,0.1568627506494522,9.0,6.0,0,0.0,,null
39,712.4127197265625,1316.0,0.1568627506494522,9.0,6.0,0,0.0,2.0,2017-6-7 13:33:9:500
40,712.0,1316.0,0.16470588743686676,9.0,6.0,0,0.0,,null
41,711.0,1316.0,0.16470588743686676,9.0,6.0,0,0.0,,null
42,710.475830078125,1316.524169921875,0.16470588743686676,9.0,6.0,0,0.0,2.0,2017-6-7 13:33:9:519
43,710.0,1317.0,0.16470588743686676,9.0,6.0,0,0.0,,null
44,709.5,1317.5,0.16470588743686676,9.0,6.0,0,0.0,2.0,2017-6-7 13:33:9:539
45,709.0,1317.0,0.16470588743686676,9.0,6.0,0,0.0,,null
46,709.0,1317.0,0.16470588743686676,9.0,6.0,0,0.0,2.0,2017-6-7 13:33:9:557
47,709.0,1317.0,0.1568627506494522,8.0,6.0,0,0.0,,null
48,709.0,1318.0,0.1568627506494522,8.0,6.0,0,0.0,,null
49,709.0,1318.5,0.1568627506494522,8.0,6.0,0,0.0,2.0,2017-6-7 13:33:9:576
50,709.0,1318.0,0.10196079313755037,8.0,6.0,0,0.0,,null
51,709.0,1318.0,0.10196079313755037,8.0,6.0,0,0.0,2.0,2017-6-7 13:33:9:594
52,709.0,1318.0,0.0470588281750679,8.0,6.0,0,0.0,2.0,2017-6-7 13:33:9:601
53,709.0,1318.0,0.0470588281750679,8.0,6.0,0,0.0,1.0,2017-6-7 13:33:9:602
54,756.0,872.0,0.18431372940540314,10.0,7.0,0,0.0,0.0,2017-6-7 13:34:4:104
55,756.0,872.0,0.1882353127002716,10.0,7.0,0,0.0,,null
56,756.0,872.0,0.1882353127002716,10.0,7.0,0,0.0,2.0,2017-6-7 13:34:4:131
57,756.0,872.0,0.19215688109397888,11.0,7.0,0,0.0,,null
58,756.0,872.0,0.19215688109397888,11.0,7.0,0,0.0,2.0,2017-6-7 13:34:4:148
59,756.0,872.0,0.1882353127002716,10.0,7.0,0,0.0,,null
60,756.0,872.0,0.18039216101169586,10.0,7.0,0,0.0,,null
61,756.0,872.0,0.18039216101169586,10.0,7.0,0,0.0,2.0,2017-6-7 13:34:4:181
62,756.0,872.0,0.16078431904315948,9.0,6.0,0,0.0,2.0,2017-6-7 13:34:4:187
63,756.0,872.0,0.16078431904315948,9.0,6.0,0,0.0,1.0,2017-6-7 13:34:4:188
64,692.0,490.0,0.19607844948768616,10.0,7.0,0,0.0,0.0,2017-6-7 13:34:5:082
65,692.0,490.0,0.20000001788139346,12.0,8.0,0,0.0,,null
66,692.0,490.0,0.20000001788139346,12.0,8.0,0,0.0,2.0,2017-6-7 13:34:5:113
67,692.0,490.0,0.2039215862751007,12.0,8.0,0,0.0,,null
68,692.0,490.0,0.207843154668808,12.0,8.0,0,0.0,,null
69,692.0,490.0,0.207843154668808,12.0,8.0,0,0.0,2.0,2017-6-7 13:34:5:131
70,692.0,490.0,0.20000001788139346,12.0,8.0,0,0.0,,null
71,692.0,490.0,0.20000001788139346,12.0,8.0,0,0.0,2.0,2017-6-7 13:34:5:147
72,692.0,490.0,0.19607844948768616,10.0,7.0,0,0.0,,null
73,692.0,490.0,0.1764705926179886,10.0,6.0,0,0.0,,null
74,692.0,490.0,0.1764705926179886,10.0,6.0,0,0.0,2.0,2017-6-7 13:34:5:164
75,692.0,490.0,0.13725490868091586,8.0,5.0,0,0.0,,null
76,692.0,490.0,0.08235294371843338,7.0,5.0,0,0.0,,null
77,692.0,490.0,0.08235294371843338,7.0,5.0,0,0.0,2.0,2017-6-7 13:34:5:183
78,692.0,490.0,0.08235294371843338,7.0,5.0,0,0.0,1.0,2017-6-7 13:34:5:184
79,766.0,841.0,0.18431372940540314,10.0,7.0,0,0.0,0.0,2017-6-7 13:34:59:568
80,766.0,841.0,0.1882353127002716,10.0,7.0,0,0.0,,null
81,766.0,841.0,0.19607844948768616,12.0,8.0,0,0.0,,null
82,766.0,841.0,0.19607844948768616,12.0,8.0,0,0.0,2.0,2017-6-7 13:34:59:599
83,766.0,841.0,0.20000001788139346,12.0,8.0,0,0.0,,null
84,766.0,841.0,0.20000001788139346,12.0,8.0,0,0.0,2.0,2017-6-7 13:34:59:614
85,766.0,841.0,0.2039215862751007,12.0,8.0,0,0.0,,null
86,766.0,841.0,0.20000001788139346,12.0,8.0,0,0.0,,null
87,766.0,841.0,0.20000001788139346,12.0,8.0,0,0.0,2.0,2017-6-7 13:34:59:630
88,766.0,841.0,0.19215688109397888,10.0,7.0,0,0.0,,null
89,766.0,841.0,0.19215688109397888,10.0,7.0,0,0.0,2.0,2017-6-7 13:34:59:648
90,766.0,841.0,0.1725490242242813,9.0,6.0,0,0.0,,null
91,766.0,841.0,0.1725490242242813,9.0,6.0,0,0.0,2.0,2017-6-7 13:34:59:663
92,766.0,841.0,0.10196079313755037,7.0,5.0,0,0.0,2.0,2017-6-7 13:34:59:668
93,766.0,841.0,0.10196079313755037,7.0,5.0,0,0.0,1.0,2017-6-7 13:34:59:669
94,787.0,542.0,0.16862745583057406,10.0,7.0,0,0.0,0.0,2017-6-7 13:35:0:618
95,787.0,542.0,0.1764705926179886,10.0,7.0,0,0.0,,null
96,787.0,542.0,0.1764705926179886,10.0,7.0,0,0.0,2.0,2017-6-7 13:35:0:642
97,787.0,542.0,0.18039216101169586,11.0,8.0,0,0.0,,null
98,787.0,542.0,0.18431372940540314,11.0,8.0,0,0.0,,null
99,787.0,542.0,0.18431372940540314,11.0,8.0,0,0.0,2.0,2017-6-7 13:35:0:658
100,787.0,542.0,0.18039216101169586,11.0,8.0,0,0.0,,null
101,787.0,542.0,0.18431372940540314,11.0,8.0,0,0.0,,null
102,787.0,542.0,0.18431372940540314,11.0,8.0,0,0.0,2.0,2017-6-7 13:35:0:675
103,787.0,542.0,0.1764705926179886,10.0,7.0,0,0.0,,null
104,787.0,542.0,0.16862745583057406,10.0,7.0,0,0.0,,null
105,787.0,542.0,0.16862745583057406,10.0,7.0,0,0.0,2.0,2017-6-7 13:35:0:691
106,787.0,542.0,0.1568627506494522,9.0,7.0,0,0.0,2.0,2017-6-7 13:35:0:699
107,787.0,542.0,0.1568627506494522,9.0,7.0,0,0.0,1.0,2017-6-7 13:35:0:699
108,793.0,541.0,0.1725490242242813,10.0,7.0,0,0.0,0.0,2017-6-7 13:36:9:905
109,793.0,541.0,0.1764705926179886,11.0,8.0,0,0.0,,null
