EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,234.84375,1808.75,1.0,2.9296875,2.9296875,0,0.0,0.0,2017-6-8 17:1:16:468
1,235.8984375,1808.125,1.0,3.41796875,3.41796875,0,0.0,,null
2,235.96665954589844,1808.08447265625,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-6-8 17:1:16:484
3,238.0078125,1803.125,1.0,4.39453125,2.9296875,0,0.0,,null
4,238.8644256591797,1801.094482421875,1.0,4.39453125,2.9296875,0,0.0,2.0,2017-6-8 17:1:16:501
5,245.0390625,1786.25,1.0,4.8828125,3.41796875,0,0.0,,null
6,255.56016540527344,1759.963134765625,1.0,4.8828125,3.41796875,0,0.0,2.0,2017-6-8 17:1:16:518
7,258.046875,1753.75,1.0,5.37109375,5.37109375,0,0.0,,null
8,272.8125,1708.125,1.0,4.39453125,4.39453125,0,0.0,,null
9,276.06719970703125,1698.068115234375,1.0,4.39453125,4.39453125,0,0.0,2.0,2017-6-8 17:1:16:534
10,288.984375,1653.125,1.0,5.859375,4.39453125,0,0.0,,null
11,296.193115234375,1618.07080078125,1.0,5.859375,4.39453125,0,0.0,2.0,2017-6-8 17:1:16:551
12,300.9375,1595.0,1.0,4.39453125,4.39453125,0,0.0,,null
13,307.8060302734375,1536.3885498046875,1.0,4.39453125,4.39453125,0,0.0,2.0,2017-6-8 17:1:16:568
14,307.96875,1535.0,1.0,5.859375,4.39453125,0,0.0,,null
15,306.9140625,1471.25,1.0,5.37109375,5.37109375,0,0.0,,null
16,306.4560241699219,1443.5633544921875,1.0,5.37109375,5.37109375,0,0.0,2.0,2017-6-8 17:1:16:585
17,297.0703125,1401.25,1.0,5.859375,4.39453125,0,0.0,,null
18,280.4122314453125,1331.1107177734375,1.0,5.859375,4.39453125,0,0.0,2.0,2017-6-8 17:1:16:602
19,277.03125,1316.875,1.0,5.37109375,3.90625,0,0.0,,null
20,243.984375,1220.625,1.0,4.39453125,4.39453125,0,0.0,,null
21,236.6376190185547,1199.2274169921875,1.0,4.39453125,4.39453125,0,0.0,2.0,2017-6-8 17:1:16:619
22,207.0703125,1135.625,1.0,2.9296875,2.9296875,0,0.0,,null
23,178.73023986816406,1086.0618896484377,1.0,2.9296875,2.9296875,0,0.0,2.0,2017-6-8 17:1:16:635
24,163.828125,1060.0,1.0,0.9765625,0.48828125,0,0.0,,null
25,135.0,1025.0,1.0,0.9765625,0.48828125,0,0.0,,null
26,132.89852905273438,1022.4486083984376,1.0,0.9765625,0.48828125,0,0.0,2.0,2017-6-8 17:1:16:652
27,132.89852905273438,1022.4486083984376,1.0,0.9765625,0.48828125,0,0.0,1.0,2017-6-8 17:1:16:658
28,267.890625,1801.875,1.0,5.37109375,3.90625,0,0.0,0.0,2017-6-8 17:1:17:235
29,268.9453125,1801.25,1.0,5.859375,5.859375,0,0.0,,null
30,269.14080810546875,1801.134033203125,1.0,5.859375,5.859375,0,0.0,2.0,2017-6-8 17:1:17:253
31,270.0,1798.75,1.0,6.34765625,6.34765625,0,0.0,,null
32,270.52734375,1797.5,1.0,6.34765625,6.34765625,0,0.0,2.0,2017-6-8 17:1:17:270
33,274.921875,1791.875,1.0,5.37109375,5.37109375,0,0.0,,null
34,282.8536376953125,1778.38720703125,1.0,5.37109375,5.37109375,0,0.0,2.0,2017-6-8 17:1:17:287
35,283.0078125,1778.125,1.0,6.34765625,3.90625,0,0.0,,null
36,292.8515625,1756.875,1.0,7.32421875,5.859375,0,0.0,,null
37,296.5898742675781,1748.804931640625,1.0,7.32421875,5.859375,0,0.0,2.0,2017-6-8 17:1:17:304
38,303.046875,1730.0,1.0,8.30078125,6.8359375,0,0.0,,null
39,308.5335693359375,1705.6146240234375,1.0,8.30078125,6.8359375,0,0.0,2.0,2017-6-8 17:1:17:320
40,310.078125,1698.75,1.0,7.32421875,4.39453125,0,0.0,,null
41,311.8359375,1663.125,1.0,7.8125,6.34765625,0,0.0,,null
42,312.1221923828125,1657.323486328125,1.0,7.8125,6.34765625,0,0.0,2.0,2017-6-8 17:1:17:337
43,310.078125,1621.875,1.0,7.32421875,5.859375,0,0.0,,null
44,306.5711364746094,1595.4693603515625,1.0,7.32421875,5.859375,0,0.0,2.0,2017-6-8 17:1:17:354
45,304.1015625,1576.875,1.0,7.8125,4.39453125,0,0.0,,null
46,293.9315185546875,1526.9989013671875,1.0,7.8125,4.39453125,0,0.0,2.0,2017-6-8 17:1:17:371
47,293.90625,1526.875,1.0,6.34765625,6.34765625,0,0.0,,null
48,278.0859375,1461.25,1.0,5.859375,5.859375,0,0.0,,null
49,271.31793212890625,1433.17529296875,1.0,5.859375,5.859375,0,0.0,2.0,2017-6-8 17:1:17:387
50,249.9609375,1375.625,1.0,5.37109375,3.90625,0,0.0,,null
51,215.84567260742188,1297.9937744140625,1.0,5.37109375,3.90625,0,0.0,2.0,2017-6-8 17:1:17:404
52,206.015625,1275.625,1.0,3.90625,3.90625,0,0.0,,null
53,155.0390625,1176.875,1.0,1.46484375,1.46484375,0,0.0,,null
54,145.00274658203125,1157.4329833984375,1.0,1.46484375,1.46484375,0,0.0,2.0,2017-6-8 17:1:17:421
55,126.9140625,1128.125,1.0,1.46484375,1.46484375,0,0.0,2.0,2017-6-8 17:1:17:437
56,126.9140625,1128.125,1.0,1.46484375,1.46484375,0,0.0,1.0,2017-6-8 17:1:17:438
57,863.0859375,1896.875,1.0,5.37109375,3.90625,0,0.0,0.0,2017-6-8 17:1:23:069
58,862.3828125,1896.875,1.0,7.32421875,4.39453125,0,0.0,,null
59,861.615966796875,1897.783935546875,1.0,7.32421875,4.39453125,0,0.0,2.0,2017-6-8 17:1:23:092
60,861.328125,1898.125,1.0,7.32421875,4.39453125,0,0.0,,null
61,859.21875,1898.75,1.0,7.32421875,4.39453125,0,0.0,,null
62,858.9363403320312,1898.833740234375,1.0,7.32421875,4.39453125,0,0.0,2.0,2017-6-8 17:1:23:109
63,858.1640625,1900.0,1.0,7.32421875,4.39453125,0,0.0,,null
64,857.5478515625,1900.730224609375,1.0,7.32421875,4.39453125,0,0.0,2.0,2017-6-8 17:1:23:126
65,857.109375,1901.25,1.0,6.34765625,3.90625,0,0.0,,null
66,858.1640625,1901.875,1.0,5.37109375,3.90625,0,0.0,,null
67,858.1659545898438,1901.876220703125,1.0,5.37109375,3.90625,0,0.0,2.0,2017-6-8 17:1:23:142
68,861.328125,1903.125,1.0,0.9765625,0.48828125,0,0.0,,null
69,862.71728515625,1903.673828125,1.0,0.9765625,0.48828125,0,0.0,2.0,2017-6-8 17:1:23:159
70,862.71728515625,1903.673828125,1.0,0.9765625,0.48828125,0,0.0,1.0,2017-6-8 17:1:23:161
71,407.109375,715.0,1.0,0.48828125,0.48828125,0,0.0,0.0,2017-6-8 17:2:3:910
72,408.1640625,713.75,1.0,2.9296875,1.953125,0,0.0,,null
73,408.6473083496094,713.17724609375,1.0,2.9296875,1.953125,0,0.0,2.0,2017-6-8 17:2:3:931
74,409.921875,711.875,1.0,1.953125,1.953125,0,0.0,,null
75,414.4117736816406,706.173583984375,1.0,1.953125,1.953125,0,0.0,2.0,2017-6-8 17:2:3:947
76,414.84375,705.625,1.0,1.953125,1.953125,0,0.0,,null
77,422.9296875,698.125,1.0,1.953125,1.953125,0,0.0,,null
78,425.81085205078125,695.45263671875,1.0,1.953125,1.953125,0,0.0,2.0,2017-6-8 17:2:3:964
79,429.9609375,690.0,1.0,1.953125,1.953125,0,0.0,,null
80,434.8353576660156,683.3733520507812,1.0,1.953125,1.953125,0,0.0,2.0,2017-6-8 17:2:3:981
81,435.9375,681.875,1.0,0.9765625,0.48828125,0,0.0,2.0,2017-6-8 17:2:3:990
82,435.9375,681.875,1.0,0.9765625,0.48828125,0,0.0,1.0,2017-6-8 17:2:3:990
83,388.125,715.0,1.0,3.90625,3.90625,0,0.0,0.0,2017-6-8 17:2:4:793
84,388.828125,715.0,1.0,4.39453125,4.39453125,0,0.0,,null
85,389.65228271484375,714.023193359375,1.0,4.39453125,4.39453125,0,0.0,2.0,2017-6-8 17:2:4:817
86,389.8828125,713.75,1.0,4.39453125,4.39453125,0,0.0,,null
87,390.9375,715.0,1.0,4.39453125,4.39453125,0,0.0,,null
88,391.2436218261719,715.36279296875,1.0,4.39453125,4.39453125,0,0.0,2.0,2017-6-8 17:2:4:834
89,391.9921875,715.0,1.0,4.39453125,4.39453125,0,0.0,,null
90,392.7407531738281,715.443603515625,1.0,4.39453125,4.39453125,0,0.0,2.0,2017-6-8 17:2:4:851
91,393.046875,715.625,1.0,4.39453125,4.39453125,0,0.0,,null
92,394.1015625,715.625,1.0,5.37109375,3.90625,0,0.0,,null
93,394.2085571289063,715.625,1.0,5.37109375,3.90625,0,0.0,2.0,2017-6-8 17:2:4:867
94,394.1015625,715.625,1.0,4.39453125,4.39453125,0,0.0,,null
95,394.1015625,715.625,1.0,4.39453125,4.39453125,0,0.0,2.0,2017-6-8 17:2:4:884
96,393.046875,715.625,1.0,4.39453125,4.39453125,0,0.0,,null
97,391.9954833984375,715.625,1.0,4.39453125,4.39453125,0,0.0,2.0,2017-6-8 17:2:4:901
98,391.9921875,715.625,1.0,4.39453125,4.39453125,0,0.0,,null
99,390.9375,715.625,1.0,3.90625,3.90625,0,0.0,,null
100,390.4530029296875,715.625,1.0,3.90625,3.90625,0,0.0,2.0,2017-6-8 17:2:4:917
101,389.8828125,715.625,1.0,1.46484375,1.46484375,0,0.0,2.0,2017-6-8 17:2:4:932
