EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,645.0,1282.0,0.16470588743686676,9.0,6.0,0,0.0,0.0,2017-5-25 13:10:49:995
1,645.0,1279.0,0.16862745583057406,10.0,7.0,0,0.0,,null
2,645.0,1274.050537109375,0.16862745583057406,10.0,7.0,0,0.0,2.0,2017-5-25 13:10:50:022
3,645.0,1271.0,0.1725490242242813,11.0,8.0,0,0.0,,null
4,647.0,1247.0,0.18431372940540314,11.0,8.0,0,0.0,,null
5,653.4744262695312,1217.8651123046875,0.18431372940540314,11.0,8.0,0,0.0,2.0,2017-5-25 13:10:50:039
6,657.0,1202.0,0.1882353127002716,11.0,8.0,0,0.0,,null
7,679.0,1140.0,0.19215688109397888,11.0,8.0,0,0.0,,null
8,692.5315551757812,1090.38427734375,0.19215688109397888,11.0,8.0,0,0.0,2.0,2017-5-25 13:10:50:058
9,700.0,1063.0,0.20000001788139346,11.0,8.0,0,0.0,,null
10,736.0,974.0,0.16862745583057406,10.0,7.0,0,0.0,2.0,2017-5-25 13:10:50:075
11,736.0,974.0,0.16862745583057406,10.0,7.0,0,0.0,1.0,2017-5-25 13:10:50:076
12,666.0,1323.0,0.19607844948768616,12.0,8.0,0,0.0,0.0,2017-5-25 13:10:50:863
13,666.0,1323.0,0.19215688109397888,12.0,8.0,0,0.0,,null
14,666.0,1323.0,0.19215688109397888,12.0,8.0,0,0.0,2.0,2017-5-25 13:10:50:896
15,666.0,1323.0,0.1882353127002716,11.0,7.0,0,0.0,,null
16,666.0,1322.0,0.16862745583057406,10.0,6.0,0,0.0,,null
17,666.43359375,1321.56640625,0.16862745583057406,10.0,6.0,0,0.0,2.0,2017-5-25 13:10:50:912
18,667.0,1321.0,0.12156863510608673,9.0,7.0,0,0.0,2.0,2017-5-25 13:10:50:919
19,667.0,1321.0,0.12156863510608673,9.0,7.0,0,0.0,1.0,2017-5-25 13:10:50:920
20,876.0,569.0,0.18431372940540314,10.0,7.0,0,0.0,0.0,2017-5-25 13:11:51:742
21,876.0,569.0,0.19215688109397888,11.0,8.0,0,0.0,,null
22,876.0,569.0,0.2039215862751007,12.0,9.0,0,0.0,,null
23,875.3751831054688,568.3751831054688,0.2039215862751007,12.0,9.0,0,0.0,2.0,2017-5-25 13:11:51:776
24,875.0,568.0,0.2117647230625153,12.0,9.0,0,0.0,,null
25,874.0,567.0,0.2117647230625153,12.0,9.0,0,0.0,,null
26,873.5025024414062,566.0050048828125,0.2117647230625153,12.0,9.0,0,0.0,2.0,2017-5-25 13:11:51:793
27,873.0,565.0,0.21568629145622253,12.0,9.0,0,0.0,,null
28,872.0,563.0,0.207843154668808,12.0,9.0,0,0.0,,null
29,871.81640625,562.6327514648439,0.207843154668808,12.0,9.0,0,0.0,2.0,2017-5-25 13:11:51:811
30,872.0,561.0,0.2039215862751007,12.0,9.0,0,0.0,,null
31,873.0,557.0,0.20000001788139346,12.0,8.0,0,0.0,,null
32,873.1316528320312,556.4734497070311,0.20000001788139346,12.0,8.0,0,0.0,2.0,2017-5-25 13:11:51:828
33,879.0,544.0,0.1764705926179886,9.0,7.0,0,0.0,,null
34,891.9815063476562,520.0341186523439,0.1764705926179886,9.0,7.0,0,0.0,2.0,2017-5-25 13:11:51:845
35,892.0,520.0,0.11764706671237946,9.0,7.0,0,0.0,,null
36,902.0,502.0,0.05490196496248245,8.0,6.0,0,0.0,,null
37,908.2987670898438,484.0034790039063,0.05490196496248245,8.0,6.0,0,0.0,2.0,2017-5-25 13:11:51:863
38,909.0,482.0,0.0313725508749485,7.0,5.0,0,0.0,2.0,2017-5-25 13:11:51:867
39,909.0,482.0,0.0313725508749485,7.0,5.0,0,0.0,1.0,2017-5-25 13:11:51:868
40,869.0,540.0,0.1882353127002716,12.0,8.0,0,0.0,0.0,2017-5-25 13:11:52:991
41,869.0,540.0,0.20000001788139346,12.0,9.0,0,0.0,,null
42,869.0,540.0,0.19607844948768616,12.0,9.0,0,0.0,,null
43,869.0,540.0,0.19607844948768616,12.0,9.0,0,0.0,2.0,2017-5-25 13:11:53:023
44,869.0,540.0,0.20000001788139346,12.0,9.0,0,0.0,,null
45,869.0,540.0,0.1882353127002716,12.0,8.0,0,0.0,,null
46,869.0,540.0,0.1882353127002716,12.0,8.0,0,0.0,2.0,2017-5-25 13:11:53:039
47,869.0,540.0,0.16470588743686676,10.0,7.0,0,0.0,2.0,2017-5-25 13:11:53:046
48,869.0,540.0,0.16470588743686676,10.0,7.0,0,0.0,1.0,2017-5-25 13:11:53:047
49,78.0,246.0,0.20000001788139346,12.0,9.0,0,0.0,0.0,2017-5-25 13:11:55:017
50,78.0,246.0,0.2039215862751007,12.0,9.0,0,0.0,,null
51,78.0,246.0,0.207843154668808,12.0,9.0,0,0.0,,null
52,78.0,246.0,0.207843154668808,12.0,9.0,0,0.0,2.0,2017-5-25 13:11:55:054
