EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,1158.3984375,1861.25,1.0,1.46484375,1.46484375,0,0.0,0.0,2017-5-16 11:54:35:129
1,1157.34375,1860.0,1.0,1.953125,1.46484375,0,0.0,,null
2,1156.81640625,1859.375,1.0,1.953125,1.46484375,0,0.0,2.0,2017-5-16 11:54:35:151
3,1154.1796875,1856.25,1.0,2.44140625,2.44140625,0,0.0,,null
4,1147.5,1841.875,1.0,3.41796875,1.953125,0,0.0,,null
5,1147.38134765625,1841.61962890625,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-16 11:54:35:168
6,1140.46875,1813.75,1.0,2.9296875,2.9296875,0,0.0,,null
7,1137.6336669921875,1802.409423828125,1.0,2.9296875,2.9296875,0,0.0,2.0,2017-5-16 11:54:35:184
8,1130.2734375,1770.0,1.0,3.41796875,1.953125,0,0.0,,null
9,1121.0416259765623,1720.234375,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-16 11:54:35:201
10,1119.375,1711.25,1.0,3.90625,3.90625,0,0.0,,null
11,1108.4765625,1638.75,1.0,4.39453125,2.9296875,0,0.0,,null
12,1105.1123046875,1616.3697509765625,1.0,4.39453125,2.9296875,0,0.0,2.0,2017-5-16 11:54:35:218
13,1098.28125,1556.875,1.0,4.39453125,1.953125,0,0.0,,null
14,1097.47900390625,1495.5516357421875,1.0,4.39453125,1.953125,0,0.0,2.0,2017-5-16 11:54:35:234
15,1097.2265625,1476.25,1.0,4.8828125,3.41796875,0,0.0,,null
16,1104.2578125,1411.25,1.0,5.859375,3.41796875,0,0.0,,null
17,1105.3924560546877,1400.7607421875,1.0,5.859375,3.41796875,0,0.0,2.0,2017-5-16 11:54:35:251
18,1117.265625,1361.875,1.0,7.32421875,4.39453125,0,0.0,,null
19,1126.9415283203125,1340.2730712890625,1.0,7.32421875,4.39453125,0,0.0,2.0,2017-5-16 11:54:35:268
20,1132.3828125,1328.125,1.0,4.8828125,3.41796875,0,0.0,,null
21,1146.4453125,1298.125,1.0,5.37109375,3.90625,0,0.0,,null
22,1147.8218994140625,1295.188232421875,1.0,5.37109375,3.90625,0,0.0,2.0,2017-5-16 11:54:35:285
23,1167.1875,1261.875,1.0,5.37109375,3.90625,0,0.0,,null
24,1177.55859375,1243.75,1.0,5.37109375,3.90625,0,0.0,2.0,2017-5-16 11:54:35:302
25,1195.3125,1225.625,1.0,6.34765625,4.8828125,0,0.0,,null
26,1220.2861328125,1189.626953125,1.0,6.34765625,4.8828125,0,0.0,2.0,2017-5-16 11:54:35:318
27,1221.328125,1188.125,1.0,5.37109375,5.37109375,0,0.0,,null
28,1242.421875,1158.125,1.0,5.859375,5.859375,0,0.0,,null
29,1250.6875,1146.369384765625,1.0,5.859375,5.859375,0,0.0,2.0,2017-5-16 11:54:35:336
30,1259.296875,1135.0,1.0,5.37109375,5.37109375,0,0.0,,null
31,1274.3739013671875,1120.230712890625,1.0,5.37109375,5.37109375,0,0.0,2.0,2017-5-16 11:54:35:352
32,1276.5234375,1118.125,1.0,4.8828125,3.41796875,0,0.0,,null
33,1296.5625,1100.0,1.0,0.48828125,0.48828125,0,0.0,,null
34,1303.173095703125,1094.0208740234377,1.0,0.48828125,0.48828125,0,0.0,2.0,2017-5-16 11:54:35:369
35,1304.296875,1093.125,1.0,0.48828125,0.48828125,0,0.0,,null
36,1308.1640625,1089.6875,1.0,0.48828125,0.48828125,0,0.0,2.0,2017-5-16 11:54:35:385
37,1308.1640625,1089.6875,1.0,0.48828125,0.48828125,0,0.0,1.0,2017-5-16 11:54:35:394
38,1073.3203125,1840.0,1.0,1.46484375,1.46484375,0,0.0,0.0,2017-5-16 11:54:35:683
39,1072.265625,1840.0,1.0,1.953125,1.46484375,0,0.0,,null
40,1071.934326171875,1840.0,1.0,1.953125,1.46484375,0,0.0,2.0,2017-5-16 11:54:35:703
41,1071.2109375,1838.75,1.0,1.953125,1.46484375,0,0.0,,null
42,1069.9278564453123,1836.0126953125,1.0,1.953125,1.46484375,0,0.0,2.0,2017-5-16 11:54:35:720
43,1069.453125,1835.0,1.0,2.9296875,1.953125,0,0.0,,null
44,1066.2890625,1815.0,1.0,2.9296875,2.9296875,0,0.0,,null
45,1065.728515625,1811.45703125,1.0,2.9296875,2.9296875,0,0.0,2.0,2017-5-16 11:54:35:736
46,1061.3671875,1768.125,1.0,3.41796875,1.953125,0,0.0,,null
47,1057.09912109375,1723.7374267578125,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-16 11:54:35:753
48,1054.3359375,1695.0,1.0,3.41796875,1.953125,0,0.0,,null
49,1047.3046875,1603.125,1.0,4.39453125,1.953125,0,0.0,,null
50,1046.970458984375,1598.7569580078125,1.0,4.39453125,1.953125,0,0.0,2.0,2017-5-16 11:54:35:770
51,1046.25,1500.0,1.0,4.39453125,1.953125,0,0.0,,null
52,1045.7723388671877,1453.29443359375,1.0,4.39453125,1.953125,0,0.0,2.0,2017-5-16 11:54:35:786
53,1055.390625,1398.125,1.0,5.37109375,3.90625,0,0.0,,null
54,1075.1927490234377,1311.8192138671875,1.0,5.37109375,3.90625,0,0.0,2.0,2017-5-16 11:54:35:803
55,1077.1875,1303.125,1.0,6.34765625,3.90625,0,0.0,,null
56,1119.375,1223.125,1.0,5.37109375,5.37109375,0,0.0,,null
57,1134.653076171875,1194.1533203125,1.0,5.37109375,5.37109375,0,0.0,2.0,2017-5-16 11:54:35:820
58,1167.1875,1163.125,1.0,4.39453125,2.9296875,0,0.0,,null
59,1196.681396484375,1137.9569091796875,1.0,4.39453125,2.9296875,0,0.0,2.0,2017-5-16 11:54:35:837
60,1202.34375,1133.125,1.0,2.44140625,2.44140625,0,0.0,,null
