EID,Xvalue,Yvalue,Zvalue,time
0,1.486043930053711,-0.4516721367835999,0.4410194754600525,2017-05-15 16:06:14.246
1,1.7971011400222778,-0.6530070900917053,0.5858954787254333,2017-05-15 16:06:14.253
2,2.006958246231079,-0.7904262542724609,0.6700513362884521,2017-05-15 16:06:14.264
3,2.079396247863769,-0.9906959533691406,0.7297061681747437,2017-05-15 16:06:14.273
4,2.054895162582397,-1.2357068061828609,0.7552725076675415,2017-05-15 16:06:14.283
5,1.995240330696106,-1.428519606590271,0.7456851005554199,2017-05-15 16:06:14.294
6,1.903627634048462,-1.460477590560913,0.6881608366966248,2017-05-15 16:06:14.304
7,1.7885789871215818,-1.2761868238449097,0.5858954787254333,2017-05-15 16:06:14.314
8,1.6437031030654907,-0.9235842823982242,0.4644553065299988,2017-05-15 16:06:14.325
9,1.4817829132080078,-0.5592638254165649,0.3419498801231384,2017-05-15 16:06:14.334
10,1.3603427410125732,-0.298274040222168,0.2535329461097717,2017-05-15 16:06:14.344
11,1.3187973499298096,-0.2141181528568268,0.2215750068426132,2017-05-15 16:06:14.353
12,1.336906909942627,-0.3440804183483124,0.21092236042022705,2017-05-15 16:06:14.364
13,1.3635385036468506,-0.649811327457428,0.20985709130764008,2017-05-15 16:06:14.379
14,1.3635385036468506,-0.649811327457428,0.20985709130764008,2017-05-15 16:06:14.379
15,1.3784521818161009,-1.0237191915512085,0.2279665917158127,2017-05-15 16:06:14.386
16,1.3720606565475464,-1.324123740196228,0.26098978519439703,2017-05-15 16:06:14.393
17,1.329450011253357,-1.4668691158294678,0.2865561246871948,2017-05-15 16:06:14.404
18,1.254881501197815,-1.4061490297317505,0.28549087047576904,2017-05-15 16:06:14.414
19,1.1462244987487793,-1.1558119058609009,0.2471413612365723,2017-05-15 16:06:14.424
20,1.0673949718475342,-0.8745821118354797,0.19387812912464145,2017-05-15 16:06:14.434
21,1.0450243949890137,-0.6242449879646301,0.1257012039422989,2017-05-15 16:06:14.443
22,1.0620687007904053,-0.4218447208404541,0.06391586363315582,2017-05-15 16:06:14.453
23,1.0993529558181765,-0.28016453981399536,0.02450108155608177,2017-05-15 16:06:14.463
24,1.1387677192687988,-0.1810949593782425,-0.008522115647792816,2017-05-15 16:06:14.474
25,1.1760519742965698,-0.1480717658996582,-0.037284255027771,2017-05-15 16:06:14.484
26,1.1973572969436646,-0.19813919067382807,-0.0649811327457428,2017-05-15 16:06:14.494
27,1.1760519742965698,-0.3089267015457153,-0.06924218684434891,2017-05-15 16:06:14.503
28,1.0727213621139526,-0.4580637216567993,-0.056459017097949975,2017-05-15 16:06:14.513
29,0.8724516034126282,-0.6029396653175354,-0.06178534030914306,2017-05-15 16:06:14.523
30,0.649811327457428,-0.6604639887809753,-0.10865697264671326,2017-05-15 16:06:14.534
31,0.4772384762763977,-0.6423544883728027,-0.16831178963184354,2017-05-15 16:06:14.543
32,0.33236250281333923,-0.5390238165855408,-0.20026971399784088,2017-05-15 16:06:14.556
33,0.19174760580062866,-0.4079962968826294,-0.18216022849082947,2017-05-15 16:06:14.564
34,0.0884169489145279,-0.3238403797149658,-0.14061491191387174,2017-05-15 16:06:14.575
35,0.020240023732185364,-0.3291667103767395,-0.0884169489145279,2017-05-15 16:06:14.585
36,-0.06285060197114943,-0.4143878817558289,-0.01917476020753384,2017-05-15 16:06:14.597
37,-0.18748654425144198,-0.5550028085708618,0.0511326938867569,2017-05-15 16:06:14.606
38,-0.35899412631988525,-0.6838997602462769,0.08309062570333481,2017-05-15 16:06:14.613
39,-0.6008091568946838,-0.7360977530479431,0.040480047464370734,2017-05-15 16:06:14.623
40,-0.9534116983413696,-0.5816344022750854,-0.037284255027771,2017-05-15 16:06:14.633
41,-1.3859090805053709,-0.2822950780391693,-0.07563377916812898,2017-05-15 16:06:14.643
42,-1.8514295816421509,-0.040480047464370734,-0.03302319720387459,2017-05-15 16:06:14.653
43,-2.377670288085937,-0.027696875855326653,0.06072007492184639,2017-05-15 16:06:14.663
44,-2.8879318237304688,-0.3163835406303406,0.15552860498428345,2017-05-15 16:06:14.673
45,-3.228816509246826,-0.5581985712051392,0.23861923813819885,2017-05-15 16:06:14.685
46,-3.403519868850708,-0.5155879855155945,0.31318774819374084,2017-05-15 16:06:14.694
47,-3.4716968536376966,-0.2045307755470276,0.2918824553489685,2017-05-15 16:06:14.703
48,-3.452522039413452,0.12250541150569914,0.2024002522230149,2017-05-15 16:06:14.715
49,-3.306580781936645,0.09054747968912123,0.1715075820684433,2017-05-15 16:06:14.723
50,-2.94758677482605,-0.5443501472473145,0.1576591432094574,2017-05-15 16:06:14.735
51,-2.4277377128601074,-1.7353157997131348,0.17257283627986908,2017-05-15 16:06:14.743
52,-1.962217092514038,-3.0583741664886475,0.2972087860107422,2017-05-15 16:06:14.754
53,-1.6777914762496948,-3.7710361480712886,0.4442152678966522,2017-05-15 16:06:14.764
54,-1.5861787796020508,-3.5153727531433105,0.4889563918113709,2017-05-15 16:06:14.773
55,-1.6096146106719968,-2.5598304271698,0.4016047120094299,2017-05-15 16:06:14.784
56,-1.5989619493484497,-1.3560816049575806,0.2375539690256119,2017-05-15 16:06:14.794
57,-1.5691345930099487,-0.08415589481592177,0.011717909015715122,2017-05-15 16:06:14.803
58,-1.5116102695465088,1.0673949718475342,-0.11398329585790636,2017-05-15 16:06:14.814
59,-1.4636733531951904,1.7576863765716553,-0.05326322466135025,2017-05-15 16:06:14.823
60,-1.3933658599853516,1.7651431560516355,0.0926780104637146,2017-05-15 16:06:14.833
61,-1.3251889944076538,1.3422331809997559,0.2162486910820008,2017-05-15 16:06:14.843
62,-1.242098331451416,0.9843043684959412,0.2886866629123688,2017-05-15 16:06:14.853
63,-1.1568771600723269,0.8564726114273071,0.3195793330669403,2017-05-15 16:06:14.863
64,-1.1334413290023804,0.8660600185394287,0.2972087860107422,2017-05-15 16:06:14.873
65,-1.2090752124786377,0.9257147908210754,0.2343581765890121,2017-05-15 16:06:14.883
66,-1.3262542486190796,1.0652644634246826,0.16405072808265686,2017-05-15 16:06:14.893
67,-1.3976269960403442,1.2953615188598633,0.10439591854810716,2017-05-15 16:06:14.904
68,-1.3699301481246948,1.5062839984893799,0.040480047464370734,2017-05-15 16:06:14.914
69,-1.2474247217178345,1.5797871351242063,-0.013848437927663326,2017-05-15 16:06:14.924
70,-1.0780476331710815,1.4508901834487915,-0.08522115647792816,2017-05-15 16:06:14.934
71,-0.882038950920105,1.1739214658737185,-0.16405072808265686,2017-05-15 16:06:14.944
72,-0.6902913451194763,0.8064051866531372,-0.2215750068426132,2017-05-15 16:06:14.955
73,-0.5954828262329102,0.621049165725708,-0.2428802996873856,2017-05-15 16:06:14.963
74,-0.40053942799568176,0.3430151641368866,-0.2524676620960236,2017-05-15 16:06:14.973
75,-0.21092236042022705,0.2215750068426132,-0.2322276532649994,2017-05-15 16:06:14.983
76,-0.04900216311216354,0.2162486910820008,-0.213052898645401,2017-05-15 16:06:14.993
77,0.05432848632335663,0.2972087860107422,-0.21092236042022705,2017-05-15 16:06:15.003
78,0.12144014984369278,0.3195793330669403,-0.2215750068426132,2017-05-15 16:06:15.014
79,0.2045307755470276,0.3206445872783661,-0.2226402759552002,2017-05-15 16:06:15.024
80,0.29507824778556824,0.3632551729679108,-0.21518342196941376,2017-05-15 16:06:15.036
81,0.37710362672805786,0.37710362672805786,-0.20133498311042786,2017-05-15 16:06:15.043
82,0.4527373909950256,0.3344930410385132,-0.18322548270225525,2017-05-15 16:06:15.053
83,0.5390238165855408,0.20133498311042786,-0.16937704384326935,2017-05-15 16:06:15.063
84,0.6242449879646301,-0.02876213937997818,-0.1757686287164688,2017-05-15 16:06:15.073
85,0.7020092606544495,-0.30360037088394165,-0.2087918370962143,2017-05-15 16:06:15.083
86,0.7797735929489136,-0.5922870635986328,-0.2631203234195709,2017-05-15 16:06:15.093
87,0.8809736967086792,-0.8735168576240541,-0.31318774819374084,2017-05-15 16:06:15.103
88,0.9906959533691406,-1.1334413290023804,-0.3643204569816589,2017-05-15 16:06:15.113
89,1.0961570739746094,-1.3251889944076538,-0.4186489284038544,2017-05-15 16:06:15.123
90,1.1856393814086914,-1.44875967502594,-0.4644553065299988,2017-05-15 16:06:15.135
91,1.2538162469863892,-1.4892396926879885,-0.5070658922195435,2017-05-15 16:06:15.146
92,1.2942962646484375,-1.4444986581802368,-0.5038700699806213,2017-05-15 16:06:15.159
93,1.2942962646484375,-1.4444986581802368,-0.5038700699806213,2017-05-15 16:06:15.159
94,1.3006879091262815,-1.384843826293945,-0.4783037304878235,2017-05-15 16:06:15.164
95,1.2431635856628418,-1.3262542486190796,-0.4431500136852264,2017-05-15 16:06:15.178
96,1.2431635856628418,-1.3262542486190796,-0.4431500136852264,2017-05-15 16:06:15.179
97,1.1281150579452517,-1.2389025688171391,-0.39734363555908203,2017-05-15 16:06:15.185
98,0.9800432920455932,-0.9576727747917176,-0.3536677956581116,2017-05-15 16:06:15.195
99,0.8341020941734314,-0.399474173784256,-0.26205506920814514,2017-05-15 16:06:15.210
100,0.8341020941734314,-0.399474173784256,-0.26205506920814514,2017-05-15 16:06:15.210
101,0.7190535068511963,0.2322276532649994,-0.13635385036468506,2017-05-15 16:06:15.213
102,0.5933523178100586,0.6476807594299316,-0.03941478580236435,2017-05-15 16:06:15.223
103,0.4335626363754273,0.6988134980201721,-0.044741109013557434,2017-05-15 16:06:15.233
104,0.2993393242359161,0.4495415985584259,-0.08522115647792816,2017-05-15 16:06:15.243
