EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,771.0,966.0,0.1764705926179886,10.0,7.0,0,0.0,0.0,2017-6-6 15:26:43:572
1,771.0,961.0,0.1882353127002716,10.0,7.0,0,0.0,,null
2,771.0,960.57958984375,0.1882353127002716,10.0,7.0,0,0.0,2.0,2017-6-6 15:26:43:595
3,773.0,945.0,0.18039216101169586,11.0,8.0,0,0.0,,null
4,777.0,918.0,0.1882353127002716,10.0,7.0,0,0.0,,null
5,780.376708984375,896.6143798828125,0.1882353127002716,10.0,7.0,0,0.0,2.0,2017-6-6 15:26:43:617
6,783.0,880.0,0.18039216101169586,11.0,8.0,0,0.0,,null
7,800.0,821.0,0.08627451211214067,9.0,6.0,0,0.0,2.0,2017-6-6 15:26:43:635
8,800.0,821.0,0.08627451211214067,9.0,6.0,0,0.0,1.0,2017-6-6 15:26:43:635
9,631.0,1292.0,0.16078431904315948,8.0,6.0,0,0.0,0.0,2017-6-6 15:26:45:399
10,630.0,1292.0,0.16470588743686676,9.0,6.0,0,0.0,,null
11,629.0,1292.0,0.16862745583057406,9.0,6.0,0,0.0,,null
12,628.6949462890625,1292.0,0.16862745583057406,9.0,6.0,0,0.0,2.0,2017-6-6 15:26:45:430
13,628.0,1292.0,0.1764705926179886,9.0,7.0,0,0.0,,null
14,628.0,1292.0,0.18039216101169586,10.0,7.0,0,0.0,,null
15,628.0,1292.0,0.18039216101169586,10.0,7.0,0,0.0,2.0,2017-6-6 15:26:45:446
16,628.0,1292.0,0.18431372940540314,9.0,7.0,0,0.0,,null
17,629.0,1288.0,0.18431372940540314,11.0,8.0,0,0.0,,null
18,631.7650756835938,1274.7275390625,0.18431372940540314,11.0,8.0,0,0.0,2.0,2017-6-6 15:26:45:487
19,634.0,1264.0,0.18039216101169586,10.0,7.0,0,0.0,,null
20,651.0,1197.0,0.18431372940540314,11.0,8.0,0,0.0,,null
21,666.887939453125,1152.74072265625,0.18431372940540314,11.0,8.0,0,0.0,2.0,2017-6-6 15:26:45:506
22,679.0,1119.0,0.19607844948768616,12.0,8.0,0,0.0,,null
23,705.0,1044.0,0.19607844948768616,12.0,8.0,0,0.0,,null
24,725.94921875,1001.5030517578124,0.19607844948768616,12.0,8.0,0,0.0,2.0,2017-6-6 15:26:45:525
25,740.0,973.0,0.207843154668808,13.0,9.0,0,0.0,,null
26,775.0,906.0,0.2117647230625153,13.0,9.0,0,0.0,,null
27,795.3865966796875,876.619384765625,0.2117647230625153,13.0,9.0,0,0.0,2.0,2017-6-6 15:26:45:544
28,809.0,857.0,0.2117647230625153,13.0,9.0,0,0.0,,null
29,845.0,820.0,0.1882353127002716,12.0,8.0,0,0.0,,null
30,863.7257080078125,803.1468505859375,0.1882353127002716,12.0,8.0,0,0.0,2.0,2017-6-6 15:26:45:562
31,875.0,793.0,0.05490196496248245,8.0,5.0,0,0.0,2.0,2017-6-6 15:26:45:571
32,875.0,793.0,0.05490196496248245,8.0,5.0,0,0.0,1.0,2017-6-6 15:26:45:572
33,557.0,1235.0,0.16470588743686676,9.0,6.0,0,0.0,0.0,2017-6-6 15:26:46:447
34,557.0,1235.0,0.1764705926179886,10.0,7.0,0,0.0,,null
35,557.0,1235.0,0.1882353127002716,12.0,8.0,0,0.0,,null
36,557.0,1235.0,0.1882353127002716,12.0,8.0,0,0.0,2.0,2017-6-6 15:26:46:480
37,557.0,1235.0,0.19607844948768616,12.0,8.0,0,0.0,,null
38,557.0,1235.0,0.2039215862751007,12.0,9.0,0,0.0,,null
39,557.0,1235.0,0.2039215862751007,12.0,9.0,0,0.0,2.0,2017-6-6 15:26:46:496
40,557.0,1235.0,0.207843154668808,12.0,9.0,0,0.0,,null
41,557.0,1235.0,0.2117647230625153,12.0,9.0,0,0.0,,null
42,557.0,1235.0,0.2117647230625153,12.0,9.0,0,0.0,2.0,2017-6-6 15:26:46:513
43,557.0,1235.0,0.2117647230625153,13.0,9.0,0,0.0,,null
44,557.0,1235.0,0.2039215862751007,12.0,9.0,0,0.0,,null
45,557.0,1235.0,0.2039215862751007,12.0,9.0,0,0.0,2.0,2017-6-6 15:26:46:530
46,557.0,1235.0,0.19215688109397888,12.0,8.0,0,0.0,2.0,2017-6-6 15:26:46:537
47,557.0,1235.0,0.19215688109397888,12.0,8.0,0,0.0,1.0,2017-6-6 15:26:46:537
48,314.0,555.0,0.16470588743686676,9.0,6.0,0,0.0,0.0,2017-6-6 15:27:40:699
49,314.0,555.0,0.16862745583057406,9.0,6.0,0,0.0,,null
