EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,977.34375,1525.0,1.0,1.953125,1.953125,0,0.0,0.0,2017-5-9 13:1:3:151
1,976.2890625,1523.75,1.0,1.953125,1.953125,0,0.0,,null
2,975.9711303710938,1523.3731689453125,1.0,1.953125,1.953125,0,0.0,2.0,2017-5-9 13:1:3:169
3,975.234375,1521.875,1.0,2.9296875,1.953125,0,0.0,,null
4,974.5197143554688,1517.21630859375,1.0,2.9296875,1.953125,0,0.0,2.0,2017-5-9 13:1:3:186
5,974.1796875,1515.0,1.0,3.41796875,3.41796875,0,0.0,,null
6,973.125,1498.75,1.0,3.41796875,3.41796875,0,0.0,,null
7,972.9940185546876,1496.7320556640625,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-9 13:1:3:202
8,974.1796875,1473.75,1.0,2.9296875,1.953125,0,0.0,,null
9,975.9752197265624,1454.597900390625,1.0,2.9296875,1.953125,0,0.0,2.0,2017-5-9 13:1:3:219
10,977.34375,1440.0,1.0,4.39453125,2.9296875,0,0.0,,null
11,982.265625,1400.0,1.0,4.39453125,2.9296875,0,0.0,,null
12,982.282470703125,1399.8631591796875,1.0,4.39453125,2.9296875,0,0.0,2.0,2017-5-9 13:1:3:236
13,991.40625,1358.125,1.0,3.41796875,3.41796875,0,0.0,,null
14,995.581298828125,1338.998291015625,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-9 13:1:3:252
15,1001.25,1313.75,1.0,4.39453125,4.39453125,0,0.0,,null
16,1010.1837768554688,1277.056640625,1.0,4.39453125,4.39453125,0,0.0,2.0,2017-5-9 13:1:3:269
17,1011.4453125,1271.875,1.0,3.90625,3.90625,0,0.0,,null
18,1022.34375,1233.75,1.0,3.41796875,3.41796875,0,0.0,,null
19,1026.2059326171877,1220.2392578125,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-9 13:1:3:287
20,1033.2421875,1196.875,1.0,4.39453125,4.39453125,0,0.0,,null
21,1046.25,1165.0,1.0,4.8828125,3.41796875,0,0.0,,null
22,1046.4451904296877,1164.5218505859375,1.0,4.8828125,3.41796875,0,0.0,2.0,2017-5-9 13:1:3:306
23,1062.421875,1131.875,1.0,5.37109375,3.90625,0,0.0,,null
24,1070.5078125,1115.3125,1.0,5.37109375,3.90625,0,0.0,2.0,2017-5-9 13:1:3:323
25,1078.2421875,1095.0,1.0,5.859375,4.39453125,0,0.0,,null
