key,keyhold
t,71.0
h,65.0
i,67.0
s,56.0
SPACE,60.0
i,56.0
s,57.0
SPACE,75.0
a,57.0
t,64.0
e,56.0
s,64.0
t,57.0
BACKSPACE,58.0
BACKSPACE,49.0
BACKSPACE,49.0
BACKSPACE,65.0
SPACE,83.0
t,73.0
e,74.0
s,64.0
t,56.0
SPACE,58.0
t,65.0
o,65.0
SPACE,74.0
s,80.0
e,56.0
e,49.0
SPACE,73.0
i,65.0
SPACE,58.0
t,64.0
h,73.0
e,57.0
SPACE,82.0
o,62.0
r,81.0
s,57.0
SPACE,64.0
t,65.0
h,73.0
a,64.0
t,64.0
SPACE,67.0
i,40.0
SPACE,54.0
t,65.0
e,56.0
SPACE,93.0
a,97.0
r,88.0
e,72.0
SPACE,83.0
n,73.0
i,73.0
e,56.0
SPACE,59.0
t,64.0
o,64.0
SPACE,75.0
e,57.0
SPACE,65.0
t,64.0
h,64.0
e,73.0
r,50.0
e,49.0
SPACE,59.0
a,65.0
r,65.0
e,58.0
SPACE,75.0
t,64.0
o,57.0
SPACE,68.0
s,64.0
e,65.0
n,74.0
t,81.0
e,57.0
n,82.0
e,81.0
s,49.0
SPACE,66.0
i,59.0
n,63.0
SPACE,91.0
t,81.0
h,65.0
i,67.0
s,66.0
SPACE,68.0
a,73.0
t,89.0
a,64.0
SPACE,75.0
s,73.0
a,72.0
l,66.0
e,56.0
t,72.0
h,88.0
i,48.0
s,89.0
SPACE,81.0
i,56.0
s,65.0
SPACE,74.0
a,81.0
SPACE,67.0
t,81.0
e,65.0
s,81.0
t,81.0
SPACE,83.0
t,96.0
o,66.0
SPACE,89.0
s,80.0
e,73.0
e,80.0
SPACE,74.0
i,77.0
SPACE,82.0
t,73.0
h,74.0
e,89.0
SPACE,86.0
o,89.0
r,65.0
s,65.0
SPACE,58.0
t,73.0
h,89.0
a,81.0
t,65.0
SPACE,83.0
i,73.0
SPACE,106.0
t,81.0
e,96.0
SPACE,115.0
a,82.0
r,58.0
e,80.0
SPACE,78.0
n,90.0
i,72.0
r,59.0
e,12.0
SPACE,85.0
BACKSPACE,75.0
BACKSPACE,73.0
BACKSPACE,73.0
e,57.0
SPACE,90.0
t,64.0
o,88.0
SPACE,59.0
e,89.0
SPACE,67.0
BACKSPACE,67.0
SPACE,58.0
t,72.0
h,89.0
e,88.0
r,24.0
e,80.0
SPACE,52.0
a,97.0
r,81.0
e,56.0
SPACE,81.0
t,80.0
o,75.0
SPACE,79.0
s,88.0
e,74.0
n,73.0
t,65.0
e,104.0
n,89.0
e,105.0
s,105.0
SPACE,99.0
i,65.0
n,65.0
SPACE,66.0
t,96.0
h,73.0
i,57.0
s,79.0
SPACE,68.0
a,105.0
r,74.0
SPACE,94.0
BACKSPACE,97.0
BACKSPACE,82.0
BACKSPACE,58.0
t,81.0
a,104.0
SPACE,99.0
s,81.0
a,112.0
l,73.0
e,73.0
t,72.0
h,72.0
i,72.0
