key,keyhold
t,108.0
h,49.0
i,86.0
s,123.0
SPACE,52.0
i,96.0
s,84.0
SPACE,72.0
a,107.0
SPACE,73.0
t,96.0
e,83.0
s,73.0
t,84.0
SPACE,73.0
t,72.0
o,49.0
SPACE,84.0
s,95.0
e,85.0
e,82.0
SPACE,70.0
i,85.0
SPACE,39.0
t,86.0
h,72.0
e,85.0
SPACE,62.0
o,103.0
r,97.0
s,86.0
SPACE,75.0
t,83.0
h,62.0
a,85.0
t,74.0
SPACE,50.0
i,72.0
SPACE,50.0
t,61.0
e,83.0
SPACE,48.0
BACKSPACE,62.0
BACKSPACE,85.0
BACKSPACE,110.0
BACKSPACE,85.0
e,84.0
SPACE,64.0
a,96.0
r,73.0
e,47.0
SPACE,75.0
n,73.0
i,60.0
e,98.0
SPACE,63.0
t,73.0
o,85.0
SPACE,63.0
e,76.0
SPACE,48.0
t,73.0
h,72.0
e,61.0
r,59.0
e,72.0
SPACE,62.0
a,97.0
r,60.0
e,62.0
SPACE,61.0
t,72.0
o,95.0
SPACE,74.0
s,97.0
e,85.0
n,84.0
t,74.0
e,85.0
n,86.0
e,86.0
s,74.0
SPACE,62.0
i,96.0
n,73.0
SPACE,75.0
t,74.0
h,72.0
i,97.0
s,108.0
SPACE,62.0
a,97.0
t,85.0
a,86.0
SPACE,51.0
s,108.0
a,96.0
l,59.0
e,74.0
t,73.0
h,60.0
i,73.0
s,89.0
SPACE,50.0
i,86.0
s,96.0
SPACE,63.0
a,97.0
SPACE,61.0
t,93.0
e,91.0
s,83.0
t,74.0
SPACE,61.0
t,73.0
o,84.0
SPACE,74.0
s,109.0
e,86.0
e,97.0
SPACE,97.0
i,96.0
SPACE,62.0
h,69.0
e,69.0
SPACE,75.0
BACKSPACE,62.0
BACKSPACE,72.0
BACKSPACE,109.0
BACKSPACE,179.0
t,85.0
h,49.0
e,72.0
SPACE,75.0
o,95.0
r,82.0
s,74.0
s,60.0
SPACE,75.0
BACKSPACE,73.0
BACKSPACE,83.0
s,84.0
SPACE,62.0
BACKSPACE,73.0
BACKSPACE,85.0
BACKSPACE,96.0
BACKSPACE,95.0
s,85.0
SPACE,62.0
t,73.0
h,48.0
a,73.0
t,85.0
SPACE,94.0
i,73.0
SPACE,50.0
t,73.0
e,95.0
SPACE,75.0
a,140.0
r,73.0
e,60.0
SPACE,87.0
n,50.0
i,82.0
BACKSPACE,96.0
BACKSPACE,107.0
BACKSPACE,84.0
n,61.0
i,50.0
e,98.0
SPACE,81.0
BACKSPACE,71.0
BACKSPACE,95.0
BACKSPACE,82.0
BACKSPACE,118.0
BACKSPACE,106.0
BACKSPACE,95.0
BACKSPACE,110.0
n,60.0
i,96.0
e,85.0
SPACE,63.0
t,72.0
o,73.0
SPACE,62.0
e,86.0
SPACE,37.0
t,85.0
h,71.0
e,93.0
r,85.0
e,96.0
SPACE,63.0
a,110.0
r,98.0
e,86.0
SPACE,74.0
t,62.0
o,97.0
SPACE,75.0
s,122.0
e,95.0
n,73.0
BACKSPACE,97.0
BACKSPACE,95.0
e,97.0
n,73.0
t,97.0
e,74.0
n,84.0
e,72.0
a,86.0
SPACE,48.0
BACKSPACE,74.0
BACKSPACE,68.0
s,71.0
SPACE,50.0
i,85.0
n,49.0
SPACE,38.0
t,48.0
h,73.0
i,62.0
s,86.0
SPACE,72.0
a,97.0
t,73.0
a,94.0
SPACE,83.0
s,93.0
a,82.0
l,57.0
e,83.0
t,61.0
h,48.0
i,85.0
s,96.0
SPACE,62.0
i,85.0
s,75.0
SPACE,73.0
a,86.0
SPACE,88.0
n,61.0
i,74.0
e,85.0
SPACE,63.0
BACKSPACE,5516.0
BACKSPACE,5116.0
BACKSPACE,5064.0
BACKSPACE,5014.0
BACKSPACE,4963.0
BACKSPACE,4912.0
BACKSPACE,4862.0
BACKSPACE,4812.0
BACKSPACE,4762.0
BACKSPACE,4712.0
BACKSPACE,4661.0
BACKSPACE,4611.0
BACKSPACE,4560.0
BACKSPACE,4509.0
BACKSPACE,4460.0
BACKSPACE,4409.0
BACKSPACE,4360.0
BACKSPACE,4309.0
BACKSPACE,4259.0
BACKSPACE,4208.0
t,60.0
h,48.0
i,61.0
s,97.0
SPACE,51.0
i,49.0
s,48.0
SPACE,75.0
a,96.0
SPACE,85.0
t,72.0
e,60.0
a,86.0
t,65.0
SPACE,50.0
l,60.0
BACKSPACE,72.0
BACKSPACE,85.0
BACKSPACE,71.0
BACKSPACE,72.0
s,47.0
t,51.0
SPACE,37.0
t,59.0
o,60.0
SPACE,75.0
s,97.0
e,97.0
e,73.0
SPACE,84.0
SPACE,75.0
t,72.0
BACKSPACE,84.0
BACKSPACE,120.0
BACKSPACE,85.0
i,72.0
SPACE,63.0
t,60.0
h,68.0
e,94.0
SPACE,73.0
o,101.0
r,83.0
s,58.0
s,83.0
SPACE,71.0
BACKSPACE,82.0
BACKSPACE,93.0
BACKSPACE,70.0
s,93.0
SPACE,73.0
t,94.0
h,83.0
a,72.0
t,83.0
SPACE,84.0
i,73.0
SPACE,61.0
t,48.0
e,95.0
SPACE,72.0
BACKSPACE,71.0
BACKSPACE,94.0
BACKSPACE,83.0
BACKSPACE,82.0
e,96.0
SPACE,63.0
a,83.0
r,60.0
e,47.0
SPACE,73.0
n,61.0
i,83.0
e,85.0
SPACE,51.0
t,61.0
o,73.0
SPACE,63.0
e,84.0
SPACE,48.0
t,49.0
h,50.0
r,73.0
r,72.0
e,83.0
BACKSPACE,61.0
BACKSPACE,80.0
r,61.0
e,47.0
BACKSPACE,72.0
BACKSPACE,71.0
BACKSPACE,72.0
e,72.0
r,71.0
e,74.0
SPACE,63.0
a,110.0
r,83.0
e,58.0
SPACE,48.0
t,77.0
o,82.0
SPACE,62.0
s,95.0
e,92.0
n,70.0
t,60.0
e,85.0
n,73.0
e,74.0
s,73.0
SPACE,63.0
i,74.0
n,61.0
SPACE,26.0
t,72.0
h,71.0
i,84.0
s,85.0
SPACE,50.0
a,87.0
t,74.0
a,72.0
SPACE,63.0
s,109.0
a,108.0
l,71.0
e,58.0
t,61.0
h,50.0
i,86.0
s,73.0
SPACE,50.0
i,62.0
a,46.0
SPACE,60.0
l,61.0
BACKSPACE,98.0
s,60.0
BACKSPACE,97.0
BACKSPACE,120.0
BACKSPACE,84.0
s,126.0
SPACE,63.0
a,120.0
SPACE,70.0
t,73.0
e,72.0
s,94.0
t,96.0
SPACE,62.0
t,61.0
o,49.0
SPACE,62.0
s,110.0
e,85.0
e,82.0
SPACE,63.0
i,74.0
SPACE,50.0
t,59.0
h,71.0
e,76.0
SPACE,62.0
o,94.0
r,97.0
s,97.0
SPACE,75.0
BACKSPACE,86.0
BACKSPACE,96.0
s,96.0
SPACE,74.0
t,63.0
h,60.0
a,98.0
t,65.0
SPACE,73.0
i,73.0
SPACE,61.0
t,61.0
e,98.0
SPACE,73.0
BACKSPACE,61.0
BACKSPACE,84.0
BACKSPACE,108.0
BACKSPACE,84.0
e,97.0
SPACE,74.0
a,83.0
r,39.0
e,48.0
SPACE,61.0
n,71.0
i,65.0
e,92.0
SPACE,73.0
t,47.0
o,82.0
SPACE,74.0
e,60.0
BACKSPACE,83.0
SPACE,60.0
t,71.0
h,59.0
r,84.0
t,59.0
e,94.0
SPACE,60.0
BACKSPACE,61.0
l,83.0
l,83.0
l,93.0
BACKSPACE,71.0
BACKSPACE,78.0
BACKSPACE,107.0
BACKSPACE,70.0
BACKSPACE,83.0
BACKSPACE,82.0
e,82.0
r,58.0
e,93.0
SPACE,62.0
a,110.0
r,71.0
e,59.0
SPACE,73.0
t,59.0
o,61.0
SPACE,63.0
s,84.0
e,85.0
t,73.0
e,86.0
e,85.0
s,83.0
SPACE,26.0
BACKSPACE,49.0
BACKSPACE,97.0
BACKSPACE,108.0
BACKSPACE,97.0
