key1,key2,time
t,h,156.0
s,SPACE,203.0
SPACE,i,187.0
s,SPACE,187.0
SPACE,a,203.0
SPACE,t,1217.0
t,e,249.0
e,s,250.0
t,SPACE,234.0
SPACE,t,202.0
o,SPACE,530.0
SPACE,s,920.0
s,e,219.0
e,SPACE,156.0
SPACE,i,234.0
SPACE,t,172.0
t,h,171.0
e,SPACE,219.0
s,SPACE,187.0
SPACE,t,125.0
t,h,156.0
t,SPACE,156.0
SPACE,i,234.0
SPACE,t,172.0
e,SPACE,390.0
SPACE,a,1747.0
r,e,94.0
e,SPACE,202.0
e,SPACE,249.0
SPACE,t,1092.0
o,SPACE,203.0
t,h,140.0
e,r,109.0
r,e,234.0
e,SPACE,156.0
SPACE,a,172.0
r,e,234.0
e,SPACE,187.0
SPACE,t,640.0
o,SPACE,234.0
SPACE,s,172.0
s,e,171.0
e,n,156.0
t,e,219.0
e,n,218.0
e,s,156.0
s,SPACE,171.0
SPACE,i,936.0
n,SPACE,188.0
SPACE,t,218.0
t,h,109.0
e,SPACE,125.0
BACKSPACE,BACKSPACE,203.0
s,SPACE,188.0
SPACE,s,156.0
t,h,171.0
s,SPACE,218.0
SPACE,i,889.0
s,SPACE,234.0
SPACE,a,109.0
SPACE,t,999.0
t,e,140.0
e,s,187.0
t,SPACE,811.0
SPACE,t,2013.0
o,SPACE,218.0
SPACE,s,187.0
s,e,156.0
e,SPACE,202.0
SPACE,i,1108.0
SPACE,t,125.0
t,h,109.0
e,SPACE,156.0
BACKSPACE,BACKSPACE,203.0
s,SPACE,515.0
SPACE,t,780.0
t,h,140.0
t,SPACE,140.0
SPACE,i,218.0
SPACE,t,1061.0
e,SPACE,234.0
SPACE,a,827.0
r,e,94.0
e,SPACE,187.0
e,SPACE,812.0
SPACE,t,702.0
o,SPACE,187.0
e,SPACE,203.0
SPACE,t,1170.0
t,h,140.0
e,r,78.0
r,e,187.0
e,SPACE,343.0
SPACE,a,219.0
r,e,141.0
e,SPACE,218.0
SPACE,t,125.0
o,SPACE,265.0
SPACE,s,453.0
s,e,499.0
e,n,406.0
t,e,827.0
e,n,171.0
e,s,2293.0
s,SPACE,3588.0
SPACE,i,811.0
n,SPACE,218.0
SPACE,t,172.0
t,h,140.0
s,SPACE,250.0
BACKSPACE,BACKSPACE,156.0
SPACE,s,390.0
t,h,156.0
s,SPACE,125.0
SPACE,i,219.0
s,SPACE,156.0
SPACE,a,140.0
SPACE,t,624.0
t,e,156.0
e,s,203.0
t,SPACE,296.0
SPACE,t,1108.0
o,SPACE,842.0
SPACE,s,234.0
s,e,344.0
e,SPACE,234.0
SPACE,i,765.0
SPACE,t,156.0
t,h,203.0
e,SPACE,125.0
s,SPACE,249.0
SPACE,t,125.0
t,h,156.0
t,SPACE,187.0
SPACE,i,686.0
SPACE,t,172.0
e,SPACE,187.0
SPACE,a,1248.0
r,e,109.0
e,SPACE,219.0
e,SPACE,218.0
SPACE,t,1139.0
o,SPACE,234.0
t,h,202.0
e,r,936.0
r,e,125.0
e,SPACE,203.0
SPACE,a,218.0
r,e,140.0
e,SPACE,250.0
SPACE,t,530.0
o,SPACE,219.0
SPACE,s,655.0
s,e,484.0
e,n,187.0
t,e,218.0
e,n,140.0
e,s,188.0
s,SPACE,202.0
SPACE,i,702.0
n,SPACE,218.0
SPACE,t,172.0
t,h,140.0
s,SPACE,281.0
SPACE,s,219.0
t,h,156.0
s,SPACE,156.0
SPACE,i,140.0
s,SPACE,93.0
SPACE,a,234.0
SPACE,t,250.0
t,e,187.0
e,s,312.0
t,SPACE,156.0
SPACE,t,156.0
o,SPACE,171.0
SPACE,s,172.0
s,e,203.0
e,SPACE,171.0
SPACE,i,1436.0
SPACE,t,140.0
t,h,141.0
e,SPACE,140.0
s,SPACE,203.0
SPACE,t,640.0
t,h,171.0
t,SPACE,203.0
SPACE,i,140.0
SPACE,t,141.0
e,SPACE,141.0
SPACE,a,546.0
r,e,62.0
e,SPACE,484.0
e,SPACE,171.0
SPACE,t,250.0
o,SPACE,172.0
SPACE,t,328.0
t,h,156.0
e,r,234.0
r,e,172.0
e,SPACE,125.0
SPACE,a,125.0
r,e,156.0
e,SPACE,265.0
SPACE,t,141.0
o,SPACE,297.0
SPACE,s,702.0
s,e,249.0
e,n,141.0
t,e,203.0
e,n,156.0
e,s,234.0
s,SPACE,187.0
SPACE,i,281.0
n,SPACE,281.0
SPACE,t,187.0
t,h,780.0
s,SPACE,172.0
SPACE,s,280.0
t,h,328.0
SPACE,s,141.0
BACKSPACE,BACKSPACE,140.0
s,SPACE,140.0
SPACE,i,421.0
s,SPACE,187.0
SPACE,a,187.0
SPACE,t,234.0
t,e,218.0
e,s,172.0
t,SPACE,156.0
SPACE,t,172.0
o,SPACE,203.0
SPACE,s,687.0
s,e,280.0
e,SPACE,141.0
SPACE,i,187.0
SPACE,t,187.0
t,h,203.0
e,SPACE,172.0
s,SPACE,203.0
SPACE,t,141.0
t,h,187.0
t,SPACE,203.0
SPACE,i,702.0
SPACE,t,156.0
e,SPACE,249.0
SPACE,a,562.0
r,e,109.0
e,SPACE,203.0
e,SPACE,156.0
SPACE,t,187.0
o,SPACE,390.0
t,h,156.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,141.0
SPACE,t,733.0
t,h,171.0
e,r,140.0
r,e,141.0
e,SPACE,187.0
SPACE,a,296.0
r,e,218.0
e,SPACE,172.0
SPACE,t,530.0
o,SPACE,156.0
SPACE,s,312.0
s,e,188.0
e,n,140.0
t,e,187.0
e,n,171.0
e,s,187.0
s,SPACE,203.0
SPACE,i,640.0
n,SPACE,219.0
SPACE,t,171.0
t,h,156.0
s,SPACE,187.0
SPACE,s,234.0
t,h,296.0
s,SPACE,296.0
SPACE,i,187.0
SPACE,a,328.0
SPACE,t,437.0
t,e,171.0
e,s,188.0
t,SPACE,1404.0
SPACE,t,187.0
o,SPACE,265.0
SPACE,s,219.0
s,e,218.0
e,SPACE,156.0
SPACE,i,343.0
SPACE,t,375.0
t,h,156.0
e,SPACE,172.0
s,SPACE,218.0
SPACE,t,1264.0
t,h,156.0
t,SPACE,140.0
SPACE,i,172.0
SPACE,t,172.0
e,SPACE,187.0
SPACE,a,453.0
r,e,140.0
e,SPACE,203.0
e,SPACE,171.0
SPACE,t,172.0
o,SPACE,172.0
SPACE,t,437.0
t,h,156.0
e,r,141.0
r,e,203.0
e,SPACE,140.0
SPACE,a,234.0
r,e,156.0
e,SPACE,140.0
SPACE,t,188.0
BACKSPACE,BACKSPACE,203.0
o,SPACE,250.0
SPACE,s,203.0
s,e,171.0
e,n,156.0
t,e,187.0
e,n,156.0
e,s,172.0
s,SPACE,218.0
SPACE,i,796.0
n,SPACE,203.0
SPACE,t,1185.0
t,h,172.0
s,SPACE,203.0
SPACE,s,390.0
t,h,265.0
s,SPACE,187.0
SPACE,i,141.0
s,SPACE,218.0
SPACE,a,297.0
SPACE,t,343.0
t,e,171.0
e,s,219.0
t,SPACE,265.0
SPACE,t,1466.0
o,SPACE,187.0
SPACE,s,905.0
s,e,234.0
e,SPACE,172.0
SPACE,i,171.0
SPACE,t,687.0
t,h,234.0
e,SPACE,171.0
s,SPACE,219.0
SPACE,t,140.0
t,h,172.0
t,SPACE,140.0
SPACE,i,593.0
SPACE,t,203.0
e,SPACE,202.0
SPACE,a,562.0
r,e,281.0
e,SPACE,62.0
e,SPACE,156.0
SPACE,t,188.0
o,SPACE,187.0
t,h,172.0
BACKSPACE,BACKSPACE,156.0
SPACE,t,453.0
t,h,499.0
e,r,124.0
r,e,219.0
e,SPACE,171.0
SPACE,a,141.0
r,e,109.0
e,SPACE,125.0
SPACE,t,218.0
BACKSPACE,BACKSPACE,156.0
o,SPACE,343.0
SPACE,s,515.0
s,e,874.0
e,n,218.0
t,e,265.0
e,n,203.0
e,s,218.0
s,SPACE,219.0
n,SPACE,218.0
SPACE,t,172.0
