key1,key2,time
t,h,131.0
s,SPACE,145.0
SPACE,i,2152.0
s,SPACE,178.0
SPACE,a,2277.0
SPACE,t,305.0
t,e,188.0
e,s,200.0
t,SPACE,331.0
SPACE,t,923.0
o,SPACE,271.0
SPACE,s,188.0
s,e,200.0
e,SPACE,189.0
SPACE,i,369.0
SPACE,t,250.0
t,h,155.0
e,SPACE,170.0
s,SPACE,157.0
SPACE,t,860.0
t,h,170.0
t,SPACE,277.0
SPACE,i,309.0
SPACE,t,311.0
e,SPACE,169.0
BACKSPACE,BACKSPACE,190.0
BACKSPACE,BACKSPACE,143.0
BACKSPACE,BACKSPACE,359.0
e,SPACE,184.0
SPACE,a,1483.0
r,e,167.0
e,SPACE,301.0
e,SPACE,157.0
SPACE,t,649.0
o,SPACE,253.0
SPACE,t,1551.0
t,h,179.0
e,r,180.0
r,e,167.0
e,SPACE,360.0
SPACE,a,494.0
r,e,182.0
e,SPACE,323.0
SPACE,t,400.0
o,SPACE,288.0
SPACE,s,785.0
s,e,215.0
e,n,144.0
t,e,240.0
e,n,180.0
e,s,215.0
s,SPACE,229.0
SPACE,i,1613.0
n,SPACE,205.0
SPACE,t,940.0
t,h,191.0
s,SPACE,169.0
SPACE,s,456.0
t,h,168.0
s,SPACE,145.0
SPACE,i,227.0
s,SPACE,145.0
SPACE,a,736.0
SPACE,t,681.0
t,e,163.0
e,s,209.0
t,SPACE,291.0
SPACE,t,801.0
o,SPACE,278.0
SPACE,s,273.0
s,e,216.0
e,SPACE,155.0
SPACE,i,299.0
e,SPACE,205.0
BACKSPACE,BACKSPACE,190.0
BACKSPACE,BACKSPACE,180.0
BACKSPACE,BACKSPACE,203.0
t,h,167.0
e,SPACE,204.0
s,SPACE,133.0
BACKSPACE,BACKSPACE,179.0
s,SPACE,121.0
BACKSPACE,BACKSPACE,180.0
BACKSPACE,BACKSPACE,179.0
BACKSPACE,BACKSPACE,191.0
s,SPACE,157.0
SPACE,t,539.0
t,h,168.0
t,SPACE,309.0
SPACE,i,824.0
SPACE,t,286.0
e,SPACE,146.0
SPACE,a,1049.0
r,e,180.0
e,SPACE,302.0
BACKSPACE,BACKSPACE,192.0
BACKSPACE,BACKSPACE,275.0
e,SPACE,1425.0
BACKSPACE,BACKSPACE,188.0
BACKSPACE,BACKSPACE,164.0
BACKSPACE,BACKSPACE,177.0
