key,keyhold
t,72.0
h,89.0
i,96.0
s,104.0
SPACE,80.0
i,86.0
s,94.0
SPACE,89.0
a,83.0
SPACE,81.0
t,74.0
e,79.0
s,87.0
t,70.0
SPACE,86.0
t,99.0
o,86.0
SPACE,88.0
s,77.0
e,88.0
e,59.0
SPACE,93.0
i,95.0
SPACE,85.0
t,64.0
h,89.0
e,73.0
SPACE,99.0
o,116.0
r,69.0
s,80.0
SPACE,92.0
t,64.0
h,83.0
a,73.0
t,52.0
SPACE,82.0
i,68.0
SPACE,92.0
t,83.0
e,68.0
SPACE,76.0
a,97.0
r,80.0
e,70.0
SPACE,92.0
n,79.0
i,78.0
e,89.0
SPACE,93.0
t,79.0
o,70.0
SPACE,79.0
e,88.0
SPACE,69.0
t,87.0
h,98.0
e,86.0
r,72.0
e,68.0
SPACE,82.0
a,97.0
t,82.0
e,96.0
BACKSPACE,104.0
BACKSPACE,71.0
r,77.0
e,54.0
SPACE,91.0
t,72.0
o,78.0
SPACE,81.0
s,79.0
e,79.0
n,81.0
t,65.0
e,79.0
n,87.0
e,61.0
BACKSPACE,76.0
BACKSPACE,82.0
e,71.0
s,64.0
SPACE,80.0
i,80.0
n,53.0
SPACE,85.0
t,65.0
h,87.0
i,84.0
s,88.0
SPACE,94.0
a,72.0
t,80.0
a,87.0
SPACE,82.0
s,63.0
a,77.0
l,80.0
e,89.0
t,84.0
h,72.0
i,90.0
s,96.0
SPACE,68.0
i,93.0
s,108.0
SPACE,75.0
a,104.0
SPACE,80.0
t,92.0
e,79.0
s,70.0
t,61.0
SPACE,99.0
t,89.0
o,80.0
SPACE,92.0
s,95.0
e,72.0
e,71.0
SPACE,68.0
i,87.0
SPACE,94.0
r,84.0
h,80.0
e,80.0
BACKSPACE,74.0
BACKSPACE,71.0
BACKSPACE,81.0
t,67.0
e,92.0
SPACE,75.0
BACKSPACE,77.0
BACKSPACE,71.0
BACKSPACE,83.0
e,91.0
BACKSPACE,79.0
BACKSPACE,89.0
h,77.0
e,82.0
SPACE,76.0
o,83.0
r,57.0
s,81.0
SPACE,90.0
t,58.0
h,95.0
a,90.0
t,68.0
SPACE,88.0
i,77.0
SPACE,92.0
t,72.0
e,83.0
SPACE,83.0
a,102.0
r,71.0
e,89.0
SPACE,91.0
n,63.0
i,89.0
e,62.0
SPACE,71.0
BACKSPACE,75.0
BACKSPACE,79.0
BACKSPACE,91.0
BACKSPACE,100.0
e,97.0
SPACE,93.0
t,64.0
o,87.0
SPACE,99.0
e,87.0
t,83.0
h,80.0
BACKSPACE,78.0
BACKSPACE,81.0
SPACE,88.0
t,72.0
h,89.0
e,92.0
r,78.0
SPACE,65.0
a,103.0
r,77.0
e,78.0
SPACE,93.0
t,77.0
o,84.0
SPACE,100.0
s,89.0
e,71.0
n,93.0
t,85.0
e,89.0
n,102.0
e,82.0
s,74.0
SPACE,91.0
i,79.0
n,87.0
SPACE,104.0
t,89.0
h,84.0
i,91.0
s,95.0
SPACE,82.0
BACKSPACE,93.0
a,81.0
t,98.0
a,80.0
SPACE,86.0
a,71.0
l,67.0
e,55.0
BACKSPACE,100.0
BACKSPACE,80.0
BACKSPACE,70.0
BACKSPACE,99.0
BACKSPACE,107.0
BACKSPACE,87.0
s,87.0
a,97.0
l,87.0
e,70.0
t,75.0
h,77.0
i,78.0
s,88.0
SPACE,70.0
i,67.0
s,62.0
SPACE,84.0
a,82.0
SPACE,74.0
t,72.0
e,75.0
s,80.0
t,60.0
SPACE,79.0
t,81.0
o,89.0
SPACE,76.0
s,61.0
e,65.0
SPACE,54.0
BACKSPACE,69.0
e,56.0
SPACE,60.0
i,70.0
SPACE,99.0
t,88.0
h,80.0
e,62.0
SPACE,92.0
o,100.0
r,50.0
s,97.0
SPACE,94.0
t,66.0
h,97.0
a,111.0
t,70.0
SPACE,89.0
i,85.0
SPACE,111.0
t,85.0
s,85.0
SPACE,93.0
a,76.0
r,51.0
e,87.0
SPACE,92.0
n,76.0
i,95.0
e,88.0
SPACE,108.0
t,65.0
o,103.0
SPACE,97.0
e,89.0
SPACE,96.0
t,88.0
e,85.0
r,89.0
e,69.0
SPACE,102.0
a,91.0
r,64.0
e,76.0
SPACE,90.0
t,75.0
o,86.0
SPACE,105.0
s,71.0
e,57.0
n,87.0
t,81.0
e,70.0
n,103.0
e,72.0
s,63.0
SPACE,92.0
i,82.0
n,87.0
SPACE,92.0
t,71.0
h,78.0
i,87.0
s,93.0
SPACE,100.0
BACKSPACE,94.0
a,72.0
t,87.0
a,94.0
SPACE,98.0
s,68.0
a,96.0
l,89.0
e,68.0
t,86.0
h,69.0
i,103.0
s,67.0
SPACE,98.0
i,84.0
s,48.0
SPACE,84.0
a,66.0
SPACE,73.0
t,85.0
e,59.0
s,79.0
t,79.0
SPACE,88.0
t,65.0
o,95.0
SPACE,100.0
s,97.0
e,71.0
e,87.0
SPACE,109.0
i,112.0
SPACE,112.0
t,78.0
h,93.0
e,90.0
SPACE,106.0
o,105.0
r,87.0
s,65.0
SPACE,106.0
t,80.0
h,94.0
a,75.0
t,62.0
SPACE,101.0
i,84.0
SPACE,109.0
t,86.0
e,74.0
SPACE,108.0
a,93.0
r,63.0
e,62.0
SPACE,101.0
n,80.0
i,88.0
e,89.0
SPACE,97.0
t,76.0
o,78.0
SPACE,98.0
e,105.0
SPACE,88.0
t,73.0
h,96.0
e,67.0
r,70.0
e,66.0
SPACE,80.0
a,71.0
r,71.0
e,70.0
SPACE,91.0
t,85.0
o,98.0
SPACE,108.0
s,82.0
e,79.0
n,88.0
e,69.0
BACKSPACE,99.0
t,68.0
e,71.0
n,114.0
e,71.0
s,70.0
SPACE,113.0
i,69.0
n,96.0
SPACE,100.0
t,74.0
h,80.0
i,90.0
s,89.0
SPACE,109.0
a,89.0
t,71.0
a,62.0
SPACE,107.0
s,84.0
a,102.0
l,96.0
e,78.0
t,78.0
h,80.0
i,96.0
s,94.0
SPACE,105.0
i,92.0
s,88.0
SPACE,86.0
a,87.0
SPACE,90.0
t,96.0
e,79.0
s,80.0
t,63.0
SPACE,99.0
t,64.0
o,85.0
BACKSPACE,75.0
BACKSPACE,71.0
o,84.0
SPACE,119.0
s,69.0
e,79.0
e,76.0
SPACE,90.0
i,86.0
SPACE,99.0
t,72.0
h,69.0
e,86.0
SPACE,100.0
o,90.0
t,52.0
s,70.0
SPACE,80.0
t,76.0
h,81.0
a,103.0
t,60.0
SPACE,96.0
i,79.0
SPACE,83.0
t,83.0
e,35.0
e,58.0
BACKSPACE,74.0
SPACE,81.0
a,55.0
r,82.0
e,105.0
SPACE,90.0
n,60.0
i,88.0
e,96.0
SPACE,89.0
t,68.0
o,62.0
SPACE,75.0
e,79.0
SPACE,77.0
t,54.0
h,96.0
e,62.0
r,63.0
e,72.0
SPACE,94.0
a,95.0
r,63.0
e,88.0
SPACE,76.0
t,76.0
o,89.0
SPACE,103.0
s,78.0
e,90.0
n,78.0
t,68.0
e,71.0
n,86.0
e,57.0
s,53.0
SPACE,96.0
i,76.0
n,73.0
SPACE,82.0
h,75.0
i,88.0
s,72.0
BACKSPACE,87.0
BACKSPACE,81.0
BACKSPACE,99.0
BACKSPACE,62.0
t,64.0
h,65.0
i,88.0
s,82.0
SPACE,93.0
a,92.0
t,87.0
a,60.0
SPACE,82.0
s,58.0
a,86.0
l,88.0
e,79.0
t,69.0
h,72.0
i,94.0
s,79.0
SPACE,76.0
i,94.0
s,88.0
SPACE,83.0
a,90.0
SPACE,91.0
t,69.0
e,80.0
s,96.0
t,75.0
SPACE,89.0
t,57.0
o,69.0
SPACE,109.0
s,100.0
e,61.0
e,78.0
SPACE,84.0
i,96.0
SPACE,97.0
t,75.0
e,53.0
SPACE,67.0
BACKSPACE,79.0
BACKSPACE,82.0
BACKSPACE,107.0
h,73.0
e,80.0
SPACE,67.0
o,96.0
r,67.0
s,66.0
SPACE,92.0
t,66.0
h,86.0
a,105.0
t,64.0
SPACE,81.0
i,78.0
SPACE,93.0
t,86.0
e,93.0
SPACE,63.0
a,87.0
r,52.0
e,79.0
SPACE,101.0
n,70.0
i,113.0
e,80.0
SPACE,107.0
t,75.0
o,86.0
SPACE,97.0
BACKSPACE,108.0
e,97.0
SPACE,77.0
t,71.0
h,101.0
e,79.0
r,70.0
e,54.0
