key1,key2,time
t,h,181.0
BACKSPACE,BACKSPACE,155.0
s,SPACE,135.0
SPACE,i,260.0
s,SPACE,122.0
SPACE,a,1442.0
SPACE,t,298.0
t,e,144.0
e,s,215.0
t,SPACE,204.0
SPACE,t,1213.0
o,SPACE,227.0
SPACE,s,174.0
s,e,305.0
e,SPACE,133.0
SPACE,i,2401.0
SPACE,t,229.0
t,h,179.0
e,SPACE,156.0
BACKSPACE,BACKSPACE,168.0
s,SPACE,204.0
SPACE,t,435.0
t,h,165.0
t,SPACE,213.0
SPACE,i,438.0
SPACE,t,348.0
e,SPACE,199.0
BACKSPACE,BACKSPACE,192.0
BACKSPACE,BACKSPACE,155.0
e,SPACE,252.0
SPACE,a,1485.0
r,e,176.0
e,SPACE,285.0
e,SPACE,217.0
SPACE,t,380.0
o,SPACE,238.0
SPACE,s,118.0
SPACE,t,428.0
t,h,193.0
e,r,229.0
r,e,167.0
SPACE,a,282.0
r,e,156.0
e,SPACE,318.0
SPACE,t,1637.0
o,SPACE,283.0
SPACE,s,856.0
s,e,249.0
e,n,145.0
t,e,128.0
e,n,117.0
e,s,191.0
s,SPACE,107.0
SPACE,i,1326.0
n,SPACE,176.0
SPACE,t,249.0
t,h,188.0
s,SPACE,118.0
BACKSPACE,BACKSPACE,191.0
BACKSPACE,BACKSPACE,311.0
BACKSPACE,BACKSPACE,168.0
BACKSPACE,BACKSPACE,192.0
SPACE,s,485.0
BACKSPACE,BACKSPACE,168.0
BACKSPACE,BACKSPACE,168.0
t,h,193.0
s,SPACE,125.0
SPACE,s,305.0
BACKSPACE,BACKSPACE,214.0
s,SPACE,110.0
SPACE,a,115.0
SPACE,t,617.0
t,e,108.0
e,s,204.0
t,SPACE,202.0
SPACE,t,840.0
o,SPACE,239.0
SPACE,s,156.0
s,e,275.0
e,SPACE,119.0
SPACE,i,693.0
SPACE,t,235.0
t,h,178.0
BACKSPACE,BACKSPACE,154.0
e,SPACE,214.0
s,SPACE,113.0
SPACE,t,233.0
t,h,180.0
t,SPACE,212.0
SPACE,i,528.0
SPACE,t,316.0
e,SPACE,172.0
BACKSPACE,BACKSPACE,179.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,407.0
BACKSPACE,BACKSPACE,204.0
e,SPACE,216.0
SPACE,a,494.0
r,e,165.0
e,SPACE,216.0
SPACE,t,177.0
o,SPACE,216.0
SPACE,t,531.0
t,h,186.0
e,r,158.0
r,e,191.0
BACKSPACE,BACKSPACE,192.0
BACKSPACE,BACKSPACE,181.0
SPACE,a,286.0
r,e,160.0
e,SPACE,238.0
SPACE,t,825.0
t,e,156.0
e,n,130.0
BACKSPACE,BACKSPACE,178.0
BACKSPACE,BACKSPACE,324.0
BACKSPACE,BACKSPACE,167.0
BACKSPACE,BACKSPACE,180.0
BACKSPACE,BACKSPACE,180.0
BACKSPACE,BACKSPACE,179.0
BACKSPACE,BACKSPACE,409.0
o,SPACE,262.0
SPACE,s,229.0
t,e,146.0
e,n,95.0
e,s,239.0
BACKSPACE,BACKSPACE,177.0
BACKSPACE,BACKSPACE,176.0
BACKSPACE,BACKSPACE,143.0
BACKSPACE,BACKSPACE,163.0
BACKSPACE,BACKSPACE,165.0
BACKSPACE,BACKSPACE,206.0
BACKSPACE,BACKSPACE,862.0
e,n,269.0
t,e,177.0
e,n,637.0
e,s,225.0
s,SPACE,106.0
SPACE,i,1546.0
n,SPACE,178.0
SPACE,t,282.0
t,h,178.0
s,SPACE,98.0
SPACE,s,174.0
t,h,214.0
s,SPACE,94.0
SPACE,i,343.0
s,SPACE,109.0
SPACE,a,151.0
SPACE,t,603.0
t,e,144.0
e,s,191.0
t,SPACE,202.0
SPACE,t,615.0
o,SPACE,404.0
SPACE,s,961.0
s,e,845.0
e,SPACE,190.0
SPACE,i,633.0
SPACE,t,270.0
t,h,192.0
e,SPACE,158.0
s,SPACE,135.0
SPACE,t,531.0
t,h,192.0
t,SPACE,188.0
SPACE,i,561.0
SPACE,t,484.0
BACKSPACE,BACKSPACE,181.0
BACKSPACE,BACKSPACE,179.0
e,SPACE,286.0
SPACE,a,535.0
r,e,190.0
e,SPACE,238.0
e,SPACE,195.0
BACKSPACE,BACKSPACE,172.0
BACKSPACE,BACKSPACE,175.0
BACKSPACE,BACKSPACE,155.0
BACKSPACE,BACKSPACE,143.0
e,SPACE,545.0
BACKSPACE,BACKSPACE,166.0
BACKSPACE,BACKSPACE,180.0
e,SPACE,167.0
SPACE,t,852.0
o,SPACE,276.0
SPACE,t,554.0
t,h,179.0
e,r,133.0
r,e,178.0
e,SPACE,465.0
SPACE,a,214.0
r,e,177.0
e,SPACE,272.0
SPACE,t,1167.0
o,SPACE,683.0
SPACE,s,181.0
s,e,260.0
e,n,123.0
t,e,130.0
e,n,110.0
e,s,203.0
s,SPACE,85.0
SPACE,i,1353.0
BACKSPACE,BACKSPACE,154.0
n,SPACE,205.0
SPACE,t,321.0
t,h,193.0
s,SPACE,117.0
SPACE,s,502.0
t,h,216.0
s,SPACE,121.0
SPACE,i,250.0
s,SPACE,111.0
SPACE,a,118.0
SPACE,t,549.0
t,e,131.0
e,s,191.0
t,SPACE,191.0
SPACE,t,577.0
o,SPACE,251.0
SPACE,s,181.0
s,e,298.0
SPACE,i,638.0
SPACE,t,901.0
t,h,193.0
e,SPACE,166.0
s,SPACE,121.0
SPACE,t,805.0
t,h,192.0
t,SPACE,221.0
SPACE,i,549.0
SPACE,t,271.0
e,SPACE,227.0
SPACE,a,204.0
BACKSPACE,BACKSPACE,167.0
e,SPACE,188.0
o,SPACE,265.0
BACKSPACE,BACKSPACE,166.0
BACKSPACE,BACKSPACE,168.0
BACKSPACE,BACKSPACE,169.0
SPACE,t,348.0
o,SPACE,227.0
SPACE,t,739.0
t,h,182.0
e,r,227.0
r,e,204.0
e,SPACE,132.0
SPACE,a,168.0
r,e,192.0
e,SPACE,252.0
SPACE,t,766.0
o,SPACE,265.0
SPACE,s,205.0
s,e,344.0
e,n,180.0
t,e,144.0
e,n,139.0
e,s,191.0
s,SPACE,86.0
SPACE,i,1103.0
n,SPACE,190.0
SPACE,t,257.0
t,h,165.0
s,SPACE,124.0
SPACE,s,109.0
t,h,191.0
s,SPACE,142.0
SPACE,i,318.0
