key,keyhold
t,146.0
t,435.0
h,210.0
i,40.0
s,49.0
SPACE,38.0
i,65.0
s,90.0
SPACE,56.0
a,64.0
SPACE,66.0
t,81.0
e,64.0
s,65.0
t,64.0
SPACE,59.0
t,65.0
o,57.0
SPACE,59.0
s,56.0
e,81.0
e,90.0
SPACE,43.0
i,73.0
SPACE,53.0
t,66.0
h,64.0
r,57.0
BACKSPACE,57.0
BACKSPACE,65.0
e,47.0
SPACE,84.0
r,41.0
BACKSPACE,40.0
o,65.0
r,50.0
s,41.0
BACKSPACE,50.0
s,57.0
SPACE,65.0
t,58.0
h,104.0
s,83.0
t,87.0
BACKSPACE,65.0
BACKSPACE,49.0
a,41.0
t,57.0
SPACE,42.0
i,57.0
SPACE,60.0
t,97.0
r,17.0
e,40.0
SPACE,61.0
BACKSPACE,75.0
BACKSPACE,89.0
BACKSPACE,73.0
e,64.0
SPACE,74.0
a,97.0
r,66.0
e,104.0
SPACE,75.0
i,73.0
e,57.0
SPACE,83.0
BACKSPACE,88.0
BACKSPACE,50.0
BACKSPACE,90.0
BACKSPACE,81.0
BACKSPACE,65.0
BACKSPACE,65.0
n,65.0
i,57.0
e,73.0
SPACE,72.0
t,105.0
o,48.0
SPACE,50.0
e,73.0
SPACE,66.0
t,49.0
h,64.0
e,89.0
r,57.0
e,74.0
SPACE,61.0
a,57.0
r,74.0
e,74.0
SPACE,64.0
t,106.0
o,57.0
SPACE,51.0
s,57.0
e,93.0
t,90.0
e,65.0
e,73.0
s,58.0
SPACE,65.0
BACKSPACE,59.0
BACKSPACE,89.0
BACKSPACE,50.0
BACKSPACE,80.0
n,66.0
BACKSPACE,74.0
BACKSPACE,66.0
n,58.0
e,65.0
s,58.0
BACKSPACE,38.0
BACKSPACE,56.0
BACKSPACE,84.0
e,64.0
s,49.0
SPACE,76.0
i,72.0
n,65.0
SPACE,58.0
t,40.0
h,89.0
i,48.0
s,56.0
SPACE,75.0
a,65.0
t,41.0
a,65.0
SPACE,90.0
s,81.0
a,67.0
l,58.0
e,50.0
t,48.0
h,64.0
i,65.0
s,33.0
SPACE,59.0
i,81.0
s,74.0
SPACE,65.0
a,73.0
SPACE,59.0
t,73.0
e,73.0
s,73.0
t,82.0
SPACE,60.0
t,65.0
o,81.0
SPACE,74.0
s,89.0
e,226.0
e,65.0
SPACE,76.0
i,89.0
SPACE,66.0
t,56.0
h,89.0
e,80.0
SPACE,82.0
o,89.0
r,65.0
s,66.0
SPACE,59.0
t,74.0
h,81.0
a,65.0
t,57.0
SPACE,77.0
i,65.0
SPACE,68.0
t,64.0
e,65.0
SPACE,81.0
BACKSPACE,89.0
BACKSPACE,81.0
BACKSPACE,81.0
BACKSPACE,48.0
e,89.0
SPACE,85.0
a,65.0
r,74.0
e,58.0
SPACE,77.0
n,89.0
i,57.0
e,65.0
SPACE,106.0
t,57.0
o,65.0
SPACE,74.0
BACKSPACE,65.0
e,50.0
SPACE,58.0
t,66.0
h,65.0
e,81.0
r,89.0
e,58.0
SPACE,67.0
a,73.0
r,97.0
e,72.0
SPACE,67.0
t,73.0
o,66.0
SPACE,84.0
s,83.0
e,58.0
n,65.0
t,82.0
e,49.0
n,66.0
e,82.0
s,82.0
SPACE,76.0
i,48.0
n,73.0
SPACE,75.0
t,57.0
h,74.0
i,65.0
s,71.0
SPACE,54.0
BACKSPACE,50.0
