key1,key2,time
s,SPACE,55.0
BACKSPACE,BACKSPACE,-81.0
BACKSPACE,BACKSPACE,-31.0
BACKSPACE,BACKSPACE,-982.0
BACKSPACE,BACKSPACE,-931.0
BACKSPACE,BACKSPACE,-881.0
BACKSPACE,BACKSPACE,-831.0
BACKSPACE,BACKSPACE,-781.0
BACKSPACE,BACKSPACE,-731.0
BACKSPACE,BACKSPACE,-680.0
BACKSPACE,BACKSPACE,-630.0
BACKSPACE,BACKSPACE,-581.0
BACKSPACE,BACKSPACE,-530.0
t,h,82.0
s,SPACE,600.0
s,SPACE,68.0
BACKSPACE,BACKSPACE,100.0
BACKSPACE,BACKSPACE,93.0
BACKSPACE,BACKSPACE,102.0
BACKSPACE,BACKSPACE,100.0
s,SPACE,24.0
SPACE,a,123.0
BACKSPACE,BACKSPACE,100.0
BACKSPACE,BACKSPACE,115.0
BACKSPACE,BACKSPACE,102.0
BACKSPACE,BACKSPACE,97.0
SPACE,i,358.0
s,SPACE,39.0
SPACE,a,604.0
SPACE,t,786.0
t,e,50.0
e,s,162.0
t,SPACE,229.0
SPACE,t,987.0
o,SPACE,149.0
SPACE,s,107.0
s,e,139.0
e,SPACE,55.0
SPACE,i,559.0
SPACE,t,17.0
t,h,85.0
BACKSPACE,BACKSPACE,120.0
e,SPACE,48.0
s,SPACE,28.0
SPACE,t,1354.0
t,h,131.0
t,SPACE,205.0
SPACE,i,567.0
SPACE,t,125.0
e,SPACE,36.0
SPACE,a,1819.0
r,e,116.0
e,SPACE,174.0
e,SPACE,48.0
SPACE,t,379.0
o,SPACE,155.0
SPACE,t,110.0
t,h,59.0
e,r,154.0
r,e,149.0
e,SPACE,39.0
SPACE,a,442.0
r,e,148.0
e,SPACE,24.0
SPACE,t,217.0
o,SPACE,250.0
SPACE,s,852.0
s,e,182.0
e,n,71.0
t,e,77.0
e,n,71.0
e,s,172.0
s,SPACE,325.0
SPACE,i,754.0
n,SPACE,150.0
SPACE,t,38.0
t,h,55.0
s,SPACE,41.0
SPACE,s,97.0
t,h,121.0
s,SPACE,104.0
SPACE,i,173.0
s,SPACE,48.0
SPACE,a,77.0
SPACE,t,405.0
t,e,34.0
e,s,164.0
t,SPACE,135.0
SPACE,t,100.0
o,SPACE,138.0
SPACE,s,42.0
s,e,165.0
e,SPACE,40.0
SPACE,i,162.0
SPACE,t,111.0
t,h,73.0
s,SPACE,1.0
SPACE,i,191.0
SPACE,t,550.0
BACKSPACE,BACKSPACE,124.0
BACKSPACE,BACKSPACE,96.0
BACKSPACE,BACKSPACE,100.0
e,SPACE,1071.0
SPACE,a,378.0
r,e,139.0
e,SPACE,1143.0
BACKSPACE,BACKSPACE,98.0
BACKSPACE,BACKSPACE,87.0
BACKSPACE,BACKSPACE,88.0
e,SPACE,55.0
SPACE,t,554.0
o,SPACE,148.0
t,h,73.0
BACKSPACE,BACKSPACE,123.0
SPACE,t,318.0
t,h,51.0
e,r,165.0
r,e,149.0
e,SPACE,23.0
SPACE,a,233.0
r,e,135.0
BACKSPACE,BACKSPACE,117.0
BACKSPACE,BACKSPACE,108.0
SPACE,t,370.0
o,SPACE,181.0
SPACE,s,427.0
s,e,165.0
e,n,26.0
t,e,97.0
e,SPACE,88.0
e,s,202.0
s,SPACE,63.0
SPACE,i,801.0
t,h,43.0
BACKSPACE,BACKSPACE,107.0
BACKSPACE,BACKSPACE,107.0
SPACE,t,341.0
s,SPACE,72.0
BACKSPACE,BACKSPACE,105.0
BACKSPACE,BACKSPACE,97.0
BACKSPACE,BACKSPACE,95.0
s,SPACE,68.0
SPACE,s,2090.0
s,SPACE,55.0
