key1,key2,time
t,h,156.0
s,SPACE,-62.0
SPACE,i,952.0
s,SPACE,32.0
SPACE,a,110.0
SPACE,t,250.0
t,e,110.0
e,s,16.0
t,SPACE,-47.0
SPACE,t,686.0
o,SPACE,31.0
SPACE,s,46.0
s,e,63.0
e,SPACE,218.0
SPACE,i,156.0
t,h,15.0
e,SPACE,-46.0
s,SPACE,-93.0
SPACE,t,561.0
t,h,31.0
BACKSPACE,BACKSPACE,94.0
t,SPACE,-78.0
SPACE,t,187.0
e,SPACE,437.0
SPACE,a,94.0
r,e,-125.0
e,SPACE,-78.0
e,SPACE,640.0
SPACE,t,187.0
o,SPACE,-15.0
SPACE,t,234.0
t,h,62.0
e,r,-47.0
r,e,-125.0
e,SPACE,-62.0
SPACE,a,93.0
r,e,-63.0
e,SPACE,-62.0
SPACE,t,47.0
t,h,-31.0
BACKSPACE,BACKSPACE,63.0
o,SPACE,47.0
SPACE,s,437.0
s,e,94.0
e,n,46.0
e,s,-93.0
s,SPACE,-15.0
SPACE,i,203.0
n,SPACE,-47.0
SPACE,t,15.0
t,h,16.0
s,SPACE,-94.0
SPACE,s,31.0
t,h,93.0
s,SPACE,-62.0
SPACE,i,156.0
s,SPACE,-47.0
SPACE,a,156.0
SPACE,t,203.0
t,e,109.0
e,s,109.0
t,SPACE,-31.0
SPACE,t,546.0
o,SPACE,-15.0
SPACE,s,63.0
s,e,46.0
e,SPACE,109.0
SPACE,i,140.0
SPACE,t,125.0
t,h,93.0
e,SPACE,-16.0
s,SPACE,375.0
SPACE,t,141.0
t,h,32.0
t,SPACE,32.0
SPACE,i,5928.0
SPACE,t,78.0
e,SPACE,2402.0
SPACE,a,1123.0
r,e,-125.0
e,SPACE,-94.0
BACKSPACE,BACKSPACE,78.0
BACKSPACE,BACKSPACE,78.0
e,SPACE,344.0
SPACE,t,203.0
o,SPACE,63.0
SPACE,t,125.0
t,h,31.0
e,r,156.0
r,e,78.0
e,SPACE,31.0
SPACE,a,63.0
r,e,-93.0
e,SPACE,-93.0
SPACE,t,219.0
o,SPACE,141.0
SPACE,s,218.0
s,e,437.0
e,n,374.0
t,e,78.0
e,n,93.0
e,s,94.0
s,SPACE,110.0
SPACE,i,156.0
n,SPACE,265.0
SPACE,t,109.0
t,h,47.0
s,SPACE,94.0
SPACE,s,218.0
t,h,47.0
s,SPACE,-78.0
SPACE,i,47.0
s,SPACE,-63.0
SPACE,a,47.0
SPACE,t,140.0
t,e,-94.0
e,s,-140.0
t,SPACE,47.0
SPACE,t,172.0
o,SPACE,16.0
SPACE,s,31.0
s,e,47.0
e,SPACE,-16.0
SPACE,i,140.0
SPACE,t,63.0
t,h,-15.0
e,SPACE,-62.0
s,SPACE,-94.0
SPACE,t,1591.0
t,h,-16.0
t,SPACE,-32.0
SPACE,i,405.0
SPACE,t,125.0
e,SPACE,-16.0
SPACE,a,109.0
r,e,-93.0
e,SPACE,-62.0
e,SPACE,-31.0
SPACE,t,47.0
o,SPACE,16.0
SPACE,t,78.0
t,h,16.0
e,r,31.0
r,e,-78.0
e,SPACE,-32.0
SPACE,a,46.0
r,e,-93.0
e,SPACE,-93.0
SPACE,t,405.0
o,SPACE,63.0
SPACE,s,47.0
s,e,78.0
e,n,749.0
t,e,47.0
e,n,46.0
e,s,-46.0
s,SPACE,-47.0
SPACE,i,93.0
n,SPACE,-15.0
SPACE,t,78.0
t,h,-16.0
s,SPACE,-62.0
SPACE,s,32.0
BACKSPACE,BACKSPACE,218.0
BACKSPACE,BACKSPACE,78.0
BACKSPACE,BACKSPACE,78.0
BACKSPACE,BACKSPACE,78.0
BACKSPACE,BACKSPACE,234.0
t,h,16.0
s,SPACE,-47.0
SPACE,i,47.0
s,SPACE,-32.0
SPACE,a,62.0
SPACE,t,187.0
t,e,63.0
e,s,-234.0
t,SPACE,-46.0
SPACE,t,608.0
o,SPACE,31.0
SPACE,s,125.0
s,e,94.0
e,SPACE,609.0
SPACE,i,140.0
SPACE,t,78.0
t,h,16.0
e,SPACE,-62.0
s,SPACE,-78.0
SPACE,t,93.0
t,h,-16.0
t,SPACE,-63.0
SPACE,i,94.0
SPACE,t,156.0
e,SPACE,125.0
SPACE,a,109.0
r,e,-78.0
e,SPACE,-47.0
e,SPACE,624.0
SPACE,t,124.0
o,SPACE,16.0
SPACE,t,78.0
t,h,16.0
e,r,16.0
r,e,-31.0
e,SPACE,-63.0
SPACE,a,125.0
r,e,-78.0
e,SPACE,-78.0
SPACE,t,187.0
o,SPACE,109.0
SPACE,s,156.0
s,e,78.0
e,n,31.0
t,e,-15.0
e,n,16.0
e,s,94.0
s,SPACE,-47.0
SPACE,i,15.0
n,SPACE,-31.0
SPACE,t,0.0
t,h,-47.0
s,SPACE,-78.0
SPACE,s,203.0
t,h,125.0
s,SPACE,-63.0
SPACE,i,78.0
s,SPACE,-15.0
SPACE,a,78.0
SPACE,t,156.0
t,e,-31.0
e,s,-156.0
t,SPACE,-62.0
SPACE,t,78.0
o,SPACE,31.0
SPACE,s,16.0
s,e,78.0
e,SPACE,265.0
SPACE,i,140.0
SPACE,t,47.0
t,h,47.0
e,SPACE,-46.0
s,SPACE,-62.0
SPACE,t,531.0
t,h,16.0
t,SPACE,-31.0
SPACE,i,62.0
SPACE,t,203.0
e,SPACE,-31.0
SPACE,a,717.0
r,e,47.0
e,SPACE,-47.0
e,SPACE,188.0
SPACE,t,811.0
o,SPACE,32.0
SPACE,t,93.0
t,h,0.0
e,r,141.0
r,e,-16.0
e,SPACE,-31.0
SPACE,a,1029.0
r,e,-47.0
e,SPACE,-78.0
SPACE,t,702.0
o,SPACE,63.0
SPACE,s,265.0
s,e,94.0
e,n,47.0
t,e,47.0
e,n,47.0
e,s,109.0
s,SPACE,156.0
SPACE,i,93.0
n,SPACE,46.0
SPACE,t,344.0
t,h,94.0
s,SPACE,390.0
SPACE,s,374.0
t,h,31.0
s,SPACE,94.0
SPACE,i,62.0
s,SPACE,-47.0
SPACE,a,421.0
SPACE,t,109.0
t,e,32.0
e,s,-78.0
t,SPACE,-31.0
SPACE,t,78.0
o,SPACE,31.0
SPACE,s,63.0
s,e,78.0
e,SPACE,109.0
SPACE,i,78.0
SPACE,t,-31.0
t,h,32.0
e,SPACE,-62.0
BACKSPACE,BACKSPACE,968.0
s,SPACE,-31.0
SPACE,t,125.0
t,h,62.0
t,SPACE,203.0
SPACE,i,250.0
SPACE,t,93.0
e,SPACE,452.0
SPACE,a,156.0
r,e,-47.0
e,SPACE,-63.0
e,SPACE,281.0
SPACE,t,328.0
o,SPACE,109.0
SPACE,t,125.0
t,h,15.0
e,r,31.0
r,e,-141.0
e,SPACE,-78.0
SPACE,a,47.0
r,e,-78.0
e,SPACE,-78.0
SPACE,t,453.0
o,SPACE,-15.0
SPACE,s,78.0
s,e,63.0
e,n,-32.0
t,e,31.0
e,n,46.0
e,s,78.0
s,SPACE,-15.0
SPACE,i,47.0
n,SPACE,32.0
SPACE,t,31.0
t,h,-31.0
s,SPACE,-63.0
SPACE,s,94.0
t,h,46.0
s,SPACE,-31.0
SPACE,i,31.0
s,SPACE,-47.0
SPACE,a,78.0
SPACE,t,156.0
t,e,47.0
e,s,-125.0
t,SPACE,-47.0
SPACE,t,62.0
o,SPACE,47.0
SPACE,s,94.0
s,e,-15.0
e,SPACE,-16.0
SPACE,i,31.0
SPACE,t,78.0
t,h,15.0
e,SPACE,31.0
s,SPACE,-63.0
SPACE,i,156.0
t,h,32.0
t,SPACE,-16.0
SPACE,i,280.0
SPACE,t,47.0
e,SPACE,203.0
SPACE,a,140.0
r,e,-78.0
e,SPACE,-78.0
e,SPACE,-31.0
SPACE,t,110.0
o,SPACE,31.0
SPACE,t,78.0
t,h,-15.0
e,r,31.0
r,e,-62.0
e,SPACE,-47.0
SPACE,a,78.0
r,e,-94.0
e,SPACE,-109.0
SPACE,t,156.0
o,SPACE,78.0
SPACE,s,125.0
s,e,47.0
e,n,31.0
t,e,-32.0
e,n,15.0
e,s,32.0
s,SPACE,-46.0
SPACE,i,31.0
n,SPACE,-31.0
SPACE,t,31.0
t,h,-47.0
s,SPACE,265.0
SPACE,s,31.0
BACKSPACE,BACKSPACE,94.0
BACKSPACE,BACKSPACE,78.0
BACKSPACE,BACKSPACE,62.0
BACKSPACE,BACKSPACE,234.0
t,h,15.0
s,SPACE,-31.0
SPACE,i,140.0
s,SPACE,-31.0
SPACE,a,421.0
SPACE,t,265.0
t,e,47.0
e,s,-187.0
t,SPACE,-16.0
SPACE,t,47.0
o,SPACE,15.0
SPACE,s,47.0
s,e,16.0
e,SPACE,15.0
SPACE,i,78.0
SPACE,t,15.0
t,h,15.0
e,SPACE,-31.0
s,SPACE,-63.0
SPACE,t,78.0
t,h,-32.0
t,SPACE,421.0
SPACE,i,514.0
SPACE,t,31.0
e,SPACE,94.0
SPACE,a,62.0
r,e,-94.0
e,SPACE,-78.0
e,SPACE,47.0
SPACE,t,93.0
o,SPACE,842.0
SPACE,t,47.0
t,h,-47.0
e,r,-31.0
r,e,-109.0
e,SPACE,-63.0
SPACE,a,47.0
r,e,-109.0
e,SPACE,-93.0
SPACE,t,93.0
o,SPACE,62.0
SPACE,s,109.0
s,e,-16.0
e,n,16.0
t,e,-47.0
e,n,-31.0
e,s,78.0
s,SPACE,78.0
SPACE,i,187.0
n,SPACE,47.0
SPACE,t,-16.0
t,h,702.0
s,SPACE,-31.0
SPACE,s,31.0
t,h,62.0
s,SPACE,-47.0
SPACE,i,78.0
s,SPACE,-15.0
SPACE,a,62.0
SPACE,t,218.0
t,e,125.0
e,s,-93.0
t,SPACE,47.0
SPACE,t,47.0
o,SPACE,16.0
SPACE,s,47.0
s,e,62.0
e,SPACE,16.0
SPACE,t,31.0
t,h,-31.0
e,SPACE,-63.0
s,SPACE,-63.0
SPACE,t,78.0
t,h,15.0
t,SPACE,31.0
SPACE,i,655.0
SPACE,t,62.0
e,SPACE,94.0
SPACE,a,125.0
r,e,-94.0
e,SPACE,-110.0
e,SPACE,-31.0
SPACE,t,78.0
o,SPACE,15.0
SPACE,t,62.0
t,h,-16.0
e,r,16.0
r,e,-62.0
e,SPACE,-62.0
SPACE,a,78.0
r,e,-93.0
e,SPACE,-78.0
SPACE,t,140.0
o,SPACE,47.0
SPACE,s,62.0
s,e,16.0
e,n,-32.0
t,e,-32.0
e,n,47.0
e,s,-125.0
s,SPACE,-78.0
SPACE,i,125.0
n,SPACE,-15.0
SPACE,t,-32.0
t,h,16.0
s,SPACE,-62.0
SPACE,s,32.0
t,h,31.0
s,SPACE,-46.0
SPACE,i,1358.0
s,SPACE,-15.0
SPACE,a,141.0
SPACE,t,468.0
t,e,-16.0
e,s,0.0
t,SPACE,-31.0
SPACE,t,62.0
o,SPACE,374.0
SPACE,s,78.0
s,e,31.0
e,SPACE,31.0
SPACE,i,62.0
SPACE,t,15.0
t,h,15.0
e,SPACE,-31.0
s,SPACE,-63.0
SPACE,t,78.0
t,h,47.0
t,SPACE,-16.0
SPACE,i,140.0
SPACE,t,78.0
e,SPACE,62.0
SPACE,a,63.0
r,e,-78.0
e,SPACE,-109.0
e,SPACE,359.0
SPACE,t,78.0
o,SPACE,78.0
SPACE,t,936.0
t,h,78.0
e,r,16.0
r,e,-109.0
e,SPACE,-78.0
SPACE,a,31.0
r,e,-140.0
e,SPACE,-93.0
SPACE,t,266.0
o,SPACE,15.0
SPACE,s,109.0
s,e,47.0
e,n,31.0
t,e,-31.0
e,n,561.0
e,s,-125.0
s,SPACE,-78.0
SPACE,i,46.0
n,SPACE,-31.0
SPACE,t,-32.0
t,h,0.0
s,SPACE,-47.0
SPACE,s,62.0
t,h,15.0
s,SPACE,-46.0
SPACE,i,32.0
s,SPACE,-31.0
SPACE,a,62.0
SPACE,t,312.0
t,e,-47.0
e,s,-124.0
t,SPACE,-31.0
SPACE,t,16.0
o,SPACE,-47.0
SPACE,s,16.0
s,e,-47.0
e,SPACE,15.0
SPACE,i,46.0
SPACE,t,-16.0
t,h,16.0
e,SPACE,-47.0
s,SPACE,-78.0
SPACE,t,94.0
t,h,31.0
