key1,key2,time
t,h,106.0
s,SPACE,62.0
SPACE,i,615.0
s,SPACE,47.0
SPACE,a,672.0
SPACE,t,344.0
t,e,78.0
e,s,127.0
t,SPACE,281.0
SPACE,t,150.0
o,SPACE,223.0
SPACE,s,86.0
s,e,128.0
e,SPACE,64.0
SPACE,i,199.0
SPACE,t,246.0
t,h,152.0
SPACE,t,392.0
t,SPACE,128.0
BACKSPACE,BACKSPACE,86.0
BACKSPACE,BACKSPACE,79.0
BACKSPACE,BACKSPACE,106.0
t,SPACE,143.0
SPACE,i,204.0
BACKSPACE,BACKSPACE,114.0
BACKSPACE,BACKSPACE,95.0
BACKSPACE,BACKSPACE,110.0
BACKSPACE,BACKSPACE,457.0
SPACE,t,399.0
e,SPACE,296.0
SPACE,a,1191.0
r,e,98.0
e,SPACE,55.0
e,SPACE,48.0
SPACE,t,728.0
o,SPACE,143.0
SPACE,t,312.0
t,h,127.0
e,r,106.0
r,e,70.0
e,SPACE,144.0
SPACE,a,87.0
r,e,80.0
e,SPACE,71.0
SPACE,t,157.0
o,SPACE,120.0
SPACE,s,101.0
s,e,80.0
e,n,40.0
t,e,63.0
e,n,127.0
e,s,127.0
s,SPACE,143.0
SPACE,i,1205.0
n,SPACE,369.0
SPACE,t,95.0
t,h,150.0
s,SPACE,63.0
s,SPACE,96.0
BACKSPACE,BACKSPACE,93.0
BACKSPACE,BACKSPACE,96.0
BACKSPACE,BACKSPACE,376.0
SPACE,s,148.0
BACKSPACE,BACKSPACE,136.0
t,h,71.0
s,SPACE,0.0
SPACE,i,598.0
s,SPACE,61.0
SPACE,a,70.0
SPACE,t,194.0
t,e,71.0
e,s,111.0
t,SPACE,146.0
SPACE,t,180.0
o,SPACE,175.0
SPACE,s,62.0
s,e,107.0
e,SPACE,190.0
SPACE,i,465.0
t,h,106.0
e,n,80.0
BACKSPACE,BACKSPACE,94.0
BACKSPACE,BACKSPACE,87.0
BACKSPACE,BACKSPACE,72.0
BACKSPACE,BACKSPACE,120.0
BACKSPACE,BACKSPACE,167.0
SPACE,t,262.0
t,h,112.0
e,SPACE,0.0
s,SPACE,71.0
SPACE,t,519.0
t,h,108.0
t,SPACE,142.0
SPACE,i,494.0
SPACE,t,54.0
e,SPACE,62.0
SPACE,a,215.0
BACKSPACE,BACKSPACE,112.0
BACKSPACE,BACKSPACE,88.0
BACKSPACE,BACKSPACE,56.0
e,SPACE,47.0
SPACE,a,107.0
r,e,103.0
e,SPACE,143.0
e,SPACE,63.0
SPACE,t,92.0
o,SPACE,136.0
SPACE,t,709.0
t,h,111.0
r,e,87.0
BACKSPACE,BACKSPACE,87.0
BACKSPACE,BACKSPACE,107.0
e,r,95.0
r,e,94.0
e,SPACE,168.0
SPACE,a,110.0
r,e,104.0
e,SPACE,79.0
SPACE,t,797.0
o,SPACE,143.0
SPACE,s,60.0
s,e,119.0
e,n,200.0
t,e,62.0
e,n,127.0
r,e,3.0
e,s,132.0
s,SPACE,119.0
BACKSPACE,BACKSPACE,111.0
BACKSPACE,BACKSPACE,108.0
BACKSPACE,BACKSPACE,63.0
BACKSPACE,BACKSPACE,78.0
BACKSPACE,BACKSPACE,63.0
e,s,111.0
s,SPACE,72.0
SPACE,i,607.0
n,SPACE,95.0
SPACE,t,131.0
t,h,48.0
s,SPACE,55.0
BACKSPACE,BACKSPACE,95.0
BACKSPACE,BACKSPACE,79.0
s,SPACE,71.0
SPACE,s,319.0
BACKSPACE,BACKSPACE,103.0
BACKSPACE,BACKSPACE,177.0
t,h,47.0
s,SPACE,19.0
SPACE,i,97.0
s,SPACE,32.0
SPACE,t,440.0
t,e,48.0
e,s,106.0
t,SPACE,112.0
SPACE,t,38.0
SPACE,s,27.0
s,e,96.0
BACKSPACE,BACKSPACE,88.0
BACKSPACE,BACKSPACE,71.0
BACKSPACE,BACKSPACE,47.0
BACKSPACE,BACKSPACE,79.0
o,SPACE,119.0
SPACE,s,45.0
s,e,106.0
e,SPACE,32.0
SPACE,t,143.0
BACKSPACE,BACKSPACE,78.0
BACKSPACE,BACKSPACE,62.0
BACKSPACE,BACKSPACE,345.0
SPACE,t,131.0
t,h,72.0
e,SPACE,37.0
s,SPACE,1.0
SPACE,t,121.0
BACKSPACE,BACKSPACE,80.0
BACKSPACE,BACKSPACE,72.0
BACKSPACE,BACKSPACE,72.0
BACKSPACE,BACKSPACE,71.0
t,SPACE,112.0
BACKSPACE,BACKSPACE,88.0
BACKSPACE,BACKSPACE,216.0
SPACE,t,118.0
e,SPACE,71.0
BACKSPACE,BACKSPACE,125.0
BACKSPACE,BACKSPACE,87.0
BACKSPACE,BACKSPACE,71.0
e,SPACE,88.0
SPACE,a,392.0
r,e,84.0
e,SPACE,-12.0
e,SPACE,32.0
SPACE,t,97.0
o,SPACE,119.0
SPACE,t,424.0
t,h,87.0
e,r,2.0
r,e,63.0
e,SPACE,128.0
BACKSPACE,BACKSPACE,104.0
BACKSPACE,BACKSPACE,79.0
BACKSPACE,BACKSPACE,96.0
r,e,79.0
e,SPACE,63.0
SPACE,a,92.0
r,e,63.0
e,SPACE,33.0
SPACE,t,1247.0
o,SPACE,192.0
SPACE,s,228.0
s,e,127.0
e,n,47.0
t,e,71.0
e,n,30.0
e,s,143.0
SPACE,i,376.0
n,SPACE,128.0
SPACE,t,261.0
t,h,96.0
s,SPACE,106.0
SPACE,s,310.0
BACKSPACE,BACKSPACE,72.0
t,h,289.0
s,SPACE,36.0
