key,keyhold
t,187.0
h,46.0
i,109.0
s,93.0
SPACE,109.0
i,94.0
s,94.0
SPACE,171.0
a,125.0
SPACE,78.0
t,63.0
e,78.0
s,109.0
t,172.0
SPACE,125.0
t,78.0
o,125.0
SPACE,141.0
s,78.0
e,63.0
e,110.0
SPACE,94.0
i,156.0
SPACE,125.0
t,63.0
h,109.0
e,94.0
SPACE,125.0
o,78.0
r,62.0
s,109.0
SPACE,78.0
t,78.0
h,78.0
a,94.0
t,125.0
SPACE,172.0
i,125.0
SPACE,156.0
t,47.0
e,110.0
SPACE,110.0
a,94.0
r,140.0
e,109.0
SPACE,94.0
n,141.0
i,125.0
e,94.0
SPACE,109.0
t,93.0
o,156.0
SPACE,140.0
e,93.0
SPACE,125.0
t,78.0
h,109.0
e,109.0
r,218.0
e,109.0
SPACE,109.0
a,140.0
r,140.0
e,140.0
SPACE,109.0
t,110.0
o,109.0
SPACE,125.0
s,78.0
e,78.0
n,94.0
t,63.0
e,93.0
n,94.0
e,124.0
s,93.0
SPACE,125.0
i,110.0
n,156.0
SPACE,125.0
t,78.0
h,125.0
i,110.0
s,78.0
SPACE,109.0
a,93.0
t,78.0
a,78.0
SPACE,141.0
s,234.0
a,140.0
l,109.0
e,78.0
t,219.0
h,62.0
i,47.0
SPACE,94.0
BACKSPACE,78.0
s,94.0
SPACE,109.0
i,94.0
s,78.0
SPACE,78.0
a,125.0
SPACE,187.0
t,78.0
e,47.0
s,93.0
t,156.0
SPACE,140.0
t,62.0
o,140.0
SPACE,141.0
s,140.0
e,63.0
e,94.0
SPACE,125.0
i,78.0
SPACE,141.0
t,78.0
h,62.0
e,78.0
SPACE,110.0
o,78.0
r,62.0
s,124.0
SPACE,78.0
t,78.0
h,62.0
a,109.0
t,78.0
SPACE,140.0
i,141.0
SPACE,140.0
t,63.0
e,93.0
SPACE,110.0
a,109.0
r,171.0
e,93.0
SPACE,109.0
n,125.0
i,140.0
e,78.0
SPACE,110.0
t,93.0
o,141.0
SPACE,156.0
e,93.0
SPACE,140.0
t,94.0
h,78.0
e,124.0
r,187.0
e,109.0
SPACE,109.0
a,93.0
r,156.0
e,156.0
SPACE,109.0
t,94.0
o,140.0
SPACE,109.0
s,78.0
e,94.0
n,94.0
t,172.0
e,125.0
n,93.0
e,188.0
s,141.0
SPACE,156.0
i,141.0
n,203.0
SPACE,125.0
t,78.0
h,110.0
i,125.0
s,94.0
SPACE,109.0
a,109.0
t,78.0
a,125.0
SPACE,125.0
s,172.0
a,156.0
l,78.0
e,63.0
t,93.0
h,109.0
i,109.0
s,94.0
SPACE,109.0
i,109.0
s,47.0
SPACE,94.0
a,125.0
SPACE,94.0
t,78.0
e,125.0
s,156.0
t,140.0
SPACE,156.0
t,94.0
o,140.0
SPACE,140.0
s,125.0
e,156.0
e,93.0
SPACE,140.0
i,109.0
SPACE,125.0
t,93.0
h,94.0
e,94.0
SPACE,125.0
o,110.0
r,78.0
s,125.0
SPACE,140.0
t,94.0
h,94.0
a,78.0
t,78.0
SPACE,141.0
i,124.0
SPACE,109.0
t,63.0
e,78.0
SPACE,93.0
a,109.0
r,172.0
e,109.0
SPACE,109.0
n,187.0
i,141.0
e,94.0
SPACE,109.0
t,94.0
o,187.0
SPACE,156.0
e,78.0
SPACE,156.0
t,94.0
h,109.0
e,125.0
r,203.0
e,124.0
SPACE,109.0
a,78.0
r,156.0
e,125.0
SPACE,78.0
t,78.0
o,156.0
SPACE,140.0
s,94.0
e,47.0
n,78.0
t,78.0
e,125.0
n,94.0
e,140.0
s,141.0
SPACE,156.0
i,109.0
n,172.0
SPACE,140.0
t,109.0
h,109.0
i,124.0
s,125.0
SPACE,125.0
a,125.0
t,78.0
a,110.0
SPACE,156.0
s,172.0
a,140.0
l,93.0
e,78.0
t,93.0
h,78.0
i,93.0
s,94.0
SPACE,156.0
