key1,key2,time
t,h,100.0
s,SPACE,73.0
s,SPACE,72.0
SPACE,s,30.0
BACKSPACE,BACKSPACE,103.0
BACKSPACE,BACKSPACE,78.0
BACKSPACE,BACKSPACE,78.0
BACKSPACE,BACKSPACE,79.0
s,SPACE,71.0
SPACE,a,127.0
SPACE,t,604.0
t,e,10.0
e,s,119.0
t,SPACE,296.0
SPACE,t,898.0
o,SPACE,160.0
SPACE,s,55.0
s,e,120.0
e,SPACE,200.0
SPACE,i,1056.0
t,h,47.0
BACKSPACE,BACKSPACE,62.0
BACKSPACE,BACKSPACE,71.0
BACKSPACE,BACKSPACE,71.0
t,h,103.0
e,SPACE,63.0
BACKSPACE,BACKSPACE,72.0
BACKSPACE,BACKSPACE,80.0
BACKSPACE,BACKSPACE,64.0
BACKSPACE,BACKSPACE,56.0
SPACE,t,239.0
t,h,128.0
e,SPACE,128.0
s,SPACE,94.0
SPACE,t,2092.0
t,h,48.0
t,SPACE,385.0
SPACE,i,516.0
SPACE,t,53.0
BACKSPACE,BACKSPACE,79.0
BACKSPACE,BACKSPACE,216.0
e,SPACE,1367.0
SPACE,a,318.0
r,e,104.0
e,SPACE,8363.0
BACKSPACE,BACKSPACE,72.0
BACKSPACE,BACKSPACE,55.0
e,SPACE,113.0
SPACE,t,616.0
o,SPACE,159.0
SPACE,t,416.0
t,h,152.0
e,r,104.0
r,e,95.0
e,SPACE,208.0
SPACE,a,716.0
r,e,79.0
e,SPACE,329.0
SPACE,t,511.0
o,SPACE,207.0
SPACE,s,740.0
s,e,80.0
e,n,112.0
BACKSPACE,BACKSPACE,64.0
e,n,191.0
e,s,111.0
s,SPACE,321.0
SPACE,i,639.0
n,SPACE,160.0
SPACE,t,1238.0
t,h,111.0
SPACE,s,760.0
t,h,627.0
SPACE,i,423.0
s,SPACE,159.0
SPACE,a,536.0
SPACE,t,1069.0
t,e,143.0
e,s,145.0
t,SPACE,94.0
SPACE,t,117.0
o,SPACE,184.0
SPACE,s,46.0
s,e,136.0
e,SPACE,111.0
SPACE,i,605.0
SPACE,t,651.0
t,h,79.0
e,SPACE,63.0
BACKSPACE,BACKSPACE,104.0
BACKSPACE,BACKSPACE,64.0
s,SPACE,168.0
SPACE,t,785.0
t,h,47.0
t,SPACE,70.0
BACKSPACE,BACKSPACE,87.0
BACKSPACE,BACKSPACE,32.0
t,SPACE,580.0
SPACE,i,639.0
SPACE,t,437.0
e,SPACE,208.0
SPACE,a,661.0
r,e,121.0
e,SPACE,105.0
e,SPACE,200.0
SPACE,t,797.0
o,SPACE,176.0
BACKSPACE,BACKSPACE,104.0
BACKSPACE,BACKSPACE,457.0
SPACE,t,639.0
t,h,151.0
e,r,112.0
BACKSPACE,BACKSPACE,77.0
e,SPACE,95.0
SPACE,a,112.0
r,e,127.0
e,SPACE,79.0
SPACE,t,535.0
o,SPACE,200.0
SPACE,s,463.0
s,e,119.0
t,e,183.0
e,n,199.0
e,s,183.0
s,SPACE,176.0
SPACE,i,932.0
BACKSPACE,BACKSPACE,311.0
n,SPACE,136.0
SPACE,t,1226.0
t,h,80.0
s,SPACE,208.0
SPACE,s,628.0
t,h,71.0
s,SPACE,239.0
SPACE,i,503.0
s,SPACE,176.0
SPACE,a,967.0
SPACE,t,253.0
t,e,167.0
e,s,166.0
t,SPACE,105.0
SPACE,t,1112.0
o,SPACE,192.0
SPACE,s,39.0
s,e,152.0
e,SPACE,64.0
SPACE,i,544.0
SPACE,t,69.0
t,h,87.0
e,SPACE,200.0
s,SPACE,120.0
SPACE,t,601.0
t,h,72.0
t,SPACE,71.0
BACKSPACE,BACKSPACE,96.0
BACKSPACE,BACKSPACE,232.0
t,SPACE,89.0
SPACE,i,415.0
SPACE,t,13.0
BACKSPACE,BACKSPACE,78.0
BACKSPACE,BACKSPACE,79.0
e,SPACE,151.0
SPACE,a,763.0
r,e,120.0
e,SPACE,144.0
e,SPACE,184.0
SPACE,t,480.0
o,SPACE,256.0
SPACE,t,681.0
t,h,63.0
e,r,110.0
BACKSPACE,BACKSPACE,72.0
e,SPACE,199.0
SPACE,a,359.0
r,e,128.0
e,SPACE,62.0
SPACE,t,750.0
o,SPACE,231.0
SPACE,s,770.0
s,e,104.0
e,n,199.0
t,e,159.0
e,n,79.0
e,s,136.0
s,SPACE,225.0
SPACE,i,640.0
n,SPACE,136.0
SPACE,t,1798.0
t,h,80.0
s,SPACE,192.0
SPACE,s,704.0
t,h,55.0
s,SPACE,106.0
SPACE,i,400.0
s,SPACE,168.0
SPACE,a,61.0
SPACE,t,571.0
t,e,240.0
e,s,160.0
t,SPACE,127.0
SPACE,t,489.0
o,SPACE,225.0
SPACE,s,930.0
s,e,120.0
e,SPACE,72.0
SPACE,i,463.0
SPACE,t,604.0
t,h,39.0
e,SPACE,128.0
s,SPACE,63.0
SPACE,t,832.0
t,h,48.0
t,SPACE,65.0
SPACE,i,696.0
SPACE,t,44.0
e,SPACE,313.0
SPACE,a,875.0
r,e,110.0
BACKSPACE,BACKSPACE,105.0
BACKSPACE,BACKSPACE,64.0
BACKSPACE,BACKSPACE,48.0
BACKSPACE,BACKSPACE,55.0
BACKSPACE,BACKSPACE,71.0
BACKSPACE,BACKSPACE,55.0
BACKSPACE,BACKSPACE,40.0
BACKSPACE,BACKSPACE,71.0
e,SPACE,48.0
e,SPACE,103.0
SPACE,t,529.0
o,SPACE,192.0
SPACE,t,630.0
t,h,72.0
e,r,112.0
r,e,95.0
e,SPACE,48.0
SPACE,a,366.0
r,e,128.0
t,e,183.0
BACKSPACE,BACKSPACE,88.0
BACKSPACE,BACKSPACE,55.0
BACKSPACE,BACKSPACE,64.0
SPACE,t,284.0
o,SPACE,255.0
SPACE,s,968.0
s,e,152.0
e,n,199.0
t,e,143.0
e,n,119.0
e,s,151.0
s,SPACE,127.0
SPACE,i,717.0
n,SPACE,135.0
BACKSPACE,BACKSPACE,79.0
BACKSPACE,BACKSPACE,401.0
n,SPACE,168.0
SPACE,t,1385.0
t,h,345.0
s,SPACE,192.0
SPACE,s,718.0
t,h,46.0
s,SPACE,169.0
SPACE,i,519.0
s,SPACE,143.0
SPACE,a,479.0
SPACE,t,809.0
t,e,199.0
e,s,175.0
t,SPACE,95.0
SPACE,t,15.0
BACKSPACE,BACKSPACE,88.0
o,SPACE,216.0
SPACE,s,61.0
s,e,136.0
e,SPACE,95.0
SPACE,i,582.0
SPACE,t,15.0
t,h,128.0
e,SPACE,31.0
s,SPACE,7.0
SPACE,t,725.0
t,h,55.0
t,SPACE,55.0
BACKSPACE,BACKSPACE,87.0
BACKSPACE,BACKSPACE,55.0
t,SPACE,104.0
SPACE,i,456.0
SPACE,t,2162.0
e,SPACE,224.0
BACKSPACE,BACKSPACE,72.0
BACKSPACE,BACKSPACE,57.0
e,SPACE,144.0
SPACE,a,808.0
r,e,135.0
e,SPACE,120.0
e,SPACE,183.0
SPACE,t,697.0
o,SPACE,216.0
e,SPACE,346.0
SPACE,t,1274.0
t,h,118.0
e,r,127.0
BACKSPACE,BACKSPACE,87.0
e,SPACE,143.0
SPACE,a,76.0
r,e,119.0
e,SPACE,72.0
SPACE,t,604.0
o,SPACE,216.0
SPACE,s,480.0
s,e,107.0
e,n,128.0
t,e,144.0
e,n,111.0
e,s,152.0
s,SPACE,119.0
SPACE,i,673.0
n,SPACE,248.0
SPACE,t,1149.0
t,h,87.0
s,SPACE,239.0
SPACE,s,408.0
t,h,39.0
s,SPACE,119.0
SPACE,i,352.0
s,SPACE,144.0
SPACE,a,305.0
SPACE,t,190.0
t,e,169.0
e,s,161.0
t,SPACE,88.0
SPACE,t,-26.0
o,SPACE,743.0
SPACE,s,488.0
s,e,144.0
e,SPACE,95.0
SPACE,i,440.0
SPACE,t,204.0
t,h,56.0
BACKSPACE,BACKSPACE,111.0
e,SPACE,57.0
s,SPACE,192.0
SPACE,t,406.0
t,h,79.0
t,SPACE,71.0
BACKSPACE,BACKSPACE,79.0
BACKSPACE,BACKSPACE,55.0
t,SPACE,71.0
SPACE,i,695.0
SPACE,t,0.0
BACKSPACE,BACKSPACE,95.0
BACKSPACE,BACKSPACE,40.0
BACKSPACE,BACKSPACE,111.0
e,SPACE,167.0
SPACE,a,1461.0
r,e,119.0
e,SPACE,151.0
e,SPACE,159.0
SPACE,t,751.0
o,SPACE,224.0
SPACE,t,441.0
t,h,513.0
e,r,127.0
r,e,88.0
e,SPACE,144.0
SPACE,a,512.0
r,e,176.0
e,SPACE,144.0
SPACE,t,498.0
o,SPACE,287.0
BACKSPACE,BACKSPACE,70.0
BACKSPACE,BACKSPACE,71.0
o,SPACE,183.0
SPACE,s,52.0
s,e,119.0
e,n,137.0
t,e,128.0
e,n,79.0
e,s,182.0
s,SPACE,79.0
SPACE,i,865.0
n,SPACE,176.0
SPACE,t,990.0
t,h,79.0
s,SPACE,159.0
SPACE,s,394.0
t,h,31.0
s,SPACE,128.0
SPACE,i,254.0
s,SPACE,160.0
SPACE,a,189.0
SPACE,t,319.0
t,e,159.0
e,s,159.0
t,SPACE,105.0
SPACE,t,96.0
o,SPACE,216.0
SPACE,s,382.0
s,e,143.0
e,SPACE,135.0
SPACE,i,455.0
SPACE,t,20.0
t,h,103.0
BACKSPACE,BACKSPACE,79.0
e,SPACE,95.0
s,SPACE,56.0
SPACE,t,384.0
t,h,70.0
t,SPACE,86.0
BACKSPACE,BACKSPACE,120.0
BACKSPACE,BACKSPACE,241.0
t,SPACE,63.0
SPACE,i,910.0
SPACE,t,663.0
e,SPACE,151.0
SPACE,a,685.0
r,e,119.0
e,SPACE,105.0
e,SPACE,169.0
SPACE,t,685.0
o,SPACE,289.0
SPACE,t,674.0
t,h,56.0
e,r,120.0
r,e,71.0
e,SPACE,22.0
SPACE,a,674.0
r,e,119.0
e,SPACE,54.0
SPACE,t,369.0
o,SPACE,192.0
SPACE,s,521.0
s,e,112.0
e,n,56.0
t,e,159.0
e,n,70.0
e,s,176.0
s,SPACE,46.0
SPACE,i,717.0
n,SPACE,136.0
SPACE,t,987.0
t,h,104.0
s,SPACE,149.0
SPACE,s,582.0
t,h,40.0
s,SPACE,151.0
SPACE,i,304.0
s,SPACE,142.0
SPACE,a,281.0
SPACE,t,198.0
t,e,160.0
e,s,152.0
t,SPACE,120.0
SPACE,t,60.0
o,SPACE,216.0
SPACE,s,46.0
s,e,144.0
e,SPACE,40.0
SPACE,i,344.0
SPACE,t,118.0
t,h,103.0
e,SPACE,120.0
s,SPACE,418.0
SPACE,t,228.0
t,h,63.0
t,SPACE,87.0
BACKSPACE,BACKSPACE,127.0
BACKSPACE,BACKSPACE,96.0
t,SPACE,31.0
SPACE,i,727.0
SPACE,t,54.0
e,SPACE,120.0
SPACE,a,569.0
r,e,104.0
BACKSPACE,BACKSPACE,3709.0
SPACE,t,484.0
o,SPACE,298.0
SPACE,t,753.0
t,h,87.0
e,r,113.0
r,e,112.0
e,SPACE,71.0
SPACE,a,526.0
r,e,104.0
e,SPACE,46.0
SPACE,t,1314.0
o,SPACE,152.0
SPACE,s,112.0
s,e,114.0
t,e,151.0
e,n,103.0
e,s,176.0
s,SPACE,32.0
SPACE,i,617.0
n,SPACE,129.0
SPACE,t,570.0
t,h,15.0
s,SPACE,152.0
SPACE,s,503.0
t,h,39.0
s,SPACE,113.0
SPACE,i,280.0
s,SPACE,168.0
SPACE,a,157.0
SPACE,t,334.0
t,e,144.0
e,s,136.0
t,SPACE,71.0
SPACE,t,-23.0
o,SPACE,199.0
SPACE,s,93.0
s,e,158.0
e,SPACE,47.0
BACKSPACE,BACKSPACE,111.0
BACKSPACE,BACKSPACE,160.0
BACKSPACE,BACKSPACE,120.0
SPACE,t,37.0
t,h,72.0
BACKSPACE,BACKSPACE,70.0
e,SPACE,30.0
s,SPACE,79.0
SPACE,t,132.0
t,h,40.0
t,SPACE,63.0
BACKSPACE,BACKSPACE,111.0
BACKSPACE,BACKSPACE,71.0
t,SPACE,112.0
SPACE,i,255.0
SPACE,t,401.0
BACKSPACE,BACKSPACE,71.0
e,SPACE,224.0
SPACE,a,496.0
r,e,128.0
e,SPACE,119.0
e,SPACE,248.0
SPACE,t,720.0
o,SPACE,209.0
SPACE,t,511.0
t,h,71.0
e,r,158.0
BACKSPACE,BACKSPACE,95.0
e,SPACE,342.0
SPACE,a,165.0
r,e,119.0
e,n,55.0
o,SPACE,217.0
BACKSPACE,BACKSPACE,67.0
BACKSPACE,BACKSPACE,63.0
BACKSPACE,BACKSPACE,79.0
BACKSPACE,BACKSPACE,56.0
SPACE,t,269.0
o,SPACE,281.0
SPACE,s,977.0
s,e,105.0
e,n,104.0
t,e,159.0
e,n,104.0
e,s,143.0
s,SPACE,118.0
SPACE,i,728.0
n,SPACE,151.0
SPACE,t,1574.0
t,h,86.0
s,SPACE,215.0
SPACE,s,764.0
t,h,64.0
s,SPACE,159.0
SPACE,i,358.0
s,SPACE,176.0
SPACE,a,464.0
SPACE,t,216.0
t,e,168.0
e,s,160.0
t,SPACE,128.0
SPACE,t,214.0
o,n,207.0
s,e,168.0
BACKSPACE,BACKSPACE,96.0
BACKSPACE,BACKSPACE,56.0
SPACE,s,440.0
s,e,143.0
e,SPACE,55.0
SPACE,i,519.0
SPACE,t,720.0
t,h,55.0
e,SPACE,128.0
s,SPACE,118.0
SPACE,t,553.0
t,h,94.0
