key1,key2,time
s,SPACE,187.0
SPACE,i,312.0
s,SPACE,562.0
SPACE,a,343.0
SPACE,t,499.0
t,e,640.0
e,s,280.0
t,SPACE,202.0
SPACE,t,11887.0
o,SPACE,203.0
SPACE,s,187.0
s,e,203.0
e,SPACE,187.0
SPACE,i,624.0
SPACE,t,250.0
t,h,187.0
e,SPACE,249.0
SPACE,s,187.0
BACKSPACE,BACKSPACE,188.0
s,SPACE,484.0
SPACE,t,452.0
t,h,343.0
t,SPACE,187.0
SPACE,i,390.0
SPACE,t,624.0
e,SPACE,218.0
SPACE,a,515.0
r,e,281.0
e,SPACE,172.0
e,SPACE,249.0
SPACE,t,515.0
o,SPACE,328.0
SPACE,t,1029.0
t,h,218.0
e,r,265.0
r,e,172.0
e,SPACE,187.0
SPACE,a,390.0
r,e,327.0
e,SPACE,328.0
SPACE,t,312.0
o,SPACE,436.0
SPACE,s,562.0
s,e,296.0
e,n,249.0
t,e,187.0
e,n,718.0
e,s,265.0
s,SPACE,250.0
SPACE,i,468.0
n,SPACE,250.0
SPACE,t,406.0
t,h,187.0
s,SPACE,281.0
SPACE,s,390.0
BACKSPACE,BACKSPACE,187.0
e,s,219.0
BACKSPACE,BACKSPACE,249.0
t,h,250.0
s,SPACE,188.0
SPACE,i,484.0
s,SPACE,187.0
SPACE,a,187.0
SPACE,t,249.0
t,e,608.0
e,s,266.0
t,SPACE,203.0
SPACE,t,234.0
o,SPACE,312.0
SPACE,s,281.0
s,e,234.0
e,SPACE,250.0
SPACE,i,437.0
SPACE,t,172.0
BACKSPACE,BACKSPACE,172.0
BACKSPACE,BACKSPACE,171.0
BACKSPACE,BACKSPACE,234.0
BACKSPACE,BACKSPACE,249.0
t,h,187.0
e,SPACE,172.0
s,SPACE,546.0
SPACE,t,375.0
t,h,202.0
t,SPACE,483.0
SPACE,i,281.0
SPACE,t,562.0
e,SPACE,593.0
SPACE,a,499.0
r,e,328.0
e,SPACE,327.0
e,SPACE,249.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,203.0
BACKSPACE,BACKSPACE,234.0
BACKSPACE,BACKSPACE,172.0
e,SPACE,250.0
SPACE,t,421.0
o,SPACE,234.0
SPACE,t,343.0
t,h,203.0
e,r,281.0
r,e,577.0
e,SPACE,234.0
SPACE,a,452.0
r,e,328.0
e,SPACE,187.0
SPACE,t,249.0
o,SPACE,188.0
SPACE,s,421.0
s,e,234.0
e,n,266.0
t,e,187.0
e,n,609.0
e,s,515.0
s,SPACE,203.0
SPACE,i,359.0
n,SPACE,265.0
SPACE,t,265.0
t,h,250.0
s,SPACE,265.0
BACKSPACE,BACKSPACE,203.0
BACKSPACE,BACKSPACE,203.0
SPACE,s,468.0
t,h,359.0
s,SPACE,171.0
SPACE,i,312.0
s,SPACE,234.0
SPACE,a,188.0
SPACE,t,172.0
t,e,203.0
e,s,327.0
t,SPACE,250.0
SPACE,t,219.0
o,SPACE,249.0
BACKSPACE,BACKSPACE,250.0
BACKSPACE,BACKSPACE,234.0
BACKSPACE,BACKSPACE,202.0
o,SPACE,250.0
SPACE,s,452.0
s,e,219.0
e,SPACE,280.0
BACKSPACE,BACKSPACE,265.0
BACKSPACE,BACKSPACE,343.0
BACKSPACE,BACKSPACE,203.0
SPACE,t,187.0
t,h,484.0
e,SPACE,203.0
BACKSPACE,BACKSPACE,203.0
s,SPACE,234.0
SPACE,t,530.0
t,h,188.0
t,SPACE,562.0
SPACE,i,390.0
SPACE,t,531.0
e,SPACE,203.0
SPACE,a,1155.0
r,e,343.0
e,SPACE,296.0
e,SPACE,483.0
SPACE,t,436.0
o,SPACE,250.0
SPACE,t,484.0
t,h,203.0
e,r,250.0
r,e,327.0
e,SPACE,203.0
SPACE,a,890.0
r,e,328.0
e,SPACE,328.0
SPACE,t,390.0
BACKSPACE,BACKSPACE,281.0
o,SPACE,203.0
SPACE,s,639.0
s,e,234.0
e,n,218.0
t,e,562.0
e,n,281.0
e,SPACE,358.0
SPACE,s,203.0
BACKSPACE,BACKSPACE,203.0
s,SPACE,187.0
SPACE,i,249.0
n,SPACE,203.0
SPACE,t,265.0
t,h,234.0
e,SPACE,249.0
BACKSPACE,BACKSPACE,203.0
s,SPACE,203.0
SPACE,s,874.0
t,h,374.0
s,SPACE,670.0
SPACE,i,328.0
s,SPACE,187.0
SPACE,a,281.0
SPACE,t,202.0
t,e,187.0
e,s,187.0
t,SPACE,265.0
SPACE,t,281.0
o,SPACE,234.0
SPACE,s,312.0
s,e,203.0
e,SPACE,203.0
SPACE,i,265.0
BACKSPACE,BACKSPACE,203.0
e,SPACE,218.0
SPACE,i,328.0
BACKSPACE,BACKSPACE,203.0
SPACE,t,218.0
t,h,265.0
e,SPACE,265.0
s,SPACE,250.0
SPACE,t,702.0
BACKSPACE,BACKSPACE,203.0
BACKSPACE,BACKSPACE,421.0
t,SPACE,203.0
BACKSPACE,BACKSPACE,234.0
BACKSPACE,BACKSPACE,281.0
BACKSPACE,BACKSPACE,188.0
t,SPACE,266.0
SPACE,i,343.0
SPACE,t,718.0
e,SPACE,202.0
SPACE,a,624.0
r,e,265.0
e,SPACE,265.0
e,SPACE,265.0
SPACE,t,437.0
o,SPACE,328.0
BACKSPACE,BACKSPACE,203.0
BACKSPACE,BACKSPACE,203.0
o,SPACE,500.0
SPACE,t,375.0
t,h,359.0
e,r,250.0
r,e,218.0
e,SPACE,219.0
SPACE,a,266.0
r,e,266.0
e,SPACE,219.0
SPACE,t,265.0
o,SPACE,405.0
BACKSPACE,BACKSPACE,218.0
BACKSPACE,BACKSPACE,219.0
o,SPACE,296.0
SPACE,s,702.0
s,e,281.0
e,n,312.0
t,e,249.0
e,s,265.0
s,e,281.0
BACKSPACE,BACKSPACE,219.0
BACKSPACE,BACKSPACE,280.0
BACKSPACE,BACKSPACE,296.0
BACKSPACE,BACKSPACE,327.0
BACKSPACE,BACKSPACE,219.0
e,s,577.0
s,SPACE,249.0
SPACE,i,358.0
t,h,219.0
BACKSPACE,BACKSPACE,281.0
BACKSPACE,BACKSPACE,281.0
BACKSPACE,BACKSPACE,234.0
n,SPACE,203.0
SPACE,t,468.0
t,h,327.0
s,SPACE,203.0
SPACE,s,359.0
s,e,327.0
e,n,219.0
BACKSPACE,BACKSPACE,265.0
BACKSPACE,BACKSPACE,281.0
SPACE,s,359.0
t,h,468.0
s,SPACE,250.0
SPACE,i,328.0
s,SPACE,218.0
SPACE,a,250.0
BACKSPACE,BACKSPACE,187.0
SPACE,t,296.0
t,e,280.0
e,s,250.0
t,SPACE,187.0
t,SPACE,312.0
BACKSPACE,BACKSPACE,219.0
BACKSPACE,BACKSPACE,202.0
SPACE,s,359.0
s,e,281.0
e,SPACE,203.0
SPACE,i,265.0
SPACE,t,203.0
BACKSPACE,BACKSPACE,202.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,203.0
SPACE,t,250.0
t,e,343.0
BACKSPACE,BACKSPACE,187.0
e,SPACE,234.0
BACKSPACE,BACKSPACE,250.0
BACKSPACE,BACKSPACE,219.0
s,SPACE,218.0
SPACE,t,2106.0
t,h,250.0
t,SPACE,328.0
SPACE,i,484.0
SPACE,t,1045.0
e,SPACE,203.0
SPACE,a,765.0
r,e,281.0
e,SPACE,328.0
e,SPACE,375.0
SPACE,t,483.0
o,SPACE,359.0
SPACE,t,297.0
t,h,500.0
e,r,296.0
r,e,406.0
e,SPACE,280.0
SPACE,a,234.0
r,e,328.0
e,SPACE,297.0
SPACE,t,343.0
o,SPACE,202.0
SPACE,s,515.0
s,e,281.0
e,n,203.0
t,e,203.0
e,n,1248.0
e,s,390.0
s,SPACE,249.0
SPACE,i,936.0
n,SPACE,234.0
SPACE,t,203.0
t,h,312.0
s,SPACE,203.0
SPACE,s,531.0
t,h,297.0
s,SPACE,266.0
SPACE,i,483.0
BACKSPACE,BACKSPACE,203.0
BACKSPACE,BACKSPACE,202.0
SPACE,i,281.0
s,SPACE,265.0
SPACE,a,343.0
SPACE,t,265.0
t,e,327.0
e,s,327.0
t,SPACE,297.0
SPACE,t,203.0
o,SPACE,203.0
SPACE,s,686.0
s,e,234.0
e,SPACE,218.0
SPACE,i,218.0
SPACE,t,202.0
t,e,203.0
e,SPACE,218.0
BACKSPACE,BACKSPACE,218.0
BACKSPACE,BACKSPACE,390.0
s,SPACE,202.0
SPACE,t,749.0
t,h,312.0
BACKSPACE,BACKSPACE,375.0
t,SPACE,375.0
SPACE,i,312.0
SPACE,t,390.0
e,SPACE,249.0
SPACE,a,624.0
r,e,281.0
e,SPACE,219.0
e,SPACE,328.0
SPACE,t,655.0
o,SPACE,296.0
SPACE,t,577.0
t,h,296.0
e,r,265.0
r,e,218.0
e,SPACE,281.0
SPACE,a,249.0
r,e,281.0
e,SPACE,219.0
SPACE,t,327.0
o,SPACE,312.0
SPACE,s,749.0
s,e,250.0
e,n,202.0
t,e,234.0
e,n,546.0
e,s,468.0
s,SPACE,250.0
SPACE,i,281.0
n,SPACE,203.0
SPACE,t,249.0
t,h,203.0
s,SPACE,188.0
SPACE,s,717.0
t,h,406.0
s,SPACE,452.0
SPACE,i,390.0
s,SPACE,234.0
SPACE,a,187.0
SPACE,t,187.0
t,e,421.0
e,s,328.0
t,SPACE,188.0
SPACE,t,546.0
o,SPACE,390.0
BACKSPACE,BACKSPACE,172.0
BACKSPACE,BACKSPACE,172.0
o,SPACE,296.0
SPACE,s,218.0
s,e,172.0
e,SPACE,187.0
e,SPACE,172.0
SPACE,i,297.0
SPACE,t,359.0
t,e,219.0
e,SPACE,187.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,187.0
e,SPACE,171.0
s,SPACE,266.0
SPACE,t,702.0
t,h,281.0
BACKSPACE,BACKSPACE,171.0
t,SPACE,296.0
SPACE,i,375.0
SPACE,t,437.0
e,SPACE,515.0
BACKSPACE,BACKSPACE,187.0
SPACE,a,343.0
r,e,234.0
e,SPACE,188.0
BACKSPACE,BACKSPACE,249.0
BACKSPACE,BACKSPACE,172.0
e,SPACE,219.0
SPACE,t,374.0
o,SPACE,281.0
BACKSPACE,BACKSPACE,172.0
BACKSPACE,BACKSPACE,172.0
o,SPACE,219.0
BACKSPACE,BACKSPACE,327.0
BACKSPACE,BACKSPACE,515.0
SPACE,t,499.0
t,h,202.0
e,r,171.0
r,e,297.0
e,SPACE,172.0
SPACE,a,297.0
r,e,312.0
e,SPACE,172.0
SPACE,t,483.0
o,SPACE,234.0
SPACE,s,562.0
s,e,327.0
e,n,562.0
t,e,343.0
e,n,296.0
e,s,234.0
s,SPACE,171.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,421.0
s,SPACE,218.0
SPACE,i,218.0
n,SPACE,453.0
BACKSPACE,BACKSPACE,172.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,188.0
BACKSPACE,BACKSPACE,297.0
SPACE,s,780.0
BACKSPACE,BACKSPACE,202.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,203.0
t,h,219.0
s,SPACE,250.0
SPACE,i,1326.0
s,SPACE,203.0
SPACE,a,515.0
SPACE,t,515.0
t,e,561.0
e,s,280.0
t,SPACE,234.0
SPACE,t,421.0
o,SPACE,171.0
SPACE,s,749.0
s,e,234.0
e,SPACE,187.0
SPACE,i,327.0
BACKSPACE,BACKSPACE,203.0
BACKSPACE,BACKSPACE,187.0
SPACE,t,265.0
BACKSPACE,BACKSPACE,187.0
e,SPACE,188.0
s,SPACE,234.0
SPACE,t,514.0
t,h,249.0
t,SPACE,234.0
SPACE,i,437.0
SPACE,t,297.0
e,SPACE,203.0
SPACE,s,686.0
BACKSPACE,BACKSPACE,250.0
r,e,249.0
e,SPACE,187.0
e,SPACE,250.0
SPACE,t,250.0
o,SPACE,250.0
SPACE,t,593.0
t,h,187.0
e,r,187.0
r,e,250.0
e,SPACE,188.0
SPACE,a,468.0
r,e,297.0
e,SPACE,171.0
SPACE,t,265.0
o,SPACE,234.0
SPACE,s,858.0
s,e,202.0
e,n,187.0
t,e,218.0
e,n,468.0
e,s,281.0
s,SPACE,218.0
SPACE,i,546.0
n,SPACE,187.0
SPACE,t,265.0
t,h,172.0
s,SPACE,265.0
BACKSPACE,BACKSPACE,203.0
BACKSPACE,BACKSPACE,172.0
SPACE,s,515.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,188.0
t,h,203.0
s,SPACE,234.0
SPACE,i,577.0
s,SPACE,250.0
SPACE,a,187.0
SPACE,t,172.0
t,e,359.0
e,s,312.0
t,SPACE,202.0
SPACE,t,234.0
o,SPACE,375.0
SPACE,s,437.0
s,e,187.0
e,SPACE,280.0
SPACE,i,608.0
SPACE,t,172.0
t,h,281.0
e,SPACE,375.0
s,SPACE,265.0
SPACE,t,671.0
t,h,250.0
t,SPACE,234.0
SPACE,i,203.0
SPACE,t,624.0
e,SPACE,374.0
SPACE,a,655.0
r,e,234.0
e,SPACE,187.0
e,SPACE,187.0
SPACE,t,624.0
o,SPACE,234.0
SPACE,t,780.0
t,h,312.0
e,r,296.0
r,e,234.0
e,SPACE,172.0
SPACE,a,561.0
r,e,234.0
e,SPACE,171.0
SPACE,t,234.0
o,SPACE,390.0
SPACE,s,499.0
s,e,203.0
e,n,187.0
t,e,219.0
e,n,546.0
e,s,406.0
s,SPACE,250.0
SPACE,i,343.0
n,SPACE,187.0
SPACE,t,593.0
t,h,219.0
s,SPACE,219.0
SPACE,s,640.0
t,h,359.0
s,SPACE,171.0
SPACE,i,328.0
s,SPACE,234.0
SPACE,a,390.0
SPACE,t,187.0
t,e,187.0
e,s,249.0
t,SPACE,312.0
SPACE,t,297.0
BACKSPACE,BACKSPACE,187.0
o,SPACE,297.0
SPACE,s,249.0
s,e,281.0
e,SPACE,203.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,171.0
e,SPACE,296.0
SPACE,i,343.0
SPACE,t,187.0
t,h,281.0
e,SPACE,312.0
s,SPACE,328.0
SPACE,t,733.0
t,h,344.0
t,SPACE,249.0
SPACE,i,327.0
SPACE,t,327.0
e,SPACE,390.0
SPACE,a,577.0
r,e,328.0
e,SPACE,297.0
e,SPACE,187.0
SPACE,t,561.0
o,SPACE,187.0
BACKSPACE,BACKSPACE,234.0
SPACE,t,436.0
t,h,484.0
e,r,234.0
r,e,171.0
e,SPACE,171.0
SPACE,a,421.0
r,e,530.0
e,SPACE,203.0
SPACE,t,265.0
o,SPACE,234.0
SPACE,s,406.0
s,e,219.0
e,n,172.0
t,e,203.0
e,n,468.0
e,s,281.0
s,SPACE,265.0
SPACE,i,405.0
n,SPACE,219.0
SPACE,t,281.0
t,h,187.0
SPACE,s,265.0
BACKSPACE,BACKSPACE,172.0
s,SPACE,218.0
BACKSPACE,BACKSPACE,172.0
BACKSPACE,BACKSPACE,188.0
SPACE,s,421.0
t,h,328.0
s,SPACE,234.0
SPACE,i,234.0
s,SPACE,234.0
SPACE,a,281.0
SPACE,t,125.0
t,e,234.0
e,s,546.0
t,SPACE,172.0
SPACE,t,437.0
o,SPACE,515.0
SPACE,s,390.0
s,e,218.0
e,SPACE,188.0
SPACE,i,219.0
SPACE,t,172.0
t,h,234.0
e,SPACE,234.0
s,SPACE,218.0
SPACE,t,437.0
t,SPACE,250.0
BACKSPACE,BACKSPACE,172.0
BACKSPACE,BACKSPACE,266.0
t,SPACE,171.0
SPACE,i,312.0
BACKSPACE,BACKSPACE,188.0
BACKSPACE,BACKSPACE,171.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,171.0
BACKSPACE,BACKSPACE,187.0
t,SPACE,187.0
SPACE,i,312.0
e,SPACE,780.0
SPACE,a,687.0
r,e,250.0
e,SPACE,187.0
BACKSPACE,BACKSPACE,187.0
e,SPACE,203.0
SPACE,t,593.0
o,SPACE,249.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,188.0
BACKSPACE,BACKSPACE,172.0
SPACE,t,842.0
t,h,296.0
e,r,296.0
r,e,171.0
e,SPACE,483.0
SPACE,a,390.0
r,e,312.0
e,SPACE,188.0
SPACE,t,234.0
o,SPACE,234.0
SPACE,s,421.0
s,e,281.0
e,n,171.0
t,e,343.0
e,n,312.0
e,s,343.0
s,SPACE,250.0
SPACE,i,281.0
n,SPACE,250.0
SPACE,t,358.0
t,h,219.0
s,SPACE,250.0
SPACE,s,655.0
t,h,202.0
s,SPACE,187.0
SPACE,i,249.0
s,SPACE,218.0
SPACE,a,436.0
SPACE,t,234.0
e,s,234.0
t,SPACE,203.0
SPACE,t,422.0
BACKSPACE,BACKSPACE,218.0
o,SPACE,312.0
SPACE,s,577.0
s,e,265.0
e,SPACE,203.0
SPACE,i,1107.0
SPACE,t,312.0
t,h,187.0
e,SPACE,187.0
s,SPACE,250.0
SPACE,t,640.0
t,h,234.0
t,SPACE,250.0
SPACE,i,686.0
SPACE,t,312.0
e,SPACE,312.0
SPACE,a,530.0
r,e,234.0
e,SPACE,187.0
e,SPACE,218.0
SPACE,t,624.0
o,SPACE,234.0
SPACE,t,374.0
t,h,795.0
e,r,296.0
r,e,250.0
e,SPACE,187.0
SPACE,a,421.0
r,e,296.0
e,SPACE,266.0
SPACE,t,343.0
o,SPACE,249.0
SPACE,s,546.0
s,e,312.0
e,n,187.0
t,e,203.0
e,n,343.0
e,s,250.0
s,SPACE,234.0
SPACE,i,452.0
n,SPACE,250.0
BACKSPACE,BACKSPACE,234.0
BACKSPACE,BACKSPACE,172.0
BACKSPACE,BACKSPACE,171.0
s,SPACE,405.0
SPACE,a,468.0
SPACE,s,546.0
s,e,297.0
o,n,265.0
SPACE,s,468.0
s,e,250.0
o,n,234.0
n,SPACE,219.0
BACKSPACE,BACKSPACE,172.0
e,SPACE,171.0
e,r,266.0
r,e,234.0
e,n,297.0
t,SPACE,172.0
SPACE,s,297.0
s,e,343.0
s,SPACE,218.0
BACKSPACE,BACKSPACE,281.0
e,s,187.0
r,e,250.0
SPACE,s,640.0
s,e,249.0
t,e,265.0
e,SPACE,390.0
BACKSPACE,BACKSPACE,312.0
BACKSPACE,BACKSPACE,297.0
t,SPACE,281.0
BACKSPACE,BACKSPACE,187.0
o,SPACE,312.0
e,r,218.0
t,h,343.0
SPACE,t,843.0
t,h,172.0
e,SPACE,188.0
BACKSPACE,BACKSPACE,172.0
t,SPACE,188.0
o,n,218.0
n,SPACE,218.0
s,e,203.0
s,e,249.0
o,n,249.0
SPACE,s,406.0
s,e,202.0
e,s,281.0
o,n,265.0
n,SPACE,312.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,203.0
BACKSPACE,BACKSPACE,218.0
BACKSPACE,BACKSPACE,281.0
e,SPACE,203.0
e,r,250.0
r,e,218.0
e,n,234.0
t,SPACE,234.0
SPACE,s,702.0
s,e,312.0
s,SPACE,234.0
e,s,406.0
SPACE,s,422.0
r,e,297.0
SPACE,s,733.0
s,e,312.0
t,e,234.0
e,SPACE,359.0
BACKSPACE,BACKSPACE,1451.0
BACKSPACE,BACKSPACE,1248.0
t,e,390.0
t,SPACE,265.0
SPACE,t,374.0
o,SPACE,281.0
e,r,234.0
t,h,187.0
SPACE,t,718.0
t,h,203.0
e,SPACE,202.0
t,SPACE,187.0
o,n,328.0
n,SPACE,218.0
BACKSPACE,BACKSPACE,218.0
s,e,203.0
o,n,203.0
SPACE,s,514.0
s,e,219.0
e,s,250.0
o,n,187.0
n,SPACE,266.0
e,SPACE,202.0
e,r,328.0
r,e,405.0
e,n,125.0
t,SPACE,202.0
SPACE,s,593.0
s,e,281.0
s,SPACE,265.0
BACKSPACE,BACKSPACE,202.0
e,s,390.0
r,e,203.0
SPACE,s,468.0
s,e,265.0
t,e,203.0
t,SPACE,203.0
SPACE,t,748.0
o,SPACE,265.0
BACKSPACE,BACKSPACE,202.0
BACKSPACE,BACKSPACE,203.0
o,SPACE,250.0
BACKSPACE,BACKSPACE,203.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,203.0
e,r,203.0
SPACE,t,265.0
t,SPACE,266.0
BACKSPACE,BACKSPACE,218.0
SPACE,t,999.0
t,h,203.0
e,SPACE,202.0
t,SPACE,265.0
o,n,343.0
n,SPACE,203.0
s,e,312.0
s,e,265.0
o,n,266.0
SPACE,s,608.0
s,e,359.0
e,s,312.0
o,n,280.0
n,SPACE,203.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,203.0
BACKSPACE,BACKSPACE,250.0
e,SPACE,203.0
e,r,219.0
r,e,328.0
e,n,140.0
t,SPACE,203.0
SPACE,s,2184.0
BACKSPACE,BACKSPACE,203.0
s,SPACE,328.0
e,s,281.0
s,SPACE,187.0
r,e,250.0
BACKSPACE,BACKSPACE,296.0
SPACE,s,2481.0
s,e,249.0
t,e,312.0
t,SPACE,234.0
SPACE,t,265.0
o,SPACE,203.0
e,r,203.0
t,h,343.0
SPACE,t,686.0
t,h,202.0
e,SPACE,203.0
t,SPACE,218.0
o,n,343.0
n,SPACE,234.0
s,e,250.0
s,e,234.0
o,n,1108.0
SPACE,s,561.0
s,e,234.0
e,s,219.0
o,n,343.0
n,SPACE,344.0
e,SPACE,343.0
e,r,203.0
r,e,328.0
e,n,202.0
t,SPACE,359.0
SPACE,s,842.0
s,e,327.0
s,SPACE,203.0
e,s,234.0
SPACE,s,577.0
r,e,265.0
SPACE,s,905.0
s,e,297.0
t,e,327.0
t,SPACE,266.0
SPACE,t,406.0
o,SPACE,203.0
e,r,203.0
t,h,265.0
SPACE,t,889.0
BACKSPACE,BACKSPACE,202.0
BACKSPACE,BACKSPACE,328.0
t,h,250.0
e,SPACE,203.0
t,SPACE,219.0
o,n,296.0
n,SPACE,203.0
s,e,202.0
s,e,405.0
SPACE,s,281.0
s,e,265.0
BACKSPACE,BACKSPACE,266.0
BACKSPACE,BACKSPACE,203.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,203.0
BACKSPACE,BACKSPACE,265.0
BACKSPACE,BACKSPACE,265.0
BACKSPACE,BACKSPACE,328.0
BACKSPACE,BACKSPACE,344.0
BACKSPACE,BACKSPACE,203.0
BACKSPACE,BACKSPACE,218.0
o,n,218.0
SPACE,s,312.0
s,e,312.0
e,s,265.0
