key1,key2,time
t,h,-10.0
s,SPACE,11.0
SPACE,i,190.0
s,SPACE,39.0
SPACE,a,166.0
SPACE,t,597.0
r,e,3.0
e,s,166.0
BACKSPACE,BACKSPACE,116.0
BACKSPACE,BACKSPACE,121.0
BACKSPACE,BACKSPACE,136.0
e,s,145.0
t,SPACE,248.0
SPACE,t,912.0
o,SPACE,208.0
SPACE,s,29.0
s,e,185.0
e,SPACE,200.0
SPACE,i,386.0
SPACE,t,29.0
t,h,119.0
e,SPACE,200.0
s,SPACE,233.0
SPACE,t,638.0
t,h,80.0
t,SPACE,281.0
SPACE,i,223.0
SPACE,t,0.0
e,SPACE,347.0
SPACE,a,198.0
r,e,143.0
e,SPACE,112.0
e,SPACE,143.0
SPACE,t,264.0
o,SPACE,209.0
SPACE,t,62.0
t,h,71.0
e,r,144.0
r,e,169.0
e,SPACE,176.0
SPACE,a,286.0
r,e,159.0
e,SPACE,72.0
SPACE,t,111.0
o,SPACE,241.0
r,e,112.0
o,n,152.0
s,SPACE,183.0
BACKSPACE,BACKSPACE,97.0
BACKSPACE,BACKSPACE,87.0
BACKSPACE,BACKSPACE,56.0
BACKSPACE,BACKSPACE,106.0
BACKSPACE,BACKSPACE,434.0
BACKSPACE,BACKSPACE,386.0
BACKSPACE,BACKSPACE,411.0
s,e,136.0
e,n,386.0
t,e,16.0
e,n,216.0
e,s,225.0
s,SPACE,256.0
SPACE,i,855.0
n,SPACE,161.0
SPACE,t,85.0
t,h,56.0
s,SPACE,120.0
SPACE,s,157.0
SPACE,t,5297.0
t,h,47.0
s,SPACE,41.0
SPACE,i,148.0
s,SPACE,32.0
SPACE,a,68.0
SPACE,t,601.0
t,e,40.0
e,s,159.0
t,SPACE,205.0
o,SPACE,265.0
BACKSPACE,BACKSPACE,92.0
BACKSPACE,BACKSPACE,63.0
o,SPACE,201.0
SPACE,s,70.0
s,e,233.0
e,SPACE,176.0
SPACE,i,1524.0
SPACE,t,54.0
t,h,56.0
e,SPACE,87.0
BACKSPACE,BACKSPACE,111.0
BACKSPACE,BACKSPACE,107.0
BACKSPACE,BACKSPACE,474.0
s,SPACE,379.0
SPACE,t,166.0
t,h,105.0
t,SPACE,330.0
SPACE,i,855.0
SPACE,t,37.0
e,SPACE,217.0
SPACE,a,992.0
r,e,120.0
e,SPACE,161.0
e,SPACE,137.0
SPACE,t,731.0
o,SPACE,225.0
SPACE,t,394.0
t,h,249.0
e,r,104.0
r,e,97.0
e,SPACE,72.0
SPACE,a,15.0
r,e,-122.0
e,SPACE,120.0
SPACE,t,103.0
o,SPACE,1279.0
SPACE,s,417.0
s,e,142.0
t,e,108.0
e,n,40.0
e,s,184.0
s,SPACE,152.0
BACKSPACE,BACKSPACE,1207.0
BACKSPACE,BACKSPACE,88.0
BACKSPACE,BACKSPACE,106.0
BACKSPACE,BACKSPACE,120.0
BACKSPACE,BACKSPACE,79.0
BACKSPACE,BACKSPACE,112.0
BACKSPACE,BACKSPACE,354.0
t,e,47.0
e,n,201.0
e,s,209.0
s,SPACE,2590.0
SPACE,i,280.0
n,SPACE,176.0
SPACE,t,878.0
t,h,14.0
s,SPACE,144.0
SPACE,s,765.0
t,h,183.0
s,SPACE,225.0
SPACE,i,247.0
s,SPACE,185.0
SPACE,a,207.0
SPACE,t,160.0
t,e,112.0
e,s,105.0
t,SPACE,167.0
SPACE,t,149.0
o,SPACE,257.0
SPACE,s,377.0
s,e,144.0
BACKSPACE,BACKSPACE,106.0
BACKSPACE,BACKSPACE,112.0
BACKSPACE,BACKSPACE,120.0
BACKSPACE,BACKSPACE,500.0
BACKSPACE,BACKSPACE,742.0
o,SPACE,282.0
SPACE,s,134.0
s,e,160.0
e,SPACE,114.0
SPACE,i,742.0
SPACE,t,102.0
t,h,73.0
e,SPACE,177.0
s,SPACE,112.0
SPACE,t,709.0
t,h,40.0
t,SPACE,240.0
SPACE,i,263.0
SPACE,t,30.0
e,SPACE,249.0
SPACE,a,488.0
r,e,111.0
e,SPACE,120.0
e,SPACE,120.0
SPACE,t,443.0
o,n,289.0
BACKSPACE,BACKSPACE,119.0
BACKSPACE,BACKSPACE,96.0
BACKSPACE,BACKSPACE,97.0
BACKSPACE,BACKSPACE,96.0
o,SPACE,265.0
SPACE,t,328.0
t,h,88.0
e,r,105.0
r,e,128.0
e,SPACE,72.0
SPACE,a,110.0
r,e,144.0
e,SPACE,150.0
SPACE,t,880.0
o,SPACE,193.0
SPACE,s,0.0
s,e,120.0
e,n,32.0
t,e,145.0
e,n,96.0
e,s,184.0
s,SPACE,655.0
SPACE,i,675.0
n,SPACE,176.0
SPACE,t,675.0
t,h,56.0
s,SPACE,106.0
SPACE,s,95.0
SPACE,t,4515.0
t,h,145.0
s,SPACE,57.0
SPACE,i,172.0
s,SPACE,64.0
SPACE,a,62.0
SPACE,t,325.0
t,e,-34.0
e,s,125.0
t,SPACE,184.0
SPACE,t,111.0
o,SPACE,185.0
SPACE,s,13.0
s,e,112.0
e,SPACE,64.0
SPACE,i,191.0
SPACE,t,29.0
t,h,48.0
e,SPACE,96.0
s,SPACE,72.0
SPACE,t,70.0
t,h,13.0
t,SPACE,232.0
SPACE,i,208.0
SPACE,t,29.0
e,SPACE,217.0
SPACE,a,481.0
r,e,88.0
e,SPACE,169.0
e,SPACE,128.0
SPACE,t,528.0
o,SPACE,225.0
e,SPACE,145.0
SPACE,t,78.0
t,h,79.0
r,e,136.0
e,SPACE,183.0
SPACE,a,150.0
r,e,144.0
e,SPACE,24.0
SPACE,t,54.0
o,SPACE,185.0
SPACE,s,13.0
s,e,105.0
e,n,48.0
t,e,144.0
e,n,40.0
e,s,215.0
s,SPACE,96.0
SPACE,i,651.0
n,SPACE,167.0
SPACE,t,146.0
t,h,161.0
s,SPACE,128.0
SPACE,s,62.0
SPACE,t,4506.0
t,h,370.0
s,SPACE,315.0
SPACE,i,500.0
s,SPACE,128.0
SPACE,a,118.0
SPACE,t,369.0
t,e,0.0
e,s,258.0
t,SPACE,575.0
SPACE,t,385.0
o,SPACE,361.0
SPACE,s,63.0
s,e,185.0
e,SPACE,208.0
SPACE,i,369.0
SPACE,t,62.0
t,h,55.0
e,SPACE,128.0
s,SPACE,119.0
SPACE,t,504.0
t,h,63.0
t,SPACE,339.0
SPACE,i,482.0
