key1,key2,time
t,h,92.0
s,SPACE,168.0
SPACE,i,1037.0
s,SPACE,161.0
SPACE,a,128.0
SPACE,t,703.0
t,e,91.0
e,s,254.0
t,SPACE,3045.0
SPACE,t,529.0
o,SPACE,383.0
SPACE,s,104.0
s,e,257.0
e,SPACE,128.0
SPACE,i,1171.0
SPACE,t,113.0
t,h,100.0
e,SPACE,120.0
s,SPACE,160.0
SPACE,t,1074.0
t,h,74.0
BACKSPACE,BACKSPACE,120.0
t,SPACE,1264.0
SPACE,i,378.0
SPACE,t,255.0
e,SPACE,754.0
SPACE,a,273.0
r,e,97.0
e,SPACE,417.0
e,SPACE,993.0
SPACE,t,434.0
o,SPACE,281.0
SPACE,t,409.0
t,h,187.0
e,r,214.0
r,e,177.0
e,SPACE,224.0
SPACE,a,773.0
r,e,257.0
e,SPACE,145.0
SPACE,t,304.0
o,SPACE,902.0
SPACE,s,450.0
s,e,256.0
e,n,224.0
t,e,97.0
e,n,385.0
e,s,288.0
s,SPACE,852.0
SPACE,i,427.0
n,SPACE,143.0
SPACE,t,201.0
t,h,89.0
s,SPACE,1358.0
SPACE,s,281.0
t,h,96.0
s,SPACE,295.0
SPACE,i,507.0
s,SPACE,279.0
SPACE,a,667.0
SPACE,t,1515.0
t,e,83.0
e,s,214.0
t,SPACE,417.0
SPACE,t,192.0
o,SPACE,569.0
SPACE,s,176.0
s,e,427.0
e,SPACE,921.0
SPACE,i,498.0
SPACE,t,144.0
t,h,120.0
e,SPACE,1132.0
s,SPACE,320.0
SPACE,t,944.0
t,h,224.0
t,SPACE,1307.0
SPACE,i,337.0
e,SPACE,1357.0
SPACE,a,346.0
r,e,217.0
e,SPACE,442.0
e,SPACE,842.0
SPACE,t,361.0
o,SPACE,262.0
SPACE,t,386.0
t,h,151.0
e,r,246.0
r,e,105.0
e,SPACE,255.0
SPACE,a,722.0
r,e,120.0
e,SPACE,184.0
SPACE,t,655.0
s,e,224.0
e,n,121.0
t,e,129.0
e,n,240.0
e,s,231.0
s,SPACE,8601.0
SPACE,i,426.0
n,SPACE,208.0
SPACE,t,257.0
t,h,110.0
e,SPACE,135.0
BACKSPACE,BACKSPACE,120.0
BACKSPACE,BACKSPACE,177.0
BACKSPACE,BACKSPACE,425.0
SPACE,s,693.0
t,h,112.0
BACKSPACE,BACKSPACE,136.0
SPACE,i,759.0
s,SPACE,273.0
SPACE,a,337.0
SPACE,t,665.0
t,e,113.0
e,s,240.0
t,SPACE,1324.0
SPACE,t,455.0
o,SPACE,733.0
SPACE,s,362.0
s,e,296.0
e,SPACE,695.0
SPACE,i,362.0
SPACE,t,273.0
t,h,91.0
e,SPACE,1073.0
s,SPACE,963.0
SPACE,t,328.0
t,h,91.0
BACKSPACE,BACKSPACE,137.0
t,SPACE,675.0
SPACE,i,403.0
SPACE,t,474.0
e,SPACE,960.0
SPACE,a,361.0
r,e,144.0
e,SPACE,427.0
e,SPACE,1156.0
SPACE,t,370.0
o,SPACE,293.0
SPACE,t,458.0
t,h,209.0
e,r,224.0
r,e,112.0
e,SPACE,507.0
SPACE,a,665.0
r,e,98.0
e,SPACE,693.0
SPACE,t,442.0
s,e,249.0
e,n,230.0
t,e,100.0
e,s,273.0
s,SPACE,4756.0
SPACE,i,618.0
n,SPACE,265.0
SPACE,t,442.0
t,h,248.0
s,SPACE,1397.0
SPACE,s,619.0
t,h,249.0
s,SPACE,635.0
SPACE,i,330.0
s,SPACE,192.0
SPACE,a,626.0
SPACE,t,1135.0
t,e,136.0
e,s,248.0
t,SPACE,447.0
SPACE,t,395.0
o,SPACE,546.0
SPACE,s,443.0
s,e,344.0
e,SPACE,652.0
SPACE,i,347.0
t,h,122.0
BACKSPACE,BACKSPACE,168.0
BACKSPACE,BACKSPACE,177.0
SPACE,t,474.0
t,h,225.0
e,SPACE,418.0
s,SPACE,352.0
SPACE,t,891.0
t,h,450.0
t,SPACE,858.0
SPACE,i,411.0
SPACE,t,639.0
e,SPACE,1109.0
SPACE,a,322.0
r,e,224.0
e,SPACE,467.0
e,SPACE,1043.0
SPACE,t,449.0
o,SPACE,286.0
SPACE,t,426.0
t,h,200.0
e,r,169.0
r,e,96.0
e,SPACE,249.0
SPACE,a,610.0
r,e,104.0
e,SPACE,265.0
SPACE,t,1041.0
o,SPACE,728.0
SPACE,s,313.0
s,e,200.0
e,n,121.0
t,e,168.0
e,n,272.0
e,s,273.0
s,SPACE,1186.0
SPACE,i,475.0
n,SPACE,180.0
SPACE,t,133.0
t,h,136.0
