key1,key2,time
t,h,65.0
BACKSPACE,BACKSPACE,106.0
s,SPACE,140.0
SPACE,i,796.0
BACKSPACE,BACKSPACE,101.0
s,SPACE,168.0
SPACE,a,212.0
SPACE,t,434.0
t,e,100.0
e,s,129.0
t,SPACE,492.0
SPACE,t,373.0
o,SPACE,206.0
SPACE,s,448.0
s,e,220.0
e,SPACE,372.0
SPACE,i,345.0
SPACE,t,226.0
t,h,76.0
e,SPACE,445.0
s,SPACE,612.0
SPACE,t,375.0
t,h,116.0
t,SPACE,436.0
SPACE,i,319.0
SPACE,t,420.0
e,SPACE,1240.0
SPACE,a,416.0
r,e,120.0
e,SPACE,494.0
e,SPACE,566.0
SPACE,t,296.0
o,SPACE,358.0
SPACE,t,619.0
t,h,63.0
e,r,116.0
r,e,162.0
e,SPACE,270.0
SPACE,a,557.0
r,e,115.0
e,SPACE,388.0
SPACE,t,105.0
o,SPACE,768.0
SPACE,s,323.0
s,e,148.0
e,n,85.0
e,n,99.0
e,s,146.0
BACKSPACE,BACKSPACE,92.0
BACKSPACE,BACKSPACE,101.0
BACKSPACE,BACKSPACE,110.0
BACKSPACE,BACKSPACE,117.0
BACKSPACE,BACKSPACE,133.0
t,e,173.0
e,n,124.0
e,s,147.0
s,SPACE,1043.0
SPACE,i,339.0
n,SPACE,217.0
SPACE,t,204.0
t,h,99.0
s,SPACE,435.0
SPACE,s,239.0
t,h,131.0
BACKSPACE,BACKSPACE,107.0
BACKSPACE,BACKSPACE,117.0
s,SPACE,355.0
SPACE,i,534.0
s,SPACE,215.0
SPACE,a,166.0
SPACE,t,2057.0
t,e,128.0
e,s,143.0
t,SPACE,640.0
SPACE,t,656.0
o,SPACE,233.0
BACKSPACE,BACKSPACE,108.0
BACKSPACE,BACKSPACE,118.0
BACKSPACE,BACKSPACE,125.0
s,e,185.0
e,SPACE,659.0
SPACE,i,736.0
SPACE,t,449.0
t,h,92.0
e,SPACE,390.0
BACKSPACE,BACKSPACE,115.0
s,SPACE,410.0
SPACE,t,628.0
t,h,125.0
t,SPACE,289.0
SPACE,i,336.0
SPACE,t,855.0
e,SPACE,437.0
SPACE,a,615.0
r,e,132.0
e,SPACE,289.0
e,SPACE,626.0
SPACE,t,1179.0
