key1,key2,time
t,h,20.0
s,SPACE,897.0
SPACE,i,432.0
s,SPACE,146.0
SPACE,a,216.0
SPACE,t,884.0
t,e,266.0
e,s,201.0
t,SPACE,235.0
SPACE,t,554.0
BACKSPACE,BACKSPACE,177.0
o,SPACE,307.0
SPACE,s,247.0
s,e,234.0
e,SPACE,179.0
SPACE,i,515.0
t,h,186.0
e,SPACE,196.0
BACKSPACE,BACKSPACE,169.0
BACKSPACE,BACKSPACE,161.0
BACKSPACE,BACKSPACE,298.0
BACKSPACE,BACKSPACE,411.0
SPACE,t,296.0
t,h,162.0
e,SPACE,218.0
s,SPACE,266.0
SPACE,t,249.0
t,h,191.0
t,SPACE,284.0
SPACE,i,271.0
e,SPACE,284.0
SPACE,a,336.0
t,e,121.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,170.0
BACKSPACE,BACKSPACE,144.0
BACKSPACE,BACKSPACE,168.0
BACKSPACE,BACKSPACE,161.0
BACKSPACE,BACKSPACE,177.0
BACKSPACE,BACKSPACE,492.0
SPACE,t,402.0
e,SPACE,210.0
SPACE,a,160.0
r,e,192.0
e,SPACE,103.0
e,SPACE,196.0
SPACE,t,270.0
o,SPACE,291.0
SPACE,t,361.0
t,h,168.0
e,r,218.0
r,e,225.0
e,SPACE,250.0
SPACE,a,176.0
r,e,209.0
e,SPACE,103.0
SPACE,t,638.0
o,SPACE,332.0
SPACE,s,231.0
s,e,274.0
e,n,250.0
t,e,226.0
e,n,322.0
e,s,234.0
s,SPACE,740.0
SPACE,i,873.0
n,SPACE,228.0
SPACE,t,616.0
t,h,161.0
s,SPACE,186.0
SPACE,s,561.0
t,h,273.0
s,SPACE,129.0
SPACE,i,1069.0
s,SPACE,170.0
SPACE,a,161.0
SPACE,t,521.0
t,e,226.0
e,s,225.0
t,SPACE,181.0
SPACE,t,110.0
o,SPACE,251.0
SPACE,s,522.0
s,e,241.0
e,SPACE,237.0
SPACE,i,751.0
SPACE,t,260.0
t,h,201.0
r,e,5.0
e,SPACE,105.0
BACKSPACE,BACKSPACE,177.0
BACKSPACE,BACKSPACE,249.0
e,SPACE,69.0
s,SPACE,103.0
SPACE,t,1269.0
t,h,121.0
t,SPACE,381.0
SPACE,i,515.0
SPACE,t,208.0
e,SPACE,211.0
SPACE,a,150.0
r,e,185.0
e,SPACE,131.0
e,SPACE,202.0
SPACE,t,200.0
o,SPACE,262.0
SPACE,t,401.0
t,h,249.0
BACKSPACE,BACKSPACE,177.0
BACKSPACE,BACKSPACE,161.0
BACKSPACE,BACKSPACE,169.0
e,r,217.0
r,e,201.0
e,SPACE,123.0
SPACE,a,287.0
r,e,211.0
e,SPACE,93.0
SPACE,t,724.0
o,SPACE,269.0
SPACE,s,182.0
s,e,201.0
e,n,290.0
t,e,241.0
e,n,290.0
e,s,217.0
s,SPACE,173.0
SPACE,i,1246.0
n,SPACE,220.0
SPACE,t,230.0
t,h,129.0
s,SPACE,165.0
BACKSPACE,BACKSPACE,185.0
BACKSPACE,BACKSPACE,176.0
BACKSPACE,BACKSPACE,170.0
BACKSPACE,BACKSPACE,176.0
SPACE,s,439.0
t,h,169.0
s,SPACE,154.0
SPACE,s,265.0
BACKSPACE,BACKSPACE,162.0
s,SPACE,147.0
SPACE,a,426.0
SPACE,t,643.0
t,e,209.0
e,s,346.0
t,SPACE,163.0
SPACE,t,151.0
o,n,258.0
s,e,224.0
e,SPACE,145.0
BACKSPACE,BACKSPACE,175.0
BACKSPACE,BACKSPACE,178.0
BACKSPACE,BACKSPACE,160.0
BACKSPACE,BACKSPACE,476.0
SPACE,s,352.0
s,e,201.0
e,SPACE,163.0
SPACE,i,834.0
SPACE,t,151.0
t,h,163.0
e,SPACE,233.0
s,SPACE,115.0
SPACE,t,264.0
t,h,203.0
