key,keyhold
t,90.0
h,62.0
i,74.0
s,65.0
SPACE,47.0
i,91.0
s,105.0
SPACE,83.0
a,106.0
SPACE,56.0
t,73.0
e,112.0
s,97.0
t,90.0
SPACE,68.0
t,86.0
o,59.0
SPACE,59.0
s,89.0
e,75.0
e,89.0
SPACE,67.0
i,65.0
SPACE,74.0
t,66.0
h,73.0
e,66.0
SPACE,61.0
o,73.0
r,81.0
s,81.0
SPACE,83.0
t,88.0
h,73.0
s,105.0
t,106.0
SPACE,75.0
i,101.0
SPACE,50.0
BACKSPACE,52.0
BACKSPACE,57.0
BACKSPACE,50.0
BACKSPACE,50.0
BACKSPACE,41.0
a,97.0
t,65.0
SPACE,76.0
i,67.0
SPACE,69.0
t,82.0
o,65.0
r,81.0
BACKSPACE,65.0
BACKSPACE,57.0
e,74.0
SPACE,69.0
a,75.0
r,65.0
e,66.0
SPACE,70.0
n,65.0
i,64.0
e,49.0
SPACE,85.0
t,57.0
o,81.0
SPACE,68.0
e,57.0
SPACE,42.0
t,89.0
h,75.0
e,105.0
r,105.0
r,94.0
SPACE,89.0
BACKSPACE,49.0
BACKSPACE,58.0
e,73.0
SPACE,82.0
a,98.0
r,88.0
e,81.0
SPACE,67.0
t,89.0
o,56.0
SPACE,59.0
s,90.0
e,74.0
n,65.0
t,71.0
e,81.0
n,81.0
e,74.0
s,74.0
SPACE,79.0
i,82.0
n,57.0
SPACE,60.0
t,103.0
h,57.0
e,73.0
SPACE,51.0
BACKSPACE,3.0
BACKSPACE,3.0
BACKSPACE,2.0
BACKSPACE,27.0
BACKSPACE,20.0
BACKSPACE,83.0
h,64.0
i,73.0
s,100.0
SPACE,69.0
a,80.0
t,57.0
a,64.0
SPACE,74.0
s,88.0
a,89.0
l,64.0
e,56.0
t,64.0
h,57.0
i,48.0
s,73.0
SPACE,58.0
i,65.0
s,73.0
SPACE,66.0
a,114.0
SPACE,53.0
t,57.0
e,75.0
s,104.0
t,55.0
SPACE,66.0
t,53.0
o,49.0
SPACE,51.0
s,73.0
e,56.0
e,65.0
SPACE,66.0
i,66.0
SPACE,66.0
t,73.0
h,56.0
e,72.0
SPACE,51.0
i,65.0
r,72.0
s,88.0
BACKSPACE,57.0
BACKSPACE,65.0
BACKSPACE,58.0
BACKSPACE,48.0
o,56.0
r,65.0
s,88.0
SPACE,60.0
t,57.0
h,74.0
s,83.0
t,72.0
SPACE,65.0
i,75.0
SPACE,51.0
t,80.0
o,72.0
e,80.0
SPACE,50.0
BACKSPACE,1221.0
BACKSPACE,820.0
BACKSPACE,770.0
BACKSPACE,720.0
BACKSPACE,668.0
BACKSPACE,618.0
BACKSPACE,569.0
BACKSPACE,518.0
BACKSPACE,468.0
BACKSPACE,65.0
BACKSPACE,57.0
a,74.0
t,65.0
SPACE,74.0
i,71.0
SPACE,88.0
t,88.0
e,50.0
SPACE,59.0
a,73.0
r,57.0
e,64.0
SPACE,50.0
n,57.0
i,66.0
e,59.0
SPACE,58.0
t,55.0
o,65.0
SPACE,68.0
e,71.0
SPACE,57.0
t,64.0
h,64.0
e,105.0
r,83.0
e,76.0
SPACE,103.0
a,65.0
r,81.0
e,81.0
SPACE,75.0
t,80.0
i,49.0
SPACE,59.0
BACKSPACE,52.0
BACKSPACE,56.0
o,25.0
SPACE,50.0
s,80.0
e,82.0
n,57.0
e,73.0
t,83.0
e,66.0
n,57.0
e,66.0
s,82.0
BACKSPACE,41.0
BACKSPACE,50.0
BACKSPACE,43.0
BACKSPACE,48.0
BACKSPACE,41.0
BACKSPACE,49.0
BACKSPACE,49.0
t,47.0
e,64.0
BACKSPACE,57.0
n,58.0
e,88.0
s,82.0
SPACE,51.0
i,74.0
n,66.0
SPACE,57.0
t,57.0
h,65.0
i,72.0
s,57.0
SPACE,58.0
a,81.0
t,64.0
a,64.0
SPACE,51.0
s,89.0
a,105.0
l,73.0
e,58.0
t,66.0
h,61.0
i,59.0
s,73.0
SPACE,61.0
i,57.0
s,104.0
SPACE,59.0
t,73.0
o,69.0
SPACE,66.0
s,88.0
e,81.0
e,88.0
SPACE,57.0
i,72.0
SPACE,67.0
t,92.0
h,56.0
e,89.0
SPACE,53.0
o,48.0
r,89.0
s,72.0
SPACE,49.0
t,88.0
h,73.0
s,97.0
t,64.0
BACKSPACE,40.0
BACKSPACE,56.0
a,81.0
t,80.0
SPACE,67.0
i,56.0
SPACE,50.0
t,73.0
r,73.0
SPACE,63.0
BACKSPACE,50.0
BACKSPACE,64.0
e,57.0
SPACE,52.0
a,73.0
r,66.0
e,72.0
SPACE,60.0
n,81.0
i,73.0
e,81.0
SPACE,45.0
t,64.0
o,49.0
SPACE,66.0
e,72.0
SPACE,57.0
t,74.0
h,73.0
e,106.0
r,74.0
e,73.0
SPACE,68.0
a,97.0
r,82.0
r,98.0
SPACE,62.0
t,73.0
o,67.0
SPACE,58.0
BACKSPACE,43.0
BACKSPACE,49.0
BACKSPACE,49.0
BACKSPACE,50.0
BACKSPACE,58.0
BACKSPACE,42.0
e,74.0
SPACE,68.0
t,56.0
SPACE,51.0
BACKSPACE,65.0
BACKSPACE,57.0
o,33.0
SPACE,52.0
s,81.0
e,88.0
n,49.0
t,73.0
n,58.0
e,74.0
s,82.0
BACKSPACE,57.0
BACKSPACE,66.0
BACKSPACE,49.0
BACKSPACE,42.0
e,64.0
n,56.0
s,73.0
SPACE,49.0
BACKSPACE,154.0
e,90.0
s,73.0
BACKSPACE,49.0
BACKSPACE,49.0
BACKSPACE,27.0
e,73.0
s,73.0
SPACE,51.0
i,56.0
n,49.0
t,73.0
h,56.0
i,72.0
s,81.0
BACKSPACE,41.0
BACKSPACE,55.0
BACKSPACE,65.0
BACKSPACE,57.0
SPACE,66.0
t,65.0
h,57.0
i,57.0
s,66.0
SPACE,59.0
s,63.0
a,1.0
t,197.0
a,2.0
BACKSPACE,35.0
BACKSPACE,48.0
BACKSPACE,49.0
BACKSPACE,49.0
a,73.0
t,58.0
a,64.0
SPACE,52.0
s,65.0
a,73.0
l,65.0
e,57.0
t,57.0
h,65.0
i,64.0
s,57.0
SPACE,53.0
i,65.0
SPACE,72.0
a,72.0
SPACE,54.0
BACKSPACE,48.0
BACKSPACE,40.0
BACKSPACE,66.0
BACKSPACE,58.0
s,74.0
SPACE,68.0
a,73.0
SPACE,42.0
t,66.0
r,72.0
e,15.0
s,89.0
t,73.0
SPACE,43.0
BACKSPACE,57.0
BACKSPACE,65.0
BACKSPACE,66.0
BACKSPACE,48.0
BACKSPACE,32.0
e,73.0
s,90.0
t,74.0
SPACE,50.0
t,77.0
o,64.0
SPACE,42.0
s,73.0
e,72.0
e,90.0
SPACE,46.0
i,64.0
SPACE,58.0
t,73.0
h,73.0
e,65.0
SPACE,67.0
o,44.0
r,81.0
s,72.0
n,41.0
BACKSPACE,49.0
SPACE,50.0
t,49.0
h,65.0
a,66.0
t,56.0
SPACE,74.0
i,57.0
SPACE,75.0
t,73.0
e,73.0
SPACE,58.0
a,89.0
r,57.0
e,65.0
SPACE,66.0
n,57.0
i,65.0
e,73.0
SPACE,75.0
t,56.0
o,57.0
SPACE,66.0
e,65.0
SPACE,50.0
t,65.0
h,81.0
e,81.0
r,73.0
e,72.0
SPACE,66.0
a,72.0
r,65.0
e,88.0
SPACE,75.0
t,90.0
o,81.0
SPACE,83.0
s,80.0
e,73.0
n,64.0
t,56.0
e,81.0
n,65.0
e,73.0
s,74.0
SPACE,52.0
i,66.0
n,65.0
SPACE,60.0
t,64.0
h,73.0
i,90.0
s,82.0
SPACE,68.0
a,65.0
t,59.0
a,56.0
SPACE,59.0
s,80.0
a,89.0
l,81.0
e,66.0
t,73.0
h,60.0
i,73.0
s,73.0
SPACE,66.0
i,64.0
s,80.0
SPACE,74.0
a,74.0
SPACE,62.0
t,67.0
e,66.0
s,74.0
t,56.0
SPACE,75.0
t,65.0
o,64.0
SPACE,66.0
s,81.0
e,56.0
e,65.0
SPACE,43.0
i,65.0
SPACE,66.0
t,89.0
h,65.0
e,89.0
SPACE,42.0
o,79.0
r,97.0
s,88.0
t,65.0
BACKSPACE,48.0
BACKSPACE,50.0
SPACE,59.0
t,72.0
h,72.0
s,88.0
a,2.0
t,61.0
SPACE,82.0
BACKSPACE,50.0
BACKSPACE,58.0
BACKSPACE,66.0
BACKSPACE,57.0
a,51.0
t,61.0
SPACE,68.0
i,58.0
SPACE,85.0
t,80.0
e,74.0
SPACE,68.0
a,81.0
r,89.0
e,64.0
SPACE,50.0
n,72.0
i,88.0
e,65.0
SPACE,57.0
t,66.0
o,66.0
SPACE,68.0
e,73.0
SPACE,51.0
t,83.0
h,61.0
e,105.0
r,72.0
e,65.0
SPACE,67.0
a,57.0
r,65.0
e,64.0
SPACE,74.0
t,73.0
o,56.0
SPACE,75.0
s,73.0
e,74.0
BACKSPACE,58.0
n,73.0
t,65.0
e,74.0
n,75.0
e,83.0
s,87.0
SPACE,68.0
i,65.0
n,72.0
SPACE,74.0
t,80.0
h,65.0
e,81.0
BACKSPACE,81.0
i,64.0
s,48.0
SPACE,58.0
a,145.0
t,104.0
a,97.0
SPACE,75.0
s,48.0
a,65.0
l,64.0
e,48.0
BACKSPACE,40.0
BACKSPACE,48.0
l,66.0
e,73.0
t,52.0
h,72.0
i,66.0
s,73.0
SPACE,66.0
i,81.0
s,80.0
SPACE,59.0
t,72.0
o,57.0
t,65.0
e,81.0
s,97.0
t,73.0
SPACE,83.0
BACKSPACE,24.0
BACKSPACE,48.0
BACKSPACE,50.0
BACKSPACE,48.0
BACKSPACE,49.0
SPACE,75.0
t,89.0
e,89.0
s,105.0
t,65.0
SPACE,74.0
t,65.0
BACKSPACE,41.0
BACKSPACE,59.0
BACKSPACE,65.0
BACKSPACE,65.0
BACKSPACE,58.0
BACKSPACE,56.0
BACKSPACE,57.0
BACKSPACE,64.0
BACKSPACE,57.0
a,73.0
s,90.0
BACKSPACE,49.0
BACKSPACE,48.0
SPACE,66.0
t,73.0
r,56.0
s,89.0
t,74.0
SPACE,68.0
t,73.0
BACKSPACE,41.0
BACKSPACE,50.0
BACKSPACE,49.0
BACKSPACE,49.0
BACKSPACE,56.0
e,104.0
s,97.0
t,65.0
SPACE,67.0
t,65.0
o,74.0
SPACE,76.0
s,106.0
e,57.0
r,66.0
BACKSPACE,40.0
e,64.0
SPACE,68.0
i,64.0
SPACE,75.0
t,80.0
h,65.0
e,74.0
SPACE,59.0
o,106.0
r,65.0
s,105.0
SPACE,58.0
t,81.0
h,73.0
s,72.0
t,66.0
BACKSPACE,64.0
BACKSPACE,64.0
a,106.0
t,82.0
SPACE,60.0
i,57.0
SPACE,75.0
t,82.0
e,71.0
SPACE,69.0
a,97.0
r,114.0
e,75.0
SPACE,54.0
SPACE,108.0
i,104.0
BACKSPACE,56.0
BACKSPACE,41.0
BACKSPACE,41.0
BACKSPACE,43.0
n,65.0
i,57.0
r,73.0
SPACE,60.0
BACKSPACE,33.0
BACKSPACE,57.0
e,64.0
SPACE,59.0
t,65.0
o,59.0
SPACE,62.0
e,73.0
SPACE,57.0
t,72.0
h,66.0
e,89.0
r,65.0
r,65.0
SPACE,68.0
BACKSPACE,42.0
BACKSPACE,50.0
e,66.0
SPACE,52.0
a,57.0
r,145.0
e,95.0
SPACE,59.0
t,61.0
o,41.0
SPACE,51.0
s,81.0
e,66.0
n,57.0
e,89.0
BACKSPACE,41.0
BACKSPACE,49.0
t,73.0
e,73.0
n,50.0
e,129.0
SPACE,49.0
BACKSPACE,34.0
BACKSPACE,42.0
s,73.0
SPACE,58.0
i,57.0
n,55.0
SPACE,60.0
t,73.0
h,65.0
i,57.0
s,73.0
SPACE,51.0
a,97.0
t,73.0
a,82.0
SPACE,61.0
s,73.0
a,89.0
l,65.0
e,58.0
t,50.0
h,65.0
i,47.0
s,73.0
SPACE,60.0
i,57.0
s,73.0
a,73.0
SPACE,59.0
BACKSPACE,179.0
SPACE,84.0
BACKSPACE,50.0
SPACE,311.0
BACKSPACE,47.0
BACKSPACE,49.0
SPACE,60.0
a,73.0
SPACE,59.0
t,65.0
e,73.0
s,73.0
t,54.0
SPACE,52.0
t,56.0
o,65.0
SPACE,50.0
s,80.0
e,66.0
e,81.0
SPACE,59.0
i,49.0
SPACE,74.0
t,81.0
h,73.0
e,81.0
SPACE,43.0
o,56.0
r,65.0
s,74.0
SPACE,35.0
t,64.0
h,65.0
a,73.0
t,58.0
SPACE,66.0
i,55.0
SPACE,74.0
t,65.0
e,80.0
SPACE,50.0
a,78.0
r,73.0
e,65.0
SPACE,59.0
n,65.0
i,66.0
e,65.0
SPACE,58.0
t,73.0
o,50.0
SPACE,58.0
e,73.0
SPACE,66.0
t,81.0
h,72.0
e,97.0
r,72.0
e,72.0
SPACE,75.0
a,96.0
r,64.0
e,65.0
SPACE,74.0
t,88.0
o,57.0
SPACE,59.0
s,89.0
e,81.0
n,65.0
t,57.0
n,58.0
e,105.0
s,80.0
BACKSPACE,50.0
BACKSPACE,49.0
BACKSPACE,50.0
BACKSPACE,49.0
BACKSPACE,41.0
t,64.0
e,73.0
n,49.0
e,83.0
s,89.0
SPACE,61.0
i,64.0
n,57.0
t,72.0
h,80.0
i,81.0
s,64.0
BACKSPACE,193.0
BACKSPACE,65.0
BACKSPACE,57.0
BACKSPACE,41.0
t,73.0
h,58.0
i,57.0
s,56.0
BACKSPACE,35.0
BACKSPACE,47.0
BACKSPACE,50.0
BACKSPACE,51.0
SPACE,85.0
t,57.0
h,48.0
i,57.0
s,48.0
SPACE,123.0
a,72.0
t,48.0
a,56.0
SPACE,82.0
s,80.0
a,65.0
l,64.0
e,65.0
t,64.0
h,56.0
i,57.0
s,90.0
SPACE,50.0
i,49.0
s,74.0
a,65.0
SPACE,55.0
BACKSPACE,42.0
BACKSPACE,41.0
SPACE,42.0
a,74.0
SPACE,43.0
t,65.0
e,72.0
s,65.0
t,57.0
SPACE,58.0
t,57.0
o,64.0
SPACE,51.0
s,72.0
e,66.0
e,66.0
SPACE,58.0
i,61.0
SPACE,75.0
t,81.0
h,58.0
e,81.0
BACKSPACE,40.0
SPACE,59.0
o,58.0
r,65.0
s,82.0
BACKSPACE,49.0
BACKSPACE,50.0
s,73.0
SPACE,50.0
t,64.0
h,65.0
a,72.0
t,49.0
SPACE,50.0
i,48.0
SPACE,60.0
t,81.0
e,65.0
SPACE,51.0
a,56.0
r,57.0
e,66.0
SPACE,57.0
n,65.0
i,81.0
e,65.0
SPACE,51.0
t,66.0
o,57.0
e,73.0
BACKSPACE,41.0
BACKSPACE,57.0
SPACE,58.0
e,72.0
SPACE,57.0
t,89.0
h,73.0
e,96.0
r,73.0
e,72.0
SPACE,67.0
a,73.0
r,64.0
e,65.0
SPACE,50.0
t,72.0
o,65.0
SPACE,60.0
s,65.0
e,74.0
n,57.0
t,58.0
e,80.0
n,48.0
e,81.0
s,88.0
SPACE,67.0
i,64.0
n,57.0
SPACE,58.0
t,65.0
h,66.0
i,65.0
s,58.0
SPACE,59.0
a,72.0
t,66.0
a,58.0
SPACE,67.0
s,73.0
a,89.0
l,73.0
e,18.0
t,58.0
h,57.0
i,65.0
s,66.0
SPACE,57.0
i,55.0
s,89.0
SPACE,58.0
t,64.0
o,48.0
SPACE,58.0
BACKSPACE,41.0
BACKSPACE,49.0
BACKSPACE,26.0
a,81.0
SPACE,57.0
t,57.0
e,82.0
s,74.0
t,57.0
SPACE,67.0
t,66.0
o,65.0
SPACE,66.0
s,74.0
e,51.0
e,64.0
SPACE,60.0
i,65.0
SPACE,67.0
t,81.0
h,74.0
e,81.0
SPACE,61.0
o,79.0
r,74.0
s,81.0
SPACE,60.0
i,48.0
SPACE,66.0
BACKSPACE,50.0
BACKSPACE,56.0
t,65.0
h,72.0
a,73.0
t,57.0
SPACE,74.0
i,65.0
SPACE,66.0
t,65.0
e,80.0
SPACE,50.0
a,81.0
r,65.0
e,65.0
n,57.0
i,64.0
BACKSPACE,41.0
BACKSPACE,50.0
BACKSPACE,49.0
SPACE,59.0
n,56.0
i,73.0
e,56.0
SPACE,61.0
t,58.0
o,67.0
SPACE,60.0
e,82.0
SPACE,66.0
t,72.0
h,74.0
e,97.0
r,74.0
e,65.0
SPACE,60.0
a,66.0
r,74.0
e,73.0
SPACE,61.0
t,65.0
o,56.0
SPACE,59.0
s,88.0
e,81.0
n,57.0
t,49.0
e,64.0
n,71.0
e,72.0
s,104.0
SPACE,66.0
i,65.0
n,49.0
SPACE,60.0
t,57.0
h,65.0
i,73.0
s,64.0
SPACE,53.0
a,66.0
t,58.0
a,64.0
SPACE,58.0
s,80.0
a,82.0
l,74.0
e,81.0
t,72.0
h,57.0
i,64.0
s,66.0
SPACE,58.0
a,64.0
SPACE,61.0
BACKSPACE,50.0
BACKSPACE,57.0
i,49.0
s,58.0
SPACE,59.0
a,56.0
SPACE,51.0
t,50.0
e,59.0
s,35.0
t,64.0
SPACE,52.0
t,40.0
o,56.0
SPACE,66.0
s,73.0
e,64.0
e,73.0
SPACE,51.0
i,64.0
SPACE,74.0
t,73.0
h,65.0
r,65.0
SPACE,58.0
BACKSPACE,41.0
BACKSPACE,64.0
e,76.0
SPACE,67.0
o,64.0
r,74.0
s,73.0
SPACE,50.0
t,57.0
h,57.0
a,66.0
t,49.0
SPACE,68.0
i,53.0
SPACE,75.0
t,73.0
e,65.0
SPACE,49.0
a,88.0
r,64.0
e,73.0
SPACE,59.0
n,58.0
i,58.0
e,58.0
SPACE,52.0
t,74.0
o,66.0
SPACE,51.0
e,64.0
SPACE,57.0
t,81.0
h,66.0
e,66.0
r,64.0
e,50.0
SPACE,57.0
a,88.0
r,88.0
e,72.0
SPACE,51.0
t,66.0
o,67.0
SPACE,52.0
s,73.0
e,95.0
BACKSPACE,48.0
n,40.0
t,58.0
e,72.0
n,65.0
e,65.0
a,57.0
BACKSPACE,49.0
s,74.0
SPACE,43.0
i,57.0
n,49.0
t,66.0
h,56.0
i,74.0
s,73.0
SPACE,43.0
BACKSPACE,33.0
BACKSPACE,50.0
BACKSPACE,49.0
BACKSPACE,57.0
BACKSPACE,63.0
SPACE,50.0
t,57.0
h,48.0
i,57.0
s,48.0
SPACE,86.0
a,66.0
t,65.0
a,65.0
SPACE,59.0
s,98.0
a,73.0
l,65.0
e,58.0
t,49.0
h,65.0
i,73.0
s,57.0
i,73.0
s,73.0
SPACE,64.0
BACKSPACE,74.0
BACKSPACE,57.0
BACKSPACE,73.0
SPACE,44.0
i,65.0
s,73.0
SPACE,59.0
a,82.0
SPACE,65.0
t,66.0
e,88.0
s,81.0
t,69.0
SPACE,66.0
t,65.0
o,58.0
SPACE,59.0
s,73.0
e,58.0
e,65.0
SPACE,59.0
i,46.0
SPACE,67.0
t,72.0
h,65.0
e,72.0
SPACE,50.0
o,65.0
r,113.0
s,80.0
SPACE,66.0
h,57.0
BACKSPACE,50.0
t,65.0
h,73.0
a,75.0
t,48.0
SPACE,64.0
i,49.0
SPACE,60.0
t,57.0
e,80.0
SPACE,44.0
a,80.0
r,58.0
e,73.0
SPACE,59.0
n,64.0
i,50.0
e,65.0
SPACE,36.0
t,73.0
o,66.0
SPACE,68.0
e,58.0
SPACE,68.0
t,65.0
h,66.0
e,80.0
r,74.0
e,73.0
SPACE,61.0
a,89.0
r,65.0
e,73.0
SPACE,57.0
t,72.0
o,73.0
SPACE,60.0
s,75.0
e,66.0
n,66.0
t,82.0
e,66.0
n,49.0
e,65.0
s,81.0
SPACE,53.0
i,58.0
n,57.0
SPACE,53.0
t,66.0
h,57.0
i,57.0
s,65.0
SPACE,61.0
t,66.0
BACKSPACE,56.0
a,73.0
t,57.0
a,73.0
SPACE,57.0
s,73.0
a,65.0
l,66.0
e,58.0
t,65.0
h,64.0
i,57.0
s,65.0
SPACE,52.0
i,73.0
s,72.0
SPACE,59.0
a,57.0
SPACE,62.0
t,65.0
e,74.0
s,64.0
t,57.0
SPACE,66.0
t,48.0
o,56.0
SPACE,57.0
s,80.0
e,57.0
e,64.0
SPACE,59.0
i,56.0
SPACE,65.0
t,73.0
h,65.0
e,65.0
SPACE,60.0
o,74.0
r,64.0
s,73.0
SPACE,67.0
t,57.0
h,65.0
a,80.0
r,63.0
SPACE,58.0
BACKSPACE,48.0
BACKSPACE,57.0
BACKSPACE,57.0
t,72.0
SPACE,51.0
i,57.0
BACKSPACE,50.0
t,73.0
r,54.0
SPACE,42.0
BACKSPACE,50.0
BACKSPACE,50.0
BACKSPACE,57.0
BACKSPACE,66.0
BACKSPACE,44.0
SPACE,70.0
t,81.0
r,63.0
BACKSPACE,66.0
e,73.0
SPACE,92.0
a,80.0
r,64.0
e,65.0
SPACE,59.0
n,64.0
i,65.0
e,65.0
SPACE,42.0
t,65.0
o,73.0
SPACE,60.0
e,66.0
SPACE,50.0
t,86.0
h,74.0
e,82.0
r,66.0
e,48.0
SPACE,70.0
a,58.0
r,66.0
e,74.0
SPACE,67.0
t,73.0
o,64.0
o,41.0
BACKSPACE,66.0
SPACE,68.0
s,98.0
e,58.0
n,66.0
t,73.0
e,73.0
n,65.0
e,74.0
s,74.0
SPACE,45.0
i,65.0
n,66.0
t,66.0
h,58.0
i,65.0
s,73.0
SPACE,60.0
a,74.0
t,58.0
