key1,key2,time
t,h,44.0
s,SPACE,46.0
SPACE,i,126.0
s,SPACE,73.0
SPACE,a,159.0
SPACE,t,737.0
t,e,88.0
e,s,137.0
t,SPACE,465.0
SPACE,t,304.0
o,SPACE,155.0
SPACE,s,-24.0
s,e,132.0
e,SPACE,1.0
SPACE,i,566.0
SPACE,t,71.0
t,h,96.0
e,SPACE,97.0
s,SPACE,52.0
BACKSPACE,BACKSPACE,59.0
BACKSPACE,BACKSPACE,108.0
BACKSPACE,BACKSPACE,49.0
BACKSPACE,BACKSPACE,83.0
BACKSPACE,BACKSPACE,245.0
s,SPACE,554.0
SPACE,t,469.0
t,h,116.0
t,SPACE,382.0
SPACE,i,597.0
SPACE,t,187.0
e,SPACE,889.0
SPACE,a,74.0
r,e,119.0
e,SPACE,27.0
e,SPACE,95.0
SPACE,t,800.0
o,SPACE,163.0
SPACE,t,226.0
t,h,63.0
e,r,70.0
r,e,55.0
e,SPACE,44.0
SPACE,a,628.0
r,e,75.0
e,SPACE,20.0
SPACE,t,88.0
o,SPACE,735.0
SPACE,s,150.0
s,e,111.0
e,n,-23.0
t,e,131.0
e,n,-12.0
e,s,116.0
s,SPACE,45.0
SPACE,i,937.0
n,SPACE,94.0
SPACE,t,32.0
t,h,106.0
s,SPACE,90.0
SPACE,s,80.0
t,h,63.0
s,SPACE,384.0
SPACE,i,287.0
s,SPACE,55.0
SPACE,a,39.0
SPACE,t,295.0
t,e,87.0
e,s,114.0
t,SPACE,582.0
SPACE,t,177.0
o,SPACE,139.0
SPACE,s,1.0
s,e,97.0
e,SPACE,23.0
SPACE,i,416.0
SPACE,t,33.0
t,h,126.0
e,SPACE,130.0
s,SPACE,88.0
SPACE,t,180.0
t,SPACE,561.0
SPACE,i,495.0
SPACE,t,142.0
BACKSPACE,BACKSPACE,70.0
BACKSPACE,BACKSPACE,55.0
e,SPACE,82.0
SPACE,a,317.0
r,e,122.0
e,SPACE,31.0
BACKSPACE,BACKSPACE,68.0
e,SPACE,79.0
SPACE,t,923.0
o,SPACE,137.0
SPACE,t,95.0
t,h,73.0
e,r,109.0
r,e,80.0
e,SPACE,86.0
SPACE,a,691.0
r,e,111.0
e,SPACE,39.0
SPACE,t,1135.0
o,SPACE,724.0
SPACE,s,51.0
s,e,138.0
e,n,68.0
t,e,143.0
e,n,-18.0
e,s,116.0
s,SPACE,79.0
SPACE,i,641.0
n,SPACE,110.0
SPACE,t,1.0
t,h,165.0
s,SPACE,466.0
SPACE,s,106.0
t,h,46.0
s,SPACE,53.0
BACKSPACE,BACKSPACE,77.0
s,SPACE,64.0
SPACE,a,43.0
SPACE,t,594.0
t,e,137.0
e,s,129.0
t,SPACE,322.0
SPACE,t,316.0
o,SPACE,131.0
SPACE,s,1.0
s,e,132.0
e,SPACE,110.0
SPACE,i,568.0
SPACE,t,44.0
t,h,70.0
e,r,72.0
r,e,645.0
BACKSPACE,BACKSPACE,276.0
s,SPACE,33.0
SPACE,t,143.0
t,h,64.0
t,SPACE,235.0
SPACE,i,133.0
SPACE,t,278.0
e,SPACE,561.0
SPACE,a,222.0
r,e,96.0
e,SPACE,48.0
e,SPACE,244.0
SPACE,t,250.0
o,SPACE,165.0
e,SPACE,137.0
SPACE,t,244.0
t,h,65.0
e,r,104.0
r,e,111.0
e,SPACE,67.0
SPACE,a,712.0
r,e,96.0
e,SPACE,13.0
SPACE,t,107.0
o,SPACE,812.0
SPACE,s,174.0
s,e,158.0
e,n,29.0
t,e,123.0
e,n,73.0
e,s,125.0
s,SPACE,45.0
SPACE,i,627.0
n,SPACE,107.0
SPACE,t,39.0
t,h,98.0
SPACE,s,268.0
t,h,79.0
s,SPACE,42.0
SPACE,i,144.0
s,SPACE,87.0
SPACE,a,35.0
SPACE,t,758.0
t,e,91.0
e,s,116.0
t,SPACE,1448.0
SPACE,t,160.0
o,SPACE,165.0
SPACE,s,27.0
s,e,112.0
e,SPACE,55.0
SPACE,i,1065.0
t,h,112.0
e,SPACE,63.0
SPACE,t,654.0
t,h,47.0
t,SPACE,480.0
SPACE,i,300.0
SPACE,t,422.0
e,SPACE,711.0
SPACE,a,151.0
r,e,116.0
e,SPACE,53.0
e,SPACE,64.0
SPACE,t,900.0
o,SPACE,134.0
e,SPACE,80.0
SPACE,t,37.0
e,r,109.0
r,e,79.0
BACKSPACE,BACKSPACE,71.0
BACKSPACE,BACKSPACE,63.0
BACKSPACE,BACKSPACE,71.0
e,r,61.0
r,e,97.0
e,SPACE,21.0
SPACE,a,89.0
r,e,88.0
e,SPACE,-19.0
SPACE,t,1176.0
o,SPACE,386.0
SPACE,s,67.0
s,e,109.0
e,n,1.0
t,e,91.0
e,n,25.0
e,s,83.0
s,SPACE,277.0
SPACE,i,374.0
n,SPACE,114.0
SPACE,t,17.0
t,h,111.0
BACKSPACE,BACKSPACE,57.0
BACKSPACE,BACKSPACE,63.0
s,SPACE,77.0
SPACE,s,24.0
t,h,137.0
s,SPACE,81.0
SPACE,i,326.0
s,SPACE,640.0
SPACE,a,98.0
SPACE,t,289.0
t,e,118.0
e,s,134.0
t,SPACE,548.0
SPACE,t,444.0
o,SPACE,231.0
SPACE,s,25.0
s,e,136.0
e,SPACE,138.0
SPACE,i,252.0
SPACE,t,698.0
t,h,108.0
e,SPACE,33.0
s,SPACE,97.0
SPACE,t,465.0
t,h,75.0
t,SPACE,333.0
SPACE,i,192.0
SPACE,t,145.0
e,SPACE,476.0
SPACE,a,88.0
r,e,125.0
e,SPACE,686.0
e,SPACE,278.0
SPACE,t,170.0
o,SPACE,148.0
SPACE,t,211.0
t,h,56.0
e,r,109.0
r,e,112.0
e,SPACE,78.0
SPACE,a,96.0
r,e,110.0
e,SPACE,37.0
SPACE,t,388.0
o,SPACE,1258.0
SPACE,s,206.0
s,e,112.0
e,n,1.0
t,e,128.0
e,n,58.0
e,s,125.0
s,SPACE,573.0
SPACE,i,286.0
n,SPACE,113.0
SPACE,t,41.0
t,h,125.0
s,SPACE,566.0
SPACE,s,84.0
t,h,47.0
BACKSPACE,BACKSPACE,39.0
s,SPACE,145.0
SPACE,i,262.0
s,SPACE,134.0
SPACE,a,614.0
SPACE,t,294.0
t,e,101.0
e,s,109.0
t,SPACE,529.0
SPACE,t,484.0
o,SPACE,225.0
SPACE,s,69.0
s,e,126.0
e,SPACE,566.0
SPACE,i,221.0
SPACE,t,848.0
t,h,139.0
e,SPACE,128.0
s,SPACE,591.0
SPACE,t,211.0
t,h,120.0
t,SPACE,402.0
SPACE,i,244.0
SPACE,t,401.0
e,SPACE,652.0
SPACE,a,113.0
r,e,91.0
e,SPACE,31.0
e,SPACE,938.0
SPACE,t,244.0
o,SPACE,262.0
SPACE,t,126.0
t,h,58.0
e,r,109.0
r,e,111.0
e,SPACE,411.0
SPACE,a,141.0
r,e,75.0
e,SPACE,21.0
SPACE,t,878.0
o,SPACE,651.0
SPACE,s,222.0
s,e,109.0
e,n,20.0
t,e,135.0
e,n,84.0
e,s,97.0
s,SPACE,601.0
SPACE,i,251.0
n,SPACE,52.0
SPACE,t,41.0
t,h,138.0
SPACE,s,33.0
t,h,1355.0
s,SPACE,66.0
SPACE,i,142.0
s,SPACE,112.0
SPACE,a,41.0
SPACE,t,883.0
t,e,130.0
e,s,109.0
t,SPACE,259.0
SPACE,t,175.0
o,SPACE,155.0
SPACE,s,51.0
s,e,125.0
e,SPACE,402.0
SPACE,i,622.0
SPACE,t,219.0
t,h,145.0
e,SPACE,139.0
s,SPACE,120.0
SPACE,t,138.0
t,h,48.0
t,SPACE,278.0
SPACE,i,182.0
SPACE,t,218.0
e,SPACE,705.0
SPACE,a,274.0
r,e,141.0
e,SPACE,51.0
e,SPACE,88.0
BACKSPACE,BACKSPACE,58.0
o,SPACE,157.0
SPACE,t,490.0
t,h,125.0
e,r,113.0
r,e,38.0
e,SPACE,572.0
SPACE,a,105.0
r,e,123.0
e,SPACE,65.0
SPACE,t,1274.0
o,SPACE,890.0
SPACE,s,115.0
s,e,116.0
e,n,20.0
t,e,146.0
e,n,22.0
e,s,88.0
s,SPACE,1247.0
SPACE,i,323.0
n,SPACE,686.0
SPACE,t,161.0
t,h,114.0
s,SPACE,191.0
SPACE,s,178.0
BACKSPACE,BACKSPACE,95.0
BACKSPACE,BACKSPACE,64.0
t,h,98.0
s,SPACE,37.0
s,SPACE,112.0
SPACE,a,80.0
BACKSPACE,BACKSPACE,72.0
BACKSPACE,BACKSPACE,75.0
BACKSPACE,BACKSPACE,80.0
s,SPACE,80.0
SPACE,a,18.0
SPACE,t,468.0
t,e,91.0
e,s,148.0
t,SPACE,508.0
SPACE,t,106.0
o,SPACE,177.0
SPACE,s,68.0
s,e,142.0
e,SPACE,95.0
SPACE,i,266.0
SPACE,t,52.0
t,h,109.0
e,SPACE,77.0
s,SPACE,245.0
SPACE,t,215.0
t,h,93.0
t,SPACE,739.0
SPACE,i,369.0
e,n,45.0
BACKSPACE,BACKSPACE,81.0
BACKSPACE,BACKSPACE,216.0
e,SPACE,144.0
SPACE,a,68.0
r,e,110.0
e,SPACE,71.0
e,SPACE,420.0
SPACE,t,159.0
o,SPACE,191.0
e,SPACE,101.0
SPACE,t,96.0
t,h,82.0
e,r,91.0
r,e,113.0
e,SPACE,76.0
SPACE,a,51.0
r,e,98.0
e,SPACE,62.0
SPACE,t,3321.0
o,SPACE,238.0
SPACE,s,59.0
s,e,115.0
e,n,22.0
t,e,88.0
e,n,68.0
e,s,176.0
s,SPACE,365.0
SPACE,i,213.0
n,SPACE,136.0
SPACE,t,85.0
t,h,126.0
BACKSPACE,BACKSPACE,89.0
s,SPACE,109.0
SPACE,s,324.0
SPACE,s,1754.0
t,h,160.0
s,SPACE,72.0
SPACE,i,147.0
s,SPACE,92.0
SPACE,a,826.0
SPACE,t,172.0
t,e,131.0
e,s,140.0
t,SPACE,262.0
SPACE,t,138.0
o,SPACE,155.0
SPACE,s,17.0
s,e,131.0
e,SPACE,85.0
SPACE,i,2058.0
SPACE,t,1891.0
t,h,83.0
e,SPACE,47.0
s,SPACE,68.0
SPACE,i,404.0
SPACE,t,174.0
e,SPACE,608.0
SPACE,a,5705.0
r,e,111.0
e,SPACE,46.0
e,SPACE,160.0
SPACE,t,501.0
o,SPACE,183.0
e,SPACE,179.0
SPACE,t,4165.0
t,h,91.0
e,r,112.0
r,e,119.0
e,SPACE,151.0
SPACE,a,57.0
r,e,133.0
e,SPACE,48.0
SPACE,t,295.0
o,SPACE,376.0
SPACE,s,95.0
s,e,115.0
e,n,27.0
t,e,125.0
e,n,42.0
e,s,111.0
s,SPACE,1285.0
SPACE,t,156.0
n,SPACE,198.0
SPACE,t,209.0
t,h,130.0
BACKSPACE,BACKSPACE,72.0
s,SPACE,120.0
SPACE,s,67.0
t,h,139.0
s,SPACE,208.0
SPACE,i,172.0
s,SPACE,148.0
SPACE,a,602.0
SPACE,t,217.0
t,e,125.0
e,s,83.0
t,SPACE,389.0
SPACE,t,153.0
o,SPACE,266.0
SPACE,s,79.0
s,e,152.0
e,SPACE,54.0
SPACE,i,216.0
SPACE,t,293.0
t,h,137.0
