key1,key2,time
t,h,290.0
s,SPACE,925.0
SPACE,i,427.0
s,SPACE,193.0
SPACE,a,178.0
SPACE,t,862.0
t,e,250.0
e,s,240.0
t,SPACE,241.0
SPACE,t,532.0
BACKSPACE,BACKSPACE,153.0
o,SPACE,273.0
SPACE,s,259.0
s,e,231.0
e,SPACE,193.0
SPACE,i,523.0
t,h,200.0
e,SPACE,224.0
BACKSPACE,BACKSPACE,177.0
BACKSPACE,BACKSPACE,129.0
BACKSPACE,BACKSPACE,177.0
BACKSPACE,BACKSPACE,515.0
SPACE,t,281.0
t,h,185.0
e,SPACE,247.0
s,SPACE,265.0
SPACE,t,249.0
t,h,193.0
t,SPACE,267.0
SPACE,i,264.0
e,SPACE,274.0
SPACE,a,346.0
t,e,121.0
BACKSPACE,BACKSPACE,160.0
BACKSPACE,BACKSPACE,161.0
BACKSPACE,BACKSPACE,145.0
BACKSPACE,BACKSPACE,168.0
BACKSPACE,BACKSPACE,169.0
BACKSPACE,BACKSPACE,154.0
BACKSPACE,BACKSPACE,523.0
SPACE,t,371.0
e,SPACE,241.0
SPACE,a,185.0
r,e,193.0
e,SPACE,121.0
e,SPACE,225.0
SPACE,t,249.0
o,SPACE,297.0
SPACE,t,329.0
t,h,193.0
e,r,233.0
r,e,201.0
e,SPACE,273.0
SPACE,a,177.0
r,e,185.0
e,SPACE,135.0
SPACE,t,630.0
o,SPACE,297.0
SPACE,s,233.0
s,e,274.0
e,n,281.0
t,e,201.0
e,n,337.0
e,s,225.0
s,SPACE,762.0
SPACE,i,883.0
n,SPACE,257.0
SPACE,t,581.0
t,h,201.0
s,SPACE,217.0
SPACE,s,524.0
t,h,306.0
s,SPACE,193.0
SPACE,i,1077.0
s,SPACE,192.0
SPACE,a,129.0
SPACE,t,516.0
t,e,209.0
e,s,241.0
t,SPACE,184.0
SPACE,t,85.0
o,SPACE,240.0
SPACE,s,508.0
s,e,226.0
e,SPACE,233.0
SPACE,i,770.0
SPACE,t,209.0
t,h,251.0
r,e,129.0
e,SPACE,40.0
BACKSPACE,BACKSPACE,169.0
BACKSPACE,BACKSPACE,257.0
e,SPACE,139.0
s,SPACE,134.0
SPACE,t,1237.0
t,h,144.0
t,SPACE,387.0
SPACE,i,548.0
