key,keyhold
t,296.0
h,421.0
i,328.0
s,110.0
SPACE,47.0
i,47.0
s,63.0
SPACE,63.0
a,62.0
SPACE,93.0
t,188.0
e,203.0
s,141.0
t,62.0
SPACE,140.0
t,359.0
o,280.0
SPACE,125.0
s,124.0
e,125.0
e,62.0
SPACE,47.0
i,62.0
SPACE,47.0
t,125.0
h,109.0
e,171.0
SPACE,110.0
o,125.0
r,141.0
s,62.0
SPACE,63.0
t,62.0
h,110.0
a,171.0
t,124.0
SPACE,63.0
i,125.0
SPACE,141.0
t,125.0
e,141.0
SPACE,109.0
a,172.0
r,172.0
e,141.0
SPACE,47.0
n,156.0
i,125.0
e,141.0
SPACE,124.0
t,125.0
o,187.0
SPACE,187.0
e,62.0
SPACE,62.0
BACKSPACE,78.0
SPACE,140.0
t,125.0
h,125.0
e,140.0
r,203.0
e,187.0
SPACE,125.0
a,124.0
r,187.0
e,109.0
SPACE,63.0
t,110.0
o,140.0
SPACE,47.0
s,62.0
e,187.0
n,219.0
t,141.0
e,94.0
n,63.0
e,141.0
s,63.0
SPACE,140.0
i,78.0
n,78.0
SPACE,125.0
t,125.0
h,125.0
i,172.0
s,63.0
SPACE,62.0
a,124.0
t,109.0
a,62.0
SPACE,110.0
s,78.0
a,124.0
l,125.0
e,62.0
t,156.0
h,203.0
i,188.0
s,156.0
SPACE,62.0
i,94.0
s,78.0
SPACE,125.0
a,62.0
SPACE,78.0
t,234.0
e,218.0
s,202.0
t,141.0
SPACE,63.0
t,62.0
o,78.0
SPACE,125.0
s,63.0
e,78.0
e,78.0
SPACE,78.0
i,78.0
SPACE,78.0
t,78.0
h,140.0
e,125.0
SPACE,62.0
o,62.0
r,94.0
s,78.0
SPACE,156.0
t,124.0
h,141.0
a,203.0
t,141.0
SPACE,109.0
i,94.0
SPACE,141.0
t,125.0
e,62.0
SPACE,171.0
a,203.0
r,203.0
e,141.0
SPACE,125.0
n,125.0
i,125.0
e,125.0
SPACE,187.0
t,141.0
o,62.0
SPACE,63.0
e,62.0
SPACE,141.0
t,156.0
h,203.0
e,203.0
r,218.0
e,141.0
SPACE,109.0
a,187.0
r,218.0
e,141.0
SPACE,78.0
t,78.0
o,62.0
SPACE,124.0
s,78.0
e,109.0
n,125.0
t,141.0
e,63.0
n,78.0
e,63.0
s,78.0
SPACE,156.0
i,63.0
n,62.0
SPACE,125.0
t,78.0
h,125.0
i,141.0
s,78.0
SPACE,78.0
a,140.0
t,124.0
a,78.0
SPACE,78.0
s,94.0
a,93.0
l,109.0
e,78.0
t,312.0
h,234.0
i,187.0
s,140.0
SPACE,63.0
i,78.0
s,62.0
SPACE,78.0
a,62.0
SPACE,78.0
t,234.0
e,234.0
s,125.0
t,62.0
SPACE,140.0
t,109.0
o,63.0
SPACE,62.0
s,78.0
e,78.0
e,94.0
SPACE,109.0
i,94.0
SPACE,78.0
t,78.0
h,124.0
e,140.0
SPACE,125.0
o,141.0
r,125.0
s,78.0
SPACE,124.0
t,78.0
h,141.0
a,234.0
t,172.0
SPACE,62.0
i,78.0
SPACE,188.0
t,141.0
e,62.0
SPACE,94.0
a,203.0
r,188.0
e,125.0
SPACE,62.0
n,125.0
i,125.0
e,140.0
SPACE,172.0
t,140.0
o,78.0
SPACE,62.0
e,78.0
SPACE,109.0
t,78.0
h,140.0
e,218.0
r,203.0
e,188.0
SPACE,141.0
a,203.0
r,281.0
e,171.0
SPACE,125.0
t,140.0
o,140.0
BACKSPACE,109.0
BACKSPACE,62.0
o,78.0
SPACE,78.0
t,94.0
BACKSPACE,124.0
s,140.0
e,78.0
n,62.0
t,78.0
e,62.0
n,78.0
e,62.0
s,93.0
SPACE,125.0
i,63.0
n,63.0
SPACE,156.0
t,125.0
h,203.0
i,156.0
s,78.0
SPACE,156.0
a,141.0
t,140.0
a,63.0
SPACE,78.0
s,78.0
a,78.0
l,125.0
e,78.0
t,171.0
h,203.0
i,281.0
s,156.0
SPACE,62.0
i,110.0
s,62.0
SPACE,78.0
a,125.0
SPACE,78.0
t,140.0
e,202.0
s,250.0
t,188.0
SPACE,78.0
t,156.0
o,156.0
SPACE,78.0
s,62.0
e,110.0
e,63.0
SPACE,62.0
i,125.0
SPACE,63.0
t,62.0
h,172.0
e,141.0
SPACE,63.0
o,140.0
r,140.0
s,62.0
SPACE,109.0
t,62.0
h,125.0
a,202.0
