key1,key2,time
t,h,453.0
s,SPACE,140.0
SPACE,i,734.0
s,SPACE,140.0
SPACE,a,141.0
e,s,188.0
BACKSPACE,BACKSPACE,312.0
BACKSPACE,BACKSPACE,172.0
t,e,125.0
e,s,312.0
t,SPACE,405.0
SPACE,t,219.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,249.0
o,SPACE,328.0
SPACE,s,218.0
BACKSPACE,BACKSPACE,171.0
BACKSPACE,BACKSPACE,172.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,343.0
o,SPACE,172.0
SPACE,s,187.0
s,e,234.0
e,SPACE,265.0
SPACE,i,499.0
SPACE,t,281.0
t,h,296.0
e,SPACE,187.0
BACKSPACE,BACKSPACE,437.0
BACKSPACE,BACKSPACE,140.0
BACKSPACE,BACKSPACE,203.0
s,SPACE,483.0
SPACE,t,515.0
t,h,203.0
t,SPACE,109.0
SPACE,i,531.0
SPACE,t,312.0
e,SPACE,187.0
SPACE,a,250.0
r,e,62.0
e,SPACE,312.0
e,SPACE,171.0
SPACE,t,687.0
o,SPACE,171.0
SPACE,t,405.0
t,h,203.0
e,r,218.0
r,e,78.0
e,SPACE,515.0
SPACE,a,172.0
r,e,62.0
e,SPACE,172.0
SPACE,t,281.0
o,SPACE,780.0
SPACE,s,140.0
s,e,359.0
e,n,78.0
t,e,140.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,172.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,218.0
BACKSPACE,BACKSPACE,156.0
s,e,234.0
e,n,671.0
t,e,125.0
e,n,1716.0
BACKSPACE,BACKSPACE,250.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,171.0
BACKSPACE,BACKSPACE,172.0
BACKSPACE,BACKSPACE,171.0
BACKSPACE,BACKSPACE,390.0
s,e,249.0
e,n,890.0
t,e,250.0
e,n,1154.0
e,s,561.0
s,SPACE,453.0
SPACE,i,358.0
n,SPACE,187.0
SPACE,t,328.0
t,h,281.0
s,SPACE,172.0
SPACE,s,343.0
t,h,327.0
s,SPACE,125.0
SPACE,i,202.0
s,SPACE,671.0
SPACE,a,249.0
SPACE,t,171.0
t,e,172.0
e,s,171.0
t,SPACE,328.0
SPACE,t,1965.0
o,SPACE,218.0
SPACE,s,172.0
s,e,203.0
e,SPACE,109.0
SPACE,i,390.0
SPACE,t,188.0
t,h,109.0
e,SPACE,109.0
s,SPACE,124.0
SPACE,t,219.0
t,h,499.0
t,SPACE,219.0
SPACE,i,171.0
SPACE,t,515.0
e,SPACE,437.0
SPACE,a,156.0
r,e,62.0
e,SPACE,125.0
BACKSPACE,BACKSPACE,202.0
BACKSPACE,BACKSPACE,125.0
BACKSPACE,BACKSPACE,141.0
BACKSPACE,BACKSPACE,171.0
e,SPACE,125.0
SPACE,t,218.0
o,SPACE,562.0
SPACE,t,546.0
t,h,234.0
e,r,141.0
r,e,62.0
e,SPACE,125.0
SPACE,a,281.0
r,e,62.0
e,SPACE,125.0
SPACE,t,577.0
o,SPACE,140.0
SPACE,s,125.0
s,e,328.0
e,n,62.0
t,e,171.0
e,n,406.0
e,s,265.0
s,SPACE,203.0
SPACE,i,624.0
n,SPACE,156.0
SPACE,t,156.0
t,h,218.0
s,SPACE,125.0
t,h,375.0
s,SPACE,125.0
SPACE,i,203.0
s,SPACE,125.0
SPACE,a,218.0
SPACE,t,1185.0
t,e,78.0
e,s,172.0
t,SPACE,468.0
SPACE,t,1029.0
o,SPACE,63.0
SPACE,s,655.0
s,e,234.0
e,SPACE,125.0
SPACE,i,546.0
SPACE,t,140.0
t,h,218.0
e,SPACE,109.0
s,SPACE,3198.0
SPACE,t,249.0
t,h,297.0
BACKSPACE,BACKSPACE,172.0
BACKSPACE,BACKSPACE,140.0
BACKSPACE,BACKSPACE,218.0
BACKSPACE,BACKSPACE,687.0
t,h,203.0
t,SPACE,530.0
SPACE,i,671.0
SPACE,t,359.0
e,SPACE,250.0
SPACE,a,109.0
r,e,47.0
e,SPACE,125.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,530.0
e,SPACE,171.0
SPACE,t,156.0
o,SPACE,546.0
SPACE,t,327.0
t,h,203.0
e,r,109.0
r,e,110.0
e,SPACE,109.0
SPACE,a,390.0
r,e,62.0
e,SPACE,125.0
SPACE,t,546.0
o,SPACE,375.0
SPACE,s,577.0
s,e,250.0
e,n,265.0
t,e,312.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,140.0
BACKSPACE,BACKSPACE,218.0
BACKSPACE,BACKSPACE,110.0
BACKSPACE,BACKSPACE,202.0
s,e,187.0
BACKSPACE,BACKSPACE,171.0
BACKSPACE,BACKSPACE,219.0
s,e,265.0
e,n,296.0
t,e,125.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
