key,keyhold
t,60.0
h,80.0
BACKSPACE,17849.0
BACKSPACE,17449.0
BACKSPACE,17398.0
BACKSPACE,17346.0
BACKSPACE,17297.0
BACKSPACE,17246.0
BACKSPACE,17196.0
t,31.0
h,49.0
i,81.0
s,81.0
n,40.0
i,56.0
s,97.0
SPACE,90.0
a,88.0
SPACE,83.0
BACKSPACE,7842.0
BACKSPACE,7441.0
BACKSPACE,7390.0
BACKSPACE,7340.0
BACKSPACE,7291.0
BACKSPACE,7240.0
BACKSPACE,7190.0
SPACE,34.0
i,89.0
s,68.0
SPACE,83.0
a,81.0
SPACE,76.0
t,81.0
e,106.0
s,81.0
t,73.0
SPACE,92.0
t,41.0
o,80.0
SPACE,83.0
s,89.0
e,82.0
e,89.0
SPACE,108.0
o,33.0
BACKSPACE,33.0
i,73.0
t,73.0
h,73.0
e,65.0
SPACE,90.0
BACKSPACE,56.0
BACKSPACE,48.0
BACKSPACE,47.0
BACKSPACE,54.0
BACKSPACE,26.0
SPACE,138.0
t,66.0
h,64.0
e,67.0
SPACE,49.0
o,57.0
r,73.0
s,82.0
SPACE,68.0
t,64.0
h,90.0
a,137.0
t,63.0
SPACE,85.0
i,64.0
SPACE,76.0
t,58.0
e,97.0
SPACE,44.0
a,114.0
r,66.0
e,49.0
SPACE,100.0
n,49.0
i,112.0
e,74.0
SPACE,100.0
t,64.0
o,73.0
SPACE,74.0
e,48.0
SPACE,61.0
BACKSPACE,60.0
SPACE,67.0
t,64.0
h,74.0
e,106.0
r,65.0
e,106.0
SPACE,92.0
a,129.0
r,113.0
e,89.0
SPACE,100.0
t,73.0
o,57.0
SPACE,60.0
s,145.0
e,105.0
n,65.0
t,57.0
e,105.0
n,48.0
e,105.0
s,113.0
SPACE,28.0
i,73.0
n,89.0
SPACE,130.0
t,72.0
h,81.0
e,88.0
SPACE,75.0
BACKSPACE,51.0
BACKSPACE,73.0
i,64.0
s,121.0
SPACE,83.0
a,138.0
t,101.0
a,80.0
SPACE,74.0
s,121.0
a,105.0
l,61.0
e,81.0
t,64.0
h,57.0
i,90.0
s,89.0
SPACE,66.0
i,57.0
s,65.0
SPACE,49.0
a,137.0
SPACE,54.0
t,73.0
e,81.0
s,89.0
t,73.0
SPACE,82.0
t,89.0
o,82.0
s,89.0
e,113.0
e,113.0
BACKSPACE,1101.0
BACKSPACE,701.0
BACKSPACE,650.0
BACKSPACE,601.0
BACKSPACE,550.0
BACKSPACE,24.0
SPACE,84.0
s,58.0
e,56.0
e,113.0
SPACE,98.0
i,81.0
SPACE,108.0
BACKSPACE,72.0
BACKSPACE,32.0
BACKSPACE,57.0
SPACE,84.0
t,46.0
h,66.0
e,113.0
SPACE,91.0
o,89.0
r,97.0
s,49.0
SPACE,51.0
t,41.0
h,81.0
a,105.0
t,57.0
SPACE,91.0
i,65.0
SPACE,124.0
t,73.0
e,113.0
SPACE,75.0
a,98.0
r,82.0
e,48.0
SPACE,76.0
n,73.0
i,73.0
e,89.0
t,114.0
o,88.0
BACKSPACE,97.0
BACKSPACE,73.0
SPACE,61.0
t,114.0
o,89.0
BACKSPACE,89.0
SPACE,77.0
e,103.0
SPACE,66.0
t,48.0
h,73.0
e,107.0
r,55.0
e,89.0
a,64.0
r,58.0
e,49.0
SPACE,57.0
BACKSPACE,658.0
BACKSPACE,257.0
BACKSPACE,207.0
BACKSPACE,48.0
BACKSPACE,48.0
BACKSPACE,48.0
BACKSPACE,17.0
e,57.0
SPACE,100.0
a,112.0
r,72.0
e,73.0
SPACE,91.0
t,121.0
o,55.0
SPACE,29.0
s,112.0
e,121.0
BACKSPACE,33.0
n,56.0
t,56.0
e,113.0
BACKSPACE,41.0
n,50.0
e,104.0
s,97.0
SPACE,59.0
i,48.0
n,81.0
SPACE,67.0
t,53.0
h,98.0
i,91.0
s,65.0
n,82.0
a,106.0
t,90.0
a,146.0
BACKSPACE,33.0
BACKSPACE,26.0
BACKSPACE,49.0
BACKSPACE,50.0
BACKSPACE,89.0
SPACE,50.0
a,122.0
t,55.0
a,97.0
n,89.0
s,58.0
a,122.0
l,42.0
e,73.0
BACKSPACE,81.0
BACKSPACE,65.0
SPACE,92.0
e,127.0
t,56.0
h,49.0
i,87.0
s,113.0
n,49.0
BACKSPACE,57.0
i,49.0
s,105.0
SPACE,82.0
BACKSPACE,32.0
BACKSPACE,72.0
BACKSPACE,129.0
BACKSPACE,96.0
BACKSPACE,41.0
s,97.0
SPACE,75.0
i,25.0
s,88.0
SPACE,66.0
a,105.0
SPACE,83.0
t,97.0
e,89.0
s,82.0
t,73.0
SPACE,101.0
t,88.0
o,64.0
SPACE,100.0
s,89.0
e,106.0
e,106.0
SPACE,93.0
o,49.0
BACKSPACE,49.0
i,81.0
BACKSPACE,81.0
SPACE,84.0
t,66.0
h,43.0
e,78.0
SPACE,60.0
o,137.0
r,72.0
s,105.0
SPACE,82.0
t,83.0
h,88.0
a,104.0
t,80.0
SPACE,59.0
i,33.0
SPACE,52.0
t,89.0
e,112.0
SPACE,99.0
a,89.0
r,65.0
e,113.0
SPACE,76.0
n,49.0
i,80.0
e,105.0
SPACE,107.0
t,66.0
o,106.0
SPACE,76.0
e,96.0
SPACE,35.0
BACKSPACE,88.0
SPACE,42.0
t,66.0
h,57.0
e,97.0
r,120.0
e,96.0
n,81.0
BACKSPACE,57.0
SPACE,66.0
a,105.0
r,65.0
e,72.0
SPACE,91.0
t,57.0
o,73.0
SPACE,75.0
s,129.0
e,105.0
BACKSPACE,73.0
n,60.0
t,81.0
e,73.0
n,81.0
e,122.0
s,96.0
n,67.0
BACKSPACE,73.0
SPACE,61.0
i,73.0
n,50.0
SPACE,67.0
t,73.0
h,96.0
i,81.0
s,112.0
n,96.0
a,111.0
t,105.0
a,96.0
BACKSPACE,81.0
BACKSPACE,65.0
BACKSPACE,59.0
BACKSPACE,65.0
BACKSPACE,65.0
SPACE,92.0
a,96.0
t,81.0
a,110.0
SPACE,90.0
s,80.0
a,121.0
l,74.0
e,75.0
t,41.0
h,34.0
i,41.0
s,81.0
SPACE,66.0
i,49.0
s,81.0
BACKSPACE,33.0
SPACE,58.0
a,97.0
SPACE,73.0
t,73.0
e,64.0
s,113.0
t,56.0
SPACE,59.0
t,65.0
o,73.0
SPACE,51.0
s,177.0
e,81.0
e,98.0
SPACE,67.0
i,32.0
BACKSPACE,65.0
SPACE,74.0
t,64.0
h,58.0
e,89.0
SPACE,58.0
BACKSPACE,63.0
o,57.0
r,80.0
s,98.0
SPACE,69.0
t,65.0
h,97.0
a,73.0
SPACE,82.0
BACKSPACE,57.0
BACKSPACE,48.0
t,56.0
SPACE,115.0
i,17.0
SPACE,34.0
t,41.0
r,90.0
SPACE,64.0
BACKSPACE,57.0
BACKSPACE,65.0
e,121.0
SPACE,68.0
a,130.0
r,73.0
e,114.0
SPACE,59.0
n,89.0
i,65.0
e,104.0
SPACE,98.0
t,129.0
o,46.0
BACKSPACE,73.0
SPACE,67.0
e,82.0
SPACE,74.0
t,50.0
h,41.0
e,121.0
r,137.0
e,134.0
n,42.0
BACKSPACE,81.0
SPACE,67.0
a,113.0
r,65.0
e,96.0
n,80.0
t,49.0
o,88.0
BACKSPACE,57.0
BACKSPACE,33.0
BACKSPACE,138.0
BACKSPACE,72.0
n,17.0
t,57.0
e,105.0
BACKSPACE,73.0
BACKSPACE,33.0
BACKSPACE,33.0
SPACE,69.0
t,56.0
o,65.0
SPACE,66.0
s,106.0
e,106.0
n,74.0
t,64.0
e,81.0
n,73.0
e,81.0
s,106.0
n,90.0
BACKSPACE,49.0
SPACE,91.0
i,40.0
n,49.0
SPACE,59.0
