key1,key2,time
t,h,212.0
s,SPACE,115.0
SPACE,i,251.0
s,SPACE,159.0
SPACE,a,219.0
SPACE,t,352.0
t,e,193.0
e,s,273.0
t,SPACE,261.0
SPACE,t,207.0
o,SPACE,263.0
SPACE,s,198.0
s,e,306.0
e,SPACE,111.0
SPACE,i,299.0
SPACE,t,160.0
t,h,195.0
e,SPACE,133.0
s,SPACE,231.0
SPACE,t,176.0
t,h,183.0
t,SPACE,259.0
SPACE,i,248.0
SPACE,t,232.0
e,SPACE,172.0
SPACE,a,186.0
r,e,279.0
e,SPACE,187.0
e,SPACE,143.0
SPACE,t,200.0
o,SPACE,282.0
SPACE,t,2045.0
t,h,231.0
e,r,262.0
r,e,265.0
e,SPACE,157.0
SPACE,a,176.0
r,e,253.0
e,SPACE,186.0
SPACE,t,189.0
o,SPACE,333.0
SPACE,s,381.0
s,e,277.0
e,n,193.0
BACKSPACE,BACKSPACE,214.0
BACKSPACE,BACKSPACE,198.0
e,n,284.0
e,s,279.0
s,SPACE,281.0
SPACE,i,1031.0
n,SPACE,223.0
SPACE,t,135.0
t,h,163.0
s,SPACE,161.0
BACKSPACE,BACKSPACE,198.0
BACKSPACE,BACKSPACE,179.0
SPACE,s,447.0
t,h,196.0
s,SPACE,223.0
SPACE,i,517.0
s,SPACE,340.0
SPACE,a,383.0
SPACE,t,463.0
t,e,338.0
e,s,300.0
t,SPACE,424.0
SPACE,t,348.0
o,SPACE,357.0
SPACE,s,279.0
s,e,361.0
e,SPACE,138.0
SPACE,i,338.0
SPACE,t,171.0
t,h,180.0
BACKSPACE,BACKSPACE,230.0
BACKSPACE,BACKSPACE,175.0
BACKSPACE,BACKSPACE,194.0
e,SPACE,233.0
s,SPACE,153.0
SPACE,t,3293.0
t,h,238.0
t,SPACE,273.0
SPACE,i,371.0
SPACE,t,328.0
e,SPACE,169.0
SPACE,a,143.0
r,e,279.0
e,SPACE,158.0
e,SPACE,786.0
SPACE,t,587.0
o,SPACE,234.0
SPACE,t,970.0
t,h,206.0
e,r,289.0
BACKSPACE,BACKSPACE,191.0
e,SPACE,199.0
SPACE,a,220.0
r,e,249.0
e,SPACE,178.0
SPACE,t,196.0
o,SPACE,343.0
SPACE,s,381.0
s,e,291.0
e,n,170.0
t,e,202.0
e,s,363.0
s,SPACE,337.0
SPACE,i,331.0
n,SPACE,233.0
SPACE,t,115.0
t,h,176.0
s,SPACE,158.0
BACKSPACE,BACKSPACE,402.0
BACKSPACE,BACKSPACE,50.0
BACKSPACE,BACKSPACE,50.0
BACKSPACE,BACKSPACE,50.0
BACKSPACE,BACKSPACE,50.0
BACKSPACE,BACKSPACE,51.0
SPACE,s,298.0
t,h,232.0
s,SPACE,166.0
s,SPACE,135.0
SPACE,a,237.0
BACKSPACE,BACKSPACE,215.0
BACKSPACE,BACKSPACE,203.0
BACKSPACE,BACKSPACE,194.0
BACKSPACE,BACKSPACE,196.0
s,SPACE,171.0
SPACE,a,1232.0
SPACE,t,435.0
t,e,247.0
e,s,269.0
t,SPACE,280.0
SPACE,t,276.0
o,SPACE,251.0
SPACE,s,162.0
s,e,321.0
e,SPACE,138.0
SPACE,i,296.0
SPACE,t,127.0
t,h,227.0
e,SPACE,154.0
s,SPACE,127.0
BACKSPACE,BACKSPACE,185.0
BACKSPACE,BACKSPACE,180.0
BACKSPACE,BACKSPACE,188.0
BACKSPACE,BACKSPACE,191.0
s,SPACE,135.0
SPACE,t,252.0
t,h,209.0
t,SPACE,274.0
SPACE,i,341.0
SPACE,t,156.0
e,SPACE,216.0
SPACE,a,289.0
r,e,252.0
e,SPACE,162.0
e,SPACE,151.0
SPACE,t,179.0
o,SPACE,229.0
SPACE,t,353.0
t,h,691.0
e,r,267.0
r,e,230.0
e,SPACE,153.0
SPACE,a,150.0
r,e,261.0
e,SPACE,186.0
SPACE,t,133.0
o,SPACE,422.0
SPACE,s,642.0
s,e,275.0
e,n,164.0
t,e,198.0
SPACE,i,287.0
n,SPACE,221.0
SPACE,t,121.0
t,h,214.0
s,SPACE,150.0
SPACE,s,291.0
t,h,161.0
s,SPACE,174.0
s,SPACE,192.0
SPACE,a,224.0
BACKSPACE,BACKSPACE,190.0
BACKSPACE,BACKSPACE,214.0
BACKSPACE,BACKSPACE,196.0
BACKSPACE,BACKSPACE,214.0
s,SPACE,225.0
SPACE,a,420.0
SPACE,t,504.0
t,e,198.0
e,s,286.0
t,SPACE,394.0
BACKSPACE,BACKSPACE,213.0
BACKSPACE,BACKSPACE,197.0
BACKSPACE,BACKSPACE,203.0
SPACE,t,259.0
o,SPACE,303.0
SPACE,s,173.0
s,e,310.0
e,SPACE,153.0
SPACE,i,288.0
SPACE,t,161.0
t,h,193.0
e,SPACE,142.0
BACKSPACE,BACKSPACE,188.0
BACKSPACE,BACKSPACE,197.0
s,SPACE,220.0
SPACE,t,303.0
t,h,207.0
t,SPACE,269.0
SPACE,t,1316.0
e,SPACE,177.0
SPACE,a,291.0
BACKSPACE,BACKSPACE,209.0
BACKSPACE,BACKSPACE,184.0
r,e,287.0
e,SPACE,233.0
e,SPACE,160.0
SPACE,t,323.0
o,SPACE,249.0
SPACE,t,398.0
t,h,175.0
e,r,275.0
r,e,245.0
e,SPACE,172.0
SPACE,a,151.0
r,e,273.0
e,SPACE,194.0
SPACE,t,224.0
SPACE,s,196.0
BACKSPACE,BACKSPACE,201.0
BACKSPACE,BACKSPACE,179.0
o,SPACE,323.0
SPACE,s,179.0
s,e,291.0
e,n,185.0
t,e,187.0
e,n,405.0
n,SPACE,275.0
BACKSPACE,BACKSPACE,212.0
BACKSPACE,BACKSPACE,195.0
n,SPACE,237.0
SPACE,t,570.0
t,h,151.0
s,SPACE,235.0
SPACE,s,230.0
t,h,203.0
s,SPACE,133.0
SPACE,i,286.0
s,SPACE,134.0
SPACE,a,254.0
SPACE,t,450.0
t,e,174.0
e,s,288.0
t,SPACE,300.0
SPACE,t,7110.0
o,SPACE,312.0
SPACE,s,362.0
