key,keyhold
t,83.0
h,69.0
i,66.0
s,99.0
SPACE,60.0
i,90.0
s,95.0
SPACE,67.0
a,81.0
SPACE,83.0
t,73.0
e,82.0
s,65.0
t,41.0
SPACE,106.0
t,80.0
o,50.0
SPACE,90.0
s,104.0
e,89.0
e,88.0
SPACE,73.0
i,56.0
SPACE,58.0
t,89.0
h,88.0
e,81.0
BACKSPACE,49.0
BACKSPACE,33.0
SPACE,59.0
BACKSPACE,49.0
o,50.0
r,114.0
s,64.0
n,43.0
BACKSPACE,65.0
SPACE,91.0
t,74.0
a,66.0
t,57.0
SPACE,70.0
BACKSPACE,82.0
BACKSPACE,57.0
BACKSPACE,58.0
BACKSPACE,46.0
h,65.0
a,81.0
t,56.0
SPACE,69.0
i,97.0
n,87.0
t,58.0
o,65.0
e,89.0
BACKSPACE,57.0
BACKSPACE,55.0
BACKSPACE,65.0
BACKSPACE,66.0
BACKSPACE,58.0
SPACE,59.0
t,57.0
e,81.0
SPACE,68.0
a,105.0
r,70.0
e,113.0
SPACE,62.0
n,72.0
i,41.0
e,104.0
SPACE,68.0
t,90.0
o,50.0
SPACE,67.0
e,77.0
SPACE,71.0
t,65.0
h,41.0
e,98.0
r,70.0
e,105.0
SPACE,73.0
a,113.0
r,73.0
e,113.0
SPACE,59.0
t,65.0
o,30.0
SPACE,68.0
s,136.0
e,88.0
n,73.0
t,72.0
e,74.0
n,57.0
e,65.0
s,57.0
SPACE,69.0
i,38.0
n,66.0
SPACE,74.0
t,73.0
h,66.0
i,73.0
s,121.0
SPACE,60.0
s,104.0
t,81.0
s,113.0
SPACE,58.0
BACKSPACE,67.0
BACKSPACE,73.0
BACKSPACE,57.0
BACKSPACE,58.0
a,121.0
r,58.0
BACKSPACE,33.0
t,65.0
a,113.0
SPACE,85.0
s,97.0
a,106.0
e,89.0
BACKSPACE,56.0
BACKSPACE,34.0
l,33.0
e,89.0
t,74.0
h,73.0
i,69.0
s,107.0
SPACE,80.0
i,41.0
s,74.0
SPACE,84.0
a,88.0
SPACE,71.0
t,73.0
e,73.0
s,89.0
t,63.0
SPACE,92.0
t,81.0
o,58.0
SPACE,66.0
s,122.0
e,69.0
e,106.0
SPACE,58.0
i,48.0
SPACE,80.0
t,64.0
h,63.0
e,97.0
n,56.0
BACKSPACE,74.0
BACKSPACE,81.0
BACKSPACE,81.0
BACKSPACE,89.0
BACKSPACE,24.0
BACKSPACE,90.0
SPACE,83.0
t,56.0
h,48.0
e,89.0
SPACE,77.0
o,49.0
r,88.0
s,82.0
SPACE,67.0
t,49.0
h,53.0
a,83.0
t,41.0
SPACE,53.0
i,57.0
SPACE,88.0
t,72.0
o,89.0
e,90.0
SPACE,50.0
a,113.0
BACKSPACE,57.0
BACKSPACE,73.0
BACKSPACE,72.0
BACKSPACE,64.0
e,88.0
SPACE,63.0
a,128.0
r,65.0
e,58.0
SPACE,38.0
n,64.0
i,69.0
e,98.0
SPACE,28.0
t,81.0
o,81.0
SPACE,68.0
e,113.0
SPACE,49.0
t,49.0
h,73.0
r,137.0
r,130.0
e,97.0
BACKSPACE,82.0
BACKSPACE,90.0
BACKSPACE,76.0
e,66.0
r,66.0
e,73.0
SPACE,67.0
a,104.0
r,49.0
e,73.0
SPACE,59.0
t,48.0
o,73.0
SPACE,93.0
s,121.0
e,121.0
n,41.0
t,73.0
e,90.0
n,81.0
r,72.0
e,3.0
s,81.0
SPACE,67.0
BACKSPACE,49.0
BACKSPACE,65.0
BACKSPACE,60.0
BACKSPACE,82.0
BACKSPACE,73.0
BACKSPACE,73.0
n,33.0
e,65.0
s,105.0
SPACE,57.0
i,49.0
n,85.0
SPACE,78.0
t,81.0
h,72.0
s,94.0
SPACE,73.0
BACKSPACE,81.0
BACKSPACE,89.0
BACKSPACE,82.0
i,65.0
s,106.0
SPACE,76.0
a,82.0
t,57.0
a,97.0
SPACE,66.0
s,98.0
a,106.0
e,114.0
BACKSPACE,49.0
BACKSPACE,88.0
BACKSPACE,48.0
l,42.0
e,72.0
t,81.0
h,61.0
i,65.0
s,88.0
SPACE,60.0
i,41.0
s,72.0
SPACE,74.0
t,57.0
e,64.0
s,70.0
t,49.0
SPACE,58.0
t,80.0
i,49.0
SPACE,69.0
s,81.0
e,49.0
e,25.0
BACKSPACE,65.0
BACKSPACE,73.0
BACKSPACE,73.0
BACKSPACE,82.0
BACKSPACE,57.0
o,41.0
SPACE,51.0
s,98.0
e,46.0
e,113.0
SPACE,64.0
SPACE,87.0
t,49.0
BACKSPACE,81.0
BACKSPACE,82.0
BACKSPACE,82.0
BACKSPACE,73.0
i,42.0
SPACE,70.0
t,64.0
h,72.0
e,75.0
SPACE,54.0
o,57.0
r,89.0
s,81.0
SPACE,77.0
t,61.0
h,39.0
s,65.0
t,40.0
BACKSPACE,41.0
BACKSPACE,80.0
BACKSPACE,72.0
BACKSPACE,73.0
BACKSPACE,49.0
h,65.0
a,106.0
t,56.0
SPACE,47.0
n,65.0
BACKSPACE,57.0
BACKSPACE,88.0
BACKSPACE,58.0
i,33.0
SPACE,82.0
t,81.0
o,73.0
e,89.0
SPACE,53.0
BACKSPACE,19.0
BACKSPACE,66.0
BACKSPACE,73.0
BACKSPACE,41.0
e,64.0
SPACE,58.0
a,139.0
r,69.0
e,93.0
SPACE,77.0
n,64.0
i,57.0
e,81.0
SPACE,71.0
t,64.0
o,80.0
SPACE,67.0
e,49.0
e,89.0
BACKSPACE,25.0
t,48.0
BACKSPACE,40.0
SPACE,66.0
t,73.0
h,73.0
e,100.0
r,12.0
r,74.0
e,88.0
SPACE,83.0
BACKSPACE,49.0
BACKSPACE,65.0
BACKSPACE,73.0
BACKSPACE,28.0
r,40.0
e,66.0
SPACE,68.0
a,82.0
r,57.0
e,105.0
SPACE,77.0
t,47.0
o,56.0
SPACE,108.0
s,106.0
e,81.0
n,73.0
t,57.0
e,90.0
n,80.0
e,66.0
s,81.0
BACKSPACE,49.0
SPACE,67.0
i,64.0
n,64.0
SPACE,68.0
t,89.0
h,56.0
i,55.0
s,96.0
SPACE,73.0
a,113.0
t,70.0
a,113.0
SPACE,84.0
s,96.0
a,90.0
e,82.0
BACKSPACE,72.0
BACKSPACE,89.0
l,73.0
e,73.0
t,47.0
h,41.0
i,41.0
s,92.0
SPACE,48.0
n,3.0
s,87.0
SPACE,84.0
BACKSPACE,58.0
BACKSPACE,65.0
BACKSPACE,81.0
BACKSPACE,65.0
i,49.0
s,105.0
SPACE,78.0
a,152.0
BACKSPACE,56.0
SPACE,90.0
t,56.0
e,63.0
s,114.0
t,39.0
SPACE,74.0
t,81.0
o,41.0
SPACE,74.0
s,97.0
e,79.0
e,114.0
SPACE,78.0
i,65.0
SPACE,94.0
t,54.0
h,82.0
e,73.0
BACKSPACE,73.0
BACKSPACE,80.0
BACKSPACE,73.0
BACKSPACE,58.0
h,57.0
e,106.0
SPACE,85.0
o,73.0
r,91.0
s,85.0
n,89.0
BACKSPACE,49.0
SPACE,77.0
t,73.0
a,91.0
t,60.0
SPACE,95.0
BACKSPACE,56.0
BACKSPACE,73.0
BACKSPACE,73.0
BACKSPACE,82.0
BACKSPACE,65.0
BACKSPACE,89.0
BACKSPACE,74.0
h,50.0
a,40.0
t,42.0
SPACE,76.0
i,56.0
SPACE,67.0
t,64.0
e,92.0
SPACE,43.0
a,155.0
r,56.0
e,81.0
SPACE,81.0
n,81.0
i,74.0
e,103.0
SPACE,72.0
t,105.0
o,57.0
SPACE,77.0
e,74.0
SPACE,65.0
t,48.0
h,81.0
e,112.0
r,81.0
r,96.0
SPACE,109.0
BACKSPACE,65.0
BACKSPACE,96.0
e,88.0
SPACE,84.0
a,98.0
r,65.0
e,96.0
SPACE,77.0
t,66.0
o,65.0
SPACE,85.0
s,89.0
e,96.0
n,98.0
t,49.0
e,90.0
n,96.0
e,96.0
s,112.0
SPACE,59.0
i,55.0
n,73.0
SPACE,75.0
t,64.0
h,81.0
i,98.0
s,114.0
SPACE,94.0
a,104.0
t,58.0
a,114.0
s,89.0
BACKSPACE,58.0
BACKSPACE,73.0
n,64.0
s,56.0
a,105.0
e,97.0
BACKSPACE,50.0
BACKSPACE,89.0
BACKSPACE,81.0
BACKSPACE,57.0
BACKSPACE,66.0
BACKSPACE,73.0
BACKSPACE,41.0
BACKSPACE,50.0
BACKSPACE,66.0
BACKSPACE,74.0
SPACE,59.0
s,66.0
a,96.0
l,73.0
e,73.0
t,48.0
h,80.0
i,73.0
s,90.0
SPACE,63.0
s,70.0
SPACE,86.0
BACKSPACE,42.0
BACKSPACE,90.0
BACKSPACE,58.0
i,66.0
s,95.0
SPACE,98.0
a,123.0
SPACE,85.0
t,65.0
e,73.0
s,139.0
t,57.0
SPACE,25.0
t,80.0
o,41.0
SPACE,75.0
BACKSPACE,65.0
BACKSPACE,81.0
BACKSPACE,105.0
BACKSPACE,114.0
BACKSPACE,80.0
SPACE,90.0
t,73.0
o,57.0
SPACE,74.0
s,106.0
e,56.0
e,121.0
SPACE,77.0
i,48.0
SPACE,115.0
t,69.0
h,90.0
e,73.0
SPACE,74.0
o,81.0
r,81.0
s,112.0
SPACE,85.0
BACKSPACE,33.0
BACKSPACE,58.0
BACKSPACE,65.0
BACKSPACE,73.0
BACKSPACE,64.0
BACKSPACE,81.0
BACKSPACE,90.0
BACKSPACE,90.0
BACKSPACE,57.0
BACKSPACE,65.0
h,57.0
e,108.0
SPACE,88.0
o,65.0
r,106.0
s,89.0
SPACE,89.0
t,65.0
h,65.0
a,74.0
t,60.0
SPACE,75.0
i,64.0
SPACE,98.0
t,56.0
o,65.0
e,96.0
BACKSPACE,41.0
BACKSPACE,81.0
e,81.0
SPACE,84.0
a,129.0
r,50.0
e,109.0
SPACE,39.0
n,3.0
n,73.0
i,58.0
e,97.0
SPACE,85.0
t,80.0
o,58.0
SPACE,67.0
r,79.0
e,2.0
BACKSPACE,25.0
BACKSPACE,49.0
e,72.0
BACKSPACE,61.0
SPACE,59.0
t,65.0
h,58.0
e,98.0
r,78.0
r,107.0
BACKSPACE,82.0
e,89.0
SPACE,92.0
a,112.0
r,65.0
e,80.0
SPACE,75.0
t,57.0
o,56.0
SPACE,74.0
s,105.0
e,119.0
n,65.0
t,57.0
e,97.0
n,74.0
e,98.0
s,97.0
SPACE,74.0
i,49.0
n,61.0
SPACE,93.0
t,97.0
h,70.0
s,105.0
SPACE,68.0
BACKSPACE,66.0
BACKSPACE,74.0
BACKSPACE,58.0
i,97.0
s,80.0
SPACE,115.0
a,97.0
t,66.0
a,125.0
SPACE,77.0
s,97.0
a,122.0
e,81.0
BACKSPACE,48.0
BACKSPACE,73.0
l,49.0
e,113.0
t,66.0
h,50.0
i,65.0
s,88.0
SPACE,64.0
n,2.0
s,73.0
SPACE,98.0
BACKSPACE,57.0
BACKSPACE,65.0
BACKSPACE,80.0
BACKSPACE,49.0
i,72.0
s,88.0
SPACE,75.0
SPACE,73.0
BACKSPACE,60.0
BACKSPACE,97.0
SPACE,108.0
a,100.0
SPACE,71.0
t,73.0
e,60.0
s,98.0
t,57.0
SPACE,92.0
t,105.0
o,59.0
SPACE,84.0
s,57.0
e,57.0
e,90.0
SPACE,84.0
i,57.0
SPACE,74.0
t,65.0
h,66.0
e,92.0
SPACE,77.0
o,58.0
r,82.0
s,122.0
SPACE,70.0
t,62.0
h,64.0
a,99.0
t,40.0
SPACE,55.0
n,79.0
BACKSPACE,66.0
BACKSPACE,81.0
BACKSPACE,96.0
BACKSPACE,25.0
SPACE,70.0
i,59.0
SPACE,84.0
t,105.0
o,57.0
e,98.0
SPACE,67.0
a,50.0
BACKSPACE,42.0
BACKSPACE,57.0
BACKSPACE,66.0
BACKSPACE,42.0
e,89.0
SPACE,90.0
a,130.0
r,65.0
e,98.0
SPACE,92.0
n,74.0
i,69.0
e,123.0
SPACE,96.0
t,99.0
o,64.0
SPACE,84.0
e,137.0
SPACE,49.0
t,58.0
h,89.0
e,105.0
r,99.0
e,104.0
SPACE,106.0
a,129.0
r,59.0
e,98.0
SPACE,91.0
t,57.0
o,41.0
SPACE,94.0
s,114.0
e,95.0
n,73.0
t,49.0
e,161.0
n,65.0
e,81.0
s,95.0
SPACE,31.0
SPACE,75.0
BACKSPACE,57.0
BACKSPACE,73.0
SPACE,99.0
i,73.0
n,64.0
SPACE,84.0
t,113.0
h,65.0
i,57.0
s,90.0
SPACE,80.0
a,90.0
t,106.0
a,97.0
SPACE,80.0
s,81.0
a,113.0
e,111.0
BACKSPACE,54.0
BACKSPACE,58.0
BACKSPACE,10.0
l,41.0
e,88.0
SPACE,90.0
t,49.0
o,57.0
t,74.0
h,73.0
i,81.0
s,83.0
SPACE,69.0
n,2.0
i,57.0
BACKSPACE,40.0
BACKSPACE,56.0
i,56.0
s,81.0
SPACE,89.0
a,91.0
SPACE,59.0
t,89.0
e,33.0
s,57.0
t,75.0
