key1,key2,time
t,h,264.0
s,SPACE,165.0
s,SPACE,211.0
BACKSPACE,BACKSPACE,129.0
BACKSPACE,BACKSPACE,153.0
s,SPACE,2088.0
SPACE,a,256.0
SPACE,t,515.0
t,e,87.0
e,s,172.0
t,SPACE,307.0
SPACE,t,1086.0
o,SPACE,277.0
SPACE,s,154.0
s,e,192.0
e,SPACE,110.0
SPACE,t,583.0
SPACE,t,154.0
t,h,156.0
e,SPACE,156.0
s,SPACE,181.0
SPACE,t,573.0
t,h,216.0
t,SPACE,289.0
SPACE,i,477.0
SPACE,t,82.0
e,SPACE,230.0
BACKSPACE,BACKSPACE,144.0
BACKSPACE,BACKSPACE,109.0
e,SPACE,229.0
SPACE,a,998.0
r,e,174.0
e,SPACE,111.0
e,SPACE,192.0
SPACE,t,822.0
o,SPACE,313.0
SPACE,t,1108.0
t,h,203.0
e,r,204.0
r,e,178.0
e,SPACE,134.0
SPACE,a,345.0
r,e,203.0
e,SPACE,134.0
SPACE,t,620.0
o,SPACE,252.0
SPACE,s,1058.0
s,e,190.0
e,n,195.0
t,e,199.0
e,n,181.0
s,SPACE,145.0
BACKSPACE,BACKSPACE,143.0
BACKSPACE,BACKSPACE,143.0
e,s,204.0
s,SPACE,133.0
SPACE,i,1384.0
n,SPACE,181.0
SPACE,t,530.0
t,h,168.0
s,SPACE,181.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,131.0
SPACE,s,345.0
t,h,180.0
SPACE,i,298.0
s,SPACE,158.0
SPACE,a,262.0
SPACE,t,808.0
t,e,83.0
e,s,202.0
t,SPACE,355.0
SPACE,t,606.0
o,SPACE,260.0
SPACE,s,106.0
s,e,199.0
e,SPACE,109.0
SPACE,i,546.0
SPACE,t,700.0
t,h,177.0
e,SPACE,149.0
s,SPACE,179.0
SPACE,t,842.0
t,h,153.0
t,SPACE,237.0
SPACE,i,407.0
SPACE,t,154.0
e,SPACE,182.0
BACKSPACE,BACKSPACE,144.0
BACKSPACE,BACKSPACE,120.0
e,SPACE,157.0
SPACE,a,850.0
r,e,179.0
e,SPACE,133.0
e,SPACE,252.0
SPACE,t,678.0
o,SPACE,272.0
SPACE,t,283.0
t,h,227.0
r,e,168.0
e,SPACE,132.0
BACKSPACE,BACKSPACE,140.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,144.0
e,r,157.0
r,e,179.0
e,SPACE,158.0
SPACE,a,212.0
r,e,179.0
e,SPACE,133.0
SPACE,t,643.0
o,SPACE,253.0
SPACE,s,369.0
s,e,191.0
e,n,168.0
t,e,215.0
e,n,204.0
e,s,204.0
s,SPACE,182.0
SPACE,i,1725.0
n,SPACE,169.0
SPACE,t,580.0
t,h,169.0
s,SPACE,343.0
BACKSPACE,BACKSPACE,128.0
SPACE,s,175.0
BACKSPACE,BACKSPACE,141.0
BACKSPACE,BACKSPACE,154.0
t,h,200.0
s,SPACE,213.0
SPACE,i,809.0
s,SPACE,189.0
SPACE,a,543.0
SPACE,t,505.0
t,e,93.0
e,s,203.0
t,SPACE,291.0
SPACE,t,657.0
o,SPACE,249.0
SPACE,s,140.0
s,e,227.0
e,SPACE,144.0
SPACE,i,779.0
SPACE,t,788.0
t,h,180.0
BACKSPACE,BACKSPACE,143.0
e,SPACE,169.0
s,SPACE,205.0
SPACE,t,1103.0
t,h,215.0
t,SPACE,300.0
SPACE,i,1095.0
SPACE,t,448.0
e,SPACE,217.0
SPACE,a,1379.0
r,e,204.0
e,SPACE,145.0
e,SPACE,132.0
SPACE,t,429.0
o,SPACE,270.0
SPACE,t,742.0
t,h,192.0
e,r,203.0
r,e,191.0
e,SPACE,146.0
SPACE,a,262.0
r,e,179.0
e,SPACE,145.0
SPACE,t,747.0
o,SPACE,254.0
SPACE,s,198.0
s,e,184.0
t,e,216.0
BACKSPACE,BACKSPACE,131.0
BACKSPACE,BACKSPACE,156.0
t,e,216.0
e,n,144.0
e,s,240.0
s,SPACE,205.0
SPACE,i,1430.0
n,SPACE,218.0
SPACE,t,118.0
t,h,143.0
s,SPACE,145.0
SPACE,s,645.0
BACKSPACE,BACKSPACE,155.0
BACKSPACE,BACKSPACE,132.0
t,h,203.0
BACKSPACE,BACKSPACE,130.0
s,SPACE,121.0
SPACE,i,905.0
s,SPACE,157.0
SPACE,a,215.0
SPACE,t,430.0
t,e,145.0
e,s,227.0
t,SPACE,324.0
SPACE,t,310.0
o,SPACE,264.0
SPACE,s,75.0
s,e,211.0
e,SPACE,133.0
SPACE,i,346.0
t,h,180.0
e,SPACE,157.0
s,SPACE,145.0
SPACE,t,675.0
t,h,180.0
t,SPACE,264.0
SPACE,i,334.0
SPACE,t,154.0
e,SPACE,170.0
BACKSPACE,BACKSPACE,155.0
BACKSPACE,BACKSPACE,143.0
e,SPACE,193.0
SPACE,a,357.0
r,e,180.0
e,SPACE,91.0
e,SPACE,193.0
SPACE,t,249.0
o,SPACE,261.0
SPACE,t,666.0
t,h,204.0
e,r,187.0
r,e,179.0
e,SPACE,171.0
SPACE,a,360.0
r,e,186.0
e,SPACE,110.0
SPACE,t,273.0
o,SPACE,292.0
SPACE,s,243.0
s,e,186.0
e,n,139.0
t,e,206.0
e,n,175.0
e,s,232.0
s,SPACE,118.0
SPACE,i,803.0
n,SPACE,230.0
SPACE,t,153.0
t,h,180.0
s,SPACE,169.0
SPACE,s,177.0
BACKSPACE,BACKSPACE,143.0
BACKSPACE,BACKSPACE,132.0
t,h,216.0
s,SPACE,144.0
SPACE,i,274.0
s,SPACE,192.0
SPACE,a,297.0
SPACE,t,238.0
t,e,191.0
e,s,215.0
t,SPACE,180.0
SPACE,t,34.0
o,SPACE,251.0
SPACE,s,176.0
s,e,200.0
e,SPACE,237.0
e,SPACE,154.0
SPACE,i,234.0
SPACE,t,119.0
t,h,164.0
e,SPACE,187.0
s,SPACE,155.0
SPACE,t,568.0
t,h,165.0
t,SPACE,110.0
BACKSPACE,BACKSPACE,152.0
BACKSPACE,BACKSPACE,154.0
t,SPACE,101.0
SPACE,i,300.0
SPACE,t,129.0
e,SPACE,178.0
SPACE,a,198.0
BACKSPACE,BACKSPACE,131.0
BACKSPACE,BACKSPACE,163.0
BACKSPACE,BACKSPACE,120.0
e,SPACE,180.0
SPACE,a,166.0
r,e,180.0
e,SPACE,158.0
e,SPACE,146.0
SPACE,t,94.0
o,SPACE,229.0
BACKSPACE,BACKSPACE,120.0
BACKSPACE,BACKSPACE,131.0
BACKSPACE,BACKSPACE,145.0
SPACE,t,228.0
t,h,156.0
r,e,179.0
e,SPACE,105.0
BACKSPACE,BACKSPACE,155.0
BACKSPACE,BACKSPACE,131.0
BACKSPACE,BACKSPACE,181.0
BACKSPACE,BACKSPACE,441.0
e,r,200.0
r,e,188.0
e,SPACE,120.0
SPACE,a,211.0
r,e,189.0
e,SPACE,129.0
SPACE,t,142.0
o,SPACE,285.0
SPACE,s,583.0
s,e,177.0
e,n,142.0
t,e,304.0
e,n,531.0
e,s,216.0
s,SPACE,145.0
SPACE,i,358.0
SPACE,t,95.0
t,h,167.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,119.0
n,SPACE,217.0
SPACE,t,129.0
t,h,168.0
s,SPACE,145.0
SPACE,s,405.0
t,h,141.0
s,SPACE,200.0
SPACE,i,300.0
s,SPACE,227.0
SPACE,a,190.0
SPACE,t,130.0
t,e,204.0
e,s,239.0
t,SPACE,182.0
SPACE,t,74.0
o,SPACE,264.0
SPACE,s,166.0
s,e,204.0
e,SPACE,122.0
SPACE,i,284.0
SPACE,t,93.0
t,h,132.0
e,SPACE,156.0
s,SPACE,187.0
SPACE,t,814.0
t,h,139.0
BACKSPACE,BACKSPACE,153.0
t,SPACE,119.0
SPACE,i,270.0
SPACE,t,516.0
e,SPACE,265.0
SPACE,a,812.0
BACKSPACE,BACKSPACE,121.0
BACKSPACE,BACKSPACE,131.0
BACKSPACE,BACKSPACE,135.0
BACKSPACE,BACKSPACE,128.0
e,SPACE,157.0
SPACE,a,297.0
BACKSPACE,BACKSPACE,131.0
BACKSPACE,BACKSPACE,164.0
BACKSPACE,BACKSPACE,118.0
BACKSPACE,BACKSPACE,142.0
e,SPACE,224.0
BACKSPACE,BACKSPACE,152.0
BACKSPACE,BACKSPACE,142.0
e,SPACE,237.0
SPACE,a,1510.0
r,e,200.0
e,SPACE,144.0
e,SPACE,199.0
BACKSPACE,BACKSPACE,294.0
BACKSPACE,BACKSPACE,329.0
BACKSPACE,BACKSPACE,120.0
BACKSPACE,BACKSPACE,152.0
BACKSPACE,BACKSPACE,142.0
e,SPACE,167.0
SPACE,t,799.0
BACKSPACE,BACKSPACE,143.0
o,SPACE,253.0
SPACE,t,548.0
t,h,169.0
r,e,191.0
e,SPACE,104.0
BACKSPACE,BACKSPACE,143.0
BACKSPACE,BACKSPACE,180.0
BACKSPACE,BACKSPACE,118.0
BACKSPACE,BACKSPACE,312.0
e,r,228.0
r,e,179.0
e,SPACE,169.0
SPACE,a,658.0
r,e,180.0
e,SPACE,133.0
SPACE,t,402.0
o,SPACE,276.0
SPACE,s,716.0
s,e,215.0
e,n,180.0
t,e,227.0
e,n,180.0
e,s,217.0
s,SPACE,169.0
SPACE,i,746.0
n,SPACE,204.0
SPACE,t,298.0
t,h,144.0
s,SPACE,180.0
SPACE,s,310.0
t,h,203.0
BACKSPACE,BACKSPACE,153.0
BACKSPACE,BACKSPACE,142.0
s,SPACE,166.0
SPACE,i,342.0
s,SPACE,190.0
SPACE,a,187.0
SPACE,t,366.0
t,e,188.0
e,s,225.0
t,SPACE,155.0
SPACE,t,318.0
o,SPACE,261.0
SPACE,s,129.0
s,e,224.0
e,SPACE,143.0
SPACE,i,282.0
SPACE,t,128.0
t,h,178.0
e,SPACE,365.0
BACKSPACE,BACKSPACE,143.0
s,SPACE,145.0
SPACE,t,656.0
t,h,167.0
t,SPACE,145.0
SPACE,i,576.0
SPACE,t,167.0
e,SPACE,180.0
BACKSPACE,BACKSPACE,130.0
BACKSPACE,BACKSPACE,132.0
e,SPACE,144.0
SPACE,a,1353.0
r,e,180.0
e,SPACE,103.0
e,SPACE,206.0
SPACE,t,754.0
o,SPACE,230.0
SPACE,t,548.0
t,h,189.0
e,r,189.0
r,e,179.0
e,SPACE,81.0
SPACE,a,644.0
r,e,189.0
e,SPACE,121.0
SPACE,t,555.0
o,SPACE,297.0
SPACE,s,2608.0
s,e,189.0
e,n,130.0
t,e,205.0
e,n,177.0
e,s,236.0
s,SPACE,131.0
SPACE,a,689.0
n,SPACE,179.0
SPACE,t,318.0
t,h,130.0
s,SPACE,167.0
SPACE,s,141.0
t,h,177.0
s,SPACE,166.0
SPACE,i,410.0
s,SPACE,155.0
SPACE,a,187.0
SPACE,t,188.0
t,e,201.0
e,s,236.0
t,SPACE,157.0
SPACE,t,173.0
o,SPACE,250.0
SPACE,s,140.0
s,e,189.0
e,SPACE,101.0
SPACE,i,242.0
SPACE,t,131.0
t,h,140.0
e,SPACE,168.0
s,SPACE,191.0
SPACE,t,642.0
t,h,750.0
t,SPACE,132.0
SPACE,i,258.0
SPACE,t,187.0
e,SPACE,155.0
BACKSPACE,BACKSPACE,141.0
BACKSPACE,BACKSPACE,130.0
e,SPACE,180.0
SPACE,a,753.0
r,e,189.0
e,SPACE,120.0
e,SPACE,167.0
SPACE,t,188.0
o,SPACE,271.0
SPACE,t,481.0
t,h,191.0
e,SPACE,131.0
SPACE,a,189.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,155.0
BACKSPACE,BACKSPACE,119.0
BACKSPACE,BACKSPACE,132.0
e,r,192.0
r,e,191.0
e,SPACE,133.0
SPACE,a,203.0
r,e,179.0
e,SPACE,170.0
SPACE,t,165.0
o,SPACE,241.0
SPACE,s,169.0
s,e,165.0
t,e,234.0
BACKSPACE,BACKSPACE,143.0
BACKSPACE,BACKSPACE,157.0
t,e,202.0
e,n,134.0
e,s,251.0
s,SPACE,183.0
SPACE,i,735.0
n,SPACE,6411.0
SPACE,t,567.0
t,h,132.0
s,SPACE,2299.0
SPACE,s,847.0
t,h,179.0
s,SPACE,206.0
SPACE,i,310.0
s,SPACE,263.0
SPACE,a,359.0
SPACE,t,383.0
t,e,215.0
e,s,216.0
t,SPACE,264.0
SPACE,t,214.0
o,SPACE,324.0
SPACE,s,370.0
s,e,239.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,119.0
BACKSPACE,BACKSPACE,144.0
e,SPACE,144.0
SPACE,i,1033.0
SPACE,t,615.0
t,h,141.0
e,SPACE,168.0
