key1,key2,time
t,h,580.0
s,SPACE,374.0
SPACE,i,907.0
s,SPACE,415.0
SPACE,a,395.0
SPACE,t,1069.0
t,e,327.0
e,s,384.0
t,SPACE,593.0
SPACE,t,2216.0
o,SPACE,573.0
SPACE,s,279.0
s,e,541.0
e,SPACE,792.0
SPACE,i,911.0
SPACE,t,395.0
t,h,393.0
e,SPACE,465.0
s,SPACE,548.0
SPACE,t,652.0
t,h,348.0
t,SPACE,562.0
SPACE,i,711.0
BACKSPACE,BACKSPACE,348.0
BACKSPACE,BACKSPACE,312.0
BACKSPACE,BACKSPACE,265.0
BACKSPACE,BACKSPACE,740.0
SPACE,t,635.0
e,SPACE,2125.0
SPACE,a,426.0
r,e,373.0
e,SPACE,467.0
BACKSPACE,BACKSPACE,306.0
BACKSPACE,BACKSPACE,306.0
BACKSPACE,BACKSPACE,465.0
BACKSPACE,BACKSPACE,601.0
BACKSPACE,BACKSPACE,421.0
BACKSPACE,BACKSPACE,290.0
BACKSPACE,BACKSPACE,264.0
e,SPACE,1298.0
BACKSPACE,BACKSPACE,313.0
SPACE,t,631.0
o,SPACE,630.0
SPACE,t,1434.0
t,h,356.0
e,r,749.0
r,e,409.0
e,SPACE,581.0
SPACE,a,903.0
r,e,361.0
o,SPACE,618.0
SPACE,s,593.0
s,e,477.0
e,n,563.0
t,e,324.0
e,n,574.0
e,s,421.0
s,SPACE,1469.0
SPACE,i,662.0
n,SPACE,523.0
SPACE,t,676.0
t,h,557.0
SPACE,s,468.0
SPACE,t,6774.0
t,h,604.0
s,SPACE,476.0
SPACE,i,756.0
s,SPACE,443.0
SPACE,a,511.0
SPACE,t,602.0
t,e,425.0
e,s,399.0
t,SPACE,1076.0
SPACE,t,807.0
o,SPACE,593.0
SPACE,s,296.0
s,e,562.0
e,SPACE,707.0
SPACE,i,639.0
SPACE,t,821.0
t,h,401.0
e,SPACE,494.0
BACKSPACE,BACKSPACE,389.0
s,SPACE,589.0
SPACE,t,1030.0
t,h,387.0
t,SPACE,682.0
SPACE,i,802.0
SPACE,t,575.0
e,SPACE,2136.0
SPACE,a,610.0
r,e,350.0
e,SPACE,643.0
e,SPACE,1029.0
SPACE,t,765.0
o,SPACE,580.0
SPACE,t,1362.0
t,h,429.0
e,r,530.0
r,e,425.0
e,SPACE,464.0
SPACE,a,1114.0
r,e,365.0
e,SPACE,636.0
SPACE,t,790.0
o,SPACE,672.0
SPACE,s,763.0
s,e,554.0
e,n,471.0
t,e,307.0
e,n,583.0
e,s,402.0
s,SPACE,476.0
SPACE,i,1225.0
n,SPACE,403.0
SPACE,t,508.0
t,h,378.0
BACKSPACE,BACKSPACE,352.0
s,SPACE,509.0
SPACE,s,567.0
t,h,631.0
s,SPACE,521.0
SPACE,i,963.0
s,SPACE,378.0
SPACE,a,453.0
SPACE,t,516.0
t,e,325.0
e,s,372.0
t,SPACE,468.0
SPACE,t,527.0
o,SPACE,529.0
SPACE,s,347.0
s,e,541.0
e,SPACE,569.0
SPACE,i,759.0
SPACE,t,1196.0
t,h,368.0
e,SPACE,587.0
s,SPACE,435.0
SPACE,t,881.0
t,h,339.0
t,SPACE,508.0
SPACE,i,791.0
SPACE,t,445.0
e,SPACE,576.0
SPACE,a,973.0
r,e,326.0
BACKSPACE,BACKSPACE,381.0
BACKSPACE,BACKSPACE,416.0
e,SPACE,463.0
SPACE,t,671.0
o,SPACE,593.0
SPACE,t,552.0
t,h,360.0
e,r,425.0
r,e,385.0
e,SPACE,375.0
SPACE,a,657.0
r,e,326.0
e,SPACE,638.0
SPACE,t,808.0
o,SPACE,658.0
SPACE,s,892.0
s,e,531.0
e,n,397.0
t,e,300.0
e,n,324.0
e,s,515.0
s,SPACE,790.0
SPACE,i,1896.0
n,SPACE,473.0
SPACE,t,446.0
t,h,442.0
s,SPACE,501.0
SPACE,s,587.0
t,h,401.0
s,SPACE,509.0
SPACE,i,802.0
s,SPACE,404.0
SPACE,a,355.0
SPACE,t,489.0
t,e,303.0
e,s,375.0
t,SPACE,433.0
SPACE,t,503.0
o,SPACE,471.0
SPACE,s,311.0
s,e,500.0
e,SPACE,545.0
SPACE,i,747.0
SPACE,t,535.0
t,h,373.0
e,SPACE,424.0
s,SPACE,407.0
SPACE,t,1703.0
t,h,327.0
t,SPACE,474.0
SPACE,i,529.0
SPACE,t,518.0
BACKSPACE,BACKSPACE,355.0
BACKSPACE,BACKSPACE,506.0
e,SPACE,475.0
SPACE,a,1404.0
r,e,411.0
e,SPACE,522.0
e,SPACE,428.0
BACKSPACE,BACKSPACE,353.0
BACKSPACE,BACKSPACE,284.0
BACKSPACE,BACKSPACE,790.0
BACKSPACE,BACKSPACE,626.0
BACKSPACE,BACKSPACE,225.0
BACKSPACE,BACKSPACE,344.0
BACKSPACE,BACKSPACE,481.0
e,SPACE,412.0
SPACE,t,1090.0
o,SPACE,563.0
SPACE,t,1593.0
t,h,346.0
e,r,412.0
BACKSPACE,BACKSPACE,367.0
e,SPACE,439.0
SPACE,a,659.0
r,e,356.0
BACKSPACE,BACKSPACE,354.0
BACKSPACE,BACKSPACE,282.0
BACKSPACE,BACKSPACE,677.0
SPACE,t,653.0
o,SPACE,522.0
SPACE,s,437.0
s,e,431.0
e,n,1024.0
t,e,347.0
e,n,252.0
e,s,371.0
s,SPACE,863.0
SPACE,i,1314.0
n,SPACE,441.0
SPACE,t,505.0
t,h,373.0
s,SPACE,426.0
SPACE,s,1431.0
t,h,874.0
s,SPACE,422.0
SPACE,i,470.0
s,SPACE,444.0
SPACE,a,473.0
SPACE,t,797.0
t,e,343.0
e,s,364.0
t,SPACE,413.0
SPACE,t,507.0
SPACE,s,347.0
s,e,506.0
e,SPACE,487.0
SPACE,i,1095.0
SPACE,t,538.0
t,h,352.0
e,SPACE,443.0
s,SPACE,322.0
SPACE,t,439.0
t,h,308.0
SPACE,i,388.0
e,SPACE,534.0
SPACE,a,1278.0
r,e,331.0
e,SPACE,387.0
SPACE,t,1686.0
o,SPACE,530.0
SPACE,t,642.0
t,h,312.0
e,r,865.0
r,e,397.0
e,SPACE,368.0
SPACE,a,535.0
r,e,369.0
e,SPACE,609.0
SPACE,t,674.0
o,SPACE,671.0
SPACE,s,418.0
s,e,536.0
e,n,466.0
t,e,299.0
e,n,301.0
e,s,445.0
s,SPACE,314.0
SPACE,i,1551.0
n,SPACE,526.0
SPACE,t,454.0
t,h,415.0
SPACE,s,489.0
t,h,387.0
s,SPACE,519.0
SPACE,i,614.0
s,SPACE,481.0
SPACE,a,483.0
SPACE,t,481.0
t,e,289.0
e,s,393.0
t,SPACE,431.0
SPACE,t,481.0
o,SPACE,508.0
SPACE,s,290.0
s,e,478.0
e,SPACE,529.0
SPACE,i,531.0
SPACE,t,365.0
t,h,366.0
e,SPACE,485.0
s,SPACE,449.0
SPACE,t,780.0
t,h,345.0
t,SPACE,493.0
SPACE,i,572.0
SPACE,t,504.0
e,SPACE,565.0
SPACE,a,1504.0
r,e,356.0
e,SPACE,540.0
e,SPACE,413.0
SPACE,t,676.0
o,SPACE,605.0
SPACE,t,929.0
t,h,348.0
e,r,478.0
r,e,373.0
e,SPACE,339.0
SPACE,a,537.0
r,e,348.0
e,SPACE,639.0
SPACE,t,750.0
SPACE,s,256.0
s,e,495.0
e,n,338.0
t,e,278.0
e,s,433.0
BACKSPACE,BACKSPACE,599.0
BACKSPACE,BACKSPACE,828.0
BACKSPACE,BACKSPACE,637.0
BACKSPACE,BACKSPACE,236.0
BACKSPACE,BACKSPACE,313.0
e,n,406.0
e,s,384.0
s,SPACE,277.0
SPACE,i,2339.0
n,SPACE,485.0
SPACE,t,347.0
t,h,380.0
s,SPACE,490.0
SPACE,s,432.0
t,h,360.0
s,SPACE,423.0
SPACE,i,485.0
s,SPACE,418.0
SPACE,a,327.0
t,e,335.0
e,s,384.0
t,SPACE,420.0
SPACE,t,2103.0
o,SPACE,514.0
SPACE,s,416.0
s,e,555.0
e,SPACE,519.0
SPACE,i,719.0
SPACE,t,796.0
t,h,397.0
e,SPACE,479.0
s,SPACE,448.0
SPACE,t,545.0
t,h,332.0
t,SPACE,572.0
SPACE,i,863.0
SPACE,t,515.0
e,SPACE,464.0
SPACE,a,776.0
r,e,386.0
e,SPACE,574.0
e,SPACE,444.0
SPACE,t,721.0
o,SPACE,772.0
SPACE,t,1157.0
t,e,445.0
e,r,426.0
r,e,392.0
SPACE,t,520.0
o,SPACE,566.0
SPACE,a,353.0
e,n,273.0
t,e,437.0
e,n,251.0
e,s,414.0
s,SPACE,373.0
n,SPACE,513.0
SPACE,t,405.0
t,h,373.0
s,SPACE,398.0
SPACE,s,827.0
t,h,371.0
s,SPACE,440.0
SPACE,i,491.0
s,SPACE,438.0
SPACE,a,420.0
SPACE,t,605.0
t,e,325.0
e,s,380.0
t,SPACE,450.0
SPACE,t,490.0
o,SPACE,549.0
SPACE,s,376.0
s,e,611.0
e,SPACE,493.0
SPACE,t,350.0
t,h,337.0
e,SPACE,537.0
s,SPACE,411.0
SPACE,t,815.0
t,h,341.0
BACKSPACE,BACKSPACE,388.0
SPACE,t,426.0
e,SPACE,692.0
SPACE,a,1092.0
r,e,379.0
e,SPACE,500.0
e,SPACE,439.0
SPACE,t,706.0
o,SPACE,771.0
SPACE,t,707.0
t,h,366.0
e,r,524.0
r,e,406.0
e,SPACE,381.0
SPACE,a,469.0
r,e,369.0
e,SPACE,676.0
SPACE,t,880.0
o,SPACE,612.0
SPACE,s,530.0
s,e,544.0
e,n,497.0
t,e,521.0
e,n,261.0
e,s,412.0
s,SPACE,323.0
SPACE,i,1267.0
n,SPACE,518.0
SPACE,t,415.0
t,h,439.0
s,SPACE,557.0
SPACE,s,351.0
t,h,398.0
s,SPACE,429.0
SPACE,i,494.0
s,SPACE,426.0
SPACE,a,357.0
SPACE,t,772.0
t,e,312.0
e,s,397.0
t,SPACE,572.0
SPACE,t,539.0
o,SPACE,498.0
SPACE,s,361.0
s,e,527.0
e,SPACE,549.0
SPACE,i,1769.0
SPACE,t,1187.0
t,h,306.0
e,SPACE,803.0
s,SPACE,541.0
SPACE,t,788.0
t,h,366.0
t,SPACE,661.0
SPACE,i,930.0
BACKSPACE,BACKSPACE,413.0
BACKSPACE,BACKSPACE,301.0
BACKSPACE,BACKSPACE,272.0
BACKSPACE,BACKSPACE,303.0
SPACE,t,1261.0
e,SPACE,1330.0
SPACE,a,460.0
e,SPACE,1014.0
SPACE,t,600.0
o,SPACE,805.0
SPACE,t,1103.0
t,h,376.0
e,r,521.0
r,e,417.0
e,SPACE,459.0
SPACE,a,1218.0
r,e,384.0
e,SPACE,540.0
SPACE,t,541.0
o,SPACE,575.0
SPACE,s,1542.0
s,e,498.0
e,n,613.0
t,e,378.0
e,n,486.0
e,s,400.0
s,SPACE,340.0
SPACE,i,979.0
n,SPACE,471.0
SPACE,t,634.0
t,h,365.0
s,SPACE,606.0
SPACE,s,367.0
t,h,387.0
s,SPACE,472.0
SPACE,i,858.0
s,SPACE,371.0
SPACE,a,411.0
SPACE,t,840.0
t,e,344.0
e,s,367.0
t,SPACE,487.0
SPACE,t,702.0
o,n,410.0
n,SPACE,162.0
SPACE,s,234.0
s,e,500.0
e,SPACE,528.0
SPACE,i,661.0
SPACE,t,366.0
t,h,345.0
e,SPACE,483.0
s,SPACE,446.0
SPACE,t,896.0
t,h,368.0
t,SPACE,543.0
SPACE,i,911.0
SPACE,t,760.0
e,SPACE,932.0
SPACE,a,795.0
r,e,344.0
e,SPACE,2137.0
SPACE,t,1889.0
o,SPACE,592.0
SPACE,t,735.0
t,h,380.0
e,r,474.0
r,e,439.0
r,e,332.0
e,SPACE,500.0
SPACE,t,2100.0
o,SPACE,608.0
SPACE,s,785.0
s,e,521.0
e,n,449.0
t,e,356.0
e,n,349.0
e,s,441.0
s,SPACE,350.0
SPACE,i,862.0
n,SPACE,479.0
SPACE,t,386.0
t,h,399.0
SPACE,s,408.0
t,h,360.0
BACKSPACE,BACKSPACE,347.0
s,SPACE,875.0
SPACE,i,1874.0
s,SPACE,386.0
SPACE,a,1637.0
SPACE,t,745.0
t,e,288.0
e,s,394.0
t,SPACE,411.0
SPACE,t,676.0
o,SPACE,470.0
SPACE,s,472.0
s,e,580.0
e,SPACE,574.0
SPACE,i,723.0
SPACE,t,1452.0
t,h,355.0
e,SPACE,410.0
s,SPACE,512.0
SPACE,t,967.0
t,h,336.0
t,SPACE,581.0
SPACE,i,964.0
SPACE,t,1215.0
e,SPACE,525.0
SPACE,a,545.0
