key1,key2,time
t,h,432.0
s,SPACE,198.0
SPACE,i,257.0
s,SPACE,225.0
SPACE,a,193.0
BACKSPACE,BACKSPACE,6510.0
BACKSPACE,BACKSPACE,144.0
BACKSPACE,BACKSPACE,160.0
BACKSPACE,BACKSPACE,168.0
BACKSPACE,BACKSPACE,177.0
BACKSPACE,BACKSPACE,168.0
BACKSPACE,BACKSPACE,152.0
BACKSPACE,BACKSPACE,152.0
BACKSPACE,BACKSPACE,184.0
s,SPACE,209.0
SPACE,i,320.0
s,SPACE,329.0
SPACE,a,522.0
SPACE,t,662.0
t,e,177.0
e,s,216.0
t,SPACE,424.0
SPACE,t,233.0
o,SPACE,273.0
SPACE,s,153.0
s,e,272.0
e,SPACE,280.0
SPACE,i,442.0
SPACE,t,161.0
t,h,168.0
e,SPACE,176.0
s,SPACE,168.0
SPACE,t,336.0
t,h,225.0
t,SPACE,312.0
SPACE,i,362.0
SPACE,t,136.0
e,SPACE,337.0
SPACE,a,473.0
r,e,192.0
e,SPACE,152.0
e,SPACE,217.0
SPACE,t,232.0
o,SPACE,273.0
SPACE,t,587.0
t,h,224.0
e,r,209.0
r,e,208.0
e,SPACE,241.0
SPACE,a,192.0
r,e,176.0
e,SPACE,168.0
SPACE,t,200.0
o,SPACE,288.0
SPACE,s,185.0
s,e,232.0
e,n,121.0
t,e,216.0
e,n,121.0
e,s,185.0
s,SPACE,1211.0
SPACE,i,522.0
n,SPACE,232.0
SPACE,t,137.0
t,h,264.0
s,SPACE,209.0
SPACE,s,185.0
t,h,241.0
s,SPACE,216.0
SPACE,i,698.0
s,SPACE,153.0
SPACE,a,144.0
SPACE,t,370.0
t,e,208.0
e,s,185.0
t,SPACE,273.0
SPACE,t,168.0
o,SPACE,273.0
SPACE,s,88.0
s,e,217.0
e,SPACE,136.0
SPACE,i,272.0
SPACE,t,113.0
t,h,160.0
e,SPACE,144.0
s,SPACE,143.0
SPACE,t,313.0
t,h,225.0
t,SPACE,297.0
SPACE,i,314.0
SPACE,t,160.0
e,SPACE,194.0
SPACE,a,159.0
r,e,192.0
e,SPACE,168.0
e,SPACE,176.0
SPACE,t,241.0
o,SPACE,216.0
SPACE,t,2484.0
t,h,137.0
e,r,209.0
r,e,192.0
e,SPACE,160.0
SPACE,a,152.0
r,e,176.0
e,SPACE,169.0
SPACE,t,194.0
o,SPACE,491.0
SPACE,s,152.0
s,e,209.0
e,n,136.0
t,e,208.0
e,n,152.0
e,s,249.0
s,SPACE,257.0
SPACE,i,458.0
n,SPACE,232.0
SPACE,t,216.0
t,h,128.0
s,SPACE,176.0
SPACE,s,152.0
t,h,216.0
s,SPACE,153.0
SPACE,i,240.0
s,SPACE,128.0
SPACE,a,216.0
SPACE,t,240.0
t,e,257.0
e,s,192.0
t,SPACE,160.0
SPACE,t,100.0
o,SPACE,240.0
SPACE,s,129.0
s,e,200.0
e,SPACE,161.0
SPACE,i,360.0
SPACE,t,112.0
t,h,152.0
e,SPACE,177.0
s,SPACE,160.0
SPACE,t,1310.0
t,h,209.0
t,SPACE,288.0
SPACE,i,297.0
SPACE,t,136.0
e,SPACE,200.0
SPACE,a,136.0
r,e,217.0
e,SPACE,192.0
e,SPACE,247.0
SPACE,t,176.0
o,SPACE,264.0
SPACE,t,5349.0
t,h,176.0
e,r,216.0
r,e,200.0
e,SPACE,121.0
SPACE,a,184.0
r,e,184.0
e,SPACE,168.0
SPACE,t,145.0
SPACE,s,193.0
s,e,232.0
e,n,122.0
t,e,199.0
e,n,137.0
e,s,201.0
s,SPACE,96.0
SPACE,i,360.0
n,SPACE,200.0
SPACE,t,144.0
t,h,232.0
s,SPACE,176.0
BACKSPACE,BACKSPACE,399.0
BACKSPACE,BACKSPACE,51.0
BACKSPACE,BACKSPACE,49.0
BACKSPACE,BACKSPACE,50.0
BACKSPACE,BACKSPACE,51.0
BACKSPACE,BACKSPACE,177.0
BACKSPACE,BACKSPACE,161.0
BACKSPACE,BACKSPACE,160.0
t,h,191.0
s,SPACE,192.0
SPACE,i,249.0
s,SPACE,177.0
SPACE,a,128.0
t,e,152.0
e,s,176.0
BACKSPACE,BACKSPACE,170.0
BACKSPACE,BACKSPACE,151.0
BACKSPACE,BACKSPACE,153.0
BACKSPACE,BACKSPACE,378.0
t,e,200.0
e,s,208.0
t,SPACE,202.0
SPACE,t,151.0
o,SPACE,241.0
SPACE,s,109.0
s,e,204.0
e,SPACE,224.0
SPACE,i,1336.0
SPACE,t,153.0
t,h,176.0
e,SPACE,177.0
s,SPACE,169.0
SPACE,t,928.0
t,h,201.0
t,SPACE,321.0
SPACE,i,402.0
SPACE,t,160.0
e,SPACE,387.0
SPACE,a,554.0
r,e,152.0
e,SPACE,168.0
e,SPACE,201.0
SPACE,t,167.0
o,SPACE,249.0
SPACE,t,249.0
t,h,184.0
e,r,208.0
r,e,177.0
e,SPACE,168.0
SPACE,a,192.0
r,e,216.0
e,SPACE,257.0
SPACE,t,241.0
o,SPACE,216.0
SPACE,s,120.0
s,e,201.0
e,n,82.0
t,e,203.0
e,n,111.0
e,s,176.0
s,SPACE,144.0
SPACE,i,257.0
n,SPACE,161.0
SPACE,t,151.0
t,h,145.0
s,SPACE,144.0
BACKSPACE,BACKSPACE,176.0
BACKSPACE,BACKSPACE,160.0
BACKSPACE,BACKSPACE,177.0
BACKSPACE,BACKSPACE,546.0
t,h,152.0
s,SPACE,160.0
s,SPACE,112.0
BACKSPACE,BACKSPACE,160.0
BACKSPACE,BACKSPACE,136.0
s,SPACE,96.0
SPACE,i,216.0
SPACE,t,232.0
t,e,201.0
e,s,192.0
t,SPACE,240.0
SPACE,t,152.0
o,SPACE,232.0
SPACE,s,257.0
s,e,209.0
e,SPACE,152.0
SPACE,i,313.0
SPACE,t,112.0
t,h,129.0
e,SPACE,128.0
s,SPACE,176.0
SPACE,t,233.0
t,h,176.0
t,SPACE,241.0
SPACE,i,200.0
SPACE,t,106.0
e,SPACE,258.0
SPACE,a,693.0
r,e,185.0
e,SPACE,168.0
e,SPACE,185.0
SPACE,t,185.0
o,SPACE,237.0
SPACE,t,4686.0
t,h,185.0
e,r,201.0
r,e,160.0
e,SPACE,177.0
