key1,key2,time
t,h,78.0
s,SPACE,78.0
SPACE,i,639.0
s,SPACE,78.0
SPACE,a,62.0
t,e,110.0
e,s,140.0
SPACE,t,452.0
o,SPACE,156.0
SPACE,s,78.0
s,e,188.0
e,SPACE,78.0
SPACE,i,764.0
SPACE,t,94.0
t,h,63.0
e,SPACE,62.0
s,SPACE,110.0
SPACE,t,733.0
t,h,78.0
t,SPACE,109.0
SPACE,i,234.0
SPACE,t,62.0
e,SPACE,109.0
SPACE,a,811.0
r,e,62.0
e,SPACE,63.0
e,SPACE,499.0
SPACE,t,686.0
o,SPACE,344.0
SPACE,t,203.0
t,h,4119.0
e,r,63.0
r,e,62.0
e,SPACE,515.0
SPACE,a,468.0
r,e,140.0
e,SPACE,110.0
SPACE,t,858.0
o,SPACE,280.0
SPACE,s,749.0
s,e,109.0
e,n,94.0
t,e,110.0
e,n,141.0
e,s,172.0
s,SPACE,1014.0
SPACE,i,795.0
n,SPACE,125.0
SPACE,t,78.0
t,h,63.0
s,SPACE,421.0
SPACE,s,421.0
t,h,109.0
s,SPACE,172.0
SPACE,i,702.0
s,SPACE,47.0
SPACE,a,94.0
SPACE,t,156.0
t,e,110.0
e,s,125.0
t,SPACE,234.0
SPACE,t,1155.0
o,SPACE,203.0
SPACE,s,62.0
s,e,156.0
e,SPACE,78.0
SPACE,i,967.0
SPACE,t,78.0
t,h,94.0
e,SPACE,78.0
s,SPACE,203.0
SPACE,t,577.0
t,h,140.0
t,SPACE,280.0
SPACE,i,437.0
SPACE,t,125.0
e,SPACE,218.0
SPACE,a,499.0
r,e,109.0
e,SPACE,62.0
e,SPACE,281.0
SPACE,t,952.0
o,SPACE,187.0
SPACE,t,1420.0
t,h,141.0
e,r,110.0
r,e,47.0
e,SPACE,140.0
SPACE,a,421.0
r,e,94.0
e,SPACE,78.0
SPACE,t,203.0
o,SPACE,265.0
SPACE,s,905.0
s,e,156.0
e,n,156.0
t,e,156.0
e,n,94.0
e,s,171.0
s,SPACE,530.0
SPACE,i,453.0
n,SPACE,125.0
SPACE,t,109.0
t,h,78.0
s,SPACE,109.0
SPACE,s,905.0
t,h,156.0
s,SPACE,141.0
SPACE,i,468.0
s,SPACE,78.0
SPACE,a,63.0
SPACE,t,124.0
t,e,93.0
e,s,141.0
t,SPACE,187.0
SPACE,t,577.0
o,SPACE,156.0
SPACE,s,62.0
s,e,109.0
e,SPACE,125.0
SPACE,i,452.0
SPACE,t,62.0
t,h,62.0
BACKSPACE,BACKSPACE,109.0
e,SPACE,78.0
s,SPACE,140.0
SPACE,t,296.0
t,h,125.0
t,SPACE,78.0
SPACE,i,187.0
SPACE,t,78.0
e,SPACE,78.0
SPACE,a,484.0
r,e,156.0
e,SPACE,-63.0
e,SPACE,639.0
SPACE,t,437.0
o,SPACE,141.0
SPACE,t,546.0
t,h,124.0
e,r,94.0
r,e,125.0
e,SPACE,202.0
SPACE,a,531.0
r,e,109.0
e,SPACE,62.0
SPACE,t,203.0
o,SPACE,250.0
SPACE,s,2371.0
s,e,156.0
e,n,141.0
t,e,140.0
e,n,125.0
e,s,125.0
s,SPACE,94.0
SPACE,i,843.0
n,SPACE,140.0
SPACE,t,110.0
t,h,344.0
s,SPACE,62.0
SPACE,s,702.0
t,h,109.0
s,SPACE,125.0
SPACE,t,187.0
s,SPACE,78.0
SPACE,a,141.0
t,e,94.0
