key1,key2,time
t,h,359.0
s,SPACE,702.0
SPACE,i,1248.0
s,SPACE,499.0
SPACE,a,702.0
SPACE,t,952.0
t,e,234.0
e,s,343.0
t,SPACE,889.0
SPACE,t,1171.0
o,SPACE,733.0
SPACE,s,359.0
s,e,452.0
e,SPACE,608.0
SPACE,i,1045.0
SPACE,t,733.0
t,h,296.0
e,SPACE,484.0
s,SPACE,1217.0
SPACE,t,531.0
t,h,265.0
t,SPACE,561.0
SPACE,i,936.0
SPACE,t,936.0
e,SPACE,655.0
SPACE,a,827.0
r,e,265.0
e,SPACE,905.0
e,SPACE,733.0
SPACE,t,811.0
o,SPACE,452.0
SPACE,t,1045.0
t,h,281.0
e,r,1108.0
r,e,249.0
e,SPACE,375.0
SPACE,a,780.0
r,e,234.0
e,SPACE,531.0
SPACE,t,1654.0
o,SPACE,1248.0
SPACE,s,468.0
s,e,296.0
e,n,764.0
t,e,265.0
e,n,1482.0
e,s,359.0
s,SPACE,873.0
SPACE,i,1544.0
n,SPACE,265.0
SPACE,t,359.0
t,h,280.0
s,SPACE,764.0
SPACE,s,1482.0
BACKSPACE,BACKSPACE,453.0
t,h,281.0
s,SPACE,796.0
SPACE,i,1232.0
s,SPACE,312.0
SPACE,a,281.0
SPACE,t,890.0
t,e,219.0
e,s,328.0
t,SPACE,2294.0
SPACE,t,546.0
o,SPACE,374.0
SPACE,s,359.0
s,e,437.0
e,SPACE,764.0
SPACE,i,780.0
SPACE,t,671.0
t,h,312.0
e,SPACE,359.0
s,SPACE,921.0
SPACE,t,515.0
t,h,328.0
t,SPACE,608.0
SPACE,i,796.0
SPACE,t,562.0
e,SPACE,1420.0
SPACE,a,452.0
r,e,312.0
e,SPACE,405.0
e,SPACE,1061.0
SPACE,t,718.0
o,SPACE,1045.0
SPACE,t,780.0
t,h,281.0
e,r,234.0
r,e,312.0
e,SPACE,1014.0
SPACE,a,593.0
r,e,265.0
e,SPACE,437.0
SPACE,t,1045.0
o,SPACE,608.0
SPACE,s,811.0
s,e,500.0
e,n,484.0
t,e,265.0
e,n,515.0
e,s,374.0
s,SPACE,608.0
SPACE,i,734.0
n,SPACE,1638.0
SPACE,t,390.0
t,h,281.0
s,SPACE,874.0
SPACE,s,1216.0
t,h,312.0
s,SPACE,280.0
SPACE,i,390.0
s,SPACE,562.0
SPACE,a,717.0
SPACE,t,592.0
t,e,265.0
e,s,328.0
t,SPACE,1388.0
SPACE,t,530.0
o,SPACE,343.0
SPACE,s,296.0
s,e,531.0
e,SPACE,515.0
SPACE,i,889.0
SPACE,t,921.0
t,h,312.0
e,SPACE,281.0
s,SPACE,780.0
SPACE,t,499.0
t,h,265.0
t,SPACE,577.0
SPACE,i,967.0
SPACE,t,468.0
e,SPACE,952.0
SPACE,a,468.0
r,e,312.0
e,SPACE,359.0
e,SPACE,999.0
SPACE,t,608.0
o,SPACE,468.0
SPACE,t,437.0
t,h,312.0
e,r,203.0
r,e,234.0
e,SPACE,670.0
SPACE,a,640.0
r,e,265.0
e,SPACE,374.0
SPACE,t,983.0
o,SPACE,967.0
SPACE,s,780.0
s,e,297.0
e,n,422.0
t,e,234.0
e,n,468.0
e,s,344.0
s,SPACE,811.0
SPACE,i,671.0
n,SPACE,281.0
SPACE,t,358.0
t,h,280.0
s,SPACE,406.0
SPACE,s,577.0
t,h,281.0
s,SPACE,281.0
SPACE,i,359.0
s,SPACE,905.0
SPACE,t,764.0
t,e,1903.0
e,s,998.0
t,SPACE,500.0
SPACE,t,1092.0
o,SPACE,390.0
SPACE,s,359.0
s,e,748.0
e,SPACE,577.0
SPACE,i,718.0
SPACE,t,343.0
t,h,328.0
e,SPACE,328.0
s,SPACE,951.0
SPACE,t,500.0
t,h,281.0
t,SPACE,639.0
SPACE,i,889.0
SPACE,t,468.0
e,SPACE,967.0
SPACE,a,468.0
