key1,key2,time
t,h,593.0
s,SPACE,234.0
SPACE,i,796.0
s,SPACE,358.0
SPACE,a,219.0
e,s,266.0
BACKSPACE,BACKSPACE,390.0
BACKSPACE,BACKSPACE,266.0
t,e,203.0
e,s,374.0
t,SPACE,530.0
SPACE,t,312.0
BACKSPACE,BACKSPACE,265.0
BACKSPACE,BACKSPACE,358.0
o,SPACE,390.0
SPACE,s,312.0
BACKSPACE,BACKSPACE,249.0
BACKSPACE,BACKSPACE,250.0
BACKSPACE,BACKSPACE,281.0
BACKSPACE,BACKSPACE,436.0
o,SPACE,234.0
SPACE,s,265.0
s,e,327.0
e,SPACE,343.0
SPACE,i,608.0
SPACE,t,437.0
t,h,374.0
e,SPACE,250.0
BACKSPACE,BACKSPACE,515.0
BACKSPACE,BACKSPACE,218.0
BACKSPACE,BACKSPACE,265.0
s,SPACE,608.0
SPACE,t,593.0
t,h,265.0
t,SPACE,218.0
SPACE,i,577.0
SPACE,t,406.0
e,SPACE,280.0
SPACE,a,374.0
r,e,234.0
e,SPACE,436.0
e,SPACE,234.0
SPACE,t,796.0
o,SPACE,234.0
SPACE,t,515.0
t,h,265.0
e,r,312.0
r,e,218.0
e,SPACE,671.0
SPACE,a,250.0
r,e,187.0
e,SPACE,296.0
SPACE,t,375.0
o,SPACE,890.0
SPACE,s,234.0
s,e,437.0
e,n,297.0
t,e,249.0
BACKSPACE,BACKSPACE,265.0
BACKSPACE,BACKSPACE,250.0
BACKSPACE,BACKSPACE,234.0
BACKSPACE,BACKSPACE,250.0
BACKSPACE,BACKSPACE,296.0
BACKSPACE,BACKSPACE,219.0
s,e,312.0
e,n,764.0
t,e,203.0
e,n,1778.0
BACKSPACE,BACKSPACE,328.0
BACKSPACE,BACKSPACE,234.0
BACKSPACE,BACKSPACE,234.0
BACKSPACE,BACKSPACE,234.0
BACKSPACE,BACKSPACE,234.0
BACKSPACE,BACKSPACE,468.0
s,e,327.0
e,n,999.0
t,e,359.0
e,n,1263.0
e,s,671.0
s,SPACE,578.0
SPACE,i,421.0
n,SPACE,249.0
SPACE,t,406.0
t,h,390.0
s,SPACE,250.0
SPACE,s,468.0
t,h,390.0
s,SPACE,188.0
SPACE,i,265.0
s,SPACE,734.0
SPACE,a,343.0
SPACE,t,281.0
t,e,265.0
e,s,249.0
t,SPACE,406.0
SPACE,t,2059.0
o,SPACE,483.0
SPACE,s,281.0
s,e,281.0
e,SPACE,172.0
SPACE,i,437.0
SPACE,t,406.0
t,h,219.0
e,SPACE,172.0
s,SPACE,249.0
SPACE,t,297.0
t,h,562.0
t,SPACE,297.0
SPACE,i,234.0
SPACE,t,593.0
e,SPACE,530.0
SPACE,a,249.0
r,e,249.0
e,SPACE,250.0
BACKSPACE,BACKSPACE,296.0
BACKSPACE,BACKSPACE,203.0
BACKSPACE,BACKSPACE,188.0
BACKSPACE,BACKSPACE,218.0
e,SPACE,187.0
SPACE,t,280.0
o,SPACE,671.0
SPACE,t,640.0
t,h,312.0
e,r,328.0
r,e,265.0
e,SPACE,250.0
SPACE,a,344.0
r,e,187.0
e,SPACE,250.0
SPACE,t,639.0
o,SPACE,218.0
SPACE,s,203.0
s,e,375.0
e,n,281.0
t,e,265.0
e,n,515.0
e,s,390.0
s,SPACE,312.0
SPACE,i,702.0
n,SPACE,218.0
SPACE,t,218.0
t,h,312.0
s,SPACE,188.0
t,h,453.0
s,SPACE,249.0
SPACE,i,265.0
s,SPACE,250.0
SPACE,a,296.0
SPACE,t,1310.0
t,e,265.0
e,s,359.0
t,SPACE,531.0
SPACE,t,1123.0
o,SPACE,266.0
SPACE,s,780.0
s,e,328.0
e,SPACE,250.0
SPACE,i,609.0
SPACE,t,250.0
t,h,280.0
e,SPACE,187.0
s,SPACE,3323.0
SPACE,t,343.0
t,h,359.0
BACKSPACE,BACKSPACE,234.0
BACKSPACE,BACKSPACE,218.0
BACKSPACE,BACKSPACE,280.0
BACKSPACE,BACKSPACE,796.0
t,h,297.0
t,SPACE,593.0
SPACE,i,765.0
SPACE,t,421.0
e,SPACE,312.0
SPACE,a,187.0
r,e,172.0
e,SPACE,234.0
BACKSPACE,BACKSPACE,281.0
BACKSPACE,BACKSPACE,624.0
e,SPACE,234.0
SPACE,t,265.0
o,SPACE,624.0
SPACE,t,405.0
t,h,265.0
e,r,234.0
