key,keyhold
t,66.0
h,62.0
i,88.0
s,73.0
SPACE,100.0
i,79.0
SPACE,127.0
s,96.0
BACKSPACE,52.0
BACKSPACE,58.0
BACKSPACE,74.0
BACKSPACE,65.0
i,56.0
s,82.0
SPACE,107.0
a,105.0
SPACE,57.0
t,72.0
e,89.0
s,89.0
t,74.0
SPACE,115.0
t,73.0
o,89.0
SPACE,81.0
s,105.0
e,73.0
e,89.0
SPACE,113.0
i,89.0
SPACE,115.0
t,88.0
h,80.0
e,79.0
o,73.0
r,89.0
s,73.0
SPACE,70.0
BACKSPACE,49.0
BACKSPACE,57.0
BACKSPACE,55.0
BACKSPACE,57.0
BACKSPACE,65.0
BACKSPACE,72.0
SPACE,65.0
o,64.0
r,81.0
s,81.0
SPACE,90.0
t,73.0
h,107.0
a,95.0
t,80.0
SPACE,92.0
i,97.0
SPACE,114.0
t,106.0
e,73.0
SPACE,69.0
a,106.0
r,74.0
e,82.0
SPACE,83.0
n,80.0
i,57.0
e,80.0
t,80.0
o,81.0
SPACE,90.0
e,81.0
BACKSPACE,80.0
BACKSPACE,57.0
BACKSPACE,57.0
BACKSPACE,65.0
BACKSPACE,56.0
SPACE,59.0
t,49.0
o,42.0
SPACE,100.0
e,49.0
SPACE,73.0
t,81.0
h,74.0
e,81.0
r,66.0
e,74.0
SPACE,83.0
a,73.0
r,80.0
e,74.0
SPACE,99.0
t,72.0
o,97.0
SPACE,74.0
s,49.0
e,73.0
n,74.0
t,74.0
e,65.0
n,58.0
e,74.0
s,65.0
SPACE,82.0
i,81.0
n,100.0
t,65.0
h,73.0
i,36.0
s,81.0
SPACE,113.0
a,73.0
t,66.0
a,73.0
SPACE,108.0
s,65.0
a,73.0
BACKSPACE,73.0
BACKSPACE,34.0
BACKSPACE,42.0
BACKSPACE,65.0
BACKSPACE,72.0
BACKSPACE,64.0
BACKSPACE,65.0
BACKSPACE,81.0
BACKSPACE,80.0
BACKSPACE,65.0
BACKSPACE,81.0
BACKSPACE,72.0
BACKSPACE,74.0
BACKSPACE,90.0
BACKSPACE,98.0
SPACE,85.0
t,82.0
h,57.0
i,66.0
s,57.0
SPACE,100.0
a,65.0
t,48.0
a,56.0
SPACE,83.0
s,56.0
a,73.0
l,58.0
e,58.0
t,73.0
h,65.0
i,56.0
s,49.0
SPACE,83.0
i,89.0
s,80.0
SPACE,98.0
a,65.0
