key1,key2,time
BACKSPACE,BACKSPACE,217.0
BACKSPACE,BACKSPACE,168.0
BACKSPACE,BACKSPACE,200.0
BACKSPACE,BACKSPACE,127.0
t,h,161.0
s,SPACE,1627.0
SPACE,i,497.0
s,SPACE,2016.0
SPACE,a,609.0
SPACE,t,528.0
t,e,96.0
e,s,241.0
t,SPACE,1187.0
SPACE,t,496.0
o,SPACE,338.0
SPACE,s,1086.0
s,e,344.0
e,SPACE,308.0
SPACE,i,430.0
SPACE,t,303.0
t,h,150.0
e,SPACE,308.0
s,SPACE,405.0
BACKSPACE,BACKSPACE,193.0
SPACE,t,2586.0
t,h,200.0
t,SPACE,1613.0
SPACE,i,1716.0
SPACE,t,224.0
e,SPACE,178.0
SPACE,a,326.0
e,SPACE,187.0
e,SPACE,524.0
SPACE,t,3679.0
o,SPACE,232.0
SPACE,t,475.0
t,h,106.0
e,r,208.0
SPACE,a,173.0
r,e,217.0
e,SPACE,201.0
BACKSPACE,BACKSPACE,176.0
BACKSPACE,BACKSPACE,321.0
BACKSPACE,BACKSPACE,160.0
BACKSPACE,BACKSPACE,169.0
BACKSPACE,BACKSPACE,215.0
e,SPACE,541.0
SPACE,a,569.0
r,e,264.0
e,SPACE,227.0
SPACE,t,342.0
o,SPACE,1535.0
SPACE,s,592.0
s,e,320.0
e,n,233.0
e,s,319.0
s,SPACE,316.0
SPACE,i,334.0
n,SPACE,259.0
SPACE,t,521.0
BACKSPACE,BACKSPACE,204.0
BACKSPACE,BACKSPACE,13105.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
e,n,443.0
e,s,288.0
s,SPACE,2229.0
SPACE,i,470.0
n,SPACE,316.0
SPACE,t,269.0
t,h,112.0
SPACE,s,2548.0
t,h,120.0
s,SPACE,712.0
SPACE,i,318.0
s,SPACE,138.0
SPACE,a,561.0
s,e,297.0
BACKSPACE,BACKSPACE,169.0
BACKSPACE,BACKSPACE,168.0
SPACE,t,570.0
t,e,160.0
e,s,232.0
t,SPACE,492.0
SPACE,t,941.0
o,SPACE,290.0
SPACE,s,320.0
s,e,208.0
e,SPACE,268.0
SPACE,i,1193.0
SPACE,t,191.0
t,h,129.0
r,e,15.0
e,SPACE,172.0
BACKSPACE,BACKSPACE,176.0
BACKSPACE,BACKSPACE,136.0
e,SPACE,210.0
s,SPACE,234.0
SPACE,t,2365.0
t,h,209.0
t,SPACE,533.0
SPACE,i,985.0
SPACE,t,631.0
e,SPACE,282.0
SPACE,a,903.0
r,e,297.0
e,SPACE,340.0
e,SPACE,355.0
SPACE,t,991.0
o,SPACE,266.0
e,SPACE,212.0
SPACE,t,512.0
t,h,107.0
e,r,208.0
r,e,201.0
e,SPACE,251.0
SPACE,a,366.0
r,e,144.0
e,SPACE,767.0
SPACE,t,695.0
o,SPACE,728.0
SPACE,s,729.0
s,e,202.0
e,n,223.0
t,e,185.0
e,n,578.0
BACKSPACE,BACKSPACE,176.0
e,s,265.0
s,SPACE,1503.0
SPACE,i,616.0
n,SPACE,373.0
SPACE,t,391.0
t,h,154.0
s,SPACE,791.0
SPACE,s,529.0
s,SPACE,246.0
SPACE,i,389.0
s,SPACE,178.0
SPACE,a,425.0
SPACE,t,532.0
t,e,166.0
e,s,209.0
t,SPACE,354.0
SPACE,t,311.0
o,SPACE,413.0
BACKSPACE,BACKSPACE,179.0
BACKSPACE,BACKSPACE,2512.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,0.0
BACKSPACE,BACKSPACE,177.0
BACKSPACE,BACKSPACE,168.0
BACKSPACE,BACKSPACE,136.0
s,SPACE,234.0
SPACE,a,497.0
s,SPACE,177.0
SPACE,a,474.0
SPACE,t,750.0
t,e,128.0
e,s,217.0
t,SPACE,372.0
SPACE,t,788.0
o,SPACE,348.0
SPACE,s,1125.0
s,e,274.0
e,SPACE,572.0
SPACE,i,569.0
SPACE,t,1365.0
t,h,241.0
e,SPACE,516.0
s,SPACE,185.0
SPACE,i,425.0
SPACE,t,783.0
e,SPACE,259.0
SPACE,a,1111.0
r,e,352.0
e,SPACE,211.0
e,SPACE,307.0
SPACE,t,1268.0
o,SPACE,622.0
SPACE,t,336.0
t,h,129.0
e,r,217.0
r,e,256.0
e,SPACE,148.0
SPACE,a,792.0
r,e,320.0
e,SPACE,213.0
SPACE,t,502.0
o,SPACE,395.0
SPACE,s,656.0
s,e,241.0
e,n,232.0
t,e,177.0
e,n,418.0
e,s,273.0
s,SPACE,396.0
SPACE,i,1082.0
n,SPACE,226.0
SPACE,t,271.0
t,h,153.0
s,SPACE,299.0
SPACE,s,440.0
SPACE,s,600.0
t,h,224.0
s,SPACE,145.0
SPACE,i,667.0
s,SPACE,161.0
SPACE,a,411.0
SPACE,t,1973.0
t,e,136.0
e,s,241.0
t,SPACE,371.0
SPACE,t,417.0
o,SPACE,371.0
SPACE,s,457.0
s,e,217.0
e,SPACE,117.0
SPACE,i,1187.0
SPACE,t,199.0
t,h,108.0
e,SPACE,188.0
s,SPACE,141.0
SPACE,t,269.0
t,h,107.0
t,SPACE,355.0
SPACE,i,659.0
SPACE,t,1007.0
e,SPACE,1158.0
SPACE,a,801.0
r,e,257.0
e,SPACE,260.0
e,SPACE,193.0
SPACE,t,336.0
o,SPACE,262.0
